Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,,,,
178.3119999,696,335.7796183,-83.92173056,-0.497048479,0,242.3158054,456.655371,191.6615897,-200.939836,146.7940175,401.6388885,-183.5684061,0,41.51748147,229.8985071,-2.165893332,-0.01597788,,,,
178.3199999,696,-319.28703,126.7338915,-0.497500611,0,-238.233144,-671.638666,-152.5649823,226.9769436,-15.90065637,-269.649074,375.9159031,0,47.67421577,-71.14907688,-2.169208219,-0.015984378,,,,
178.3279999,696,-83.01113932,21.64597444,-0.497938457,0,33.93383082,1.183234241,52.39216229,-87.05335318,45.80348745,183.5760982,-1140.078388,0,-13.66341686,12.55367835,-2.172455663,-0.015990447,,,,
178.3359999,696,196.8949324,-39.56956085,-0.498362061,0,80.30546417,71.92454817,73.71256233,-8.227044932,70.22600513,77.36602791,781.3215298,0,72.1638822,155.8002186,-2.175635841,-0.01599609,,,,
178.3439999,696,-497.4321383,174.9610301,-0.498771467,0,-273.2514992,-705.5747301,-166.6818276,191.7571422,-31.37882094,-205.5821967,-746.2011823,0,-4.184080292,-173.0404648,-2.178748931,-0.016001307,,,,
178.3519999,696,347.1356329,-114.251097,-0.499166719,0,252.2091904,496.7896544,201.6611421,-220.4219105,123.2543712,366.4387269,-114.2380696,0,31.13717832,215.1870751,-2.181795113,-0.016006101,,,,
178.3599999,696,-300.2799461,135.2845856,-0.499547861,0,-231.6401401,-642.621615,-146.7795866,228.2685087,-31.3205431,-289.5897091,455.1011362,0,41.06054217,-96.23139453,-2.184774565,-0.016010473,,,,
178.3679999,696,-58.57665144,24.47826006,-0.499914937,0,45.8578739,32.18161607,65.27211307,-93.01920314,49.75587753,183.1460246,-1067.233711,0,-12.38503305,-4.725269285,-2.187687468,-0.016014423,,,,
178.3759999,696,237.6889292,-69.74944629,-0.500267993,0,103.3055676,133.3783059,95.49670699,-46.89291673,62.61913365,62.65924744,871.7734976,0,69.48759517,145.0079648,-2.190534005,-0.016017955,,,,
178.3839999,696,-459.0653546,162.7163215,-0.500607074,0,-255.2042939,-651.6293237,-147.2445937,172.0393471,-59.91097624,-244.484896,-629.4810421,0,-15.60273119,-196.5447537,-2.193314357,-0.016021069,,,,
