Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,,,,
120.5199999,470,0,0,-8.43172863,0,-47.93321888,0,50.51191712,0,0,-71.76212297,-54.36745301,0,-101.4973062,0,0,0,,,,
120.5279999,470,0,0,26.86449619,0,-61.09452685,0,-24.81732006,0,0,-146.8027778,-91.06989961,0,-209.3424412,0,0,0,,,,
120.5359999,470,0,0,41.98907667,0,-70.3178941,0,-6.79393573,0,0,53.06524941,66.70190588,0,27.65950934,0,0,0,,,,
120.5439999,470,0,0,-5.14611286,0,-53.68700033,0,73.19833316,0,0,53.47855057,28.3942702,0,52.52648178,0,0,0,,,,
120.5519999,470,0,0,18.73121718,0,-62.03987619,0,21.60478882,0,0,-32.24342206,-35.03830519,0,-60.23239902,0,0,0,,,,
120.5599999,470,0,0,32.74712291,0,-64.30281962,0,35.28855182,0,0,59.50188502,46.05899948,0,44.38642255,0,0,0,,,,
120.5679999,470,0,0,1.393259863,0,-53.85554367,0,91.75186259,0,0,38.56377321,35.3787213,0,25.8037031,0,0,0,,,,
120.5759999,471,0,0,18.03278627,0,-69.68823624,0,6.858607823,0,0,-39.97428805,-35.73685958,0,-83.9237773,0,0,0,,,,
120.5839999,471,0,0,42.96275555,0,-84.74671378,0,-31.31716298,0,0,106.3092221,51.38750361,0,83.94741135,0,0,0,,,,
120.5919999,471,0,0,-9.69298435,0,-66.65564834,0,24.13014366,0,0,6.555836556,-59.58492907,0,-7.929960202,0,0,0,,,,
120.5999999,471,0,0,48.41653518,0,-98.52846665,0,-77.54068873,0,0,33.84533962,-31.36708766,0,5.157740353,0,0,0,,,,
120.6079999,471,0,0,14.20116832,0,-83.00113434,0,33.5280042,0,0,99.46547574,18.35564034,0,98.4031986,0,0,0,,,,
120.6159999,471,0,0,-7.145339944,0,-68.19436711,0,51.3779603,0,0,-70.28913363,-83.395424,0,-105.6993429,0,0,0,,,,
120.6239999,471,0,0,45.06139159,0,-89.1479399,0,-5.451874938,0,0,90.98351578,78.34796263,0,65.93842432,0,0,0,,,,
120.6319999,471,0,0,-35.31308274,0,-60.15069463,0,90.83355126,0,0,-12.9436694,-28.23131451,0,-19.99434944,0,0,0,,,,
120.6399999,471,0,0,37.23422998,0,-103.1821105,0,-63.83597097,0,0,-9.806339904,-20.19999896,0,-41.83820008,0,0,0,,,,
120.6479999,471,0,0,11.59295485,0,-99.55792023,0,14.78840578,0,0,99.73537967,22.57656913,0,108.7877733,0,0,0,,,,
120.6559999,471,0,0,-15.77373652,0,-76.8913023,0,41.31816809,0,0,-86.43365542,-128.1842759,0,-102.9837442,0,0,0,,,,
120.6639999,471,0,0,56.54146295,0,-94.04650066,0,-20.33666196,0,0,82.69841964,65.74314376,0,72.69332198,0,0,0,,,,
120.6719999,471,0,0,-29.16545481,0,-65.24451023,0,89.50452939,0,0,-12.12570323,-40.81673985,0,-0.610003009,0,0,0,,,,
120.6799999,471,0,0,33.67879737,0,-102.5948696,0,-34.87300272,0,0,-17.82461077,-52.87173549,0,-36.49499288,0,0,0,,,,
120.6879999,471,0,0,10.28951146,0,-91.80814034,0,67.36009102,0,0,98.96493001,40.81992581,0,115.8403466,0,0,0,,,,
120.6959999,471,0,0,-14.53826209,0,-85.48224015,0,56.6654229,0,0,-91.10358784,-118.0927219,0,-100.98342,0,0,0,,,,
120.7039999,471,0,0,54.88579648,0,-122.8632578,0,-37.76289557,0,0,85.35016454,39.51501673,0,79.85202896,0,0,0,,,,
120.7119999,471,0,0,-40.22544277,0,-86.00724019,0,97.88981151,0,0,-7.903319092,-54.12605347,0,5.814698869,0,0,0,,,,
120.7199999,471,0,0,19.02650379,0,-103.0782815,0,-1.22836799,0,0,-31.67488967,-30.7049355,0,-56.24212551,0,0,0,,,,
120.7279999,471,0,0,2.456904136,0,-89.70462254,0,62.54438586,0,0,92.56872512,86.95296591,0,101.7150322,0,0,0,,,,
120.7359999,471,0,0,-23.77428441,0,-85.45757341,0,23.83073143,0,0,-97.09502836,-99.75841769,0,-110.9665039,0,0,0,,,,
120.7439999,471,0,0,46.94863401,0,-119.3935216,0,-58.84815859,0,0,75.2613201,48.84013439,0,64.27359373,0,0,0,,,,
120.7519999,471,0,0,-33.85084647,0,-83.38046112,0,58.65014759,0,0,-7.62770162,-41.95367106,0,9.033716245,0,0,0,,,,
120.7599999,471,0,0,37.47147671,0,-107.370522,0,-75.37214341,0,0,-23.6067598,-58.07764225,0,-35.27670978,0,0,0,,,,
120.7679999,471,0,0,15.92207906,0,-98.89985802,0,-4.544136249,0,0,117.2266435,46.10126198,0,145.1619725,0,0,0,,,,
120.7759999,471,0,0,-16.4239245,0,-91.50650189,0,-30.22725861,0,0,-84.90299906,-127.8871718,0,-76.51265436,0,0,0,,,,
120.7839999,471,0,0,67.21074178,0,-130.4020809,0,-151.2448326,0,0,90.59459252,16.63790539,0,103.1175878,0,0,0,,,,
120.7919999,471,0,0,-31.22633549,0,-85.53354465,0,12.84358279,0,0,16.52195343,-71.3731231,0,61.34216579,0,0,0,,,,
120.7999999,471,0,0,15.80188067,0,-91.30505497,0,-42.22744181,0,0,-42.57961652,-45.11052404,0,-32.70046151,0,0,0,,,,
120.8079999,471,0,0,7.094232903,0,-78.89782052,0,15.04258582,0,0,97.92722434,97.63671098,0,141.9560663,0,0,0,,,,
120.8159999,471,0,0,-31.11612057,0,-47.73932695,0,39.98529515,0,0,-98.23146383,-68.89118634,0,-75.66162085,0,0,0,,,,
120.8239999,471,0,0,42.24830403,0,-60.27993792,0,-10.64086723,0,0,59.22608804,118.1371191,0,71.03071685,0,0,0,,,,
120.8319999,472,0,0,-37.40727926,0,-24.37109404,0,74.44239294,0,0,1.914029194,41.43805586,0,41.3537106,0,0,0,,,,
120.8399999,472,0,0,20.91846598,0,-29.52591299,0,-20.73695418,0,0,-49.63516389,12.977687,0,-42.52161999,0,0,0,,,,
120.8479999,472,0,0,-0.860429049,0,12.78730443,0,146.5616837,0,0,83.68623101,168.6921809,0,116.4958984,0,0,0,,,,
