Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,,,,
398.3999997,1556,349.7486843,-126.2859795,0,0,0.000141927,-0.302563854,0,-185.284252,-8.97658251,3.991422271,0.002850353,0,-1292.546029,118.9114335,0.000157524,0,,,,
398.4079997,1556,-204.195785,59.40540079,0,0,0.000141084,-0.300662116,0,15.06519181,-30.61312637,-20.59620403,0.002835247,0,-985.4667665,-29.03361955,0.000156583,0,,,,
398.4159997,1556,-63.73314995,-10.73904538,0,0,0.000140241,-0.298759608,0,-85.9883078,108.6726739,142.0079996,0.002819662,0,-1581.54208,-31.33099452,0.000155642,0,,,,
398.4239997,1556,232.1724406,-75.7716765,0,0,0.000139397,-0.296855896,0,-132.4755079,-100.55034,-80.07122264,0.002803687,0,-927.5751836,102.130418,0.000154701,0,,,,
398.4319997,1556,-499.0788955,56.88015358,0,0,0.000138553,-0.294952528,0,34.22803647,82.80847205,121.7833491,0.00278796,0,-1358.435515,-119.4191414,0.00015376,0,,,,
398.4399997,1556,295.3524777,-95.99412131,0,0,0.000137709,-0.293048133,0,-165.0149064,-3.377370202,21.63067324,0.002772266,0,-1271.855592,101.7206949,0.000152818,0,,,,
398.4479997,1556,-302.511273,81.80485661,0,0,0.000136864,-0.291144289,0,27.31866954,-1.458597705,19.79960202,0.002756641,0,-988.9116556,-34.29520773,0.000151877,0,,,,
398.4559997,1556,-106.2451959,-59.64207849,0,0,0.00013602,-0.289240819,0,-88.31175489,116.9506813,138.9613938,0.002741111,0,-1566.657408,-25.27860481,0.000150934,0,,,,
398.4639997,1556,265.4189654,-126.9055761,0,0,0.000135175,-0.287337071,0,-137.1849701,-117.8663801,-116.7555575,0.002725636,0,-901.8261541,99.26338249,0.000149992,0,,,,
398.4719997,1556,-482.0710706,54.97292617,0,0,0.00013433,-0.285433413,0,28.88145361,61.33538748,101.2746763,0.00271025,0,-1332.490632,-126.5143444,0.00014905,0,,,,
398.4799997,1556,296.8699412,-93.5646606,0,0,0.000133485,-0.283529766,0,-181.409394,-29.6429731,5.919803002,0.002694452,0,-1234.4496,99.45975912,0.000148107,0,,,,
398.4879997,1556,-310.6856647,43.04146408,0,0,0.000132639,-0.28162717,0,19.18761016,-25.84326671,-13.9326454,0.002677806,0,-934.6388886,-41.12043619,0.000147164,0,,,,
398.4959997,1556,-169.7079274,-83.25715679,0,0,0.000131794,-0.27972323,0,-66.08444231,112.4499305,134.9778343,0.002662361,0,-1529.990094,-37.57673906,0.000146222,0,,,,
398.5039997,1556,213.2535254,-110.9903143,0,0,0.000130948,-0.277819786,0,-114.7678486,-96.22322486,-83.2801313,0.002647052,0,-898.4781584,95.9991111,0.000145279,0,,,,
398.5119997,1556,-492.5142242,40.17176762,0,0,0.000130103,-0.275917168,0,36.22370862,68.53310572,91.52497626,0.002630949,0,-1321.805038,-126.08826,0.000144336,0,,,,
398.5199997,1556,291.282221,-128.1417422,0,0,0.000129257,-0.274014589,0,-168.5034489,-40.62578335,-8.727590148,0.002615821,0,-1228.370822,88.6619411,0.000143393,0,,,,
398.5279997,1556,-288.3339676,42.54359739,0,0,0.000128412,-0.272113355,0,18.06988246,-26.89552702,-0.212713791,0.002600089,0,-934.1252214,-55.09102154,0.00014245,0,,,,
398.5359997,1556,-152.2382156,-56.07690365,0,0,0.000127566,-0.270211474,0,-84.93992353,107.3991044,116.5265517,0.00258393,0,-1499.969521,-51.10489381,0.000141507,0,,,,
398.5439997,1556,170.2217267,-87.5216732,0,0,0.000126721,-0.268310275,0,-105.7570023,-87.91213984,-84.27785357,0.00256811,0,-877.756245,77.16081252,0.000140564,0,,,,
398.5519997,1556,-554.7907466,43.94638378,0,0,0.000125875,-0.266410495,0,45.86011553,96.73738784,126.3766197,0.002552255,0,-1328.589796,-135.9200809,0.000139621,0,,,,
398.5599997,1556,278.8040188,-146.3628549,0,0,0.00012503,-0.264509633,0,-185.5939357,-43.63739077,-18.71941969,0.002536529,0,-1206.627384,93.04220321,0.000138678,0,,,,
398.5679997,1556,-284.3029496,13.10849888,0,0,0.000124184,-0.262609244,0,14.10800434,-58.5379758,-23.91778461,0.002521347,0,-893.0918868,-53.99017815,0.000137736,0,,,,
398.5759997,1556,-162.5091239,-99.75604965,0,0,0.000123339,-0.260711413,0,-104.2201832,82.2688563,111.2473496,0.002506221,0,-1476.511937,-55.66389587,0.000136793,0,,,,
398.5839997,1556,202.9831701,-110.9284073,0,0,0.000122494,-0.25881406,0,-140.9584593,-109.357837,-101.672415,0.00249058,0,-828.9776141,73.20203673,0.000135851,0,,,,
398.5919997,1557,-489.5878717,80.00735903,0,0,0.000121649,-0.256916445,0,45.28473252,93.35736685,140.960973,0.002474216,0,-1278.707004,-140.3730506,0.000134909,0,,,,
398.5999997,1557,327.4726572,-135.501067,0,0,0.000120804,-0.255020062,0,-189.319803,-26.53325258,18.09177661,0.002458006,0,-1196.611149,91.9342827,0.000133967,0,,,,
398.6079997,1557,-283.7364862,8.146960711,0,0,0.000119959,-0.253124143,0,5.303376077,-31.35879838,-5.533520179,0.002442532,0,-878.7298181,-54.33011942,0.000133025,0,,,,
398.6159997,1557,-174.9806348,-64.10896066,0,0,0.000119115,-0.25122867,0,-86.86150915,118.6225976,135.0537932,0.002425964,0,-1467.940724,-56.15138301,0.000132084,0,,,,
398.6239997,1557,191.976345,-106.2212186,0,0,0.000118271,-0.249334943,0,-131.6669392,-109.2789998,-97.09719734,0.002410051,0,-824.8729189,78.48844507,0.000131143,0,,,,
398.6319997,1557,-573.8267496,60.75747758,0,0,0.000117427,-0.247442172,0,47.18729822,76.37877586,126.758524,0.002395413,0,-1252.516859,-141.2846272,0.000130202,0,,,,
398.6399997,1557,245.9900658,-157.657124,0,0,0.000116583,-0.245550886,0,-187.1676391,-20.86695069,6.283465804,0.002379439,0,-1167.112501,84.91059781,0.000129261,0,,,,
398.6479997,1557,-291.1532727,-31.39961487,0,0,0.00011574,-0.243660849,0,-3.598326156,-57.10296191,-37.9857625,0.002363249,0,-838.706989,-62.10240548,0.000128321,0,,,,
398.6559997,1557,-176.2827363,-61.28534291,0,0,0.000114897,-0.241770326,0,-81.78122438,78.52171607,117.3616904,0.002348362,0,-1418.996997,-69.80240541,0.000127381,0,,,,
398.6639997,1557,209.1599803,-85.18072663,0,0,0.000114054,-0.239881305,0,-117.898562,-103.2018268,-93.26734388,0.00233285,0,-782.3899438,70.17845305,0.000126442,0,,,,
398.6719997,1557,-537.0163234,31.22490725,0,0,0.000113212,-0.237994224,0,54.67180434,97.11567791,129.3722882,0.00231637,0,-1227.272884,-147.1970536,0.000125503,0,,,,
398.6799997,1557,264.1942163,-147.1564122,0,0,0.00011237,-0.236108115,0,-178.0419336,-14.50644446,24.14713661,0.002300341,0,-1160.091053,79.06521696,0.000124564,0,,,,
398.6879997,1557,-244.6920264,38.96812557,0,0,0.000111528,-0.234222989,0,4.152901018,-42.25319003,-25.00928578,0.002284817,0,-820.8238196,-53.55645186,0.000123626,0,,,,
398.6959997,1557,-129.0057642,-29.86668268,0,0,0.000110687,-0.232339686,0,-69.60464312,97.35523463,135.7757246,0.002269316,0,-1397.14695,-51.40427969,0.000122689,0,,,,
398.7039997,1557,204.6668193,-84.86378601,0,0,0.000109846,-0.230458358,0,-115.4774449,-95.30249156,-64.07598373,0.002252891,0,-764.9412059,87.91939309,0.000121751,0,,,,
