Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
775.7279995,3030,0,0,0,21.13228308,0,0,-684.3942924,-59.94517565,-85.70282902,71.73409914,0,0,0,-60.12786768,0,0
775.7359995,3030,0,0,0,19.09090597,0,0,-601.6025255,81.16238201,65.93630089,-147.3572337,0,0,0,-14.33895608,0,0
775.7439995,3030,0,0,0,-80.69317698,0,0,-345.4752356,-65.17562382,-83.79170196,32.30680928,0,0,0,-17.18180397,0,0
775.7519995,3030,0,0,0,50.4157457,0,0,-827.9949405,8.084206823,-5.702287353,-27.81447476,0,0,0,-67.1607993,0,0
775.7599995,3030,0,0,0,-85.45378319,0,0,-262.7397242,-7.152632394,-24.88837328,-103.5089836,0,0,0,5.681399736,0,0
775.7679995,3030,0,0,0,14.52534978,0,0,-685.9513558,-60.05376373,-83.75067668,69.67240345,0,0,0,-45.96336408,0,0
775.7759995,3030,0,0,0,-6.252234266,0,0,-594.1397171,58.68328296,49.34678386,-152.8461771,0,0,0,-35.45355492,0,0
775.7839995,3030,0,0,0,-65.69376574,0,0,-345.3353993,-58.39133528,-85.27990295,30.44581311,0,0,0,-24.12731631,0,0
775.7919995,3030,0,0,0,73.53105138,0,0,-851.5336268,49.02221542,48.20946135,-6.066018881,0,0,0,-38.53909888,0,0
775.7999995,3030,0,0,0,-76.42900743,0,0,-292.6046754,27.43189702,24.95951577,-73.18730015,0,0,0,27.74343193,0,0
775.8079995,3030,0,0,0,31.57377521,0,0,-709.0201683,-42.75747445,-44.29462318,101.8527664,0,0,0,-4.371874858,0,0
775.8159995,3030,0,0,0,-19.21244194,0,0,-594.3915455,47.89299601,81.31532237,-118.8522648,0,0,0,-3.653106927,0,0
775.8239995,3030,0,0,0,-97.02122429,0,0,-322.4686092,-77.9776417,-86.95516228,54.7577014,0,0,0,-21.03211104,0,0
775.8319995,3030,0,0,0,63.42895863,0,0,-838.9591374,23.84101877,48.90523388,11.5440314,0,0,0,-24.41916003,0,0
775.8399995,3030,0,0,0,-96.34722912,0,0,-275.5094436,-11.07953846,29.6534681,-60.73274195,0,0,0,9.794826639,0,0
775.8479995,3030,0,0,0,24.95259473,0,0,-694.1879116,-45.41300505,-49.33847433,112.7393663,0,0,0,-43.26955498,0,0
