Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3
527.4159996,2060,8.227240944,101.4692599,-100.7816077,3.60E-09,-46.6595985,3.60E-09,-110.4393836,-2.30E-09,-11.84158334,-78.17925198,175.8593758,3.60E-09,-18.68887206,-1.06E-08,3.60E-09,3.60E-09,0.00037032,-0.000763753,0.002731537
527.4239996,2060,-53.67029756,94.85348114,-5.931617962,3.50E-09,-47.02443525,3.50E-09,51.4877987,-2.40E-09,14.7362099,-189.9677276,-328.1893077,3.50E-09,-47.89349561,-1.07E-08,3.50E-09,3.50E-09,0.003097226,-0.006290494,0.001217095
527.4319996,2060,-39.81160625,70.20720976,137.0027489,3.50E-09,190.9358148,3.50E-09,94.27622945,-2.40E-09,-50.75468619,14.11455317,235.9297102,3.50E-09,21.15785404,-1.07E-08,3.50E-09,3.50E-09,0.00253367,-0.00540803,0.001060267
527.4399996,2060,-14.21356753,104.1845662,-199.1041302,3.50E-09,-189.6005528,3.50E-09,-119.2575148,-2.40E-09,20.44852716,-199.9349053,-163.729742,3.50E-09,-63.93190243,-1.08E-08,3.50E-09,3.50E-09,0.002111984,-0.004295611,0.002045108
527.4479996,2060,-61.17585453,80.63258532,197.9920585,3.50E-09,202.60975,3.50E-09,201.5893784,-2.40E-09,-44.06413258,-59.30912721,-55.33054928,3.50E-09,6.370129615,-1.08E-08,3.50E-09,3.50E-09,0.002615687,-0.005568664,0.001186257
527.4559996,2060,-1.639586559,96.49948739,-84.15797292,3.50E-09,-15.8234662,3.50E-09,-74.58527525,-2.50E-09,-20.65584133,-65.99806373,196.9102936,3.50E-09,-19.3992389,-1.08E-08,3.50E-09,3.50E-09,0.001371188,-0.003855461,0.00264622
527.4639996,2060,-52.82415309,99.72207077,0.202009315,3.40E-09,-44.96552642,3.40E-09,64.86888715,-2.50E-09,22.77588093,-188.8948583,-308.9744222,3.40E-09,-47.6744484,-1.09E-08,3.40E-09,3.40E-09,2.84E-05,-0.00257483,0.003985678
527.4719996,2060,-16.3765983,97.26056496,156.8871088,3.40E-09,182.3178181,3.40E-09,104.042972,-2.50E-09,-27.89147009,27.72436323,254.221803,3.40E-09,37.01494944,-1.09E-08,3.40E-09,3.40E-09,0.000287828,-0.003032563,0.003648803
527.4799996,2060,-1.581718296,124.8848397,-187.7667573,3.40E-09,-223.3526331,3.40E-09,-128.6806603,-2.60E-09,46.24601623,-179.6492849,-143.674486,3.40E-09,-40.05367571,-1.10E-08,3.40E-09,3.40E-09,0.000437614,-0.002861284,0.003673558
527.4879996,2060,-63.14135045,96.95745701,205.208643,3.40E-09,153.3064543,3.40E-09,188.2603601,-2.60E-09,-14.17342262,-50.24539747,-57.87313914,3.40E-09,22.78555859,-1.10E-08,3.40E-09,3.40E-09,0.000197918,-0.002887653,0.003785924
527.4959996,2060,4.856754858,105.8369094,-75.80415893,3.30E-09,-53.02170935,3.30E-09,-85.65761763,-2.60E-09,1.279995208,-48.34880309,208.6663942,3.30E-09,-17.83725139,-1.10E-08,3.30E-09,3.30E-09,0.002055475,-0.002859009,0.001192466
527.5039996,2060,-42.96568741,92.20263611,-10.23457614,3.30E-09,-95.14258514,3.30E-09,40.76394238,-2.60E-09,27.64440866,-182.6432712,-311.8364634,3.30E-09,-60.40589491,-1.11E-08,3.30E-09,3.30E-09,0.004798016,-0.002841446,-0.00296593
527.5119996,2060,-22.14524911,75.23370454,165.5759127,3.30E-09,180.8330703,3.30E-09,109.0604113,-2.70E-09,-40.17552043,21.56796098,251.3012997,3.30E-09,14.23408751,-1.11E-08,3.30E-09,3.30E-09,0.004374091,-0.002834757,-0.002343194
527.5199996,2060,-4.243265704,100.7089876,-181.0514588,3.30E-09,-179.942798,3.30E-09,-113.4543645,-2.70E-09,25.58852532,-189.549362,-123.5211179,3.30E-09,-75.84819237,-1.12E-08,3.30E-09,3.30E-09,0.003693736,-0.002798084,-0.001231613
527.5279996,2060,-54.19591308,94.72087256,201.0178892,3.30E-09,171.1557319,3.30E-09,189.9800329,-2.70E-09,-23.7371325,-55.5639168,-51.65543653,3.30E-09,-2.315693221,-1.12E-08,3.30E-09,3.30E-09,0.004373094,-0.002806331,-0.002310988
527.5359996,2060,8.736266345,120.0209313,-74.13792553,3.20E-09,-54.98384198,3.20E-09,-84.01244969,-2.70E-09,21.55286918,-37.49522659,227.0615226,3.20E-09,-15.08124398,-1.12E-08,3.20E-09,3.20E-09,0.002997895,-0.001045056,0.000250465
527.5439996,2060,-54.24815597,100.1587839,-21.2565543,3.20E-09,-103.2387288,3.20E-09,46.30273471,-2.80E-09,43.84594835,-179.4579589,-307.6190831,3.20E-09,-60.65350698,-1.13E-08,3.20E-09,3.20E-09,0.001643219,0.0017341,0.002975541
527.5519996,2060,-41.21015164,75.99908478,161.9710474,3.20E-09,172.4435576,3.20E-09,119.8179072,-2.80E-09,-46.63590444,28.02790105,245.7101465,3.20E-09,19.18455832,-1.13E-08,3.20E-09,3.20E-09,0.001935778,0.001399336,0.002453765
527.5599996,2060,-19.1021747,94.25916731,-189.6480578,3.20E-09,-212.6789185,3.20E-09,-126.8317634,-2.80E-09,38.27237126,-176.133347,-116.4659397,3.20E-09,-41.50518288,-1.13E-08,3.20E-09,3.20E-09,0.001979881,0.000655824,0.002239167
527.5679996,2060,-74.96017296,72.65791885,185.5056651,3.20E-09,129.9505592,3.20E-09,168.7676078,-2.80E-09,-22.10317574,-58.24032843,-68.95142312,3.20E-09,31.06526604,-1.14E-08,3.20E-09,3.20E-09,0.001792387,0.001431208,0.002700828
527.5759996,2060,-12.54979407,92.04299149,-80.87886356,3.10E-09,-69.67169481,3.10E-09,-93.26176987,-2.90E-09,-16.00362747,-48.99975162,216.4735563,3.10E-09,-0.683898031,-1.14E-08,3.10E-09,3.10E-09,0.00186126,0.000905321,0.001637487
527.5839996,2060,-61.21169111,88.6092412,-29.90812445,3.10E-09,-120.0649844,3.10E-09,29.42635567,-2.90E-09,27.12898519,-188.8251338,-314.5251384,3.10E-09,-41.3730395,-1.14E-08,3.10E-09,3.10E-09,0.001813994,0.000964558,0.000336491
527.5919996,2060,-41.58360229,87.93000934,167.2806618,3.10E-09,151.8593562,3.10E-09,109.7980539,-2.90E-09,-33.17946044,35.18022502,241.362895,3.10E-09,48.63415183,-1.15E-08,3.10E-09,3.10E-09,0.001741513,0.001125064,0.000678746
527.5999996,2060,-21.28152249,105.9387718,-189.3505652,3.10E-09,-233.067453,3.10E-09,-130.2596926,-2.90E-09,40.27341157,-164.1837583,-106.3216755,3.10E-09,-29.61943973,-1.15E-08,3.10E-09,3.10E-09,0.001772538,0.000781406,0.000943403
527.6079996,2060,-79.13992885,57.83151279,181.2168276,3.00E-09,119.7284652,3.00E-09,163.0707003,-3.00E-09,-28.77300227,-57.45226969,-68.54154504,3.00E-09,37.73835282,-1.15E-08,3.00E-09,3.00E-09,0.001693104,0.00102661,0.000748396
527.6159996,2061,-2.216336688,78.14092939,-78.09445378,3.00E-09,-78.07664592,3.00E-09,-107.8098993,-3.00E-09,-0.216291385,-44.87647069,230.7253045,3.00E-09,33.25770753,-1.16E-08,3.00E-09,3.00E-09,-3.31E-05,-0.000890712,0.0027212
527.6239996,2061,-44.71318782,82.67504513,-41.23147736,3.00E-09,-152.5819918,3.00E-09,9.809823149,-3.00E-09,49.51769579,-187.9172579,-310.7459095,3.00E-09,-2.888393743,-1.16E-08,3.00E-09,3.00E-09,-0.002840942,-0.003668742,0.005528332
527.6319996,2061,-49.72545414,54.47865971,154.5884724,3.00E-09,135.8074092,3.00E-09,98.0597058,-3.00E-09,-43.80397513,25.43550881,232.9551536,3.00E-09,66.27795303,-1.16E-08,3.00E-09,3.00E-09,-0.002527469,-0.003279232,0.005189377
527.6399996,2061,-21.87011586,83.5004887,-210.0889677,3.00E-09,-246.7144103,3.00E-09,-155.4120436,-3.10E-09,27.99966454,-184.0773485,-110.4448849,3.00E-09,-26.42574361,-1.17E-08,3.00E-09,3.00E-09,-0.001774106,-0.002657678,0.004597261
527.6479996,2061,-51.54248767,75.64896534,173.3000592,2.90E-09,95.05564625,2.90E-09,151.1370979,-3.10E-09,-3.553771733,-56.28108261,-83.70867825,2.90E-09,51.39842123,-1.17E-08,2.90E-09,2.90E-09,-0.002584788,-0.003351091,0.005345775
527.6559996,2061,4.050672957,89.06507303,-66.60065194,2.90E-09,-84.38723781,2.90E-09,-99.51784843,-3.10E-09,17.21570296,-17.04309379,241.6401561,2.90E-09,52.84190947,-1.17E-08,2.90E-09,2.90E-09,-0.000334271,-0.001182732,0.002341665
527.6639996,2061,-54.96651326,80.73286873,-42.69128291,2.90E-09,-160.8693817,2.90E-09,7.372275694,-3.10E-09,40.94232159,-180.7792914,-301.2993946,2.90E-09,2.820446975,-1.18E-08,2.90E-09,2.90E-09,0.00236952,0.001545569,-0.00172261
527.6719996,2061,-31.72088143,60.05365862,165.5492528,2.90E-09,120.6414822,2.90E-09,102.6075033,-3.10E-09,-40.40806651,39.74351501,238.8808869,2.90E-09,80.16166361,-1.18E-08,2.90E-09,2.90E-09,0.001833632,0.001019126,-0.000985736
527.6799996,2061,-4.458766673,82.73757446,-206.1362451,2.80E-09,-299.5650255,2.80E-09,-159.8578218,-3.20E-09,50.92275755,-158.8344864,-97.24882001,2.80E-09,-2.41474235,-1.18E-08,2.80E-09,2.80E-09,0.001415783,0.000563187,-0.000106117
527.6879996,2061,-65.45810368,50.88660012,160.267977,2.80E-09,10.79233632,2.80E-09,139.9303007,-3.20E-09,11.00351774,-55.12756701,-98.61411895,2.80E-09,68.88096361,-1.19E-08,2.80E-09,2.80E-09,0.001913101,0.001094703,-0.000979847
527.6959996,2061,-14.76685847,50.92264179,-79.54248683,2.80E-09,-152.9295697,2.80E-09,-109.8868376,-3.20E-09,1.81132807,-23.35062076,233.1246598,2.80E-09,50.97561758,-1.19E-08,2.80E-09,2.80E-09,0.00241874,-0.001009929,0.00143566
527.7039996,2061,-68.23421812,55.75636059,-67.48671835,2.80E-09,-232.6678907,2.80E-09,-17.0710929,-3.20E-09,31.92190094,-199.4139523,-324.3794768,2.80E-09,-14.50499703,-1.19E-08,2.80E-09,2.80E-09,0.003839826,-0.003752641,0.004196621
527.7119996,2061,-34.60091323,49.58526615,152.7731998,2.80E-09,49.40366252,2.80E-09,81.91071483,-3.30E-09,-28.63862995,25.01546963,210.2065451,2.80E-09,76.10728751,-1.19E-08,2.80E-09,2.80E-09,0.003762728,-0.003287469,0.003696891
527.7199996,2061,3.793578396,74.50113587,-220.7979504,2.70E-09,-377.4855779,2.70E-09,-189.8191001,-3.30E-09,55.110707,-153.0578228,-105.6798818,2.70E-09,1.994967128,-1.20E-08,2.70E-09,2.70E-09,0.003152113,-0.002776212,0.003405305
527.7279996,2061,-64.62169043,48.90338197,151.0838527,2.70E-09,-55.73053584,2.70E-09,120.3466497,-3.30E-09,-5.110829108,-52.55250176,-126.2745316,2.70E-09,73.32962604,-1.20E-08,2.70E-09,2.70E-09,0.003682394,-0.003378746,0.003930862
527.7359996,2061,4.455306806,66.77099579,-63.75087544,2.70E-09,-197.603698,2.70E-09,-107.456735,-3.30E-09,-12.01252061,-2.934136787,229.1932606,2.70E-09,72.89141925,-1.20E-08,2.70E-09,2.70E-09,0.002424094,-0.003829227,0.004526753
527.7439996,2061,-36.25967117,79.15270061,-65.74681917,2.70E-09,-324.9073109,2.70E-09,-32.76801541,-3.30E-09,53.3692655,-151.2921234,-317.5254709,2.70E-09,19.5541584,-1.20E-08,2.70E-09,2.70E-09,0.001041818,-0.005281343,0.006022786
527.7519996,2061,-45.6656833,55.40993316,156.319233,2.70E-09,-47.13111668,2.70E-09,73.62429567,-3.40E-09,-11.57187476,65.46931254,203.2791674,2.70E-09,96.54184718,-1.21E-08,2.70E-09,2.70E-09,0.001316142,-0.005222095,0.005995824
527.7599996,2061,-20.87959489,70.04706979,-215.1039556,2.60E-09,-446.3259317,2.60E-09,-177.3602313,-3.40E-09,44.24828363,-132.6763594,-101.5568258,2.60E-09,-18.13508305,-1.21E-08,2.60E-09,2.60E-09,0.001414425,-0.004591672,0.005478449
527.7679996,2061,-68.5848165,48.27946203,141.6567805,2.60E-09,-154.5749182,2.60E-09,127.6312385,-3.40E-09,-0.684130998,-35.32017858,-133.9384947,2.60E-09,7.55947387,-1.21E-08,2.60E-09,2.60E-09,0.001190168,-0.00515964,0.006057729
527.7759996,2061,-4.49201702,53.94571122,-79.35432191,2.60E-09,-317.2707258,2.60E-09,-112.772693,-3.40E-09,3.255724816,11.26321054,224.9056563,2.60E-09,-16.83776267,-1.21E-08,2.60E-09,2.60E-09,-0.000432202,-0.004746023,0.010036569
527.7839996,2061,-38.57684313,64.98317192,-83.06919693,2.60E-09,-434.1368524,2.60E-09,-34.99444549,-3.40E-09,39.5070268,-158.7579793,-331.1693886,2.60E-09,-93.11629538,-1.22E-08,2.60E-09,2.60E-09,-0.003255154,-0.00477248,0.017066107
527.7919996,2061,-25.53129848,65.86741719,163.8461481,2.50E-09,-126.0638078,2.50E-09,93.71165648,-3.50E-09,-32.83163865,71.46220516,188.2069684,2.50E-09,-20.40915831,-1.22E-08,2.50E-09,2.50E-09,-0.002974443,-0.004872386,0.016312937
527.7999996,2061,6.31983974,91.43877989,-201.8841227,2.50E-09,-512.6379808,2.50E-09,-158.7704943,-3.50E-09,45.5484849,-105.1902828,-93.00758119,2.50E-09,-107.7403477,-1.22E-08,2.50E-09,2.50E-09,-0.002159453,-0.004592357,0.014215886
527.8079996,2061,-45.8372306,64.32570541,160.2010367,2.50E-09,-219.1972843,2.50E-09,149.8033021,-3.50E-09,4.553670292,-14.0792994,-132.439834,2.50E-09,-49.72940677,-1.22E-08,2.50E-09,2.50E-09,-0.003012658,-0.004764071,0.016332549
527.8159996,2061,0.935109727,57.79181583,-42.652022,2.50E-09,-355.8107544,2.50E-09,-73.10346378,-3.50E-09,3.112230758,39.27476433,243.4988635,2.50E-09,-43.49923834,-1.23E-08,2.50E-09,2.50E-09,-0.002454952,-0.005446013,0.018296112
527.8239996,2061,-58.10603991,47.32880606,-62.75539846,2.50E-09,-451.2312452,2.50E-09,3.95219667,-3.50E-09,37.16623276,-142.2023227,-314.1409355,2.50E-09,-110.402357,-1.23E-08,2.50E-09,2.50E-09,-0.002525846,-0.006830618,0.024026005
527.8319996,2061,-53.76695483,31.99032649,178.1477474,2.40E-09,-132.4733744,2.40E-09,129.0961109,-3.60E-09,-43.7603777,69.32122729,190.543141,2.40E-09,-33.18890181,-1.23E-08,2.40E-09,2.40E-09,-0.002713458,-0.006641648,0.023701022
527.8399996,2061,-12.24582655,50.72727173,-198.2936926,2.40E-09,-526.1022275,2.40E-09,-143.4602448,-3.60E-09,29.59383625,-120.0626513,-88.00260104,2.40E-09,-115.874316,-1.23E-08,2.40E-09,2.40E-09,-0.00234607,-0.006147475,0.021237603
527.8479996,2061,-57.29088033,35.45469324,165.2218478,2.40E-09,-206.2732994,2.40E-09,168.089005,-3.60E-09,-1.706540881,-34.27373447,-138.7683493,2.40E-09,-59.07703213,-1.23E-08,2.40E-09,2.40E-09,-0.002625655,-0.00655788,0.023413913
527.8559996,2061,4.267108979,67.39895196,-17.85822029,2.40E-09,-304.5856945,2.40E-09,-39.22195289,-3.60E-09,0.844397415,38.84273497,264.6534611,2.40E-09,-40.90642023,-1.24E-08,2.40E-09,2.40E-09,-0.000696956,-0.00533054,0.020028277
527.8639996,2061,-46.03106557,60.45510948,-44.35074863,2.40E-09,-404.8679951,2.40E-09,32.75205496,-3.60E-09,40.87621712,-135.7994416,-287.1391628,2.40E-09,-96.75361891,-1.24E-08,2.40E-09,2.40E-09,0.00206902,-0.003941828,0.017347831
527.8719996,2062,-45.00794611,24.17781682,211.8352311,2.30E-09,-57.17756183,2.30E-09,170.7109196,-3.70E-09,-30.39148454,80.59922426,218.8492257,2.30E-09,-13.67196409,-1.24E-08,2.30E-09,2.30E-09,0.001670093,-0.004155589,0.018032253
527.8799996,2062,-4.186234772,44.01329348,-166.1001503,2.30E-09,-441.1678693,2.30E-09,-107.2005565,-3.70E-09,31.69019363,-109.3071491,-43.25478286,2.30E-09,-87.21042707,-1.24E-08,2.30E-09,2.30E-09,0.001050977,-0.004293071,0.017691528
527.8879996,2062,-105.2204887,-12.76206993,388.5870806,2.30E-09,50.20164658,2.30E-09,382.5422987,-3.70E-09,-32.91727319,4.339382756,-183.8062735,2.30E-09,1.167211621,-1.24E-08,2.30E-09,2.30E-09,0.001730029,-0.004007845,0.01755096
527.8959996,2062,-39.5542733,-8.561872796,221.5993661,2.30E-09,19.26188722,2.30E-09,149.1033981,-3.70E-09,-46.60592164,145.2146042,425.4665887,2.30E-09,24.08368935,-1.25E-08,2.30E-09,2.30E-09,0.001281876,-0.00411425,0.017377915
527.9039996,2062,-12.82926176,37.09530797,-302.1102274,2.20E-09,-554.387381,2.20E-09,-199.3355357,-3.70E-09,66.05805289,-187.7173212,-200.2894926,2.20E-09,-124.9273163,-1.25E-08,2.20E-09,2.20E-09,0.002187313,-0.003192931,0.017276257
527.9119996,2062,-89.30810065,-3.037691672,255.8202487,2.20E-09,6.481721451,2.20E-09,250.2707772,-3.70E-09,-20.94148853,9.404274108,-48.11734806,2.20E-09,-14.88709626,-1.25E-08,2.20E-09,2.20E-09,0.003735998,-0.001693837,0.017068507
527.9199996,2062,-35.51541091,9.249846893,22.07330801,2.20E-09,-129.9765745,2.20E-09,12.06852326,-3.80E-09,-19.64530754,22.60708504,239.0035471,2.20E-09,-28.982782,-1.25E-08,2.20E-09,2.20E-09,0.003251263,-0.001934011,0.016950581
527.9279996,2062,-36.23322459,36.60552649,-114.6474395,2.20E-09,-318.0720086,2.20E-09,-35.87237133,-3.80E-09,34.00861688,-146.2379186,-209.7218499,2.20E-09,-83.46795551,-1.25E-08,2.20E-09,2.20E-09,0.003094735,-0.002188887,0.016802949
527.9359996,2062,-49.60937831,31.12518129,230.9954674,2.20E-09,54.4654661,2.20E-09,207.3419295,-3.80E-09,-24.09734847,48.69718415,104.3951947,2.20E-09,12.7977984,-1.26E-08,2.20E-09,2.20E-09,0.003310656,-0.001812671,0.016623195
527.9439996,2062,-2.439090109,33.73065676,-103.9855672,2.10E-09,-248.2036037,2.10E-09,-87.22594756,-3.80E-09,17.95044439,-36.90330206,121.2013384,2.10E-09,-42.33245288,-1.26E-08,2.10E-09,2.10E-09,0.002180072,-0.002903552,0.01394118
527.9519996,2062,-44.79434671,17.46982266,55.72836448,2.10E-09,-143.180612,2.10E-09,88.34289416,-3.80E-09,22.65573728,-78.3909977,-183.2235276,2.10E-09,-32.83321184,-1.26E-08,2.10E-09,2.10E-09,0.000847463,-0.004205948,0.009578653
527.9599996,2062,-37.75343016,10.18420571,165.7700875,2.10E-09,49.37404231,2.10E-09,127.6312522,-3.80E-09,-17.19822804,71.66665086,217.8321016,2.10E-09,22.11578121,-1.26E-08,2.10E-09,2.10E-09,0.000982246,-0.003951198,0.010007557
527.9679996,2062,-35.30656079,12.06655151,-139.7769088,2.10E-09,-268.9624209,2.10E-09,-84.11581111,-3.90E-09,43.30868919,-97.3467076,-76.44027877,2.10E-09,-61.21708639,-1.26E-08,2.10E-09,2.10E-09,0.001247439,-0.003681192,0.010983944
527.9759996,2062,-85.69036789,-5.549997161,183.7977658,2.10E-09,50.66530237,2.10E-09,196.1192906,-3.90E-09,-27.22542889,-13.81254078,-72.83123231,2.10E-09,-9.50135197,-1.26E-08,2.10E-09,2.10E-09,0.000901102,-0.003928101,0.00969818
527.9839996,2062,-25.0090664,29.12713392,-13.73614237,2.00E-09,-45.80846333,2.00E-09,-1.599730729,-3.90E-09,-24.51786559,15.22366902,228.420095,2.00E-09,-21.69291515,-1.26E-08,2.00E-09,2.00E-09,-0.001513428,-0.003717935,0.012104843
527.9919996,2062,-42.31612783,52.38521652,-17.02325616,2.00E-09,-130.8479009,2.00E-09,49.11718965,-3.90E-09,41.55669473,-112.8046596,-232.0874623,2.00E-09,-60.42752251,-1.27E-08,2.00E-09,2.00E-09,-0.005728405,-0.003704096,0.014661605
527.9999996,2062,-34.31241998,27.54148307,204.6681534,2.00E-09,147.4543377,2.00E-09,154.6735936,-3.90E-09,-24.60363696,81.58552526,194.5169343,2.00E-09,24.6853081,-1.27E-08,2.00E-09,2.00E-09,-0.005296242,-0.003741976,0.013956005
528.0079996,2062,-5.797115301,33.85239693,-136.3407929,2.00E-09,-191.4827705,2.00E-09,-91.99678017,-3.90E-09,36.13968444,-78.58009189,-25.41312607,2.00E-09,-42.48718005,-1.27E-08,2.00E-09,2.00E-09,-0.004051548,-0.003589785,0.013592259
528.0159996,2062,-72.09562005,7.787783179,335.539309,2.00E-09,255.3517419,2.00E-09,307.2319805,-4.00E-09,-22.17581444,43.04785107,-46.38566001,2.00E-09,35.45132319,-1.27E-08,2.00E-09,2.00E-09,-0.003603719,-0.002788723,0.013011104
528.0239996,2062,-1.024526811,19.70017442,142.8181501,1.90E-09,195.5790117,1.90E-09,62.11851588,-4.00E-09,-39.53844568,140.8244265,453.3495166,1.90E-09,41.73403713,-1.27E-08,1.90E-09,1.90E-09,3.82E-05,-0.001306765,0.011260067
528.0319996,2062,-4.71080649,50.14557505,-208.5253012,1.90E-09,-275.1922505,1.90E-09,-117.2939254,-4.00E-09,75.9249546,-192.080505,-345.0720136,1.90E-09,-86.75201773,-1.27E-08,1.90E-09,1.90E-09,-0.000422732,-0.001456316,0.011364589
528.0399996,2062,-40.64124691,8.404019011,308.9913465,1.90E-09,252.1877658,1.90E-09,244.6201137,-4.00E-09,-9.908798339,91.6743681,95.45564747,1.90E-09,53.98280758,-1.27E-08,1.90E-09,1.90E-09,-0.001440358,-0.00182389,0.01173678
528.0479996,2062,6.597549142,8.401038251,-92.0192262,1.90E-09,-85.8173861,1.90E-09,-113.3627447,-4.00E-09,33.01745167,18.80653714,216.7092226,1.90E-09,-3.909136601,-1.27E-08,1.90E-09,1.90E-09,-0.000116026,-0.001365692,0.011945372
528.0559996,2062,-58.88772297,7.119326065,14.19709219,1.80E-09,-64.80089112,1.80E-09,65.6747618,-4.00E-09,28.53323481,-132.0262237,-323.013961,1.80E-09,-57.52793173,-1.28E-08,1.80E-09,1.80E-09,-0.001067141,-0.001638619,0.013628623
528.0639996,2062,-19.47868185,13.8377442,221.5287062,1.80E-09,233.2912647,1.80E-09,144.293576,-4.10E-09,-41.38799392,119.1731996,303.3586069,1.80E-09,36.26616191,-1.28E-08,1.80E-09,1.80E-09,-0.000689714,-0.001554695,0.013245965
528.0719996,2062,-2.351078951,26.80919735,-175.0202177,1.80E-09,-222.5869869,1.80E-09,-132.2263316,-4.10E-09,60.48360129,-106.0108875,-128.0730288,1.80E-09,-46.89710877,-1.28E-08,1.80E-09,1.80E-09,-0.000560179,-0.001454913,0.012685769
528.0799996,2062,-68.81752174,-9.86897101,206.1546115,1.80E-09,138.4133879,1.80E-09,193.7052635,-4.10E-09,-12.60345684,-2.007443132,-88.10841921,1.80E-09,20.85707508,-1.28E-08,1.80E-09,1.80E-09,-0.000956082,-0.001602415,0.013181261
528.0879996,2062,-4.579461221,15.657786,-8.480792372,1.80E-09,17.87793573,1.80E-09,-35.58717577,-4.10E-09,-2.024625503,42.87107195,255.9673385,1.80E-09,9.961990845,-1.28E-08,1.80E-09,1.80E-09,0.001211491,-0.001440402,0.012622133
528.0959996,2062,-59.08878523,-0.455210472,-42.5340596,1.70E-09,-106.4209195,1.70E-09,1.727586816,-4.10E-09,55.29426079,-120.4397541,-283.6704335,1.70E-09,-40.68194617,-1.28E-08,1.70E-09,1.70E-09,0.003670508,-0.001523478,0.012698514
528.1039996,2062,-54.44610958,-23.05795724,224.7486243,1.70E-09,222.9246434,1.70E-09,147.5595658,-4.10E-09,-39.32130103,94.37584093,209.6516134,1.70E-09,50.69485713,-1.28E-08,1.70E-09,1.70E-09,0.003459264,-0.001484552,0.012634447
528.1119996,2062,2.224577241,28.34964164,-159.0970446,1.70E-09,-182.5630997,1.70E-09,-134.7143798,-4.10E-09,36.24164734,-78.32600311,-43.02014095,1.70E-09,-25.33632131,-1.28E-08,1.70E-09,1.70E-09,0.002722471,-0.001448013,0.01235218
528.1199996,2062,-72.39057384,-2.347200193,172.8400278,1.70E-09,104.0134517,1.70E-09,163.0640629,-4.20E-09,7.637228148,-5.80661147,-143.8313384,1.70E-09,31.57146136,-1.28E-08,1.70E-09,1.70E-09,0.003372888,-0.001487967,0.012444331
528.1279996,2063,-20.63008574,-11.09991373,22.27120369,1.70E-09,48.69410274,1.70E-09,-34.85040364,-4.20E-09,-22.76115925,79.56707393,284.9671575,1.70E-09,41.81990517,-1.28E-08,1.70E-09,1.70E-09,0.002973284,-0.000564577,0.015627041
