Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,,,,
457.9199997,1788,-68.98966263,-115.6995964,-121.7473651,-189.6907547,668.0421901,-140.5516873,330.3405456,74.36045494,-123.430582,-54.49290037,319.2218329,0,84.71290453,73.9743786,124.7135937,-672.0590308,,,,
457.9279997,1788,46.53195775,96.93644025,124.6981483,-14.7070312,-563.964005,145.1096255,-276.0317623,-63.22380467,-7.314871372,-5.966411805,-55.61408671,0,17.97152791,36.51770691,-118.9536408,-542.9419052,,,,
457.9359997,1788,-115.1548086,-124.3945041,-104.0059775,-125.0664263,263.5057351,-119.9460707,178.994792,80.31350769,44.25286004,51.89586535,-373.3712851,0,-108.2854918,-141.4948363,73.43073233,-1186.636725,,,,
457.9439997,1788,13.54147865,38.9841711,-0.806959853,-125.2658987,166.7988729,16.70478,53.55502934,-39.58560872,-154.8444018,-84.42510201,491.5736579,0,156.587519,209.806029,-23.27209534,-151.246337,,,,
457.9519997,1788,-33.68061715,23.22976186,66.09725174,3.991302245,-525.6673198,81.90194774,-200.9999567,9.640209544,91.29289095,124.0929472,-596.5108768,0,-157.0017275,-165.5383991,-69.0620311,-1062.95945,,,,
457.9599997,1788,-63.19993763,-111.5332986,-116.7676849,-181.3858232,660.5624007,-140.6678714,332.5346453,52.12307944,-119.8484762,-64.67282157,314.8900595,0,77.82002838,85.56461548,113.522995,-517.9335714,,,,
457.9679997,1788,80.24294709,143.7294036,153.5626548,17.14786009,-587.5600787,167.8891976,-279.724966,-77.543473,21.56449339,10.13180766,-26.78889273,0,17.61548206,39.26699603,-113.4611497,-386.6993597,,,,
457.9759997,1788,-113.4178437,-112.921108,-100.3689131,-121.2628612,252.9235229,-121.7466193,172.3158652,73.34712239,75.0756826,79.13398,-343.0251678,0,-107.5607664,-159.8849653,99.16121233,-1057.916759,,,,
457.9839997,1789,-5.432218101,16.46146002,-16.23327872,-139.2067917,192.3553255,-0.690562091,48.24657503,-58.72360656,-170.7553172,-110.9626487,504.2445666,0,151.4979029,194.2503769,-20.46352366,-5.395671736,,,,
457.9919997,1789,-37.43333026,19.50972041,67.38729362,19.76138854,-497.263183,86.45784107,-217.3579763,-6.622505176,67.62730466,91.64080509,-596.5850714,0,-166.1211776,-174.162306,-75.31566532,-896.6090148,,,,
457.9999997,1789,-83.630076,-125.9001392,-134.0083788,-169.6979211,714.0012058,-154.4009235,322.2550428,50.0910862,-125.7532918,-57.56871262,313.964707,0,72.29054085,80.75379559,123.8742603,-359.3443277,,,,
458.0079997,1789,61.56662396,126.1421232,130.3932925,13.30424579,-521.4521537,147.7699718,-287.0580492,-84.36780052,-5.664669623,3.74473866,-32.95976346,0,8.249026028,53.99948572,-124.3222345,-198.9567417,,,,
458.0159997,1789,-102.6325027,-112.9560092,-91.77757316,-105.2301166,291.0471981,-114.8126352,157.2949835,66.89053887,53.43549355,62.5463666,-364.3825468,0,-124.288426,-142.2134886,73.33940115,-864.3587655,,,,
458.0239997,1789,-2.209090895,8.379004632,-8.666833691,-124.8055315,223.2258264,-3.216492676,41.02375791,-60.44093224,-157.9313171,-113.7968577,504.3755137,0,149.0359733,207.886765,-22.49663142,173.7547711,,,,
458.0319997,1789,-42.27060377,17.95866713,63.71102176,8.495480612,-483.6078431,76.95549948,-227.3857309,-16.33717168,84.52061152,84.1045861,-591.4372351,0,-160.5383593,-160.3774462,-78.02273411,-718.5783062,,,,
458.0399997,1789,-88.18861504,-125.4286846,-146.0572883,-192.2022318,723.2191616,-162.1745712,311.5800583,34.70864312,-135.9081796,-70.61809073,305.1964813,0,70.76818636,89.99681102,100.6004777,-185.2153337,,,,
458.0479997,1789,64.07825083,123.9458711,120.9137243,9.996355484,-524.6119823,144.7574846,-301.6346551,-92.34710214,-27.76440499,-0.25289399,-39.97275482,0,3.882930224,59.00623859,-148.5670211,-24.74619398,,,,
458.0559997,1789,-61.32633491,-82.30099664,-66.65574599,-72.27183345,256.933031,-81.76439672,133.4070282,80.80906064,58.75981046,76.98617329,-375.0189025,0,-126.4124836,-152.245993,73.35756181,-717.8397541,,,,
458.0639997,1789,44.96170476,41.70173042,22.90514291,-83.07347689,196.6656209,32.08976804,25.7160891,-32.57908737,-118.3491822,-78.92917954,521.3033974,0,162.3627761,186.8415513,10.27096746,286.894184,,,,
458.0719997,1789,-19.71611494,31.92300924,83.01372138,43.00519656,-510.1775905,87.7083693,-241.9966293,5.375406778,129.5654282,111.7865889,-562.9602437,0,-143.340374,-179.6957892,-43.78288643,-619.2311714,,,,
458.0799997,1789,-77.85285445,-115.4676182,-130.8276414,-169.9326442,700.9318089,-156.1637458,299.3954704,49.42152485,-114.4844114,-72.45435553,317.9276849,0,76.47172233,73.2309956,118.6170325,-91.64925538,,,,
458.0879997,1789,58.46316257,124.3670102,127.7195441,18.8986876,-531.030221,149.9689631,-306.042078,-78.41068142,-19.00648834,-5.69444043,-25.38787635,0,9.143175126,46.69678447,-135.8540207,72.4211373,,,,
458.0959997,1789,-76.93244189,-91.29109628,-67.87464209,-66.19537062,266.3114772,-84.05858617,137.7462238,91.67289382,61.31298756,75.68817302,-366.718294,0,-120.1030201,-155.0237721,83.7698513,-612.0372931,,,,
458.1039997,1789,40.28059424,38.15747652,14.73048601,-83.89644407,220.9956165,30.64089053,37.01024076,-34.66406075,-137.9295351,-88.3798164,526.380667,0,164.6788543,200.681616,7.902943756,424.8471333,,,,
458.1119997,1789,-1.897552317,51.97595074,84.55064541,48.45016426,-509.0470518,103.8728656,-245.5761026,-9.001335567,117.5731101,116.5524296,-567.711837,0,-147.9320792,-162.6655354,-55.92063661,-471.2874588,,,,
458.1199997,1789,-65.92265094,-105.3140299,-133.308395,-160.6932876,692.7166676,-157.515155,284.1878153,24.24029331,-86.99645047,-50.12986413,316.4897575,0,75.48937471,75.17994703,125.1841915,31.83098298,,,,
458.1279997,1789,25.90287003,86.80275572,85.54387529,-6.102981214,-540.7637416,99.55032473,-332.1904718,-132.7152884,-10.76307121,-18.90615153,-27.24598954,0,4.287880313,34.44452352,-144.7919424,195.6637382,,,,
458.1359997,1789,-119.3661707,-126.3929204,-114.8626245,-103.7443547,233.7247645,-132.741171,98.06390739,25.63745472,21.02943708,25.88314317,-406.602488,0,-152.4867931,-176.8116816,25.46924187,-490.522303,,,,
458.1439997,1789,24.58988289,36.71456294,-0.212207388,-87.46883452,189.2386891,14.54049691,4.740516587,-67.45989692,-149.3219275,-100.7056032,503.1898342,0,134.9761242,175.8141162,-30.81260222,535.1920372,,,,
458.1519997,1789,-23.99917506,37.21671633,65.98677858,49.7275106,-530.1238381,80.79227687,-260.2924128,-15.05978855,113.7184001,119.4012048,-569.7086161,0,-162.6248555,-180.5929569,-70.10071156,-358.2631514,,,,
458.1599997,1789,-81.10910165,-122.4197036,-144.3853386,-161.6992093,685.8355534,-169.3400758,290.1357739,33.47647674,-128.5705407,-74.57612313,300.4461406,0,58.71890847,77.09238791,99.3868012,163.7849346,,,,
458.1679997,1789,46.01360943,99.41596722,116.3601638,28.20195877,-538.7423944,134.4459436,-315.1259703,-94.97930911,-12.57201065,-13.01381706,-21.6893418,0,7.045886256,53.79679225,-131.4821526,345.3749621,,,,
458.1759997,1789,-120.3218667,-135.6596313,-103.4642192,-77.01974608,246.9335172,-120.3760832,122.1995667,64.36975102,41.90780861,40.73370699,-394.3701813,0,-134.4608713,-150.7483067,65.33167844,-341.9273082,,,,
458.1839997,1789,-9.435326052,-2.46805146,-27.61094926,-98.98241657,228.1566779,-20.25217901,28.13742687,-62.46188032,-177.1567716,-141.984313,498.6999444,0,141.0467152,210.7977512,-32.2526491,708.5902725,,,,
458.1919997,1789,-37.96061719,21.31123986,62.27846946,54.75824845,-483.2397816,72.89171754,-257.5571227,-17.847527,93.57782937,80.85905361,-590.2319196,0,-165.1868658,-155.8107815,-83.1739415,-169.4992797,,,,
458.1999997,1789,-81.01089397,-121.8306911,-135.7953582,-136.6916016,760.6172343,-149.9911938,290.384785,44.26192508,-119.3221528,-75.35053008,278.7873436,0,59.93662862,79.53993394,112.1331117,333.5626071,,,,
