Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3
330.5839998,1291,-47.51375264,-88.74853431,272.4787318,-2.41E-06,-1153.194217,-2.41E-06,204.7782654,-0.001012027,-78.31405859,13.83589617,39.91538968,-2.41E-06,-15.60887561,-0.059125198,-2.41E-06,-2.41E-06,0.00240412,0.00186216,0.000211041
330.5919998,1291,60.43363265,12.52524715,-301.3077095,-2.45E-06,-1686.868467,-2.45E-06,-206.6189118,-0.001011337,12.12771122,-18.87833896,99.74617167,-2.45E-06,-108.869358,-0.059036232,-2.45E-06,-2.45E-06,0.002631046,0.00260545,-0.000568722
330.5999998,1291,-76.49448096,-76.04508984,-3.760197046,-2.48E-06,-1467.300802,-2.48E-06,89.70757151,-0.001010623,-3.089936288,-7.776156977,-473.2525121,-2.48E-06,-67.37024253,-0.058946117,-2.48E-06,-2.48E-06,0.001588852,0.001223406,-6.09E-05
330.6079998,1291,0.794727873,-38.91173543,89.1655211,-2.51E-06,-1245.586048,-2.51E-06,28.6591811,-0.001009887,-110.8428307,-26.85136005,380.2689402,-2.51E-06,-56.28082576,-0.058854861,-2.51E-06,-2.51E-06,0.00022306,-9.91E-05,-0.000141597
330.6159998,1291,8.79660984,-11.72971792,-359.7975627,-2.55E-06,-1782.948031,-2.55E-06,-176.4148638,-0.001009128,63.55558104,-13.01220703,-398.6396796,-2.55E-06,-111.0399893,-0.058762471,-2.55E-06,-2.55E-06,0.00041868,0.000218266,-0.000310011
330.6239998,1291,-79.98855239,-108.7448488,274.0908706,-2.58E-06,-1111.411734,-2.58E-06,208.6725535,-0.001008347,-92.77163955,0.098378273,21.93530623,-2.58E-06,-4.685877577,-0.058668952,-2.58E-06,-2.58E-06,0.000692372,0.000271643,1.07E-05
330.6319998,1291,36.0963253,3.388957479,-276.8886053,-2.61E-06,-1604.986469,-2.61E-06,-199.3834073,-0.001007543,-18.06493828,-42.60760953,106.684956,-2.61E-06,-125.6016127,-0.058574311,-2.61E-06,-2.61E-06,0.000372857,0.000118025,-0.000245542
330.6399998,1291,-68.5688429,-68.12928964,6.861860679,-2.64E-06,-1410.526149,-2.64E-06,77.18627519,-0.001006717,5.668641128,-0.960801846,-474.2112508,-2.64E-06,-69.72973464,-0.058478556,-2.64E-06,-2.64E-06,0.002283018,0.00019756,-0.001783581
330.6479998,1291,50.65415274,-6.449549484,188.5485054,-2.68E-06,-1036.113362,-2.68E-06,3.488179172,-0.001005869,-163.1983764,-21.94578829,891.5136134,-2.68E-06,-25.27674717,-0.058381692,-2.68E-06,-2.68E-06,0.005044317,0.000175478,-0.004586
330.6559998,1291,124.4240146,77.043241,-423.665019,-2.71E-06,-1663.995325,-2.71E-06,-367.7456102,-0.001004998,-17.88933193,-45.03778637,477.8736548,-2.71E-06,-133.8219448,-0.058283727,-2.71E-06,-2.71E-06,0.004591451,0.00012313,-0.004261264
330.6639998,1291,-4.003361245,-35.59826362,111.5552766,-2.74E-06,-1173.728368,-2.74E-06,41.14053014,-0.001004106,-84.90147768,-11.54084742,267.3108691,-2.74E-06,-41.78621709,-0.058184667,-2.74E-06,-2.74E-06,0.003970809,0.000171203,-0.003387493
330.6719998,1291,94.66151249,39.93060756,-135.288565,-2.77E-06,-1332.532176,-2.77E-06,-200.0031456,-0.001003191,-90.22066263,-36.25008231,722.7642825,-2.77E-06,-81.86427383,-0.05808452,-2.77E-06,-2.77E-06,0.004619896,0.000115532,-0.004227935
330.6799998,1291,19.20862124,1.881566883,-252.593252,-2.80E-06,-1581.190656,-2.80E-06,-142.3698211,-0.001002255,33.97234339,-11.26209011,-234.3588612,-2.80E-06,-92.74172986,-0.05798329,-2.80E-06,-2.80E-06,0.004137649,0.000124942,-0.003597594
330.6879998,1291,-68.99656853,-85.85200822,101.3959662,-2.83E-06,-1262.607887,-2.83E-06,127.8440635,-0.001001297,-15.20704732,19.33224561,-318.5648469,-2.83E-06,-16.18479681,-0.057880987,-2.83E-06,-2.83E-06,0.004179266,0.000120637,-0.003653372
330.6959998,1291,-14.60903111,-60.54018842,-32.81886306,-2.86E-06,-1289.126901,-2.86E-06,-30.37281612,-0.001000318,-68.16558492,-17.20380049,199.7575322,-2.86E-06,-62.61837668,-0.057777615,-2.86E-06,-2.86E-06,0.004291906,8.95E-05,-0.003784533
330.7039998,1291,-18.63344046,-41.00318972,-142.1715819,-2.90E-06,-1437.507958,-2.90E-06,-49.74028315,-0.000999317,-11.40395421,-25.73777341,-213.350918,-2.90E-06,-96.92516686,-0.057673182,-2.90E-06,-2.90E-06,0.00398145,0.000105136,-0.003382225
330.7119998,1291,-39.40353704,-53.38130472,52.25612068,-2.93E-06,-1273.420517,-2.93E-06,84.25222618,-0.000998295,-13.96947263,9.44370984,-223.3313495,-2.93E-06,-22.79033849,-0.057567694,-2.93E-06,-2.93E-06,0.00159169,0.001794331,-0.001904887
330.7199998,1291,-6.633362128,-38.13003228,-22.65512072,-2.96E-06,-1270.454171,-2.96E-06,-24.05772862,-0.000997251,-56.08838918,-10.09315496,204.8781868,-2.96E-06,-36.50279136,-0.057461159,-2.96E-06,-2.96E-06,-0.002768277,0.004578143,0.001132754
