Time:1Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,Event Date,Event Duration
137.8879999998,278,15.0052340184,15.0054951438,15.0055231133,15.0054517654,15.0065645855,15.0057094183,15.0056767750,15.0052663830,15.0084316310,15.0078993924,15.0080003703,15.0078024338,15.0071895365,15.0071362474,15.0071157059,15.0086361188,33553:33554,138.8160001591:138.8320001590,0.0159999998:0.0000000000
138.3839999998,279,15.0455928246,15.0458745308,15.0458984356,15.0457948909,15.0469304359,15.0460611076,15.0460357155,15.0456430984,15.0557649116,15.0552262063,15.0553479266,15.0551132051,15.0545380388,15.0544605217,15.0544450324,15.0559509886,33553:33554,139.3040001590:139.3200001591,0.0159999998:0.0000000000
138.8799999999,280,15.0956595599,15.0959523389,15.0959699397,15.0958704536,15.0970164702,15.0961313525,15.0961043571,15.0957139921,15.0985587933,15.0980312868,15.0981283069,15.0978811871,15.0973236096,15.0972451662,15.0972260575,15.0987659910,33552:33553:33554,139.7840001590:139.7840001590:139.8000001591,0.0000000000:0.0159999998:0.0000000000
139.3759999999,281,15.0729234044,15.0732141371,15.0732154492,15.0731419542,15.0742831024,15.0734130751,15.0733673224,15.0729638811,15.0778338653,15.0772972468,15.0773895722,15.0771787209,15.0765710317,15.0765395385,15.0764793945,15.0780527801,33552:33553,140.2560001591:140.2640001590,0.0000000000:0.0240000000
139.8720000000,282,15.0668452120,15.0671542885,15.0671446112,15.0670672272,15.0681968241,15.0673532688,15.0672913581,15.0668753094,15.0718614726,15.0713093672,15.0714065983,15.0712178941,15.0705720711,15.0705645712,15.0705055957,15.0720670678,33554,140.2880001590,0.0000000000
140.3679999998,283,15.0926892257,15.0930010145,15.0930042987,15.0929265772,15.0940348529,15.0931906869,15.0931498830,15.0927370675,15.0971146245,15.0965665624,15.0966493161,15.0964580526,15.0958092745,15.0957922094,15.0957694510,15.0973097931,33553:33554,140.7680001589:140.8000001591,0.0319999999:0.0000000000
140.8639999998,284,15.0875453489,15.0878549561,15.0878541409,15.0877777106,15.0888735707,15.0880663159,15.0880406063,15.0876022422,15.0920372662,15.0915121652,15.0915919564,15.0913830220,15.0907701553,15.0907205260,15.0907158941,15.0922415761,33552:33553:33554,141.2640001590:141.2640001590:141.2880001590,0.0000000000:0.0240000000:0.0000000000
141.3599999999,285,15.0627737834,15.0630940446,15.0630831125,15.0630096829,15.0640970924,15.0633086376,15.0632643747,15.0628198976,15.0677621484,15.0672255580,15.0673360661,15.0671136875,15.0665341175,15.0664530783,15.0664607524,15.0679892272,33553:33554,142.1760001590:142.2080001591,0.0319999999:0.0000000000
141.8559999999,286,15.0753434132,15.0756219829,15.0756268184,15.0755417413,15.0766542427,15.0758170164,15.0757725890,15.0753584769,15.0796006313,15.0790700189,15.0791690678,15.0789587160,15.0783661427,15.0783068324,15.0782972010,15.0798342127,33552:33552,142.6560001590:142.8240001590,0.0000000000:0.0000000000
142.3520000000,287,15.0411769057,15.0414408548,15.0414457203,15.0413650817,15.0425047011,15.0416529487,15.0416035200,15.0411911561,15.0552150900,15.0546988302,15.0547801104,15.0545423866,15.0539690342,15.0539230814,15.0539000917,15.0554400338,33553:33554,143.0240001590:143.0320001591,0.0079999999:0.0000000000
142.8480000000,288,15.0385576462,15.0388623670,15.0388600675,15.0387718871,15.0399076924,15.0390856185,15.0390063381,15.0385834547,15.0505520668,15.0500226942,15.0501174989,15.0498681901,15.0493053305,15.0492426916,15.0492320438,15.0507724168,33552,143.2960001591,0.0000000000
143.3439999998,289,15.0693950423,15.0697089598,15.0697206082,15.0696321948,15.0707373269,15.0699142022,15.0698466777,15.0694343624,15.0604410415,15.0598980814,15.0600040892,15.0597814094,15.0591911331,15.0591268736,15.0591167303,15.0606454958,33552:33553:33554,143.5520001589:143.5600001591:143.5840001591,0.0000000000:0.0240000000:0.0000000000
143.8399999999,290,15.0629419908,15.0632448662,15.0632736849,15.0632016248,15.0642913355,15.0634506798,15.0634139535,15.0630027331,15.0567112209,15.0561671535,15.0562651659,15.0560480272,15.0554429753,15.0553848851,15.0553669944,15.0568950204,33552:33553:33554:33552:33553:33554,144.0320001591:144.0320001591:144.0560001591:144.5120001591:144.5120001591:144.5200001590,0.0000000000:0.0240000000:0.0000000000:0.0000000000:0.0079999999:0.0000000000
144.3359999999,291,15.0611182876,15.0614003520,15.0614265223,15.0613427465,15.0624495118,15.0616168256,15.0615804649,15.0611547262,15.0660134260,15.0654537683,15.0655602195,15.0653461398,15.0647426623,15.0646651377,15.0646622541,15.0662091674,33552:33553:33554,144.8000001591:144.8000001591:144.8080001590,0.0000000000:0.0079999999:0.0000000000
144.8319999999,292,15.0568286835,15.0571041725,15.0571298055,15.0570277442,15.0581536405,15.0573298246,15.0572871718,15.0568762036,15.0618550498,15.0612999761,15.0614064537,15.0612016752,15.0605940451,15.0605111997,15.0605346706,15.0620603272,33553:33554,145.7760001591:145.7920001589,0.0159999998:0.0000000000
145.3280000000,293,15.0584154232,15.0587136005,15.0587202416,15.0586503433,15.0597641998,15.0589376984,15.0588846209,15.0584848957,15.0630208422,15.0624811410,15.0625885626,15.0623849314,15.0617706806,15.0617152537,15.0616988634,15.0632243302,33553:33554,146.2640001590:146.2800001591,0.0159999998:0.0000000000
145.8239999998,294,15.0569128948,15.0572236820,15.0572081402,15.0571310204,15.0582536209,15.0574242226,15.0573676654,15.0569783153,15.0611601644,15.0606052183,15.0607491483,15.0605144869,15.0598952128,15.0598571018,15.0598376860,15.0613681092,33553:33554,146.7680001589:146.7760001591,0.0079999999:0.0000000000
146.3199999998,295,15.0493432314,15.0496387670,15.0496274955,15.0495347407,15.0506457664,15.0498183065,15.0497566113,15.0493712550,15.0540223672,15.0534672482,15.0535948138,15.0533587354,15.0527351112,15.0526865740,15.0527024057,15.0542106880,,,
146.8159999999,296,15.0512651401,15.0515684586,15.0515509877,15.0514954232,15.0525747535,15.0517503388,15.0516884227,15.0512968932,15.0560923972,15.0555315066,15.0556221229,15.0554187166,15.0548068016,15.0547469073,15.0547385187,15.0562605763,,,
147.3119999999,297,15.0495669358,15.0498890413,15.0498772239,15.0498313252,15.0509251892,15.0500901413,15.0500309877,15.0496338977,15.0545203749,15.0539688176,15.0540560030,15.0538459776,15.0532471357,15.0531818305,15.0531653440,15.0547224974,,,
147.8080000000,298,15.0556263670,15.0559290926,15.0559407604,15.0558779333,15.0569695551,15.0561455522,15.0560920289,15.0556666709,15.0605242186,15.0599850243,15.0601232535,15.0598551396,15.0592508780,15.0592128473,15.0592074863,15.0607589779,33552,148.6720001590,0.0000000000
148.3039999998,299,15.0626232571,15.0629415297,15.0629459148,15.0628632248,15.0639463854,15.0631449460,15.0630883455,15.0626462314,15.0637243657,15.0631729400,15.0633105133,15.0630501441,15.0624479014,15.0624109568,15.0623982319,15.0639423102,33552:33553:33554,148.7520001591:148.7520001591:148.7760001591,0.0000000000:0.0240000000:0.0000000000
148.7999999998,300,15.0463072000,15.0466451981,15.0466398974,15.0465526157,15.0476728155,15.0468596385,15.0467814378,15.0463591357,15.0497087866,15.0491572961,15.0492596832,15.0490366294,15.0484335069,15.0483737202,15.0483642687,15.0499257954,33552:33553:33554,149.2320001591:149.2320001591:149.2560001591,0.0000000000:0.0240000000:0.0000000000
149.2959999999,301,15.0503255110,15.0506350028,15.0506616177,15.0505664007,15.0517158076,15.0508836903,15.0508059881,15.0504006075,15.0567183794,15.0561853302,15.0562696175,15.0560388867,15.0554377292,15.0553904641,15.0553745833,15.0569209896,33552:33553:33554,149.7120001591:149.7840001590:149.8000001591,0.0000000000:0.0159999998:0.0000000000
149.7919999999,302,15.0600666253,15.0603782903,15.0603863114,15.0602932768,15.0614474006,15.0605951348,15.0605390008,15.0601151012,15.0643406304,15.0637935753,15.0638895055,15.0636491186,15.0630568009,15.0630081844,15.0629710087,15.0645260841,33552:33553:33554,150.2000001590:150.2000001590:150.2160001590,0.0000000000:0.0159999998:0.0000000000
150.2879999999,303,15.0643848398,15.0646940498,15.0646939345,15.0646108042,15.0657501895,15.0648965463,15.0648685253,15.0644394584,15.0707376755,15.0701783543,15.0702697905,15.0700221988,15.0694639516,15.0694005678,15.0693914477,15.0709207868,33552:33552,150.6800001590:150.7680001589,0.0000000000:0.0000000000
150.7840000000,304,15.0557088799,15.0559980091,15.0560338626,15.0559595262,15.0570786151,15.0562262464,15.0562052649,15.0557783630,15.0609195373,15.0603667005,15.0604508784,15.0602166536,15.0596461431,15.0595834599,15.0595712964,15.0611008116,33552,151.2960001591,0.0000000000
151.2799999998,305,15.0152504210,15.0155315350,15.0155653965,15.0155010969,15.0166049362,15.0157868784,15.0157208012,15.0152862875,15.0202174606,15.0196806333,15.0197801897,15.0195359530,15.0189493602,15.0188937652,15.0188795098,15.0204176272,33553:33554,151.8720001590:151.8960001590,0.0240000000:0.0000000000
151.7759999998,306,15.0325769820,15.0328746802,15.0328975920,15.0328065001,15.0339218016,15.0331244285,15.0330289607,15.0326235603,15.0374074355,15.0368799529,15.0369447543,15.0367135068,15.0361287458,15.0360901660,15.0360813726,15.0376320228,33552:33553:33554,152.3520001590:152.3520001590:152.3760001590,0.0000000000:0.0240000000:0.0000000000
152.2719999999,307,15.0543681269,15.0546888542,15.0546896190,15.0545968955,15.0557114272,15.0548976870,15.0548313379,15.0544240530,15.0604103354,15.0598526093,15.0599495613,15.0597364094,15.0591211799,15.0590848153,15.0590583741,15.0606279517,33552:33553:33554,152.8320001590:152.8400001591:152.8560001589,0.0000000000:0.0159999998:0.0000000000
152.7679999999,308,15.0562536669,15.0565583347,15.0565611991,15.0564887638,15.0575765425,15.0567672824,15.0567174354,15.0563134319,15.0616873228,15.0611078952,15.0612451832,15.0610278004,15.0604233222,15.0603575291,15.0603461345,15.0618953776,33552:33553:33554,153.3120001589:153.3120001589:153.3280001590,0.0000000000:0.0159999998:0.0000000000
153.2640000000,309,15.0327114539,15.0330170926,15.0330309035,15.0329407549,15.0340658223,15.0332358509,15.0331931529,15.0327883146,15.0363882612,15.0358359661,15.0359538423,15.0357344730,15.0351441475,15.0350710384,15.0350808452,15.0366115536,33552,153.7040001589,0.0000000000
153.7599999998,310,15.0274391969,15.0277510450,15.0277705232,15.0276569029,15.0288132865,15.0279526310,15.0279109047,15.0274964775,15.0399817125,15.0394234023,15.0395285592,15.0392982109,15.0387189744,15.0386526493,15.0386491110,15.0401854198,33553:33554,154.2160001590:154.2240001590,0.0079999999:0.0000000000
154.2559999998,311,15.0777660172,15.0780945985,15.0780928331,15.0780039558,15.0791235257,15.0782756786,15.0782116890,15.0778185147,15.0875750356,15.0870074397,15.0871007392,15.0868904526,15.0862776512,15.0862424687,15.0862014421,15.0877544133,,,
154.7519999999,312,15.0649910058,15.0653224160,15.0652951530,15.0652218091,15.0663335871,15.0654974757,15.0654356911,15.0650103941,15.0703026007,15.0697706620,15.0698353176,15.0696435667,15.0690232063,15.0689935578,15.0689354087,15.0704726947,,,
155.2479999999,313,15.0734392471,15.0737657515,15.0737599235,15.0736484482,15.0747882496,15.0739443518,15.0738970909,15.0734414336,15.0782240634,15.0776924681,15.0777694106,15.0775549097,15.0769909801,15.0768997704,15.0768930298,15.0784060831,,,
