Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,,,,
1128.199999,4407,-0.188311909,-85.37906667,-413.6220946,-240.37719,-643.8260288,18.61373154,0,-197.8066439,-59.31554429,-19.81204476,-338.5647272,-101.9849193,-65.92300621,32.61055895,119.8936441,-384.7528132,,,,
1128.207999,4407,-0.185376526,117.9590391,212.6866791,154.5227876,286.5882427,135.1867376,0,87.44470736,45.52193417,54.96531276,-234.5247164,-37.88005882,19.68774225,65.0047446,34.44431898,-314.4212555,,,,
1128.215999,4407,-0.182447724,-30.29519752,-183.6844108,-119.2978122,-315.8637621,-0.478500136,0,-172.8023513,-11.18155415,56.07572848,424.8326124,173.5302719,37.27150869,-54.36133461,695.883465,125.5576783,,,,
1128.223999,4407,-0.179525553,17.77182197,-156.91536,-66.15439198,-330.8217732,94.2000946,0,-58.39200445,-19.2451154,-22.69421868,-721.7393657,-225.019914,-70.57462794,56.56975284,-363.2398754,-704.0958168,,,,
1128.231999,4407,-0.176610059,118.654258,211.0296236,137.0630612,237.9736712,91.581436,0,4.183551265,53.43243463,114.1644539,476.1583363,200.2186482,85.94264601,-18.78475989,583.2227083,123.4956978,,,,
1128.239999,4407,-0.173701291,-72.0463565,-401.1982499,-225.3446975,-717.6844973,22.51476581,0,-205.9989046,-47.29788447,-3.57850547,-310.953327,-76.41335565,-61.30523239,9.500188669,0.740141138,-459.7702608,,,,
1128.247999,4407,-0.170799297,126.8043692,219.1878362,173.5185811,219.3822418,138.9140427,0,83.07231084,35.03137694,57.43994857,-203.8955646,-20.35254286,3.651201374,42.41130283,-71.09560502,-373.1187695,,,,
1128.255999,4407,-0.167904124,-19.7089351,-180.8337753,-100.4220348,-375.8644125,2.977473305,0,-174.4997606,-21.30281154,60.81384548,454.123612,193.9536151,17.56501074,-49.24502204,600.5855727,76.315623,,,,
1128.263999,4407,-0.165015818,15.17462045,-168.8384868,-67.75306305,-398.0845588,87.05540288,0,-68.49256278,-26.48628219,-30.87986697,-709.7263827,-216.548934,-96.87124697,71.00221804,-463.6463559,-758.9490351,,,,
1128.271999,4407,-0.162134427,110.8673309,190.533546,120.3836889,165.8572178,81.54399958,0,-8.203139926,39.79093601,92.12409003,471.0502505,184.1678416,60.04209187,-5.315943744,471.4969041,58.95756164,,,,
1128.279999,4407,-0.159259996,-73.20088645,-420.7359156,-248.8928097,-792.9168833,17.75143456,0,-214.452772,-57.53367022,-17.9413612,-327.6077454,-107.5728603,-66.69137097,44.23634098,-134.1266854,-547.5458972,,,,
1128.287999,4407,-0.156392572,136.0072794,205.8535677,147.8771641,141.6421307,138.7073207,0,77.18747875,34.31117421,55.51002841,-226.4351784,-52.37537336,17.84783325,81.65560081,-227.8377395,-482.619717,,,,
1128.295999,4407,-0.153532199,2.292521541,-177.4541462,-112.8697984,-441.7326294,7.491160244,0,-169.1969925,-15.20102123,73.51554676,446.7317742,177.0303138,44.28827992,-29.28092302,445.7406345,-28.30908138,,,,
1128.303999,4407,-0.150678923,49.91371408,-146.9089099,-64.13372362,-446.0357229,95.97610811,0,-48.10086884,-5.717754505,-3.501342352,-696.0828552,-214.9615413,-59.55944325,81.58202364,-617.9875924,-861.218617,,,,
1128.311999,4407,-0.147832789,154.6458643,226.5426884,137.1865857,138.9519304,89.59444412,0,13.68450133,69.16161998,125.2673459,508.6831831,211.4210719,99.73541401,-13.1556478,338.4210365,-24.13812881,,,,
