Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,,,,
1233.927999,4820,0,0,0,-4.606367207,535.1405104,0,-0.026274465,18.12886979,-54.60522515,-273.6556223,0,0,0,33.3916831,0,0,,,,
1233.935999,4820,0,0,0,-8.764211169,1079.933616,0,-0.026131605,178.6106465,26.52658675,280.3933608,0,0,0,-64.23249727,0,0,,,,
1233.943999,4820,0,0,0,-142.6771352,200.3852829,0,-0.025988634,-181.1191204,-44.0906444,-78.1220843,0,0,0,-60.17765291,0,0,,,,
1233.951999,4820,0,0,0,58.15019313,986.0593266,0,-0.025845555,206.5172084,-21.11257288,-89.79585647,0,0,0,40.72232675,0,0,,,,
1233.959999,4820,0,0,0,-140.4527964,520.9690107,0,-0.025702373,-84.71200735,14.17318541,265.7262893,0,0,0,-113.3575347,0,0,,,,
1233.967999,4820,0,0,0,-9.419152903,425.0295225,0,-0.025559091,-20.98833723,-51.11397273,-324.9541434,0,0,0,42.97448175,0,0,,,,
1233.975999,4820,0,0,0,-5.484189915,994.6840444,0,-0.025415715,155.4079339,28.56841288,235.780791,0,0,0,-53.0726348,0,0,,,,
1233.983999,4820,0,0,0,-143.3291753,99.25168361,0,-0.025272246,-219.2162748,-34.65780651,-119.7006266,0,0,0,-48.55378935,0,0,,,,
1233.991999,4820,0,0,0,59.01675624,878.6322446,0,-0.025128691,169.264323,-11.00769096,-153.0494181,0,0,0,47.38149494,0,0,,,,
1233.999999,4820,0,0,0,-148.2641218,445.2665853,0,-0.024985052,-104.4181196,15.95379737,224.9411869,0,0,0,-128.6426855,0,0,,,,
1234.007999,4820,0,0,0,-25.45310383,326.2636694,0,-0.024841334,-52.49132025,-55.96189792,-366.2790614,0,0,0,23.90572465,0,0,,,,
1234.015999,4820,0,0,0,-11.72539371,927.1863417,0,-0.02469754,142.4935625,25.17210416,196.2607764,0,0,0,-56.16287383,0,0,,,,
1234.023999,4820,0,0,0,-158.0230526,56.29921333,0,-0.024553674,-219.8223194,-42.56718984,-120.3952096,0,0,0,-62.55144163,0,0,,,,
1234.031999,4820,0,0,0,47.01494599,831.9440924,0,-0.024409741,165.7338414,-26.10779226,-148.3848043,0,0,0,29.44812893,0,0,,,,
1234.039999,4820,0,0,0,-153.1392299,395.5485709,0,-0.024265744,-118.6069271,5.724315166,239.9808004,0,0,0,-131.8870308,0,0,,,,
1234.047999,4820,0,0,0,-38.05741101,237.7578198,0,-0.024121687,-89.86119183,-57.41858792,-375.4945854,0,0,0,32.29416399,0,0,,,,
1234.055999,4820,0,0,0,-16.71811211,857.7700809,0,-0.023977574,119.3741238,30.70955065,172.2717489,0,0,0,-49.83112292,0,0,,,,
1234.063999,4820,0,0,0,-158.4515407,-19.47473837,0,-0.023833408,-239.4577602,-36.762316,-128.3566751,0,0,0,-59.42722361,0,0,,,,
1234.071999,4820,0,0,0,49.79081838,729.59166,0,-0.023689195,135.4761738,-20.75539827,-188.4375531,0,0,0,36.65634378,0,0,,,,
1234.079999,4820,0,0,0,-138.0334665,342.6753945,0,-0.023544936,-114.682831,5.716795009,219.36331,0,0,0,-131.5331257,0,0,,,,
1234.087999,4820,0,0,0,-13.76448064,205.9269091,0,-0.023400637,-59.6063315,-71.31882673,-356.7483974,0,0,0,38.08680189,0,0,,,,
1234.095999,4820,0,0,0,2.596318374,813.5010466,0,-0.023256301,125.8532728,18.9410333,185.5946937,0,0,0,-50.02595626,0,0,,,,
1234.103999,4820,0,0,0,-145.2303899,-84.43963766,0,-0.023111932,-257.691218,-38.84163505,-124.3126686,0,0,0,-70.35868666,0,0,,,,
1234.111999,4820,0,0,0,78.6698377,667.1075341,0,-0.022967533,125.4441774,-16.27950714,-192.3047273,0,0,0,51.18553605,0,0,,,,
1234.119999,4820,0,0,0,-106.7680003,294.0577266,0,-0.022823109,-123.8232804,18.16851043,229.4445888,0,0,0,-115.3949398,0,0,,,,
1234.127999,4820,0,0,0,11.20644785,136.7474381,0,-0.022678663,-80.69995739,-60.90041736,-354.6334935,0,0,0,35.73530302,0,0,,,,
1234.135999,4820,0,0,0,39.10792605,770.3792888,0,-0.022534199,115.2208443,35.56399459,181.4104103,0,0,0,-45.64330278,0,0,,,,
1234.143999,4820,0,0,0,-113.4266441,-107.1559739,0,-0.02238972,-258.8974134,-20.7545037,-110.1852787,0,0,0,-71.77208271,0,0,,,,
1234.151999,4820,0,0,0,104.0164765,654.7554294,0,-0.02224523,132.312901,-10.29727098,-177.7748089,0,0,0,33.90819119,0,0,,,,
1234.159999,4820,0,0,0,-79.97692135,290.7536868,0,-0.022100734,-128.4414584,32.5285203,251.7945324,0,0,0,-123.5793458,0,0,,,,
1234.167999,4820,0,0,0,35.95904933,100.5759451,0,-0.021956234,-104.0002286,-43.28175592,-351.6096908,0,0,0,59.114863,0,0,,,,
1234.175999,4821,0,0,0,70.42538294,778.914336,0,-0.021811734,129.2564928,39.49464539,188.4827033,0,0,0,-10.88568204,0,0,,,,
1234.183999,4821,0,0,0,-90.35079759,-82.49806598,0,-0.021667238,-237.7859988,-25.40560875,-71.07418297,0,0,0,-64.7966601,0,0,,,,
1234.191999,4821,0,0,0,119.1702339,656.9265113,0,-0.02152275,141.1715889,-14.6357689,-157.7042971,0,0,0,36.24365769,0,0,,,,
1234.199999,4821,0,0,0,-67.86623843,316.7747872,0,-0.021378273,-107.195384,39.62475678,279.0985778,0,0,0,-113.5754244,0,0,,,,
1234.207999,4821,0,0,0,33.76084521,105.4011687,0,-0.02123381,-98.27070417,-33.41691389,-332.467852,0,0,0,52.224191,0,0,,,,
1234.215999,4821,0,0,0,68.38331016,795.51459,0,-0.021089366,139.3106334,42.8827245,193.6238297,0,0,0,-27.86927014,0,0,,,,
1234.223999,4821,0,0,0,-84.91358221,-61.332298,0,-0.020944944,-227.1599686,-19.71168016,-48.89043345,0,0,0,-66.15676137,0,0,,,,
1234.231999,4821,0,0,0,131.5300167,677.128426,0,-0.020800547,148.887682,-9.399834202,-147.3386634,0,0,0,58.45171202,0,0,,,,
1234.239999,4821,0,0,0,-62.1563336,355.7005268,0,-0.020656179,-97.85361114,43.75497645,301.6205446,0,0,0,-96.81274835,0,0,,,,
1234.247999,4821,0,0,0,31.95822301,105.2016293,0,-0.020511844,-112.2589612,-22.70786831,-322.3409804,0,0,0,61.79312728,0,0,,,,
1234.255999,4821,0,0,0,75.41701089,793.0701255,0,-0.020367545,115.6669501,62.20855872,178.635319,0,0,0,-5.380598188,0,0,,,,
1234.263999,4821,0,0,0,-84.65575804,-75.0895665,0,-0.020223285,-263.3902675,5.844064354,-66.47417227,0,0,0,-37.35777707,0,0,,,,
1234.271999,4821,0,0,0,127.7504528,657.985573,0,-0.020079069,125.3775049,11.52512151,-184.8139706,0,0,0,80.69528952,0,0,,,,
1234.279999,4821,0,0,0,-71.67454956,366.1736966,0,-0.019934899,-105.0429438,50.30093691,286.8499475,0,0,0,-98.98710734,0,0,,,,
1234.287999,4821,0,0,0,12.30973989,110.161897,0,-0.019790779,-125.3400305,-30.5959234,-322.5005501,0,0,0,44.39198765,0,0,,,,
1234.295999,4821,0,0,0,65.62903726,840.1630456,0,-0.019646712,134.4215233,45.67943449,189.9636127,0,0,0,-19.93453095,0,0,,,,
1234.303999,4821,0,0,0,-101.4087869,-26.5845113,0,-0.019502703,-242.5111763,-22.76068625,-24.56866575,0,0,0,-60.99365318,0,0,,,,
1234.311999,4821,0,0,0,106.8677376,683.1248677,0,-0.019358753,129.741256,-23.87951099,-160.3505293,0,0,0,60.43386132,0,0,,,,
1234.319999,4821,0,0,0,-84.75236134,416.3227189,0,-0.019214868,-93.58586082,24.09024528,314.2289674,0,0,0,-106.3437334,0,0,,,,
1234.327999,4821,0,0,0,0.48427865,131.4749737,0,-0.019071049,-130.6101018,-47.98013321,-298.2322604,0,0,0,38.31636794,0,0,,,,
1234.335999,4821,0,0,0,71.94217343,867.4853889,0,-0.018927301,129.0885133,48.39401013,190.9588448,0,0,0,-13.00137124,0,0,,,,
1234.343999,4821,0,0,0,-96.12736473,17.77509166,0,-0.018783626,-243.4505475,-7.713836573,-11.07391199,0,0,0,-43.4901519,0,0,,,,
1234.351999,4821,0,0,0,105.1855435,723.3159965,0,-0.018640029,123.5947065,-17.38454348,-146.597954,0,0,0,73.68021574,0,0,,,,
1234.359999,4821,0,0,0,-78.58749776,482.2779747,0,-0.018496512,-88.73217691,39.34362461,336.2210044,0,0,0,-92.50402224,0,0,,,,
1234.367999,4821,0,0,0,-2.110221202,200.2193978,0,-0.018353079,-114.7630303,-38.63024131,-267.387796,0,0,0,61.01728441,0,0,,,,
1234.375999,4821,0,0,0,59.03418041,953.0526643,0,-0.018209733,150.578591,37.00091882,232.7705057,0,0,0,5.975028127,0,0,,,,
1234.383999,4821,0,0,0,-120.5857506,83.49086219,0,-0.018066477,-238.6926306,-11.9929961,36.27305095,0,0,0,-40.50354525,0,0,,,,
1234.391999,4821,0,0,0,87.62967972,766.1975437,0,-0.017923315,129.444325,-10.54487855,-133.1928969,0,0,0,84.79566703,0,0,,,,
1234.399999,4821,0,0,0,-83.06336468,536.2562249,0,-0.01778025,-70.93914611,50.19768229,349.2105732,0,0,0,-65.96376659,0,0,,,,
1234.407999,4821,0,0,0,-18.12658397,226.479436,0,-0.017637285,-99.76412981,-32.64066303,-253.9260946,0,0,0,67.74429761,0,0,,,,
1234.415999,4821,0,0,0,40.87866308,997.3040746,0,-0.017494423,191.189524,37.51899137,248.8632588,0,0,0,-14.24684755,0,0,,,,
1234.423999,4821,0,0,0,-132.1683033,107.0810037,0,-0.017351668,-210.5658411,0.087072203,59.39918153,0,0,0,-47.10510456,0,0,,,,
1234.431999,4822,0,0,0,83.14514945,759.5985005,0,-0.017209022,132.162647,8.300004115,-137.734083,0,0,0,98.65960488,0,0,,,,
1234.439999,4822,0,0,0,-85.72832928,578.3922381,0,-0.01706649,-58.69601558,56.99261923,373.6749989,0,0,0,-79.42170154,0,0,,,,
1234.447999,4822,0,0,0,-17.04962581,232.2818431,0,-0.016924073,-136.2355909,-25.47514498,-228.8781776,0,0,0,53.30373652,0,0,,,,
1234.455999,4822,0,0,0,56.96174116,979.7879017,0,-0.016781776,106.4727443,65.3160005,232.1316613,0,0,0,12.452144,0,0,,,,
1234.463999,4822,0,0,0,-118.5468237,120.5486247,0,-0.016639601,-292.7879714,18.36480879,62.2357723,0,0,0,-30.97526651,0,0,,,,
1234.471999,4822,0,0,0,91.57002085,770.757356,0,-0.016497552,44.04160619,3.586114724,-132.3756644,0,0,0,94.02524312,0,0,,,,
1234.479999,4822,0,0,0,-79.20841364,574.3519932,0,-0.016355631,-168.2731696,60.28693555,370.8089496,0,0,0,-76.30475341,0,0,,,,
1234.487999,4822,0,0,0,-14.01316598,210.2041469,0,-0.016213842,-243.2395734,-24.56814912,-233.9254151,0,0,0,61.66475584,0,0,,,,
1234.495999,4822,0,0,0,63.34434939,997.4389256,0,-0.016072187,30.7464694,47.28521662,241.3101161,0,0,0,4.008566398,0,0,,,,
1234.503999,4822,0,0,0,-117.9774256,119.2239457,0,-0.015930671,-390.3049055,3.321884855,84.14886599,0,0,0,-62.21179104,0,0,,,,
1234.511999,4822,0,0,0,105.5373084,739.6095648,0,-0.015789295,-63.34303471,2.926333473,-146.9841322,0,0,0,82.96707867,0,0,,,,
