Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,,,,
167.9599999,656,-18.38766663,-58.98110056,0.000150062,-5342.821354,0.000150062,51.42497101,43.45891961,-128.9218009,-55.1434549,13.45916095,0.049264772,-231.8913143,0.000150062,-365.2331036,-0.04328069,-6.954025252,,,,
167.9679999,656,71.54373765,131.4009984,0.000149241,-4810.491818,0.000149241,-187.7680146,-192.998502,86.05848339,0.89336496,-16.20024544,0.049416007,337.1131379,0.000149241,-323.124799,-0.043179469,-6.937687034,,,,
167.9759999,656,-166.3571885,-124.8853155,0.000148419,-5130.890254,0.000148419,6.271894126,2.186730025,-115.3467435,-105.3475922,-91.26146977,0.049565416,125.1256423,0.000148419,-60.83453729,-0.043077548,-6.921236472,,,,
167.9839999,656,16.80860839,19.41475403,0.000147597,-5208.730795,0.000147597,-12.97634913,-32.63739739,-50.91436062,-29.90623422,16.04501908,0.049713001,-16.67691682,0.000147597,-387.2318666,-0.04297493,-6.904674411,,,,
167.9919999,656,-56.9730428,25.45786685,0.000146775,-4916.930863,0.000146775,-117.6445317,-122.1735917,36.04828527,-61.92862452,-70.22701601,0.049858766,368.5175733,0.000146775,-179.4915247,-0.042871622,-6.8880017,,,,
167.9999999,656,-132.7544034,-115.6386082,0.000145951,-5219.927301,0.000145951,22.69411604,22.69819271,-100.2691558,-84.72745936,-70.46813936,0.050002714,74.25796604,0.000145951,-147.6339465,-0.042767628,-6.871219182,,,,
168.0079999,656,34.29709842,61.37549978,0.000145128,-5102.474616,0.000145128,-63.56143869,-75.89673375,21.43922375,8.984467935,29.25273333,0.050144848,156.3319225,0.000145128,-388.4663935,-0.042662955,-6.854327704,,,,
168.0159999,656,-134.5606907,-39.22493345,0.000144303,-5022.353888,0.000144303,-53.49627129,-52.22988213,-15.93005116,-54.5668016,-76.92058915,0.050285172,377.0578149,0.000144303,-110.4504794,-0.042557607,-6.837328111,,,,
168.0239999,656,-70.39878846,-59.92028707,0.000143479,-5272.388271,0.000143479,15.57377338,19.34992814,-96.51516213,-36.98214804,-43.27643857,0.050423689,61.58282316,0.000143479,-276.7078334,-0.042451589,-6.820221247,,,,
168.0319999,656,11.48303693,57.13770894,0.000142654,-5016.927165,0.000142654,-94.32962447,-77.03143735,25.16154198,11.50708435,-25.39373013,0.050560403,348.4454618,0.000142654,-275.4927505,-0.042344908,-6.803007956,,,,
168.0399999,656,-114.2356417,-57.83864395,0.000141828,-5197.661485,0.000141828,21.36085875,58.99909172,-71.83076483,-13.22242486,-47.74762927,0.050695316,290.2450661,0.000141828,-103.263742,-0.042237567,-6.785689081,,,,
168.0479999,656,66.2059254,82.96868612,0.000141002,-5261.150718,0.000141002,-28.98244511,3.760852117,-14.08365854,50.14045908,46.60518133,0.050828434,143.9585708,0.000141002,-430.3288934,-0.042129572,-6.768265465,,,,
