Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
681.5119995,2662,46.93721206,265.6786603,54.66850799,-244.1540049,84.5341491,-914.6291691,632.4848218,-9251.059811,31.10552516,-26.37452801,46.92063601,34.93847987,66.02597828,-10.92222883,0,1600.702462
681.5199995,2662,-51.20558334,108.7604164,52.6127309,-208.9073071,-21.71705134,-843.0215048,632.5995956,-9319.06772,26.62491315,8.415094319,-109.1321127,56.04417258,85.77286104,23.4471737,0,1493.813894
681.5279995,2662,9.105125125,130.7169305,52.67550277,-238.2733996,90.43220003,-856.2137363,634.546086,-9365.595921,23.15300263,-7.948881929,-50.06322659,3.967204352,81.18352087,6.98967524,0,1590.556399
681.5359995,2662,-13.00074055,220.6659081,38.25331049,-249.346707,5.386303303,-922.8725575,628.6504551,-9477.377368,4.100865383,-31.4442763,10.64094526,82.65063794,55.92033379,-18.22213931,0,1520.546711
681.5439995,2662,-38.15278296,48.87397125,44.12179286,-240.5462964,8.838272139,-799.1720238,638.0222768,-9490.694167,12.09545828,5.644983356,-171.6574562,27.12485349,70.48122436,15.73052055,0,1544.735408
681.5519995,2662,10.58916649,241.2238703,32.10374354,-285.7850233,63.13133483,-914.7290938,615.0616575,-9582.911537,15.90598857,-36.98367713,31.3965035,48.84350906,47.08370707,-25.13087888,0,1592.511592
681.5599995,2662,-68.01030541,82.57952292,38.69625046,-263.9213038,-45.51899548,-834.3655468,613.3559115,-9645.433767,3.244572323,-10.95775522,-135.4454881,63.71245381,64.88720107,6.663183354,0,1509.037921
681.5679995,2662,-3.594457645,124.1379721,46.19051979,-288.8759245,66.19567758,-843.5114368,615.1589572,-9687.510167,11.83536376,-18.63382786,-64.30580209,11.38281689,64.08578995,-2.353803499,0,1606.679826
681.5759995,2662,-20.69835914,238.1389012,50.18796972,-281.3701748,-5.877200589,-921.0030678,610.7940061,-9809.05132,9.082571567,-26.73228221,25.0821878,92.14490165,56.60033074,-13.36474634,0,1525.271052
681.5839995,2662,-27.70820787,80.28809631,70.54996331,-254.2206569,16.11671137,-810.1429689,636.0577855,-9834.741179,23.37452524,16.72906971,-146.7784823,34.31735482,90.9665548,27.27041967,0,1537.750779
681.5919995,2662,1.003004782,275.4649643,41.21243492,-288.0058798,72.26515319,-918.50877,621.6239069,-9915.922559,18.65382829,-32.8672666,49.57583723,53.81682158,66.29801384,-22.45379123,0,1578.430247
681.5999995,2662,-84.77041861,105.8514328,43.32779906,-253.0867349,-42.14856621,-844.834661,619.0856608,-9979.693151,0.334342721,-12.01670865,-127.1149355,62.58988891,75.46534834,8.099772342,0,1490.606911
681.6079995,2662,0.951883472,123.9759832,60.81228709,-267.5872251,74.38185465,-866.4894541,634.9933196,-10030.3105,2.958349571,-12.41902439,-65.04919873,2.535080545,76.48593886,7.379189916,0,1583.263769
681.6159995,2662,-34.1489676,213.2774982,38.07086118,-266.9817353,-10.76645996,-919.2835353,622.8936149,-10123.89286,-6.09674605,-28.78814404,21.81251397,83.3501543,62.1220595,-17.47407666,0,1513.939731
