Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
801.6639994,3131,0,0,-3.399288537,-33.72108735,19.7071794,-6.251512945,15.22422606,-23.41409795,57.53112888,45.15989589,44.16377225,20.35201997,59.33685286,45.2109307,128.805808,40.26538782
801.6719994,3131,0,0,-52.37032705,-61.80614629,-36.92888042,-45.16424054,-54.60559119,-59.53324878,-64.11856571,-79.18205139,-67.13627247,-102.2040243,-44.70097895,-79.71477326,207.3270401,-83.70827783
801.6799994,3131,0,0,48.79573197,36.74283899,48.48641914,49.56765624,54.73606635,37.92789309,32.08785916,18.59126574,6.422461251,-3.864380049,39.90608765,26.79703077,-34.40271957,-0.55376381
801.6879994,3131,0,0,-63.8047394,-77.31527114,-59.05916544,-55.84973552,-60.68206447,-87.96477495,-10.75575025,-18.06822163,1.105256024,-34.52123382,2.322608718,-8.353005895,258.4953038,-12.59776689
801.6959994,3131,0,0,11.38124855,14.77488659,11.4743932,18.37167198,-10.98552703,-26.13152171,-35.33354486,-52.37144827,-50.4653363,-69.14235277,-22.07868977,-44.29068646,18.37349333,-64.96437728
801.7039994,3131,0,0,-2.03745528,-19.79547419,6.543261334,-22.14889479,9.946215875,-65.50793452,57.11850105,27.9181303,39.74778778,12.80001898,46.01949934,29.93515254,97.55666419,23.63167742
801.7119994,3131,0,0,-55.16203488,-47.2460929,-60.42723835,-47.88720071,-56.78021636,-64.94435175,-61.14553555,-66.19289836,-51.06273914,-78.55570532,-62.24822531,-61.71796977,198.0614734,-70.98814206
801.7199994,3131,0,0,48.85001131,40.72263097,41.05298079,33.52359515,43.56694093,36.5737828,34.0126487,27.72781615,18.36779452,12.76667986,47.81112147,38.05554319,-35.26900429,14.15652983
801.7279994,3131,0,0,-58.55522525,-70.32632743,-33.98264287,-58.42571413,-36.52650826,-64.06594152,6.536753962,-19.70157005,9.149899378,-32.36615869,8.985661932,-20.56845928,257.4495777,-11.38806521
801.7359994,3131,0,0,-6.87034647,6.760249738,30.81897945,21.77072489,1.82948498,18.72736858,-37.20734164,-42.51371581,-51.22983256,-61.16395483,-33.93210028,-42.88502074,27.3158985,-63.7989077
801.7439994,3131,0,0,-8.363401145,-29.02894213,9.432561624,-33.03789814,-0.45254103,-38.55033342,35.36508961,30.28713795,25.09275459,8.972337898,43.84685912,38.79623618,101.3670391,9.32834975
801.7519994,3131,0,0,-37.63849096,-40.31434282,-38.28123002,-42.39886866,-42.46106596,-52.34678878,-51.66473553,-66.62197682,-49.54383545,-84.10632709,-47.93076742,-60.95844599,196.3308297,-89.7292403
801.7599994,3131,0,0,39.23801801,32.74617264,59.97161141,39.65707351,41.54012712,20.37471397,36.82080487,30.82800406,19.73116959,10.71928069,46.07846227,38.75897283,-38.77528861,1.970565932
801.7679994,3131,0,0,-52.15802888,-65.74793836,-42.00597354,-57.83673156,-42.87953112,-86.36097656,-3.606111314,-16.22978865,5.592885797,-34.68734278,8.028187379,-4.66176179,235.0713477,-25.84721274
801.7759994,3131,0,0,35.70715279,37.41806121,23.94347373,51.79429468,28.79261078,26.31636436,-7.689846439,-28.05464227,-24.25241083,-47.45831861,-6.151523745,-19.82535068,10.59237995,-57.14910649
801.7839994,3131,0,0,5.17054492,-12.98659743,4.826714045,2.612053539,11.98944621,-25.61519755,62.33322241,42.77530162,56.88158262,26.74633656,60.96871972,50.37275504,100.3290864,39.75024628
801.7919994,3132,0,0,-44.94055747,-39.77031984,-61.12142474,-40.9942081,-51.19183236,-63.28395416,-46.98502742,-58.67375017,-35.73789382,-73.9759322,-40.83311798,-49.06724981,184.8279117,-61.48348053
801.7999994,3132,0,0,31.54197862,20.75959314,33.87677197,20.41389182,38.31074093,8.390369668,42.05652148,21.8992723,17.91476555,-0.980978622,45.2371536,25.71352754,-52.84632838,9.117250401
801.8079994,3132,0,0,-61.42243475,-73.18175102,-39.29737741,-62.99655447,-42.28707088,-73.6112839,-17.97765579,-39.76662564,-9.764520245,-58.66117938,-19.18531953,-33.1807215,234.9250974,-18.70919383
801.8159994,3132,0,0,23.90756956,31.75710073,23.72507968,43.4267379,21.43803126,24.29619122,-22.31127075,-28.4285059,-29.87157125,-50.39583259,-19.01100024,-13.57403556,30.32383802,-33.32725207
801.8239994,3132,0,0,-22.03175893,-45.01237143,-11.75109967,-31.89047198,-0.50600235,-60.90628397,46.99563557,29.42243311,37.36500427,6.115221421,59.59753505,44.74794509,112.6776388,32.07827732
801.8319994,3132,0,0,-59.81953468,-59.15701037,-40.31437819,-44.12370074,-41.53272757,-78.61956919,-74.92918289,-90.34176093,-67.24358897,-109.2980024,-53.2443624,-73.56628088,183.4692333,-98.23415713
801.8399994,3132,0,0,36.8141766,30.9046011,57.53392002,50.70907346,53.81540303,30.72044004,32.71203997,26.44214219,17.63872028,3.59406977,52.18709659,40.44611758,-30.18078823,-4.372654182
801.8479994,3132,0,0,-63.05058861,-69.82819402,-40.83336521,-61.11425053,-43.17843376,-58.13084452,-14.54626642,-29.37031989,-4.427376653,-48.43206114,1.679696245,-10.61426548,256.8429529,-24.05861668
801.8559994,3132,0,0,19.25748468,33.72933165,47.90970503,42.42864543,30.93300252,50.38287452,-20.8424217,-36.90229893,-33.04456725,-56.02496877,-21.10733304,-14.71936364,31.92816306,-54.55071053
