Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
682.2719995,2665,162.3144436,147.7647779,118.3599912,69.71236561,-475.6944194,-125.7989918,-454.0833621,-391.784728,0,-114.9233505,0,0,0,548.6554302,-329.0159353,785.3069073
682.2799995,2665,-125.8382523,-136.4087891,-38.82994117,16.71973644,673.2072002,-105.9373212,480.2569788,143.3414652,0,-115.5264665,0,0,0,-575.4043601,174.1252822,-616.0213767
682.2879995,2665,53.87778207,141.4459492,-75.5306933,84.21689843,-446.0034372,488.8728956,-230.4877436,-25.39987228,0,-116.1241423,0,0,0,528.5805899,238.3583897,860.0712489
682.2959995,2665,51.51326455,-26.20201423,138.867225,25.14511629,211.9209888,-501.1584281,-3.162742844,-286.6635707,0,-116.7163823,0,0,0,-112.0193819,-355.097577,-92.42445534
682.3039995,2665,-134.2894732,-50.11425515,-179.4906631,34.21780003,298.0521007,468.12826,336.2040195,292.3245004,0,-117.3031909,0,0,0,-165.3913692,519.9715492,-11.47421385
682.3119995,2665,181.9171622,165.5867942,130.4530008,89.66103433,-492.4956311,-117.6596547,-458.8515516,-389.3760424,0,-117.8845727,0,0,0,564.9001148,-316.505241,813.0541933
682.3199995,2665,-109.5855744,-124.6141586,-20.34940493,27.05672026,661.2634422,-133.6334045,469.1602074,151.6963006,0,-118.4605324,0,0,0,-564.5203936,163.8662696,-622.28361
682.3279995,2665,49.02660934,131.7830338,-78.53503426,82.40703157,-435.2559275,485.2746392,-239.5348105,-23.89859663,0,-119.0310749,0,0,0,520.3414449,249.8047482,832.8688856
682.3359995,2665,65.71122066,-19.92473291,155.2789196,39.11370087,195.2229807,-505.9401725,-17.68228456,-282.2094132,0,-119.5962051,0,0,0,-100.131304,-361.6608841,-94.76468639
682.3439995,2665,-140.8110659,-59.43577428,-176.1556072,30.49061213,312.4514622,450.1487382,357.7809577,322.844955,0,-120.1559283,0,0,0,-176.5094127,518.1351275,-58.01013429
682.3519995,2665,152.4343841,139.9456593,105.696655,71.05343858,-492.2726166,-113.2905638,-455.333862,-378.2918081,0,-120.7102497,0,0,0,572.8647748,-311.4455544,812.9129798
682.3599995,2665,-137.6947419,-156.1967083,-26.49271617,25.61372935,659.7427533,-153.5727744,473.0128435,161.1353866,0,-121.2591747,0,0,0,-572.9030307,146.2451729,-629.4940635
682.3679995,2665,-19.00583327,65.55199579,-94.07943044,77.26640482,-428.6127156,489.5952989,-216.579713,10.82875778,0,-121.8027088,0,0,0,500.5143237,252.7057927,797.9640639
682.3759995,2665,-67.81779999,-157.7995236,121.1732675,10.92568017,184.8626392,-503.2243617,-21.90646729,-288.9293484,0,-122.3408576,0,0,0,-95.19917314,-378.0996747,-102.4965115
682.3839995,2665,-351.3216917,-288.9892226,-210.2987536,-3.248700028,312.5336863,434.6356993,371.6566091,318.2387105,0,-122.8736271,0,0,0,-212.3523596,500.7608983,-97.85354636
682.3919995,2665,-138.1312733,-170.0551266,76.27654269,34.96319601,-527.8207201,-108.5317259,-456.9152666,-376.8547288,0,-123.4010232,0,0,0,547.4336433,-325.5391754,785.817506
682.3999995,2665,-509.2636279,-554.553476,-69.09378848,-37.28275093,656.7316345,-168.2186863,462.1785462,133.8752849,0,-123.9230518,0,0,0,-601.8243421,119.7761912,-671.5857866
682.4079995,2665,-401.3042918,-346.3862699,-148.6652437,9.291949111,-424.1330808,483.3511647,-216.4762873,-4.678474191,0,-124.4397192,0,0,0,462.7933045,253.7187665,771.9816636
682.4159995,2665,-374.978102,-491.4494333,98.40275726,-31.31968346,142.2271569,-518.2603108,-44.49160686,-309.2560478,0,-124.9510318,0,0,0,-117.3885968,-403.3353502,-97.12737428
682.4239995,2665,-591.8871603,-551.4592961,-228.7988744,-39.85189734,323.2299579,428.777233,367.5120972,301.4183236,0,-125.4569959,0,0,0,-257.8369575,485.4778522,-133.5988126
682.4319995,2665,-280.1179354,-329.7978522,53.68053872,-0.120558142,-523.8717178,-91.34545663,-478.1020652,-410.5562066,0,-125.9576182,0,0,0,542.4376717,-318.0676779,810.7012111
682.4399995,2665,-528.1219899,-586.8283228,-60.42237265,-48.53353588,651.5884537,-186.4911109,442.1737259,94.47059923,0,-126.4529052,0,0,0,-620.8018399,104.9674322,-652.6360468
682.4479995,2665,-353.7924516,-294.240502,-138.1121105,8.870846933,-414.9528814,490.6956299,-218.990961,-2.148260366,0,-126.942864,0,0,0,425.7435451,261.2859426,763.1545561
682.4559995,2665,-280.0041768,-386.8728317,106.9883584,-37.59307753,130.8860548,-516.9737629,-69.50042393,-320.9686974,0,-127.4275014,0,0,0,-101.8613844,-407.6040333,-59.65098706
