Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
732.6719995,2862,-111.4008716,-59.63750727,-45.73752796,-22.96236493,-53.56914649,2.03E-07,222.700164,-30.74479081,-36.11623104,-27.2390576,-76.73114573,1.19E-07,-17.1940637,-36.1978316,16.32514582,50.11452828
732.6799995,2862,15.14539433,-61.34038278,11.8379404,-22.82594115,-25.44925359,2.01E-07,-303.738683,-33.67611839,96.03000765,-37.4952791,212.8195237,1.20E-07,-45.04897801,-42.95206551,32.55081851,66.93698744
732.6879995,2862,-63.44933143,-100.6693557,-2.419530692,4.185956707,-14.84568641,1.99E-07,145.9199713,9.924336216,-134.6721316,-51.82253874,-179.2466237,1.20E-07,42.58768426,-250.2416306,-209.5438202,-171.1218872
732.6959995,2862,-92.37101389,-13.20099219,-55.2816411,-51.29252151,-82.29710493,1.97E-07,104.0011941,-70.214324,100.782659,1.030177232,138.0516712,1.20E-07,-98.01847483,159.8973061,223.9174654,250.967175
732.7039995,2862,-48.56140426,-94.21371572,7.30189713,6.230782181,-17.98612199,1.95E-07,124.2060547,13.52431455,-137.4801669,-50.01379552,-175.7762371,1.20E-07,50.7740969,-263.2017638,-223.4726705,-182.2287658
732.7119995,2862,-165.115955,-97.78218373,-49.97425084,-0.223559351,-44.11662482,1.93E-07,601.4893154,14.35634183,-274.6270052,-48.40429606,-446.8190093,1.20E-07,71.22194557,-280.6117037,-263.0880729,-225.5267639
732.7199995,2862,-72.57958459,-54.3427192,-24.68436663,-22.49008637,-50.13639762,1.91E-07,124.7699371,-27.15373716,-26.56004858,-25.68119891,-32.37690906,1.21E-07,-20.14951468,-61.0073061,-9.651658011,24.6851523
732.7279995,2862,-60.25720646,-72.54921727,-7.219374547,-7.856839783,-33.8759574,1.90E-07,110.313425,-6.730900652,-74.98155679,-31.51932925,-98.8596534,1.21E-07,18.93971331,-156.7337126,-114.5042618,-76.83749323
732.7359995,2862,-3.769723671,-31.97518792,7.977643453,-21.11658188,-39.02087815,1.88E-07,-195.9331118,-35.41119271,112.7216909,-1.363643192,192.7749702,1.21E-07,-46.58000997,38.81170905,95.18751247,131.1469807
732.7439995,2862,-1.20219097,-74.448045,37.27621014,18.69458616,-0.09359057,1.86E-07,-55.21179069,21.1729548,-44.29622931,-27.49774219,-55.83232113,1.21E-07,43.20793787,-177.9100996,-147.5004925,-99.92407411
732.7519995,2862,-78.89561457,-50.99253951,-16.92652851,-18.6009929,-47.53991625,1.84E-07,152.1440135,-19.96415559,-9.709767497,-11.87647942,-63.79061337,1.21E-07,-1.711027974,-13.74697362,15.25819602,54.81109853
