Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
713.2079995,2785,197.6666664,27.17695385,17.10478897,-24.27722311,-11.2237906,-3.262729729,-113.2306712,-159.2940768,249.6189586,10.21029188,-20.14785263,131.3040917,0,117.1080573,310.017612,0
713.2159995,2786,-123.7930341,-1.672371778,-30.6404554,33.80347999,20.05141127,34.96259061,0.303389645,-30.04094673,-208.5216762,-29.12086494,16.75099499,-157.7074476,0,-137.0572253,-385.6056811,0
713.2239995,2786,119.1611753,8.929354819,46.43194661,-6.138494399,14.70025463,-33.61083751,151.014996,196.4938901,182.8201494,39.9554575,-36.44556508,127.4925963,0,137.5326064,78.01187407,0
713.2319995,2786,51.93646402,13.4531042,-31.17024546,-3.498636417,-14.44988347,46.25878091,-197.5062849,-299.9291922,17.28911778,-29.40450689,4.395209213,-31.03338566,0,-38.0456686,17.8717594,0
713.2399995,2786,-90.06419751,-24.06004036,16.17235258,22.3833838,28.63286015,-14.94197334,221.2701984,260.0106302,-112.1004872,-0.619011013,-24.61197866,-68.63338945,0,-25.96926492,-325.0892109,0
713.2479995,2786,192.7895936,18.84282035,17.86480202,-24.58056859,-17.84364252,-10.85238919,-105.4285867,-162.9086578,257.8433989,4.472225899,-31.72321268,136.0436445,0,126.7944213,332.2160556,0
713.2559995,2786,-129.2392705,-16.0696328,-33.37520927,29.49449542,8.259971157,28.51345461,-7.473768245,-50.61372107,-209.6468926,-45.84552754,2.500680223,-161.417441,0,-137.9487042,-345.2982197,0
713.2639995,2786,107.0164919,-3.285373063,48.26734559,-3.457783207,14.27881554,-33.64744138,150.7404555,190.4975698,172.8661337,27.06456153,-40.0202791,118.4231566,0,136.7672547,99.04660628,0
713.2719995,2786,48.92230767,9.188231915,-27.51136407,-3.189098856,-14.68925845,39.13919686,-205.3903617,-303.0627387,18.07722459,-41.00686637,3.201158687,-35.22575856,0,-36.61529265,48.35450902,0
713.2799995,2786,-95.38612216,-19.89484421,16.8064485,25.82322091,28.43893566,-21.78603028,209.2372245,266.5205722,-128.2268312,-16.54876052,-28.36152296,-81.17720395,0,-36.63586197,-317.9929044,0
713.2879995,2786,192.0466246,26.62343601,23.57486092,-14.97598802,-13.44246896,-5.270363602,-104.1991842,-144.4341838,249.8951612,7.275654653,-20.1949033,140.4536071,0,137.3301743,311.1729552,0
713.2959995,2786,-131.6644228,-18.32239034,-29.70507137,28.31568508,3.94199525,32.89817971,-8.929936399,-52.09305729,-209.8081807,-41.43735311,15.27667889,-154.3098188,0,-125.0871068,-367.2734962,0
713.3039995,2786,96.92083292,-8.977005651,46.7907509,-6.856642231,5.410807169,-33.99658926,152.6953791,193.9003813,165.695456,16.27240066,-47.66160293,109.0551187,0,129.4988188,90.26661787,0
