Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
166.2879999,649,79.71402532,39.11863846,0,2.653411865,48.64438132,0,14.55842229,-52.39072511,86.1422392,-53.22004959,331.0061065,-75.80212728,186.6132221,0,334.874886,130.5063676
166.2959999,649,45.18250614,61.31319124,0,63.06651562,-27.8900771,0,23.8746722,66.07697264,-163.2653416,93.83530711,-231.0597929,93.56067881,-98.69176384,0,-1.26188504,227.5649272
166.3039999,649,6.67199771,-45.50341509,0,-90.70016241,118.0892656,0,80.39420056,-40.6510627,31.81124438,-24.05690183,-35.9197996,-33.19487722,24.37853113,0,205.7658684,237.2232734
166.3119999,649,133.4732253,145.555059,0,143.9133108,-55.91640551,0,-31.44788122,7.955541533,-21.68356944,15.51043979,179.3185229,36.06498489,84.89347707,0,197.0214146,101.1177695
166.3199999,649,14.7336478,-2.598106339,0,-20.69283522,97.81797881,0,82.17383502,42.96400034,-97.32874919,77.84163927,-376.4104481,120.2986272,-166.0202089,0,-24.20732269,311.1516978
166.3279999,649,133.8022519,100.2161796,0,66.85168406,55.79892304,0,-1.748082439,-60.98007114,115.9017073,-44.88772546,326.7582703,-27.28753182,160.2538936,0,314.2242556,125.1103169
166.3359999,649,52.84159258,76.77148672,0,78.50820149,-12.26591614,0,12.57802341,58.33716763,-111.9588782,108.9892819,-209.9885474,141.5601275,-123.225543,0,-25.43424488,234.5192735
166.3439999,649,-23.79134301,-71.82780926,0,-115.1096193,128.9241227,0,78.88536348,-63.34171027,42.37310367,-15.07030728,-28.58812853,-28.44794536,0.903212184,0,190.6357558,243.7486156
166.3519999,649,156.6281708,170.4261157,0,176.3834057,-44.85329574,0,-41.41597101,-34.32508511,-35.48149668,18.12946215,183.8204817,16.13140556,75.98218089,0,199.3317653,94.2779039
166.3599999,649,31.39165152,20.4944913,0,4.544923398,116.9419015,0,69.46424441,0.934396398,-70.33671317,89.42885574,-372.5141156,143.3143263,-178.6389325,0,-43.63613272,309.3436757
166.3679999,649,73.1494734,44.57792954,0,1.722058506,75.33427806,0,1.756959398,-100.955301,136.6860139,-41.75601684,330.3556657,-41.48198294,151.4819741,0,300.3788057,121.1761951
166.3759999,649,51.91660516,77.94522267,0,76.09568657,2.214083191,0,10.44142963,21.66900603,-136.802626,99.47942568,-216.8782943,80.45711512,-120.5193135,0,-17.12149395,205.9007869
166.3839999,649,-1.675131993,-46.39124464,0,-94.96306696,150.5730755,0,73.65697559,-88.4654894,53.53591786,-13.05160999,-39.56613571,-30.23827724,1.120095882,0,181.2845402,222.6276673
166.3919999,649,107.1841538,125.8381899,0,124.3428925,-32.98202853,0,-35.3880814,-57.21258265,-14.93452031,16.72357056,193.3112743,2.329467961,83.54762033,0,193.167788,74.58994354
166.3999999,650,12.21536047,7.78385801,0,0.484030307,114.2358838,0,70.81798461,-23.80390633,-95.85026492,77.54685251,-382.6856776,96.26970255,-172.3812218,0,-42.72676234,277.7084459
166.4079999,650,70.62956366,50.80028793,0,17.44225155,70.41964493,0,-0.529932403,-129.4006316,127.8816494,-48.81256708,319.0848044,-48.81475848,157.0558109,0,295.4547942,99.96936004
