Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
123.9199999,484,349.4611431,364.8624248,102.0795326,-63.88774367,-287.6126292,198.0295637,-934.1317675,-417.5917148,-137.7961354,115.7437649,16.27264506,53.31902335,0,299.8046315,19.06655763,683.3774211
123.9279999,484,-173.2044049,-313.2566857,76.22849427,-145.9941264,300.053777,-100.2027449,463.876834,-7.517956469,18.1360652,101.6213019,290.6953788,174.7235034,0,-152.0002661,-516.7150437,-787.0677219
123.9359999,484,-97.39353717,125.045906,-270.2339513,303.8837711,-220.4315287,69.8469546,398.5080957,671.128562,165.9953424,-215.2784705,-374.6876964,-334.2732383,0,3.44201956,1009.928841,787.9651754
123.9439999,484,300.520838,96.53971951,314.9663698,-319.5089893,15.21929615,114.6974599,-903.2681847,-800.1044145,-219.3599229,306.3176845,436.9705668,370.2587256,0,194.2654696,-886.2552775,-288.2675744
123.9519999,484,-421.8458292,-321.5405481,-278.1435241,263.7920257,149.1186364,-143.3282833,1293.964699,894.2023015,237.8358128,-226.7143963,-199.6420059,-251.5283629,0,-265.7792221,669.4187711,-134.6735813
123.9599999,484,351.5813923,373.24944,106.3298702,-44.2334361,-289.7074104,215.7733626,-925.7545246,-440.9689664,-127.169764,120.6918321,42.45110951,76.19130226,0,326.5818685,62.52016786,694.2940588
123.9679999,484,-188.6112704,-333.6070772,61.11907233,-139.2897326,297.4351567,-119.714092,465.2017901,-98.07301687,0.636096468,86.8515443,286.8451932,171.8422849,0,-147.0404024,-481.3496627,-771.3963773
123.9759999,484,-94.23809843,132.0003495,-267.8536442,317.777966,-198.2957676,68.49413746,428.3448488,571.4408008,154.9630077,-241.205634,-392.3365655,-342.6394966,0,-3.706249662,1063.778221,800.8368114
123.9839999,484,324.6160768,134.6435282,348.7672576,-308.6992319,61.61579057,141.7477913,-914.0327186,-907.8001131,-208.5694861,318.8198696,456.8798178,401.7488584,0,210.6756368,-863.6627928,-270.3781112
123.9919999,484,-453.9495263,-343.4523399,-280.2421212,267.0767246,202.189829,-160.3864564,1303.151812,842.0695178,235.9005256,-223.4740369,-196.983944,-245.8952482,0,-273.6665445,647.6479382,-155.2127559
123.9999999,484,332.1104611,362.2653427,98.50232704,-35.4589622,-248.0744399,214.2910848,-906.6950777,-400.7439129,-140.715375,97.43105321,10.51125236,46.69463214,0,304.4952936,57.44663628,684.5927931
124.0079999,484,-181.7717588,-336.2381439,77.9891064,-143.5036734,329.7580891,-108.9455092,449.4784675,-19.02919252,-12.33921317,85.26080709,287.0945362,169.628496,0,-151.7937361,-519.2169506,-799.3589165
124.0159999,484,-129.3970842,80.49065162,-292.7039671,308.519936,-193.2747374,39.58704573,457.1155724,708.6489771,140.2658085,-255.7694395,-409.7663634,-371.3862688,0,-18.55860441,1051.738638,770.8409782
124.0239999,484,329.7277055,125.6923221,335.0508717,-332.6553699,38.94187353,141.7160025,-923.5863218,-810.8026238,-235.6898248,298.2845546,426.8753438,362.7018066,0,195.9337288,-861.4820423,-269.4164674
124.0319999,484,-445.8452511,-351.8955097,-278.9396492,244.2589243,177.6726881,-164.3421367,1296.863505,879.5231537,215.743522,-224.942023,-201.3191938,-251.144765,0,-280.5525998,633.9762224,-171.2334341
124.0399999,484,312.6531799,331.4613774,72.43801311,-45.97369074,-289.0560872,183.6432908,-890.4653538,-398.6105578,-157.8219314,86.63644419,-11.45313981,26.93053997,0,304.0102657,79.57453024,703.0043438
124.0479999,484,-149.4307641,-317.9444239,83.04304077,-167.4339574,305.1629665,-92.42595099,416.6288536,-97.95267281,-27.70704157,89.75086721,288.6448039,166.3942701,0,-149.0005223,-528.4654981,-790.5487147
124.0559999,484,-140.5226039,56.1917236,-317.1910044,304.4315009,-205.3729978,21.9655882,463.4557808,650.2671483,133.0808394,-256.3361805,-406.2142983,-369.8500765,0,-22.28129532,1037.3626,753.1779207
124.0639999,484,259.5248694,41.13292009,248.5616242,-343.4767554,-1.074227405,53.40704839,-907.7805727,-843.074045,-277.4652174,240.812156,367.5182273,307.1361371,0,170.6492395,-860.5397083,-270.3421007
124.0719999,484,-444.7963424,-365.1092593,-324.3127009,199.3127925,156.9546292,-190.2324714,1304.65568,846.5821039,178.4646085,-285.9525993,-245.8551046,-297.2282036,0,-330.849001,629.3122341,-205.0439482
