Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
165.9599999,648,-331.0142796,-320.1443931,-302.2000077,-188.2001283,354.4852428,39.09336187,278.8116443,303.8710161,0,0,0,-0.510680283,0,-424.6128063,301.6115384,-489.0999192
165.9679999,648,299.1954477,317.4778127,141.3740243,105.4253069,-304.6278836,258.5099049,-257.87485,-17.91308404,0,0,0,-0.508934364,0,448.203343,-49.54068217,557.8842985
165.9759999,648,232.302914,114.1179463,325.7991944,184.3786037,332.7143449,-366.4039098,179.1522181,-26.41375,0,0,0,-0.507182188,0,-109.8868655,-159.2569483,-401.5415915
165.9839999,648,-323.7558936,-246.7630076,-417.6410398,-266.7494608,63.6689284,363.2366207,68.00725056,325.8446669,0,0,0,-0.505423823,0,-102.6973884,363.1494847,-2.4615528
165.9919999,648,505.1503794,423.3176823,426.9950586,251.5216516,-169.7307551,-146.8944415,-242.1054298,-261.2010944,0,0,0,-0.50365934,0,439.306686,-349.1493877,346.0819547
165.9999999,648,-229.5566282,-247.7806325,-166.41321,-86.81270313,446.4481196,-76.36077936,347.0313182,290.2784578,0,0,0,-0.501888807,0,-474.1660045,234.177878,-629.1296678
166.0079999,648,132.1105727,178.2256968,-39.73837847,-21.92097571,-310.3625311,358.2846378,-259.3370905,29.94838266,0,0,0,-0.500112292,0,431.7360285,47.62956659,558.2169356
166.0159999,648,232.8494523,104.5590362,310.1021249,153.8170306,280.1463292,-408.0950954,105.2834173,-125.7692395,0,0,0,-0.498329865,0,-54.19763182,-238.0823639,-344.7483993
166.0239999,648,-385.5986086,-307.5063978,-458.9295791,-280.7738444,123.9998833,337.1515226,116.9835507,349.962925,0,0,0,-0.496541594,0,-209.0705522,376.8409344,-116.608578
166.0319999,648,436.9135583,365.8507063,354.491464,186.9583307,-233.7731536,-96.2740447,-308.3837728,-298.1801785,0,0,0,-0.494747547,0,487.5161678,-347.7039484,436.2663469
166.0399999,648,-252.119386,-288.0592893,-155.3673885,-106.2574141,474.6013973,-155.8954911,343.358324,239.1818783,0,0,0,-0.492947793,0,-521.60777,189.6460087,-681.277454
166.0479999,648,124.7420153,180.3042582,-46.01257257,-17.04825643,-317.2160261,393.9615892,-249.2100713,80.16664289,0,0,0,-0.491142399,0,385.3164087,81.32462933,563.7242012
166.0559999,648,289.6563577,147.6391218,361.743334,184.7520367,258.7142939,-426.6862555,80.6619546,-149.861566,0,0,0,-0.489331434,0,-39.82650637,-268.7474801,-315.0292721
166.0639999,648,-296.1751171,-223.8559909,-374.1878012,-201.5327151,159.5885243,337.5388023,174.8191844,415.8862773,0,0,0,-0.487514965,0,-242.5941919,395.905499,-167.0102705
166.0719999,648,585.4453964,521.6976662,492.2695214,318.037882,-241.118685,-34.61473227,-259.2343188,-180.0584046,0,0,0,-0.485693061,0,573.1394227,-306.7735654,473.2275927
166.0799999,648,-251.7012419,-293.3594419,-142.6298436,-104.5439595,508.5461186,-180.8504621,362.7752785,256.1616378,0,0,0,-0.483865789,0,-466.0430685,203.1055338,-714.9030944
166.0879999,648,12.77326916,83.85312364,-166.0686998,-118.0823627,-306.9890886,390.9304939,-263.1596849,41.04791389,0,0,0,-0.482033217,0,369.1562404,103.9401788,544.8061073
166.0959999,648,223.9131824,93.32652602,297.717887,114.7256808,235.4138063,-461.5361474,36.86464471,-242.3669376,0,0,0,-0.480195411,0,-48.41096659,-301.4729652,-292.1123417
166.1039999,648,-470.54078,-389.6262348,-531.9983633,-360.1957671,160.7409436,262.6000283,125.9243478,306.73077,0,0,0,-0.478352439,0,-326.6944115,370.4772517,-200.8851264
166.1119999,648,444.6285445,392.7011564,332.8819197,165.8382683,-299.0835012,-90.53576198,-352.2911994,-313.7269105,0,0,0,-0.476504369,0,489.0238784,-355.0227639,502.8814971
166.1199999,648,-240.088069,-280.8129525,-142.5535157,-110.3748827,467.6545124,-250.3205531,310.3098945,168.819312,0,0,0,-0.474651267,0,-552.4054873,132.6578087,-716.8263069
166.1279999,648,17.64874746,98.47755292,-159.1748222,-106.5782311,-327.7043469,373.0212917,-281.0205597,52.31357957,0,0,0,-0.4727932,0,331.7141872,96.27778331,530.2032354
166.1359999,648,275.579806,144.3737531,343.1991408,147.9761166,198.5710612,-480.8176078,17.21455674,-226.8922338,0,0,0,-0.470930235,0,-10.07878559,-328.6741026,-271.3135557
166.1439999,649,-359.002128,-282.8861581,-411.3667636,-245.6498663,176.4173625,254.6206831,180.5024404,392.4045737,0,0,0,-0.469062439,0,-326.4867843,374.2781475,-240.7680937
166.1519999,649,514.5838552,464.424233,417.1352187,248.1386133,-293.5481918,-54.23951414,-321.1148126,-224.106009,0,0,0,-0.467189877,0,545.4487001,-318.0389042,504.2658956
166.1599999,649,-223.1249405,-277.3041584,-121.2022604,-104.4430683,483.445149,-263.0746227,324.7862546,194.889705,0,0,0,-0.465312617,0,-517.2979603,133.8608713,-738.8905961
166.1679999,649,73.35642929,144.7797867,-117.7235616,-58.5538307,-304.1682573,395.4833063,-228.6389727,130.3508293,0,0,0,-0.463430724,0,314.5094549,124.6827487,491.9875815
166.1759999,649,325.1954735,185.5849494,393.2552412,195.8770898,200.6293238,-456.5330729,25.26298291,-195.623438,0,0,0,-0.461544264,0,41.07377168,-311.0857812,-272.1721298
166.1839999,649,-508.6776186,-438.568203,-547.2456519,-377.2442642,197.2051639,218.5574345,148.9428892,317.978699,0,0,0,-0.459653303,0,-340.9117155,373.9428356,-297.826744
166.1919999,649,401.0461205,352.5607671,279.2116378,129.9934579,-317.1148116,-79.88762205,-372.0381973,-316.1381989,0,0,0,-0.457757907,0,484.0654126,-349.5117481,497.4898106
166.1999999,649,-211.3165911,-272.4683046,-105.6625807,-85.90425716,479.9983368,-302.06751,305.7638221,143.6696516,0,0,0,-0.455858142,0,-563.3559121,94.90172959,-757.1690829
166.2079999,649,-38.63775621,40.41470833,-209.7109261,-134.7869991,-297.4536028,367.9044585,-256.6083059,84.81281711,0,0,0,-0.453954073,0,263.4871082,128.8071445,456.3964097
166.2159999,649,306.2889321,172.7577814,357.9105836,168.8272211,170.704332,-486.8886733,-15.34420151,-246.1956974,0,0,0,-0.452045765,0,7.206417976,-355.0448914,-259.5224295
166.2239999,649,-421.0838436,-357.8721501,-449.3271551,-285.2032746,219.5266419,205.2488048,182.4458686,369.7055832,0,0,0,-0.450133283,0,-368.948712,364.2170584,-340.3790024
