Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,Event Date,Event Duration
32.41599999,63,-2.269800258,-82.90986143,-32.15080457,-15.44463704,-32.15080457,-22.57609381,11.22277073,37.54943796,19.5648166,-64.30160914,-14.94430672,-64.30160914,-8.977488407,-29.9875278,-5.245896559,-18.33949447,,,
32.42399999,63,6.958519264,-82.28027499,-32.13641904,-43.0038531,-32.13641904,-26.96048989,-35.70346626,4.200002613,-11.94563001,-64.27283809,54.03620736,-64.27283809,-25.51021265,-42.22106695,-37.42470827,-36.18683716,,,
32.43199999,63,-10.84670923,-81.65103089,-32.12127752,-30.32089714,-32.12127752,-30.5236629,-12.65034747,-34.07867425,6.002340856,-64.24255505,-132.7433216,-64.24255505,-10.28958467,-25.96357157,-62.7999205,-36.23933904,,,
32.43999999,63,-5.444445572,-81.0221438,-32.1053833,-27.04585766,-32.1053833,-27.15342395,-10.11476382,55.67834797,-9.886357107,-64.2107666,65.75508073,-64.2107666,-37.31485655,-45.09745852,-10.10934808,-22.7953614,,,
32.44799999,63,31.00559013,-80.39362822,-32.08873967,-24.64355962,-32.08873967,-6.884610542,-22.6224699,-70.10421406,14.19339232,-64.17747933,-86.62478146,-64.17747933,5.694211736,-13.53026895,-60.03500675,-27.4490087,,,
32.45599999,63,-13.28145228,-79.76549861,-32.07134992,-20.53997515,-32.07134992,-35.32146404,-1.885044015,26.10964833,21.51237393,-64.14269985,-44.74499009,-64.14269985,-12.74967231,-27.93019875,-5.22114174,-15.60747363,,,
32.46399999,63,-0.971309208,-79.13776904,-32.05321739,-43.75022247,-32.05321739,-38.46578518,-46.82018712,-5.560267271,-8.548742318,-64.10643477,35.09043521,-64.10643477,-26.50923216,-49.63198839,-42.50154697,-37.31862562,,,
32.47199999,63,-3.278249021,-78.51045407,-32.03434536,-20.36565701,-32.03434536,-26.47129272,-7.409003069,-36.07794925,14.26022666,-64.06869072,-133.4185205,-64.06869072,-0.193447757,-26.30400573,-52.25764084,-32.40211499,,,
32.47999999,63,-19.04643737,-77.8835681,-32.01473717,-39.52422341,-32.01473717,-52.47896175,-27.59803729,73.07849094,-10.43740387,-64.02947434,83.15981468,-64.02947434,-34.53483468,-54.94120778,0.31341658,-26.33352821,,,
32.48799999,63,11.108992,-77.25712504,-31.99439614,-33.09899048,-31.99439614,-33.01763706,-46.76641211,-53.17074921,-14.52581818,-63.98879229,-75.02228314,-63.98879229,-8.248096131,-47.3547648,-80.90255381,-54.31502824,,,
32.49599999,63,-3.353030733,-76.63113912,-31.97332561,7.989348724,-31.97332561,-13.68162091,18.12847747,31.60251231,10.30870213,-63.94665122,-42.88529952,-63.94665122,-3.373801678,-29.88305283,-9.568554555,-20.23963054,,,
32.50399999,63,13.87285222,-76.00562429,-31.95152891,-20.90112029,-31.95152891,-16.27657559,-16.52445607,3.176944213,18.98670693,-63.90305781,32.95259071,-63.90305781,-2.781406177,-16.6106081,-14.44855971,-11.70442433,,,
32.51199999,63,9.896511982,-75.38059461,-31.92900937,-7.737879848,-31.92900937,-10.21965679,5.768204805,-33.67515749,32.31040847,-63.85801874,-113.9734417,-63.85801874,10.63674423,-6.349648027,-37.80707569,-20.482819,,,
32.51999999,63,18.2413467,-74.75606413,-31.90577036,-6.727247733,-31.90577036,-5.651286965,0.399156279,51.63163713,6.781890613,-63.81154072,117.9062718,-63.81154072,-11.14321067,-26.28278853,12.87672812,-10.73018931,,,
32.52799999,63,69.8341645,-74.13204643,-31.88181522,-8.20850905,-31.88181522,18.87904037,-25.88985119,-147.5496163,30.86707412,-63.76363044,-143.2576219,-63.76363044,40.35489004,14.46160231,-90.66116384,-26.97008294,,,
32.53599999,63,45.6127353,-73.50855537,-31.85714731,14.35492428,-31.85714731,17.70598555,16.03273018,-108.6702283,46.61765228,-63.71429463,-221.5191303,-63.71429463,43.11083253,20.36605281,-66.92297099,-18.33395788,,,
32.54399999,63,46.4832394,-72.88560469,-31.83177,-6.780987656,-31.83177,8.164689245,-13.40944855,-55.26142916,20.15598838,-63.66354,-21.65347189,-63.66354,17.42970258,-2.871553597,-41.72420083,-18.18446388,,,
32.55199999,63,31.55659791,-72.26320808,-31.80568665,1.927200266,-31.80568665,3.682348383,4.262361309,-55.28064993,33.0776463,-63.6113733,-104.5981945,-63.6113733,25.19941979,5.802288807,-39.02282329,-12.30598149,,,
32.55999999,63,-9.8104953,-71.64137928,-31.77890064,-11.76672394,-31.77890064,-23.72384944,1.919236724,81.75813804,9.113014521,-63.55780128,102.3840744,-63.55780128,-12.04871058,-28.28376608,28.48795523,-3.689388922,,,
32.56799999,63,7.135424385,-71.02013148,-31.75141534,-26.11698138,-31.75141534,-16.09666252,-31.85603886,-34.04041577,4.885929077,-63.50283068,-27.51725323,-63.50283068,2.76929168,-22.23659502,-47.07307168,-31.5335568,,,
32.57599999,63,-15.93374448,-70.39947817,-31.72323414,-4.252739536,-31.72323414,-15.58266337,7.111994193,5.816775935,12.8484979,-63.44646828,-74.14948789,-63.44646828,-6.857708455,-16.35637736,-20.92796166,-20.20054498,,,
32.58399999,63,1.060464538,-69.77943303,-31.69436042,-27.62684916,-31.69436042,-28.24155112,-20.00777119,45.83310259,-9.628189365,-63.38872084,106.2254083,-63.38872084,-26.66896745,-35.22743968,5.333434751,-14.73976763,,,
32.59199999,63,21.21459847,-69.16000911,-31.66479758,-23.06653462,-31.66479758,-22.25728843,-20.60109468,-67.84645739,13.79775667,-63.32959515,-110.7995697,-63.32959515,9.810337702,-14.2587496,-55.48279738,-28.69004981,,,
32.59999999,63,-22.51808306,-68.54121968,-31.634549,-21.51987286,-31.634549,-40.1938749,-5.869773674,52.58323631,-0.831490059,-63.26909801,23.08694519,-63.26909801,-29.16506881,-39.08618612,0.593166631,-22.70140779,,,
32.60799999,63,-2.207020403,-67.923078,-31.6036181,-42.26297435,-31.6036181,-35.01744674,-45.22995969,-12.93291008,-12.51718679,-63.2072362,7.180613206,-63.2072362,-20.45025137,-38.02571153,-45.7489515,-40.51988787,,,
32.61599999,63,-12.70937813,-67.30559713,-31.57200827,-5.494698584,-31.57200827,-16.06212203,3.766786186,-22.40299217,15.39609316,-63.14401655,-128.9264637,-63.14401655,7.125027795,-16.93872569,-38.68535245,-29.14220656,,,
32.62399999,63,-12.82710572,-66.68879019,-31.53972293,-7.803393686,-31.53972293,-8.904513296,2.186782526,45.80050406,7.696773189,-63.07944586,62.95843107,-63.07944586,-16.20758021,-31.3972719,16.53534343,-10.33653205,,,
32.63199999,63,5.300756348,-66.0726701,-31.50676548,-20.96848074,-31.50676548,-5.37889917,-18.09682492,-71.19021677,28.81202048,-63.01353096,-121.3228808,-63.01353096,15.02236149,-3.693670633,-38.88023265,-14.80571507,,,
32.63999999,63,-30.35290173,-65.45724983,-31.47313934,-13.66441799,-31.47313934,-21.66305226,9.665178606,34.39513399,10.92953132,-62.94627868,-33.56074674,-62.94627868,-9.080166255,-20.23913168,9.062042516,-6.314457504,,,
32.64799999,63,-12.76601413,-64.84254216,-31.43884793,-32.70661843,-31.43884793,-19.61374297,-28.09634868,-13.45837358,-7.020859554,-62.87769586,16.62380124,-62.87769586,-13.74182966,-32.01024159,-27.72076789,-24.17384825,,,
32.65599999,63,-27.48723004,-64.22855984,-31.40389467,-16.04584998,-31.40389467,-24.47964921,-6.79604749,-28.63524923,24.65573699,-62.80778934,-126.865043,-62.80778934,-0.526637511,-20.14802148,-35.15555632,-24.37723919,,,
32.66399999,63,-26.54175328,-63.61531568,-31.368283,-30.74363351,-31.368283,-37.59135387,-20.12195913,66.99680351,-0.952948865,-62.73656599,99.71057505,-62.73656599,-31.57078802,-45.48318321,9.519293779,-22.67340296,,,
32.67199999,63,-18.9933303,-63.0028223,-31.33201633,-47.03839681,-31.33201633,-44.53333802,-45.36318411,-42.17473049,3.858409868,-62.66403266,-50.99482519,-62.66403266,-5.687430182,-31.77823302,-60.18445079,-44.23050738,,,
32.67999999,63,-64.45399564,-62.3910922,-31.29509811,-34.60188445,-31.29509811,-58.76727417,-21.52328564,65.47455797,-6.884993518,-62.59019621,6.535896498,-62.59019621,-35.47227055,-56.04113204,-16.89544279,-42.54159803,,,
32.68799999,63,-22.36532498,-61.78013796,-31.25753176,-46.54207236,-31.25753176,-35.41802911,-50.91269056,15.30592228,-23.31145899,-62.51506352,49.53141383,-62.51506352,-35.91423657,-56.54143652,-44.62867735,-48.97724968,,,
32.69599999,63,-21.56636752,-61.16997215,-31.21932074,-26.13332648,-31.21932074,-29.1013344,-7.580520366,-23.23664879,13.43422253,-62.43864148,-119.790145,-62.43864148,1.476596293,-26.05520348,-40.53199624,-32.51300085,,,
32.70399999,63,-48.71686444,-60.56060673,-31.18046848,-44.23353144,-31.18046848,-47.97310865,-22.7418641,73.37083539,-13.38254421,-62.36093695,87.9475825,-62.36093695,-31.29190196,-53.54973522,6.984209687,-31.51588107,,,
32.71199999,63,-24.52761154,-59.95205434,-31.14097842,-34.88523267,-31.14097842,-19.89523851,-36.26355923,-44.42458818,-6.361273638,-62.28195685,-73.05265767,-62.28195685,-17.01724551,-26.56526578,-61.38873517,-43.57702469,,,
32.71999999,63,-19.90590742,-59.3443273,-31.10085403,10.9986404,-31.10085403,0.270033425,21.65491742,39.89961624,23.11647509,-62.20170805,-4.039949765,-62.20170805,-4.897625994,-6.418133887,15.63417455,-0.191310125,,,
32.72799999,63,-3.88708126,-58.73743757,-31.06009874,-20.41519584,-31.06009874,-11.19386516,-20.59997626,-0.063204923,18.53776952,-62.12019747,73.20414204,-62.12019747,11.8685843,-4.852280467,-0.801204806,-4.551146788,,,
32.73599999,63,-22.85058141,-58.13139739,-31.01871601,-18.47336188,-31.01871601,-19.9762236,-2.350772624,-30.89421408,22.79043816,-62.03743202,-91.7376822,-62.03743202,6.285685767,-6.463198071,-27.12345443,-21.36950915,,,
32.74399999,63,-19.85852428,-57.52621857,-30.9767093,-23.84019042,-30.9767093,-22.11355889,-10.79575505,47.76868961,0.809228136,-61.9534186,90.10518754,-61.9534186,-24.94860428,-31.52447335,17.85155401,-14.25370616,,,
32.75199999,63,-27.94178302,-56.92191326,-30.93408206,-35.01040059,-30.93408206,-29.40105338,-32.34582535,-56.72808613,5.07202057,-61.86816413,-75.02619561,-61.86816413,-2.381809428,-19.44101019,-50.44115188,-33.44623164,,,
32.75999999,63,-54.80141828,-56.3184933,-30.89083777,-26.12732552,-30.89083777,-43.0866095,-4.739381639,42.09016874,-5.599383294,-61.78167554,-6.437622232,-61.78167554,-32.40568269,-39.59059243,-8.502116608,-32.3595862,,,
32.76799999,64,-4.401046101,-55.71597058,-30.84697987,-43.40430152,-30.84697987,-25.19292905,-37.36619942,-17.40582031,-6.406875419,-61.69395975,31.66479489,-61.69395975,-12.62885887,-30.13052229,-32.92926929,-33.78814519,,,
32.77599999,64,-28.43993383,-55.1143569,-30.80251185,-21.83729205,-30.80251185,-15.47663052,2.297164304,-35.43632817,21.45570235,-61.60502369,-132.2438876,-61.60502369,12.04375525,-9.4167962,-34.10377344,-22.51269251,,,
32.78399999,64,-39.47024189,-54.51366376,-30.75743715,-35.44871496,-30.75743715,-25.36812742,-21.31066431,61.10649573,-5.804582916,-61.5148743,82.5437713,-61.5148743,-35.09694985,-34.57026754,7.356733367,-17.24539442,,,
32.79199999,64,-9.598198652,-53.91390293,-30.71175926,-36.18219164,-30.71175926,-11.89496833,-38.17224498,-57.76649858,4.879437545,-61.42351852,-89.47054245,-61.42351852,-12.91303227,-9.981922222,-62.61120921,-29.47593015,,,
32.79999999,64,-40.66500169,-53.31508586,-30.66548165,-21.99138048,-30.66548165,-23.98372971,-0.265134004,49.36740117,-0.25381009,-61.33096329,-13.98374393,-61.33096329,-29.14623371,-18.70362134,-3.432482429,-14.2095732,,,
32.80799999,64,-21.45107932,-52.71722412,-30.61860778,-50.93167555,-30.61860778,-29.77047179,-53.69357225,-0.667685831,-18.25250922,-61.23721556,38.15599851,-61.23721556,-29.76947415,-25.21267929,-38.45652689,-32.11162261,,,
32.81599999,64,-28.51738706,-52.12032932,-30.57114114,-17.57686579,-30.57114114,-15.61795548,-12.41717414,-40.57763513,15.36094986,-61.14228227,-140.3752879,-61.14228227,-3.58923993,-10.80903855,-44.92005723,-27.84877829,,,
32.82399999,64,-29.55628937,-51.52441262,-30.52308519,-19.51342797,-30.52308519,-22.33761794,-16.54432786,42.72638708,4.56273015,-61.04617039,62.25580106,-61.04617039,-17.99051689,-26.70020897,14.5946732,-12.01786061,,,
32.83199999,64,-8.32729542,-50.92948508,-30.47444343,-32.89553714,-30.47444343,-23.950695,-38.80019366,-61.27601857,11.45158341,-60.94888685,-99.48677831,-60.94888685,5.460777585,-12.69218874,-55.4283768,-31.64406213,,,
32.83999999,64,-29.96008588,-50.33555818,-30.42521932,-16.53148799,-30.42521932,-23.03154502,2.942818626,49.134128,7.11795333,-60.85043864,1.302148613,-60.85043864,-18.24179672,-31.96609065,-0.715666533,-20.40082452,,,
32.84799999,64,2.822037754,-49.74264323,-30.37541635,-22.47761895,-30.37541635,1.130870646,-22.88223579,-16.40538514,9.134895112,-60.75083269,64.50321105,-60.75083269,4.764234804,-11.34840573,-12.04213896,-9.957519459,,,
32.85599999,64,-36.87559124,-49.15075093,-30.32503799,-4.58575073,-30.32503799,-15.00325658,14.93247523,-12.67611014,29.4551307,-60.65007598,-124.2992427,-60.65007598,8.018669893,-4.723587391,-15.87400953,-11.72520326,,,
32.86399999,64,-64.63425077,-48.55989243,-30.27408774,-43.73766238,-30.27408774,-53.08884214,-27.63893253,120.6459128,-36.45726751,-60.54817548,129.3867393,-60.54817548,-69.02554738,-72.4027816,6.124440955,-41.7285394,,,
32.87199999,64,-4.21958408,-47.97007883,-30.22256908,-40.31684957,-30.22256908,-12.88740644,-53.48400992,-74.26512018,-7.122282756,-60.44513815,-69.61173945,-60.44513815,-3.020075477,-14.76621789,-73.99499452,-35.4595849,,,
32.87999999,64,-50.7888514,-47.38132083,-30.17048548,-0.93834382,-30.17048548,-16.41941533,20.83666225,22.76250463,25.40294288,-60.34097097,-81.6694028,-60.34097097,4.350565487,-5.054859052,11.9579656,-0.658639387,,,
32.88799999,64,-37.02192602,-46.79362928,-30.11784045,-38.82689478,-30.11784045,-27.70378708,-38.17493752,30.44472425,-25.54518741,-60.23568089,98.91784315,-60.23568089,-33.82104449,-45.15689183,-4.338546133,-34.28839382,,,
32.89599999,64,8.122788323,-46.20701499,-30.06463745,-2.242338472,-30.06463745,6.42947652,-5.385153174,-92.58006397,24.97949615,-60.1292749,-146.2589094,-60.1292749,18.54433023,12.55587359,-42.89294727,-14.75436568,,,
32.90399999,64,-27.53862917,-45.62148858,-30.01087999,9.256134335,-30.01087999,-11.79016568,24.72641859,62.71465233,23.495806,-60.02175997,41.10284574,-60.02175997,-8.957138814,-7.974810701,43.27713461,11.2080181,,,
32.91199999,64,-27.0789942,-45.03706048,-29.95657154,-36.66853191,-29.95657154,-20.49147404,-46.31263291,-27.85827657,-0.048004363,-59.91314308,12.90966559,-59.91314308,-1.169616793,-17.50969759,-32.15121717,-23.41871853,,,
32.91999999,64,-47.42165232,-44.45374138,-29.9017156,-26.15272568,-29.9017156,-31.18150022,-10.78357201,-4.071306944,13.91672423,-59.8034312,-83.36061542,-59.8034312,-10.26461102,-19.71214954,-23.04707168,-27.2240436,,,
32.92799999,64,-25.19302569,-43.87154186,-29.84631565,-38.77698498,-29.84631565,-33.94698799,-30.55382169,51.36693412,-18.62954742,-59.69263131,105.8336157,-59.69263131,-51.26311679,-51.24123768,-4.928706295,-36.83464215,,,
32.93599999,64,-5.963164947,-43.29047219,-29.79037519,-17.75995492,-29.79037519,-1.698298869,-22.53496475,-68.0723257,9.583297305,-59.58075039,-90.95110507,-59.58075039,1.201527206,-6.844540444,-53.5831394,-31.2469768,,,
32.94399999,64,-28.54612454,-42.71054259,-29.7338977,7.364387944,-29.7338977,-7.009264605,20.86192327,43.4196842,17.23111022,-59.46779541,42.27064636,-59.46779541,-6.374266007,-8.028776422,26.15198236,-1.333041139,,,
32.95199999,64,6.272022711,-42.13176343,-29.67688668,-8.89750295,-29.67688668,-1.757429226,-15.93494688,-18.46231273,15.04924853,-59.35377335,66.45991749,-59.35377335,1.531241411,-0.642200001,-6.561069941,-4.07057476,,,
32.95999999,64,-18.07892967,-41.554145,-29.6193456,-5.285328449,-29.6193456,-13.83879195,4.384227758,-4.222275333,23.30524365,-59.2386912,-67.15250907,-59.2386912,-1.980641009,-7.13138809,-14.57941129,-13.24061396,,,
32.96799999,64,-21.43994511,-40.97769728,-29.56127796,-30.49910895,-29.56127796,-37.22357972,-22.38346115,68.31181295,-16.2124459,-59.12255593,119.1848871,-59.12255593,-44.82298426,-47.4209573,3.178428069,-25.51941489,,,
32.97599999,64,-13.79331601,-40.40243038,-29.50268726,-27.22132184,-29.50268726,-28.33711553,-22.96246659,-37.08406317,2.749344351,-59.00537451,-70.50279368,-59.00537451,-17.88113859,-20.33162162,-57.37918868,-32.31474585,,,
32.98399999,64,-40.18296797,-39.82835424,-29.44357697,-22.67230079,-29.44357697,-39.52225697,7.270065182,83.93733584,-11.07376901,-58.88715394,29.11489154,-58.88715394,-44.61986769,-48.42751854,-0.847433498,-26.72281553,,,
32.99199999,64,20.41947988,-39.25547877,-29.38395059,-32.69499615,-29.38395059,-21.13722355,-26.95990028,9.442512725,-11.28841419,-58.76790117,48.53378868,-58.76790117,-21.49298992,-39.19047319,-31.39461133,-28.07143744,,,
32.99999999,64,22.45949663,-38.68381381,-29.3238116,7.253960391,-29.3238116,-12.57843925,15.47304675,-0.932769753,32.41566025,-58.6476232,-95.09788334,-58.6476232,8.076384264,-10.43747014,-16.61495793,-10.37833462,,,
33.00799999,64,15.33883388,-38.11336923,-29.26316349,-2.085911613,-29.26316349,-23.50170474,0.302265515,86.56949713,4.780522291,-58.52632699,118.0302409,-58.52632699,-27.16272745,-34.82090808,25.93136012,-6.354492939,,,
33.01599999,64,39.55532807,-37.54415466,-29.20200976,-18.91931432,-29.20200976,-5.528938115,-26.25981371,-96.54111472,23.5780109,-58.40401951,-126.1886997,-58.40401951,16.75765976,1.86462132,-74.12793675,-20.44547493,,,
33.02399999,64,7.775818255,-36.97617968,-29.14035388,-8.209221411,-29.14035388,-17.71402358,18.93651797,0.69130914,30.44913285,-58.28070775,-94.75964344,-58.28070775,5.289087348,-15.62468218,-13.93681184,-4.225328367,,,
33.03199999,64,-1.64721253,-36.4094542,-29.07819934,-19.03940102,-29.07819934,-34.77068942,6.051543509,97.33121053,-1.380375087,-58.15639868,128.8307989,-58.15639868,-32.44377492,-48.50780714,35.29836448,-1.959979705,,,
33.03999999,64,3.779947591,-35.84398729,-29.01554963,-18.1713078,-29.01554963,-23.78951924,-5.098364637,-1.35485887,7.732306756,-58.03109925,-24.69602297,-58.03109925,-9.037595339,-28.83293738,-28.54662466,-19.9523351,,,
33.04799999,64,9.980442812,-35.27978856,-28.95240822,-4.821621551,-28.95240822,-14.23845718,12.7505809,31.07329072,17.3879266,-57.90481645,10.88970313,-57.90481645,0.877261499,-25.45194878,-1.603759796,-7.503233329,,,
33.05599999,64,2.549310353,-34.71686749,-28.88877861,-17.28094456,-28.88877861,-32.63847374,-0.069477594,67.0023677,8.666333899,-57.77755723,69.6387517,-57.77755723,-12.61963048,-36.01588382,16.80637728,-8.384933798,,,
33.06399999,64,5.567474074,-34.15523311,-28.82466428,-32.5793249,-28.82466428,-30.87906404,-18.85961236,13.46755441,-5.798218309,-57.64932856,-16.80172508,-57.64932856,-18.48012163,-42.47538845,-31.07900359,-31.14770644,,,
33.07199999,64,3.94525856,-33.59489496,-28.7600687,-10.33112232,-28.7600687,-20.51980071,9.721929249,46.88381698,8.150117953,-57.5201374,-23.91227692,-57.5201374,-8.704853989,-31.52994643,-2.493870186,-13.7365858,,,
33.07999999,64,5.996395555,-33.03586202,-28.69499536,-21.12756292,-28.69499536,-33.24223061,-9.748904798,59.45735443,-1.716652276,-57.38999071,52.61957659,-57.38999071,-20.81397525,-41.7733356,3.092772641,-20.42226471,,,
33.08799999,64,6.353372215,-32.47814344,-28.62944772,-15.28616082,-28.62944772,-21.60051522,-7.617383465,-5.930703908,6.061026094,-57.25889545,-56.99744034,-57.25889545,-11.02995936,-28.07221645,-31.04419254,-25.75378979,,,
33.09599999,64,-7.025316759,-31.92174831,-28.56342928,0.636653402,-28.56342928,-24.02812283,18.40677324,78.29298886,12.07223348,-57.12685857,33.79567665,-57.12685857,-19.37465596,-31.24990756,22.67182644,-6.956018493,,,
33.10399999,64,43.07392727,-31.36668545,-28.49694351,-6.347545588,-28.49694351,-6.144218777,-1.492280027,14.87365909,10.96492219,-56.99388701,50.88969719,-56.99388701,-3.272823094,-29.9888038,-8.731977484,-16.84495595,,,
33.11199999,64,31.75049828,-30.81296379,-28.42999387,21.16833853,-28.42999387,2.961592955,37.21547465,14.6049166,55.73936762,-56.85998774,-43.45070278,-56.85998774,32.94256906,7.921447834,19.69694234,13.98934941,,,
33.11999999,64,24.26452024,-30.26059218,-28.36258384,-1.217096391,-28.36258384,-14.51297869,9.637257463,70.66481121,29.60753134,-56.72516768,116.9194922,-56.72516768,0.360535061,-19.45554655,37.57758947,3.42394756,,,
33.12799999,64,40.65408986,-29.70957942,-28.29471689,-4.337355094,-28.29471689,2.598070397,8.908257875,-32.08812246,27.21005099,-56.58943379,-39.70942972,-56.58943379,13.16448382,-12.94664033,-27.68048148,-17.89236668,,,
33.13599999,64,-7.778048303,-29.15993406,-28.22639649,-8.800742169,-28.22639649,-26.2264676,27.0581543,70.39650844,27.23180584,-56.45279299,44.29606565,-56.45279299,-2.635218257,-17.79928362,35.64019292,4.167453995,,,
33.14399999,64,17.83116225,-28.61166484,-28.15762611,-37.74301578,-28.15762611,-30.87657318,-20.40779597,7.199424845,-1.337869521,-56.31525222,55.07170169,-56.31525222,-14.92422567,-37.55815252,-22.19108972,-28.35376184,,,
33.15199999,64,0.969427437,-28.06478041,-28.08840921,-11.91530579,-28.08840921,-19.52169486,22.8254372,9.655095128,20.07571313,-56.17681842,-71.33863217,-56.17681842,-1.612770236,-21.22292114,-18.77172727,-21.19766789,,,
33.15999999,64,-17.08923266,-27.51928912,-28.01874925,-39.13354428,-28.01874925,-37.1985704,-3.782384147,85.6494604,-9.811038013,-56.0374985,122.265933,-56.0374985,-33.61355531,-48.11672794,14.071614,-21.77640623,,,
33.16799999,64,8.427686946,-26.97519938,-27.94864969,-31.69480578,-27.94864969,-14.60129731,-6.410086821,-27.0547269,-0.621846508,-55.89729938,-62.29973928,-55.89729938,-9.620681293,-34.85877497,-56.6002701,-41.14068258,,,
33.17599999,64,-10.28704078,-26.43251956,-27.87811399,-10.18520539,-27.87811399,-18.16553917,28.64367214,81.66644916,11.25597807,-55.75622799,52.14126737,-55.75622799,-17.15967777,-29.2629567,17.83792846,-11.63357308,,,
33.18399999,64,25.93623781,-25.89125786,-27.80714561,-30.54356406,-27.80714561,-11.31389068,-13.38998789,6.328013044,0.868889034,-55.61429123,88.56389945,-55.61429123,-6.099329259,-26.67051755,-16.43203349,-19.90293284,,,
33.19199999,64,2.702773985,-25.35142268,-27.735748,2.295592895,-27.735748,-0.785826602,30.73110456,6.375283175,27.93305767,-55.471496,-59.44997773,-55.471496,5.467865394,-10.1377448,-8.524767639,-7.345211713,,,
33.19999999,64,2.434054109,-24.81302205,-27.66392461,-6.225121164,-27.66392461,-3.314917041,18.3544816,84.25369666,3.040501557,-55.32784923,128.8636627,-55.32784923,-20.029565,-23.83781112,29.91157085,1.156909259,,,
33.20799999,64,30.69852357,-24.27606396,-27.59167889,-10.79285665,-27.59167889,4.235157215,10.6816484,-34.26860678,22.56756133,-55.18335779,-64.02522078,-55.18335779,20.76416944,1.766670065,-28.66996266,-7.477851282,,,
33.21599999,64,-16.85387521,-23.74055667,-27.51901429,-18.61064258,-27.51901429,-32.2627039,19.59757018,78.30390527,16.99929455,-55.03802858,33.31369562,-55.03802858,-14.97655559,-25.84246351,27.7698029,-2.359558408,,,
33.22399999,64,1.108756425,-23.20650776,-27.44593424,-48.04625547,-27.44593424,-33.99846417,-35.70932522,8.986756525,-15.99396047,-54.89186848,49.4186638,-54.89186848,-25.81792546,-45.52948135,-34.75738336,-39.72634268,,,
33.23199999,64,-19.88376777,-22.67392536,-27.3724422,-21.43988889,-27.3724422,-30.59419359,4.74380903,12.82869358,11.0694766,-54.74488439,-88.56866872,-54.74488439,-7.598820769,-29.8284639,-30.62971302,-32.9837527,,,
33.23999999,64,-17.05041647,-22.14281741,-27.29854158,-35.490496,-27.29854158,-40.90665508,-14.98408739,82.86789256,-17.41109812,-54.59708317,111.1771927,-54.59708317,-41.32434391,-55.85178301,-0.010787329,-29.9375367,,,
33.24799999,64,7.01638368,-21.61319131,-27.22423584,-23.99596683,-27.22423584,-23.80116798,-13.51940088,-30.13811295,-7.697274918,-54.44847169,-79.62821728,-54.44847169,-4.086142655,-27.40751153,-60.75246304,-37.46140171,,,
33.25599999,64,-27.06711244,-21.08505507,-27.14952841,-7.619772382,-27.14952841,-34.07410712,17.56372086,91.71512435,-1.665296765,-54.29905681,30.80914455,-54.29905681,-21.25275851,-34.38637325,12.2663632,-13.06392429,,,
33.26399999,64,16.30581434,-20.55841608,-27.0744227,-22.84309201,-27.0744227,-14.71592576,-20.53571757,18.39564194,-12.7082389,-54.1488454,46.27445034,-54.1488454,-25.67735212,-36.30412908,-31.96010201,-26.20706596,,,
33.27199999,64,12.21266518,-20.03328184,-26.99892215,19.78960707,-26.99892215,0.443424147,36.77589317,19.83410231,25.32427034,-53.9978443,-76.40038152,-53.9978443,4.587543073,-4.250209365,-7.229942832,-0.824018766,,,
33.27999999,65,3.265772019,-19.50965995,-26.92303018,4.774107196,-26.92303018,-13.35900271,14.12198416,93.56846002,11.73760301,-53.84606036,156.0584589,-53.84606036,-9.262132863,-20.58048037,38.982641,8.621792039,,,
33.28799999,65,22.43097661,-18.98755774,-26.84675021,-11.59380274,-26.84675021,-11.29216015,-6.855077649,-18.0557033,20.94704132,-53.69350042,-23.50136875,-53.69350042,12.32025601,-5.595430132,-33.22270049,-15.28540343,,,
33.29599999,65,-0.323200657,-18.46698272,-26.77008565,-2.125236554,-26.77008565,-18.69859899,24.16029776,94.65163683,7.475256882,-53.5401713,76.89003719,-53.5401713,-16.24557066,-25.90157874,21.90792692,-8.714893928,,,
33.30399999,65,10.90223661,-17.94794193,-26.69303992,-14.34108742,-26.69303992,-7.071619463,-12.77886409,18.27395524,1.066451092,-53.38607984,82.06501793,-53.38607984,-6.149674062,-18.34065888,-16.68212761,-13.88434213,,,
33.31199999,65,-10.49346454,-17.4304426,-26.61561642,-1.615462856,-26.61561642,-22.68208217,12.23809702,21.66391642,29.53400168,-53.23123284,-43.74430094,-53.23123284,4.866077232,-5.960862843,-9.629270458,-6.694557378,,,
33.31999999,65,1.069240218,-16.91449212,-26.53781856,-28.60552731,-26.53781856,-35.92607107,-18.47642643,86.19446836,-12.8571471,-53.07563713,153.7843898,-53.07563713,-35.22034192,-48.98409678,3.346957887,-29.65043667,,,
33.32799999,65,18.0620472,-16.40009736,-26.45964975,-23.69490948,-26.45964975,-13.00266427,-18.42953777,-26.36979042,1.710930231,-52.91929949,-51.4259713,-52.91929949,-6.049260923,-19.31078631,-59.05277299,-39.49594814,,,
33.33599999,65,-9.213749584,-15.88726532,-26.38111337,-19.12437463,-26.38111337,-27.88631414,5.379151479,92.55120136,0.162103989,-52.76222674,63.61763336,-52.76222674,-29.14918224,-31.10660418,7.11762391,-19.93074708,,,
