Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
625.1199996,2441,-17.26663714,-43.57730196,4.715686089,56.61520763,0,20.26145557,17.69528709,13.94445057,32.33148583,54.49659258,39.75667721,-22.80102305,111.2885628,0,0,46.77400301,1111,,,
625.1279996,2441,-15.07603831,-48.74646416,-2.362092648,45.41874806,0,12.7129622,8.345649738,7.590365122,48.33096978,45.25962796,43.4295583,-33.34507441,171.3105109,0,0,31.40479579,,,,
625.1359996,2441,-22.95437523,-46.87391869,-4.296657536,56.27818604,0,18.35423649,10.2938505,14.66766923,32.77355566,45.68525199,35.43882663,-34.99363824,124.1646952,0,0,34.07404676,,,,
625.1439996,2441,-21.20481323,-46.01514092,-6.009084405,44.82738821,0,8.644682382,3.492029992,3.484987877,27.33939435,43.93654325,34.29634675,-41.93665489,130.2552081,0,0,27.87375549,,,,
625.1519996,2442,-22.6785195,-46.65148346,-7.548148335,49.29769787,0,9.340304997,4.584701106,4.660199099,39.99840373,45.31345537,38.45383065,-35.7287678,151.1213541,0,0,18.02055641,,,,
625.1599996,2442,-25.12353073,-43.19797597,2.612944164,48.60801275,0,12.41823464,11.52286376,10.25765656,23.47062698,52.8214945,34.43799404,-37.70408742,102.9407656,0,0,27.28511607,,,,
625.1679996,2442,-11.45252648,-35.97988484,6.274942767,51.78406847,0,13.31529981,14.4007926,14.37913206,56.40993894,52.281537,47.10972304,-34.98085139,164.22176,0,0,21.65427709,,,,
625.1759996,2442,-24.82300372,-42.57488391,-9.375815861,62.26634611,0,14.06419849,13.62898691,17.52207719,29.44927841,50.92424534,36.80240761,-25.86280912,126.6484322,0,0,25.04683993,,,,
625.1839996,2442,-29.84633829,-53.08967971,-10.57233681,46.35289736,0,-1.005546376,-0.041889263,0.318972223,23.68667242,40.23029643,33.37271408,-34.237803,142.9123588,0,0,17.99937861,,,,
625.1919996,2442,-23.62643606,-48.51319764,2.311477653,59.90800473,0,7.321511551,9.251166724,9.913223379,48.46601643,38.67948498,39.92027441,-33.66935732,151.8688739,0,0,10.56823925,,,,
625.1999996,2442,-26.73849994,-46.99186674,3.904941438,59.20977669,0,13.65686067,17.35332153,17.66252456,16.18071276,47.99489779,34.60060954,-31.68735728,102.3747914,0,0,23.3377679,,,,
625.2079996,2442,-19.43435189,-48.70346305,3.077300007,50.00076612,0,6.450570914,8.680973512,9.152247153,36.45785171,41.01367128,40.94814732,-32.73354151,174.2019109,0,0,15.29036325,,,,
625.2159996,2442,-16.84332161,-41.54380393,9.688437536,68.95187816,0,17.88691832,17.9537304,21.84243896,28.49052091,43.66418932,37.81848526,-28.34188273,121.3771567,0,0,19.08058667,,,,
625.2239996,2442,-12.95662529,-40.25092554,11.38109306,61.01237093,0,18.72907217,17.57077842,22.33435704,31.45646852,50.52511822,48.11599509,-23.38899195,144.1054991,0,0,24.24664122,,,,
625.2319996,2442,-18.42808112,-42.90455643,6.203904384,61.18988414,0,16.36921911,11.07537826,17.93991034,47.7923257,46.65422289,47.45933776,-21.75800597,178.6792964,0,0,18.61893343,,,,
625.2399996,2442,-22.08603353,-40.8698047,3.541686809,54.7129175,0,11.89993158,6.892571465,13.846409,15.5534411,45.80312749,32.28167854,-30.32302784,115.6152283,0,0,19.52504399,,,,
625.2479996,2442,-17.5511623,-42.93256868,-0.215847933,44.89254999,0,4.329049181,0.995172619,10.60210862,32.59491633,42.5191087,36.80746712,-29.16337476,185.6943648,0,0,5.470699064,,,,
625.2559996,2442,-34.20905719,-52.31125651,-11.5634695,44.61520847,0,-0.07379447,-1.50097814,8.669686422,16.65130555,41.73571386,23.08442216,-27.09483727,149.009861,0,0,4.425172829,,,,
625.2639996,2442,-33.94473445,-56.64523515,-16.97764705,24.82781339,0,-5.881356099,-6.382708272,0.991014479,9.530063654,31.56220103,20.12183919,-40.22064975,141.2353373,0,0,-2.873782021,,,,
625.2719996,2442,-25.78211156,-47.9887772,-8.053279545,37.92668299,0,5.792363889,1.588165776,13.2245082,28.98306769,31.55088284,24.26437354,-42.08237224,164.4258267,0,0,-6.350886293,,,,
625.2799996,2442,-27.80319057,-43.52313678,1.977814682,34.43223078,0,1.887164909,-4.247210987,9.14724588,24.98040697,48.45992381,23.49063559,-39.47245285,122.6662611,0,0,8.837497203,,,,
625.2879996,2442,-26.97661767,-48.71099743,-6.248094278,18.060724,0,-5.521910089,-13.41926327,2.805503585,47.09103924,42.33199699,29.89784618,-41.91820602,176.1207711,0,0,-2.66147541,,,,
625.2959996,2442,-33.12713682,-47.72293834,-10.35340399,28.09919481,0,5.750937968,-1.431726794,15.89828239,27.37387514,39.44183645,20.35299621,-45.69310289,131.834227,0,0,1.830603852,,,,
625.3039996,2442,-28.64838803,-43.18908778,-1.865437827,17.52635598,0,1.159205449,-4.958716647,7.59714459,30.17970523,42.05676203,28.94691001,-48.1718887,134.270959,0,0,4.762512935,,,,
625.3119996,2442,-35.02265882,-44.92597681,-12.96850371,18.54110078,0,-4.104523609,-7.562747178,3.856906982,35.19897859,40.73353902,26.04116025,-43.45838797,149.5334032,0,0,-5.214526697,,,,
625.3199996,2442,-36.28591857,-43.34654692,-9.298511149,17.51485211,0,-7.10673601,-3.596734817,4.02257387,17.36358397,45.26017564,16.07062789,-49.53154562,110.5690824,0,0,-0.71928498,,,,
625.3279996,2442,-26.43863976,-39.66514306,-3.703388611,19.68164769,0,-2.851874196,-1.709350781,9.138135737,44.25249447,42.13728676,31.04354041,-50.77760683,167.4648493,0,0,-6.839697447,,,,
625.3359996,2442,-42.69555268,-44.93924502,-19.88414451,22.11013647,0,3.102798237,1.618177798,18.00854537,21.975019,44.64035534,17.88980757,-48.0457609,118.3783293,0,0,0.740408874,,,,
625.3439996,2442,-41.72943411,-49.69471644,-13.91219797,5.854857337,0,-2.345909742,-3.286596704,11.2594193,19.64291391,42.49708792,16.1996329,-55.82812333,129.6721359,0,0,-4.658595941,,,,
625.3519996,2442,-38.99201666,-49.10987734,-12.79711498,21.03648497,0,5.72076808,3.987051421,20.31001949,30.17707107,38.58940248,18.92691975,-50.51792226,150.323745,0,0,-12.96145041,,,,
625.3599996,2442,-42.66543133,-48.28874961,-16.94010864,20.03755552,0,2.368012898,5.286104555,18.95515678,11.79028259,43.94842483,9.762440578,-49.16038053,106.2810683,0,0,-3.89754572,,,,
625.3679996,2442,-35.9103739,-46.0288312,-8.791028102,20.00008084,0,-3.319929666,-1.514246359,11.27226313,29.61421652,40.86864543,21.33745989,-49.33265748,158.8062245,0,0,-17.3119183,,,,
625.3759996,2442,-44.77934486,-44.60024357,-14.74113812,34.39908113,0,3.278679987,3.506980452,17.72322885,14.14494704,42.94769793,15.84901465,-41.70255601,105.1759845,0,0,-12.04570431,,,,
625.3839996,2442,-41.33410628,-46.78892838,-13.87913841,20.70527253,0,-5.039733828,-0.093269564,10.83437532,22.334646,40.27421271,19.87954416,-43.0325697,130.0276497,0,0,-14.55530875,,,,
625.3919996,2442,-38.49360413,-45.2911756,-8.718771898,31.49335753,0,-3.491472775,6.143299705,16.94719961,28.90764735,35.95035609,21.8094027,-38.18509599,158.2641357,0,0,-28.30639998,,,,
625.3999996,2442,-38.80969708,-41.29167774,-13.25493764,33.76330988,0,1.751065178,13.10509044,21.68642266,18.08683674,43.34620953,16.18754105,-31.10579256,96.81869421,0,0,-14.30923552,,,,
625.4079996,2443,-29.30013756,-39.91503773,-5.77627791,34.73668138,0,8.414410955,13.5821851,21.40163985,50.64141573,42.45464358,28.84761013,-28.99924774,165.4470968,0,0,-13.68309127,,,,
625.4159996,2443,-38.27720066,-42.07471949,-2.064836655,45.0279219,0,16.28574125,23.23038545,27.92092536,29.23665235,47.89000252,20.9324331,-30.11985294,138.6022206,0,0,-4.635946685,,,,
