Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
346.4319998,1353,180.0274975,70.69461604,-19.36568504,-10.88465386,-13.63199539,44.55791715,-450.139111,-54.81817882,122.6665646,-59.57399327,6.244100198,64.88098291,0,43.21533912,481.0420781,0,0.008308245,-0.011625959,-0.007293225,
346.4399998,1353,-127.6535387,6.52335478,13.18237385,33.44455032,59.43013796,13.23093188,-94.98448064,315.1290201,-204.5300569,-26.24924277,52.70729153,-101.6755893,0,-125.3989199,-313.4479252,0,0.008002056,-0.011040278,-0.007435909,
346.4479998,1353,198.4872083,55.25674291,60.94562643,-25.5384644,8.629924986,-32.9660942,-98.5279557,331.12727,289.1849676,-29.75797796,-21.21246918,169.8914103,0,157.7216457,566.526622,0,0.007116548,-0.00937039,-0.007298967,
346.4559998,1353,-23.26375366,57.16385136,-41.97207839,42.52026482,31.68984963,65.72291029,-457.808101,-59.72118951,-181.296937,-38.05656192,65.90626367,-87.04125661,0,-115.3176996,-45.59598718,0,0.007964489,-0.011078318,-0.007477077,
346.4639998,1353,7.241326798,7.750037566,75.11777583,-3.397764668,60.69901861,-45.16863317,114.4438089,542.8370718,76.83675069,-1.526607479,8.502012489,65.26790826,0,49.13802432,46.03835538,0,0.005624705,-0.006482156,-0.00742163,
346.4719998,1353,177.5411044,72.06583515,-9.687119552,-2.549106866,-2.098655324,50.50949009,-438.244888,-54.71667371,124.883065,-50.79282118,8.373888447,72.24784348,0,55.24643386,504.2469544,0,0.002885583,-0.001049293,-0.007468748,
346.4799998,1353,-120.2006902,23.96290793,17.67197267,48.22680809,78.82652435,28.91007066,-102.9392175,296.2833991,-214.2087877,-16.06017132,60.74427336,-97.71626156,0,-121.6196401,-298.0236107,0,0.003399335,-0.002127468,-0.007530773,
346.4879998,1353,209.0329066,56.32778904,64.57345856,-25.18356724,25.16633226,-18.81460862,-86.33700344,317.9384029,285.7348507,-20.38717364,-9.891489403,176.1232422,0,163.9930359,552.9170213,0,0.003741454,-0.002879477,-0.007504816,
346.4959998,1353,-17.58334531,52.22070621,-38.07172186,38.51096498,39.64815879,73.36381643,-442.6229543,-68.71333209,-175.6173,-42.75724427,60.72997081,-89.93504524,0,-108.375798,-23.73670837,0,0.003232458,-0.001903412,-0.007585799,
346.5039998,1353,20.70823832,37.06288876,80.76113857,22.95169751,88.56995951,-17.65465857,111.8291899,547.8044119,75.79782715,12.70863301,18.68587856,61.64891744,0,53.80441204,45.4806304,0,0.002664145,-0.004270808,-0.005000404,
346.5119998,1353,202.9590796,89.93971259,-1.75574436,14.96495798,28.19255784,68.64044488,-439.3413456,-43.73450708,145.6799129,-6.114641538,38.24168541,90.29525704,0,79.80841983,456.2857629,0,0.001207831,-0.0069733,-0.000867696,
346.5199998,1353,-112.8093668,-4.932070809,18.43235332,32.84307763,82.38427462,18.98388991,-95.51448955,298.4318659,-198.6912135,11.41029742,56.65624192,-103.2647341,0,-107.1417373,-341.5848682,0,0.001245941,-0.006377873,-0.001445511,
346.5279998,1353,213.6817428,25.31875156,60.32250812,-37.08699821,19.8056151,-20.6326385,-72.65462331,332.6725532,283.1269297,-7.909448317,-42.83375192,148.7382713,0,162.3343167,542.0746937,0,0.001805525,-0.006043428,-0.00259206,
346.5359998,1353,-2.167349606,32.36803805,-42.90279774,32.75793017,33.18148432,72.32149874,-444.5101428,-62.48683595,-178.992545,-16.58852219,37.14549123,-102.7251344,0,-106.4796714,-29.64031316,0,0.001242833,-0.006490434,-0.001494373,
346.5439998,1353,25.31943951,-0.130283388,75.58591004,0.598579066,70.59055231,-40.18483822,116.6507974,547.3849207,68.43559376,30.09420488,-5.484137782,48.78993019,0,53.78138416,29.87446626,0,0.0015924,-0.00357514,-0.003188999,
346.5519998,1353,317.0915284,92.59983114,-62.28367376,-13.56871606,-35.49402144,108.2739607,-758.944792,-398.667269,183.9876771,-38.82664549,2.642812016,87.68824369,0,88.32407756,767.6388394,0,0.001545084,0.000543624,-0.004540275,
346.5599998,1353,-121.9200953,16.59089643,-60.95960567,52.02600007,51.83739104,92.83497698,-449.9499186,-84.94957657,-351.119621,-7.667402389,66.85571681,-197.2476194,0,-205.300189,-350.0106762,0,0.001410913,-6.99E-05,-0.004173646,
346.5679998,1353,77.84531975,-11.1278794,120.6101041,-27.18293211,72.02920183,-81.00022313,322.1446877,754.1002133,232.0159636,48.88563403,-41.16299808,136.0313846,0,150.6691552,195.9165557,0,0.001646842,-0.001015402,-0.004354767,
346.5759998,1353,185.5654791,62.50390396,-40.11760141,0.742449725,-1.201292203,77.58085923,-533.2521251,-163.5402625,74.58464292,-10.55492816,5.390188606,28.97712251,0,33.17090698,459.9256864,0,0.001452291,2.02E-06,-0.004421308,
346.5839998,1353,-81.01876159,4.84991126,-0.909319547,33.18623968,63.62743166,25.4097027,-147.3113352,247.2151603,-181.3480776,22.87958167,35.45028893,-98.6847179,0,-98.31250734,-232.5024516,0,0.001585113,-0.000710052,-0.00449139,
346.5919998,1353,152.7120343,18.37498218,64.86517926,-23.53731477,35.20436605,-31.82053743,22.17487118,432.6634142,230.1966068,35.11163439,-29.08030419,129.9738691,0,140.6179131,385.4684264,0,0.003281504,-0.004924623,-0.005417299,
346.5999998,1353,96.06571501,52.11019502,-43.33537369,24.26499268,12.74441857,87.47027504,-492.4329288,-120.7455002,-58.7321194,0.414659064,24.55512477,-35.98602166,0,-42.30561735,226.0330946,0,0.00603481,-0.011684791,-0.006888955,
346.6079998,1353,-24.75639267,1.296291169,47.71071347,25.97640309,70.43160976,-9.033407275,33.99170931,446.6644564,-52.27556079,36.84786893,17.40158406,-17.91112951,0,-20.72650992,-99.35200735,0,0.005750199,-0.011227117,-0.006775678,
346.6159998,1353,215.7557855,41.59988133,27.63312765,-5.659165915,20.87774885,11.661566,-226.4628266,174.8994058,205.9723511,20.72914933,-9.822129799,113.833609,0,124.64822,499.8380945,0,0.004932212,-0.009026632,-0.00646024,
346.6239998,1354,0.633080937,22.25603864,-23.97375298,41.98169089,45.88507772,74.46239664,-346.1552325,42.20565849,-166.9646337,20.94991632,44.10748301,-90.78092677,0,-84.82680168,-71.57525791,0,0.005748306,-0.011189293,-0.006925801,
346.6319998,1354,75.74760663,1.062847786,71.39537681,2.750926029,58.27676132,-17.9175881,78.47281128,497.9092101,110.2931125,39.24121706,-8.294488162,65.60494762,0,79.71630689,143.6736592,0,0.006049148,-0.008106581,-0.007562315,
346.6399998,1354,192.1451801,57.54639491,-15.52504969,21.23514807,14.02196,69.43641356,-441.1876147,-57.00253965,85.59834911,11.40700368,18.53929288,43.66915485,0,52.69575839,410.518091,0,0.007490069,-0.005412902,-0.00906158,
346.6479998,1354,-54.05538884,4.11636605,24.00724015,51.24198706,75.16548897,27.07639336,-84.94811866,320.9879994,-156.5395934,51.71104201,50.21059782,-70.73115535,0,-63.47255545,-245.0684385,0,0.007474336,-0.00631151,-0.009007285,
346.6559998,1354,227.9199785,42.09732473,52.01512042,-2.803950203,28.56939985,3.57164989,-129.406985,285.6510671,251.072974,37.68729115,-12.83048149,148.0070714,0,159.3172356,490.1826862,0,0.006722827,-0.006088972,-0.008520848,
346.6639998,1354,34.94512372,36.36756568,-33.91317006,55.19048719,46.7213848,86.61888834,-426.6813994,-41.84280427,-153.8765751,31.85342544,61.07892092,-72.02781626,0,-78.08978203,-51.29750864,0,0.007354989,-0.006035314,-0.009082981,
346.6719998,1354,50.50404423,-6.881191893,70.4122345,12.04214332,65.04208146,-24.61352831,96.15990332,510.5419919,69.81174721,59.74528707,9.262288192,61.534352,0,62.76456217,17.13856208,0,0.006863619,-0.003479175,-0.006184296,
346.6799998,1354,215.6288373,53.97530319,-14.69088168,1.45259097,-0.926864106,54.18418498,-426.4621116,-50.02306752,126.8971847,8.46906121,-1.184636058,73.68673641,0,70.14593005,477.8598473,0,0.006883077,0.00073365,-0.002098962,
346.6879998,1354,-78.84331951,-2.414716735,8.680416615,42.19753445,71.83662004,17.0043994,-119.4177912,272.4019253,-205.9325783,44.34767728,48.04739088,-97.17213194,0,-107.0599578,-297.6671815,0,0.006972048,0.000224815,-0.002779583,
346.6959998,1354,229.9872926,32.92189617,58.99083834,-18.88689967,24.72220551,-20.77242517,-83.49084792,326.3823377,269.1987334,38.71760888,-15.47927532,160.8426301,0,160.7952545,498.6625819,0,0.006641503,-0.000897916,-0.003724791,
346.7039998,1354,31.15749089,29.65284883,-46.3724358,33.97584237,28.00669445,76.50596774,-448.2073698,-73.14911244,-159.8425693,16.33291924,48.83228195,-81.56822602,0,-92.70388743,-17.33661982,0,0.006817399,0.000268841,-0.002786932,
346.7119998,1354,37.50089549,-8.669393443,60.59539464,2.600713103,59.78447672,-42.05211904,104.9896366,517.4240223,53.8653581,52.6410044,-2.780077308,40.51441775,0,41.64405467,0.155404356,0,0.006596582,-0.003090446,-0.004363691,
346.7199998,1354,241.747897,65.94693788,-19.16427824,5.417111489,-2.155788923,55.57436871,-431.6601946,-48.65135499,153.2945884,20.19448905,3.239572755,81.09136009,0,83.62332679,478.0575379,0,0.006574811,-0.007192993,-0.005730046,
346.7279998,1354,-77.69780475,-4.093820351,-5.847300154,40.72066483,63.30821058,20.7336198,-137.4998224,256.3797819,-210.7678273,50.48640147,46.62352131,-103.5433592,0,-109.8493539,-345.0502513,0,0.006545412,-0.006384508,-0.00538246,
346.7359998,1354,231.6407257,26.79083321,50.79259393,-27.92038064,14.55851993,-36.52844917,-72.59886089,334.0367031,275.4499408,30.42113582,-39.24190275,156.539834,0,161.4498266,493.2139793,0,0.006398554,-0.005784815,-0.005491123,
346.7439998,1354,46.05198078,44.38104313,-49.85033514,43.44421159,23.99727104,85.32493359,-473.2985125,-96.57719481,-156.262549,10.0273974,45.84239657,-86.40329606,0,-88.40836517,-27.85713335,0,0.006413599,-0.006544932,-0.005604969,
346.7519998,1354,42.75707343,3.311057054,65.83901698,15.31857831,62.29828716,-24.72059511,91.1271229,512.0079805,57.24040879,58.4921473,14.39758969,45.66104511,0,45.86738629,-49.07566264,0,0.004569769,-0.006884943,-0.005621547,
346.7599998,1354,250.9398195,83.25521791,-51.19830409,17.21240443,-12.2248292,103.2782397,-660.0082473,-292.0688375,93.33308199,3.746756105,33.63521127,44.63031517,0,39.27526249,465.6257221,0,0.001745938,-0.00834266,-0.005692082,
346.7679998,1354,-263.139257,3.162427507,-102.6816587,100.3260248,76.17550524,123.959526,-564.6380257,-209.0501668,-630.6128682,22.78263425,139.3410717,-348.2700709,0,-363.1142832,-870.4195018,0,0.002047177,-0.008326909,-0.005764413,
346.7759998,1354,-77.87127572,-10.10712981,9.484799543,35.72174993,70.88063509,7.148529981,-121.8588306,270.2322184,-184.9879096,47.88534945,59.86358312,-96.62408698,0,-101.3875696,-367.4708274,0,0.002716535,-0.007618099,-0.005804782,
346.7839998,1354,80.18423815,33.85894605,-19.18167952,24.45799071,26.5977922,50.84767176,-379.6588344,-1.177323228,-51.99997256,18.13459159,36.85183562,-32.99002916,0,-35.04203986,48.68175729,0,0.001915376,-0.008236479,-0.005873608,
346.7919998,1354,110.4488702,7.096619612,64.61279749,-7.149601132,38.9885408,-40.64529938,16.90986509,434.3742759,144.7705163,36.006627,-15.89861514,78.6844728,0,85.21362563,166.9666538,0,0.002377151,-0.006068941,-0.005932532,
346.7999998,1354,151.29989,52.20241499,-10.79885018,18.69663508,10.14434492,59.15986607,-397.7861969,-4.131313682,51.04879282,19.61293948,21.26663165,25.02951712,0,23.99007295,249.5907123,0,0.002274591,-0.003303315,-0.005978038,
346.8079998,1354,-20.99792281,11.2626934,11.02097833,36.09412659,54.9303444,31.73639034,-151.2510915,242.3038015,-120.6215903,42.43181867,45.43892206,-61.03486806,0,-63.51226623,-211.9577153,0,0.002067946,-0.003781874,-0.006049831,
346.8159998,1354,226.8415088,28.1858514,53.39328506,-27.53827429,12.18462771,-32.39125164,-89.54603657,303.9401651,266.6010904,27.5558908,-28.65105583,142.363038,0,152.7253019,455.3097383,0,0.002356547,-0.004222017,-0.006091127,
346.8239998,1354,29.24018182,38.59027527,-42.43467816,38.04507624,26.56682433,64.59951326,-444.5180274,-81.41319852,-162.5596039,12.19661889,47.352584,-95.60899988,0,-93.78901478,-58.8321823,0,0.00207034,-0.003650203,-0.006155505,
346.8319998,1354,76.55365053,15.68947492,69.24377574,11.83761856,62.21211203,-35.674594,83.61722493,492.030684,98.22660072,58.61930919,6.660003591,63.98854183,0,68.05856925,54.54215519,0,0.003934218,-0.001419333,-0.006206213,
346.8399998,1354,232.7021014,71.15663965,-9.346258352,5.901780684,5.023058049,48.21274678,-403.568381,-31.99058837,139.1040404,27.03570184,20.01099654,83.48413847,0,73.96915544,416.1336068,0,0.006666838,0.002812078,-0.006258817,
346.8479998,1354,-43.40433946,17.96002157,-1.029239821,39.92222439,61.63325933,24.28720012,-155.7758483,217.901316,-181.443372,48.89755993,59.00209007,-80.22433925,0,-96.57486475,-302.7957502,0,0.00622967,0.002417366,-0.006315626,
346.8559998,1354,256.4681358,55.36419727,59.78216459,-7.412332253,23.74322928,-17.24232301,-73.73984929,316.3456401,288.0497811,50.66833301,-12.86035203,175.2714796,0,169.9186848,451.5863559,0,0.00555885,0.001056153,-0.006363888,
346.8639998,1354,73.20094488,51.15296871,-39.06688754,41.57727887,21.5602449,82.2834281,-469.0856851,-120.5758009,-129.6191985,26.92698495,61.39583176,-57.12235307,0,-73.83555522,-37.67357021,0,0.00620704,0.00239533,-0.006418962,
346.8719998,1354,54.07763397,-1.333196978,67.50448334,2.259500632,53.80253206,-44.52448732,94.55920424,488.9993799,67.23614812,50.92575496,3.284914422,53.07326848,0,50.66009906,-8.809495377,0,0.005708989,-0.000253601,-0.005608953,
346.8799998,1355,248.2865018,68.93868313,-10.83769282,7.217493808,-8.189348238,34.54565822,-427.0877898,-53.19319646,164.8934488,9.621315979,1.198380851,90.86721956,0,84.55510581,492.1554553,0,0.005716793,-0.0029478,-0.004268576,
346.8879998,1355,-60.5080373,13.48853246,-0.406756157,48.77752455,52.10197032,19.36679544,-180.5649342,203.511678,-194.3281699,37.01731176,55.97717726,-95.7818878,0,-113.385189,-316.4998181,0,0.005832698,-0.002320193,-0.004501259,
346.8959998,1355,240.2747151,50.36117273,62.89106847,-12.34830155,17.29598077,-17.59672209,-79.53532312,330.252065,296.6076283,34.33546444,-19.64554507,165.5152064,0,160.4808662,471.8972607,0,0.005485373,-0.002180819,-0.004927517,
346.9039998,1355,66.14986597,58.31965289,-45.00789782,40.4549559,24.81220194,83.61590117,-500.5318502,-135.9665101,-123.5460069,11.45331808,63.33182026,-67.57022506,0,-85.49533746,-14.19137458,0,0.005668426,-0.002522322,-0.004597176,
346.9119998,1355,26.57308084,-2.098189373,63.13200295,-5.032415107,55.73075242,-55.61403288,87.77492994,482.3140702,53.69275042,44.28267585,15.00975865,38.87483787,0,34.41537678,-65.25941262,0,0.004599901,-0.00234413,-0.004918366,
346.9199998,1355,228.9293869,58.40985385,-13.34160673,-15.71152595,-17.17090004,24.60741781,-427.8846962,-63.15442749,176.132792,-6.611088296,-6.361515383,88.60534123,0,84.36628147,503.2513412,0,0.003171255,-0.002390258,-0.004942293,
346.9279998,1355,-89.15206243,5.952869686,-2.397145248,38.24816118,54.07133774,16.45825324,-182.8000563,184.8967159,-213.1815224,15.01957721,48.98391565,-112.6134964,0,-128.5232672,-325.0784578,0,0.003345525,-0.002506926,-0.004919329,
346.9359998,1355,224.7921624,44.39430739,70.12519207,-15.2947859,21.72476061,-29.51550222,-66.15636593,327.8741019,294.1114023,24.4438351,-11.79220212,166.3849437,0,166.75408,463.7519134,0,0.003564091,-0.00239354,-0.005144652,
346.9439998,1355,50.88264181,49.07292529,-39.74255049,41.89367603,22.04934141,75.78351662,-499.9617411,-140.9840907,-126.1698619,3.203938958,64.81280486,-63.47205526,0,-80.82811758,-6.714725887,0,0.003209395,-0.002520982,-0.005076356,
346.9519998,1355,6.550809566,-9.975218801,70.27798944,4.094855993,51.2969394,-56.38726343,92.68432146,478.2288935,39.53487238,31.35817812,10.7204774,36.20266344,0,22.22169449,-64.60693222,0,0.002500046,0.000946833,-0.005229146,
346.9599998,1355,230.932024,58.45473374,0.444400891,-4.938406851,-19.61000531,27.83954704,-412.2351448,-61.61476867,191.6603337,-13.30589165,7.730394615,97.81937963,0,90.32739742,524.3171017,0,0.001042614,0.006499007,-0.00527922,
346.9679998,1355,-93.4755991,9.475823904,3.976264865,47.73875014,54.7846622,22.72176418,-172.9360196,188.7319198,-208.6540662,9.54808096,62.62738407,-110.7686516,0,-129.9198188,-314.9676324,0,0.001099608,0.005708162,-0.005319036,
346.9759998,1355,212.711867,40.15126594,69.36895881,-19.55525678,12.62872598,-38.66614843,-47.77299494,334.662659,295.4030542,13.30816558,-19.88314857,169.3986971,0,160.8733845,486.3719663,0,0.001567958,0.004231922,-0.005437501,
346.9839998,1355,48.27994798,46.5940599,-42.84606502,33.10035608,4.254985773,66.41293946,-485.3185978,-152.5446356,-115.103668,-7.032147758,56.59873255,-61.63391484,0,-76.40950311,28.59338548,0,0.001038053,0.005687849,-0.005455103,
346.9919998,1355,5.628648808,0.945853436,69.00468358,7.59023512,46.79982822,-49.16746283,102.3549603,477.5454571,42.39795522,29.60445315,7.135217091,30.50257763,0,23.74662131,-47.82581075,0,0.003055005,0.002881464,-0.006414304,
346.9999998,1355,236.4075032,69.59118794,-1.532117083,-0.757989909,-10.64571297,34.80512553,-410.1713961,-56.51942284,196.1783021,-6.166686681,0.383584828,100.2926698,0,93.58515076,537.6280062,0,0.00576571,0.000170628,-0.007858056,
347.0079998,1355,-84.433343,14.52455173,-3.146525926,49.57691809,61.13761471,34.44651799,-179.7271051,172.0346386,-215.5643412,24.07731678,62.69220202,-108.0586604,0,-122.7547977,-331.4222993,0,0.00526555,0.000787501,-0.007736998,
347.0159998,1355,223.2539947,47.40287643,65.91525612,-17.6490579,13.36330044,-22.11561135,-41.92728109,336.5365473,288.8393822,26.24458588,-20.0732098,171.0166428,0,167.4660299,469.0107677,0,0.004694961,0.000824242,-0.007436488,
347.0239998,1355,51.58434701,51.95344262,-44.24854605,31.73423149,9.175026404,74.46967606,-490.2108319,-146.8065194,-118.3162169,-8.628419144,49.83196374,-64.41524982,0,-76.26470853,34.04403273,0,0.005261995,0.000489222,-0.007864775,
347.0319998,1355,4.487408855,7.149697231,70.65980312,13.17436575,64.00850011,-33.67854087,92.6784599,473.7776301,30.76696909,25.14517037,13.10972812,29.23603076,0,25.10480254,-67.84594494,0,0.005670759,-0.000262118,-0.006805735,
347.0399998,1355,243.6345714,76.98234397,3.931570673,2.960198319,-4.130796847,42.30991604,-410.3818304,-64.89409212,201.556866,-3.917418262,11.49345078,116.1675665,0,108.6591886,516.1243691,0,0.007068162,-0.001742794,-0.005494707,
347.0479998,1355,-99.50326106,6.863589046,-4.107597955,43.25238346,50.63441511,12.70971337,-186.018827,150.2146866,-214.7704063,10.29963093,54.56009181,-109.9236951,0,-115.7877041,-342.4612565,0,0.006980004,-0.001702787,-0.005807964,
347.0559998,1355,202.9938037,37.28039026,67.74697497,-15.70122,12.31715176,-40.76248931,-40.62244048,320.3895182,281.3354512,5.456127289,-31.12386125,153.5177056,0,167.2451234,461.5845917,0,0.006292961,-0.001278906,-0.006070653,
347.0639998,1355,57.65750867,58.5133352,-38.68182002,44.97762872,10.72747242,79.27883956,-493.6099333,-166.6526419,-116.3097858,-5.453029443,59.85348426,-65.08947402,0,-67.01375148,23.84984441,0,0.006826407,-0.001807469,-0.005860084,
347.0719998,1355,7.186154259,13.85732747,73.16423673,24.48164959,57.01446205,-27.7868213,92.9602904,464.596951,30.74071391,38.10166769,26.32293741,29.23513357,0,33.02950152,-105.1729972,0,0.003787473,0.000159169,-0.005229178,
347.0799998,1355,243.6264027,77.83802766,7.375467675,6.694413834,-13.06811849,40.04620451,-399.4998938,-60.56351011,211.2234638,3.184209281,18.50846838,114.8858126,0,116.9769585,490.5134143,0,-0.00040322,0.002867152,-0.003865031,
347.0879998,1355,-93.3040152,18.49059881,-0.600048268,50.56420636,44.23366661,21.43252774,-184.2926117,145.0326273,-205.5653561,16.61460524,69.06880281,-107.7115487,0,-109.7684713,-359.5522301,0,0.000202676,0.002331242,-0.004039019,
347.0959998,1355,207.7019926,45.92737472,70.96327368,-14.38857514,3.699327473,-48.20996169,-31.47424886,313.5854547,296.1417116,7.456627674,-13.61491329,159.5935239,0,173.1109792,443.8351566,0,0.001010489,0.001742263,-0.004578989,
