Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Channel 17,Channel 18,Channel 19,Event Id
346.3999998,1353,0,-203.8480734,0,-83.81395197,54.1182357,49.77292148,0,16.76032688,-20.90508985,92.43411343,230.5001891,0,-74.06357756,-14.42429926,0,0,-0.009362372,-0.003719877,-0.002669244,
346.4079998,1353,0,4.080625798,0,29.48986883,-77.20249302,-93.80520542,0,-111.0820748,-20.91452324,45.86676806,390.1521668,0,25.3502043,-40.55005447,0,0,-0.009230385,-0.003096908,-0.003471126,
346.4159998,1353,0,-65.91806991,0,-32.3492201,53.98753775,58.9711395,0,11.53727358,-20.92339283,38.69966209,438.6123445,0,27.85868765,-3.181086348,0,0,-0.009395207,-0.003625288,-0.00285101,
346.4239998,1353,0,-158.5170428,0,-22.07238779,-9.801871214,-42.1838618,0,-54.53188877,-20.93170055,113.0261271,194.1638039,0,-74.70485207,-36.56483815,0,0,-0.006537992,-0.001629044,-0.007806838,
346.4319998,1353,0,46.60696722,0,28.06914549,-47.37555797,-34.03267138,0,-84.79855879,-20.93944835,-7.689621997,542.6390001,0,86.96746753,-6.52218368,0,0,-0.002406678,0.00119338,-0.014798336,
346.4399998,1353,0,-211.0586844,0,-65.97868205,76.14533243,70.42623351,0,26.6672301,-20.94663819,108.3547242,230.3931492,0,-75.84770126,-12.13578845,0,0,-0.002873752,0.000641005,-0.013887061,
346.4479998,1353,0,12.37033013,0,33.19102778,-66.95429038,-75.19451424,0,-106.3050777,-20.95327202,57.05718602,391.1017224,0,26.08800747,-32.34878666,0,0,-0.003889926,0.000152568,-0.012434756,
346.4559998,1353,0,-72.7104981,0,-60.27975693,67.35576335,89.96379677,0,26.08736877,-20.95935181,65.84283104,429.085376,0,20.7235042,-6.085354852,0,0,-0.002753664,0.000727453,-0.014227534,
346.4639998,1353,0,-163.8111633,0,-50.13613056,-1.382998862,-13.56605947,0,-39.06557341,-20.96487952,143.9808204,199.3941709,0,-80.60288613,-44.29008539,0,0,-0.005171655,-0.003140879,-0.011456404,
346.4719998,1353,0,59.64530738,0,25.69026354,-65.68419336,-35.55284763,0,-92.84021078,-20.96985714,-5.039437012,566.3668571,0,92.67180419,3.165121493,0,0,-0.007845805,-0.008648274,-0.008902934,
346.4799998,1353,0,-205.8169167,0,-71.48984281,61.87213313,68.97590269,0,17.66347197,-20.97428664,94.69590381,252.2386062,0,-68.15180617,1.841363436,0,0,-0.007208079,-0.007824348,-0.009720223,
346.4879998,1353,0,16.04152642,0,29.81266071,-83.9572786,-82.64997833,0,-122.9244318,-20.97817003,44.25515105,412.1590051,0,29.46343927,-23.31766716,0,0,-0.006907346,-0.006573733,-0.009823834,
346.4959998,1353,0,-57.30637236,0,-39.18484045,32.38939212,59.0039605,0,-11.46608246,-20.98150929,32.24298056,440.8041757,0,23.82473809,8.03959705,0,0,-0.007287067,-0.007922226,-0.009691802,
346.5039998,1353,0,-153.3829619,0,-33.46041199,-5.637829974,-16.48273321,0,-47.00382039,-20.98430643,116.499927,200.3586213,0,-77.19968722,-33.08916315,0,0,-0.006979488,-0.006985636,-0.009912946,
346.5119998,1353,0,58.16398473,0,19.07192906,-44.01948562,-8.396012,0,-67.76450442,-20.98656346,18.81791939,567.9855882,0,92.82771364,8.497778992,0,0,-0.006994436,-0.007088303,-0.009959253,
346.5199998,1353,0,-214.1802851,0,-89.82785989,73.7254947,94.91677887,0,42.81532508,-20.98828239,133.3535516,258.4191422,0,-68.64476708,5.355743796,0,0,-0.007058128,-0.007357628,-0.009980492,
346.5279998,1353,0,-3.471132257,0,6.157233174,-69.68604869,-50.49476803,0,-90.69123482,-20.98946523,70.21318795,416.605743,0,26.54236728,-22.4925909,0,0,-0.006860711,-0.006753025,-0.01013303,
346.5359998,1353,0,-70.8445533,0,-51.72164512,37.55163872,76.95458184,0,7.665025643,-20.99011403,55.49694098,448.8724537,0,22.05547752,14.25820635,0,0,-0.006961103,-0.007168301,-0.010146344,
346.5439998,1353,0,-154.4720564,0,-36.47255737,-18.00434262,-19.36928539,0,-49.10147978,-20.9902308,120.2485742,217.704493,0,-71.88364324,-22.3046839,0,0,-0.006851483,-0.006821531,-0.010240589,
346.5519998,1353,0,51.47043601,0,17.12068721,-63.86467086,-20.46971707,0,-70.19745239,-20.98981759,1.321361053,566.2330738,0,93.04494214,9.49263506,0,0,-0.006819844,-0.006813593,-0.010327119,
346.5599998,1353,0,-204.7119695,0,-63.196073,35.03323477,53.03432977,0,21.33982835,-20.98887643,99.96962872,250.8994292,0,-64.80574611,8.257407688,0,0,-0.006827439,-0.006856981,-0.010362572,
346.5679998,1353,0,14.4114488,0,42.8469606,-100.1421104,-96.27417028,0,-111.0425459,-20.98740938,32.70590332,422.4652326,0,40.56874884,-8.089935953,0,0,-0.006730508,-0.006610025,-0.010473307,
346.5759998,1353,0,-65.96047143,0,-28.93280147,29.40811545,48.5120754,0,12.23641338,-20.9854185,30.3948411,439.7375033,0,30.84502765,23.79910184,0,0,-0.006750712,-0.006720349,-0.010512517,
346.5839998,1353,0,-147.5053419,0,-16.23249287,-2.08327586,-27.50132638,0,-26.89956265,-20.98290583,100.6534991,191.5781272,0,-64.80294907,-21.51448523,0,0,-0.004963029,-0.006541036,-0.010597999,
346.5919998,1353,0,53.61296696,0,24.53600486,-17.49493992,-2.905223856,0,-28.38481009,-20.97987344,4.591650303,518.1282984,0,95.30403379,-2.553423603,0,0,-0.002157256,-0.006520515,-0.010665216,
346.5999998,1353,0,-207.3884676,0,-64.69085986,67.34063139,55.57407393,0,49.23615028,-20.97632341,123.675222,181.4641151,0,-69.77450474,-16.26949153,0,0,-0.002495128,-0.006474202,-0.010725666,
346.6079998,1353,0,12.35790933,0,42.14769103,-84.19665865,-96.72904997,0,-94.36064276,-20.97225781,44.60196722,341.7789985,0,36.64747633,-29.36675624,0,0,-0.003201345,-0.006362729,-0.010804717,
346.6159998,1353,0,-68.76091761,0,-30.66735729,43.65698707,57.75360485,0,35.26386206,-20.96767871,36.4939987,344.2769179,0,30.38741049,11.3902607,0,0,-0.002425603,-0.006354752,-0.010861655,
346.6239998,1354,0,-142.0533432,0,-7.208475126,-23.94377496,-59.93785723,0,-40.48571892,-20.96258821,94.38315614,103.9152752,0,-55.92857656,-19.33477547,0,0,-0.004647708,-0.007112063,-0.01007454,
346.6319998,1354,0,67.47930794,0,56.7059308,-62.52192592,-60.47764184,0,-79.98120724,-20.95698838,-37.87352377,441.5962609,0,109.361939,20.97199908,0,0,-0.007355567,-0.008461062,-0.008747537,
346.6399998,1354,0,-189.277229,0,-30.26782944,56.02083405,36.29811337,0,23.53164786,-20.95088134,65.61198635,109.9921118,0,-51.96275186,18.67721199,0,0,-0.006821245,-0.008218456,-0.008992849,
346.6479998,1354,0,21.32028572,0,46.24160173,-50.1099642,-71.3958134,0,-73.09251959,-20.94426917,20.64767934,283.6987914,0,53.52731411,-8.7569724,0,0,-0.00638817,-0.007767317,-0.009438699,
346.6559998,1354,0,-66.18147951,0,-34.18474011,76.39910534,79.70733954,0,49.23512106,-20.93715397,53.84479144,296.2856401,0,38.58914805,11.46693489,0,0,-0.006894436,-0.008103588,-0.009119193,
346.6639998,1354,0,-131.2612813,0,6.345066833,-14.34113394,-53.85893186,0,-46.50418834,-20.92953787,103.6174866,64.8021381,0,-45.21236372,-16.12111431,0,0,-0.006528449,-0.007756418,-0.009458331,
346.6719998,1354,0,63.52670364,0,52.91644111,-42.93602175,-40.51530639,0,-60.05393041,-20.92142296,-33.50898092,402.4969982,0,119.2118574,23.3357822,0,0,-0.006559217,-0.00772848,-0.009496307,
346.6799998,1354,0,-205.209843,0,-47.78077373,74.20689981,47.14088499,0,47.4663535,-20.91281138,86.97405823,71.8836173,0,-50.6280735,9.358162684,0,0,-0.006661436,-0.007737939,-0.009487985,
346.6879998,1354,0,12.00064973,0,47.07797301,-57.96297169,-91.41716394,0,-77.91821948,-20.90370523,22.48944881,246.692235,0,51.82623234,-11.6532709,0,0,-0.006423023,-0.00749707,-0.009729578,
346.6959998,1354,0,-77.64149941,0,-29.96780919,67.85433482,61.85625691,0,52.50920927,-20.89410665,33.48353044,262.7116111,0,41.72898024,17.90883569,0,0,-0.006574151,-0.007557858,-0.009674963,
346.7039998,1354,0,-140.2572127,0,1.879776096,-10.07119375,-56.83027452,0,-23.63700533,-20.88401777,97.32328503,49.9422249,0,-35.50900184,-14.4859912,0,0,-0.007303241,-0.005668212,-0.008984079,
346.7119998,1354,0,54.53308142,0,44.26644872,-34.3049809,-41.12813609,0,-44.26395687,-20.87344072,-24.41970055,391.8697899,0,128.1141557,22.3633447,0,0,-0.008678448,-0.002825924,-0.007657575,
346.7199998,1354,0,-205.6732342,0,-52.15628572,70.75137037,45.09925002,0,48.59144831,-20.86237764,91.49260434,63.91918912,0,-36.01970685,12.41350664,0,0,-0.008516611,-0.003135334,-0.007894054,
346.7279998,1354,0,33.55821803,0,59.77814696,-79.8540593,-101.0098879,0,-94.20650842,-20.85083068,20.08320945,245.0581064,0,74.25012017,-6.037921665,0,0,-0.008035063,-0.00375893,-0.008405824,
346.7359998,1354,0,-54.5381446,0,-7.722175486,47.56974808,47.29467943,0,20.39753622,-20.83880197,17.07142964,250.3395895,0,63.2330308,29.8584886,0,0,-0.008455835,-0.002968554,-0.008057664,
346.7439998,1354,0,-137.3227137,0,1.963804503,-1.537072155,-37.30126161,0,-32.36368408,-20.82629368,83.68703522,27.51171172,0,-17.45996052,-9.160382639,0,0,-0.009829823,-0.003400772,-0.010165312,
346.7519998,1354,0,48.88273158,0,33.09146786,-6.897477089,5.720183397,0,-24.18953518,-20.81330795,-8.723682267,363.5554135,0,145.5657257,15.83862253,0,0,-0.012622966,-0.003287314,-0.01299092,
346.7599998,1354,0,-202.2376215,0,-48.59998884,92.23047719,72.12422471,0,59.54577877,-20.79984694,106.4983053,36.44162821,0,-11.60794145,13.26278139,0,0,-0.012310974,-0.003071387,-0.012632744,
346.7679998,1354,0,35.27928508,0,62.09274607,-62.66511172,-86.81323267,0,-93.79747759,-20.78591283,14.33183529,213.9943875,0,100.5838344,0.327239657,0,0,-0.011328487,-0.003337646,-0.012148211,
346.7759998,1354,0,-48.82387736,0,3.211148944,48.90080274,50.30293947,0,10.58900328,-20.77150776,13.93016406,206.4730668,0,84.48057333,31.80751244,0,0,-0.01219862,-0.003046159,-0.012856826,
346.7839998,1354,0,-124.0823832,0,34.03774241,-8.063266644,-44.22360207,0,-43.15124164,-20.75663392,85.44168201,-16.09440296,0,0.863019415,-7.653564307,0,0,-0.008923033,0.001126415,-0.012506411,
346.7919998,1354,0,62.75053406,0,85.39879941,-20.62568779,-13.81286972,0,-42.73944674,-20.74129347,-20.50865024,319.3335077,0,155.0035326,18.79521677,0,0,-0.004773494,0.008142267,-0.012630172,
346.7999998,1354,0,-186.256174,0,5.723194432,68.43852066,43.82787303,0,27.21009309,-20.7254886,86.34858088,-3.929693176,0,-7.865985343,12.18260634,0,0,-0.005438731,0.007319259,-0.012842197,
346.8079998,1354,0,30.95461245,0,90.26533489,-64.68576406,-93.35406534,0,-102.8116598,-20.70922147,8.227530672,182.8930079,0,103.6586639,-6.415719538,0,0,-0.006109176,0.005358315,-0.012637171,
346.8159998,1354,0,-65.66859769,0,19.89830766,49.97344409,47.29835071,0,12.14557639,-20.69249428,17.55131857,174.6947831,0,81.46146447,19.24228835,0,0,-0.005204824,0.007381407,-0.012910357,
346.8239998,1354,0,-127.2035015,0,42.36714949,-24.834509,-57.96343998,0,-62.34406756,-20.67530922,73.16704429,-32.05586453,0,0.512167744,-16.81886042,0,0,-0.004003847,0.003399206,-0.017127901,
346.8319998,1354,0,57.79660868,0,77.85026215,-42.11401819,-30.70896421,0,-68.15182792,-20.65766846,-38.91096691,312.0437951,0,154.453547,16.59335748,0,0,-0.001107603,-0.000604158,-0.02415398,
346.8399998,1354,0,-190.8215825,0,-1.744376832,55.37143176,36.8932436,0,22.01752692,-20.6395742,74.35070213,-13.54729347,0,-12.07190708,6.338716482,0,0,-0.001225565,0.000327978,-0.023345957,
346.8479998,1354,0,42.37267486,0,88.32660514,-67.56059137,-87.66077232,0,-91.20774436,-20.62102864,2.980112023,197.6996777,0,106.5981957,-8.844296881,0,0,-0.002307846,0.000566633,-0.02141446,
346.8559998,1354,0,-60.70812905,0,6.427682792,58.17653237,54.75567268,0,34.78256233,-20.60203398,25.69147309,208.9728233,0,81.7690766,19.42056198,0,0,-0.001225788,5.45E-05,-0.023443684,
346.8639998,1354,0,-136.7670783,0,14.49680824,3.734785869,-38.01111298,0,-25.30105856,-20.58259241,88.89814838,-2.093217973,0,-6.056879538,-27.51663428,0,0,-0.002782265,0.000341144,-0.025505812,
346.8719998,1354,0,41.8541229,0,41.64525495,-7.916280608,-4.109085714,0,-36.92734959,-20.56270615,-25.74656388,336.3918833,0,148.419373,2.919808201,0,0,-0.004081414,0.000280074,-0.03125314,
346.8799998,1355,0,-213.7258188,0,-49.14256715,87.19460118,63.05071673,0,43.38148054,-20.5423774,89.42508185,6.211447569,0,-22.74825649,-11.04843074,0,0,-0.003662137,0.000117401,-0.030929951,
346.8879998,1355,0,28.63904366,0,53.42829284,-45.47401992,-62.62679228,0,-78.3552048,-20.52160837,25.36333978,199.8974537,0,90.06686624,-32.21569416,0,0,-0.003745823,0.000299398,-0.028541358,
346.8959998,1355,0,-56.1097928,0,1.165514815,55.03640567,60.23006216,0,18.21599228,-20.50040127,26.57133805,204.1336389,0,74.6397218,14.33032763,0,0,-0.003766135,0.000117975,-0.03070338,
346.9039998,1355,0,-123.7228557,0,20.71652402,-12.89387747,-48.56586863,0,-64.13304122,-20.47875831,65.27260661,1.687652159,0,-2.513888789,-14.45795799,0,0,-0.00376247,0.000173494,-0.024795311,
346.9119998,1355,0,58.25370631,0,52.21237054,-22.74746167,-11.01679884,0,-65.4676182,-20.45668172,-38.86844131,327.811612,0,147.1071152,13.14533074,0,0,-0.003754716,0.000165138,-0.017959436,
346.9199998,1355,0,-190.4283834,0,-23.57324017,64.19266508,42.09598284,0,16.62489811,-20.43417371,77.96900123,-0.679775609,0,-18.87773612,2.424826774,0,0,-0.003785608,7.96E-05,-0.019212084,
346.9279998,1355,0,33.35331599,0,70.06293059,-62.68474611,-82.50435433,0,-102.9982112,-20.41123651,-8.183041363,207.8395261,0,101.64948,-14.03756423,0,0,-0.003772415,0.000143991,-0.02004495,
346.9359998,1355,0,-71.14874366,0,-6.160132467,53.81419173,68.66474287,0,17.81393052,-20.38787235,8.736963744,201.0400247,0,73.7070602,14.46838319,0,0,-0.003783908,5.58E-05,-0.018776896,
346.9439998,1355,0,-117.8686973,0,21.90404935,-29.49082652,-46.1646951,0,-59.15350327,-20.36408343,73.31530738,5.714850102,0,-6.757602036,-25.52391991,0,0,-0.002940075,7.67E-05,-0.022039783,
346.9519998,1355,0,62.38036927,0,48.76674467,-31.93497802,1.602006028,0,-50.98256562,-20.33987201,-38.93035626,352.0257064,0,151.1568569,9.810386155,0,0,-0.00153748,4.96E-05,-0.026060958,
346.9599998,1355,0,-200.1881613,0,-46.40223512,67.9830236,70.01930165,0,35.89520985,-20.3152403,99.02313877,29.7098765,0,-16.19596707,-4.95106292,0,0,-0.001745466,1.77E-05,-0.025122632,
346.9679998,1355,0,32.89891211,0,55.59051775,-81.28093304,-83.16888552,0,-105.8165181,-20.29019054,27.47433584,237.0449866,0,97.83059431,-24.02732509,0,0,-0.002115164,2.28E-05,-0.024436297,
346.9759998,1355,0,-70.88031038,0,-14.49304672,41.60645664,67.36526248,0,20.56956992,-20.26472497,18.72850115,225.3308409,0,68.45969677,11.91322905,0,0,-0.001749993,-1.75E-05,-0.025106376,
346.9839998,1355,0,-111.7611159,0,21.18156645,-17.17551027,-28.81919626,0,-41.29540276,-20.23884583,82.86022738,37.04524026,0,-9.504930908,-28.32734076,0,0,-0.002029253,-2.07E-05,-0.024456634,
346.9919998,1355,0,85.71020182,0,77.9810685,-26.09559133,6.6843599,0,-47.96010447,-20.21255534,-23.88753816,386.2377662,0,145.9929474,10.17548088,0,0,-0.002868917,0.000815954,-0.024462953,
346.9999998,1355,0,-170.5565399,0,-4.864887932,65.40977927,76.93649489,0,32.66549636,-20.18585576,92.18272071,66.28349276,0,-19.72845657,7.718998433,0,0,-0.004202176,0.002187122,-0.02449498,
347.0079998,1355,0,62.48086933,0,97.68037149,-77.60267075,-65.63370294,0,-110.2306341,-20.15874932,17.17955424,283.0204989,0,95.29878742,-10.10200067,0,0,-0.004202269,0.001994335,-0.024089744,
347.0159998,1355,0,-44.92768649,0,35.13850119,46.43407306,73.67738018,0,0.232836714,-20.13123827,17.53774049,272.3574522,0,65.19011956,26.14238678,0,0,-0.003720094,0.001591986,-0.024220369,
347.0239998,1355,0,-113.3689865,0,39.80500135,-2.772924594,-11.47233662,0,-48.21023417,-20.10332486,79.91904419,72.54997144,0,-9.680552286,-11.88589867,0,0,-0.004214634,0.001960234,-0.023946977,
347.0319998,1355,0,61.2154118,0,64.57328316,-13.68488466,24.27208352,0,-45.50664589,-20.07501133,-10.04034688,394.7786135,0,136.7907865,7.023625774,0,0,-0.003093649,0.001667249,-0.021272105,
347.0399998,1355,0,-173.6492864,0,1.805997053,51.01523961,57.08086168,0,6.790006804,-20.04629993,92.27880501,68.24588252,0,-28.07263077,2.730966296,0,0,-0.00173121,0.001674148,-0.017037846,
347.0479998,1355,0,73.0585143,0,109.6555669,-89.42867697,-81.34793598,0,-127.5913486,-20.01719291,-15.80823997,284.273006,0,95.16545407,1.864518591,0,0,-0.002064459,0.001729294,-0.017358195,
347.0559998,1355,0,-43.26015359,0,31.80754037,45.14257229,76.03353843,0,1.79982149,-19.98769253,-5.773595408,259.0245626,0,59.94996981,28.29835352,0,0,-0.002246752,0.001531381,-0.018467376,
347.0639998,1355,0,-104.6071059,0,48.54520189,-21.68250865,-32.74563941,0,-69.79051973,-19.95780103,56.94776765,74.01110281,0,-12.20249878,-12.22867686,0,0,-0.002045711,0.001631217,-0.01714105,
347.0719998,1355,0,64.25406446,0,72.30143751,-27.4626363,3.460313863,0,-63.93532277,-19.92752066,-42.56841954,405.0534488,0,133.0350178,15.15613599,0,0,-0.002230309,0.001506224,-0.017864286,
347.0799998,1355,0,-175.8705911,0,11.2182343,43.24796569,48.40902985,0,-0.328756606,-19.8968537,70.43387136,72.68867111,0,-35.03780552,6.777607282,0,0,-0.002229045,0.001484975,-0.017681706,
347.0879998,1355,0,62.19861948,0,120.5338338,-95.73395781,-85.50179141,0,-136.6173323,-19.86580238,-28.26552156,295.2836031,0,95.05062013,8.226615759,0,0,-0.002207775,0.001473699,-0.017323829,
347.0959998,1355,0,-79.62588522,0,11.38125927,69.83015248,101.1474319,0,17.66355567,-19.83436897,-1.22411163,260.3003737,0,53.67877213,26.74789704,0,0,-0.002328466,0.001382208,-0.017772247,
347.1039998,1355,0,-125.3084608,0,36.46272663,-8.109457038,-13.29400442,0,-58.51130043,-19.80255573,78.05406737,71.56384917,0,-24.06923335,-27.11782029,0,0,-0.002282214,0.001392543,-0.017287345,
347.1119998,1355,0,61.00110355,0,83.45476533,-35.27736816,3.526469015,0,-75.51597584,-19.77036492,-41.01555421,412.1654394,0,130.3369629,11.65489879,0,0,-0.004937336,-0.002119316,-0.017502901,
347.1199998,1355,0,-192.8775097,0,1.553783561,74.15651223,81.67037314,0,18.32407839,-19.73779879,66.21563119,73.61349927,0,-35.57111967,0.278003449,0,0,-0.009136445,-0.007709756,-0.017401094,
347.1279998,1355,0,52.82020683,0,112.58561,-60.27280558,-44.00959552,0,-99.65333389,-19.70485961,2.132788167,290.1119427,0,90.1312249,-15.11998898,0,0,-0.008601833,-0.007017481,-0.017263851,
347.1359998,1356,0,-64.68564263,0,34.74077718,61.73853329,101.0880827,0,27.38559582,-19.67154963,26.34804863,264.6520412,0,55.22643424,17.40613112,0,0,-0.007532228,-0.005557409,-0.017381211,
347.1439998,1356,0,-112.7149673,0,52.23894844,-5.911482304,-7.232009938,0,-37.49807889,-19.63787113,75.10230192,86.92592453,0,-11.14791809,-15.91245742,0,0,-0.008674295,-0.007101099,-0.017180934,
347.1519998,1356,0,54.86669282,0,74.92938148,-12.45243653,32.16052568,0,-29.13514244,-19.60382636,-23.68103287,421.7707524,0,143.1184531,19.04682206,0,0,-0.007904637,-0.006056481,-0.017241101,
347.1599998,1356,0,-192.9171582,0,-6.388464548,65.23552442,78.83865662,0,42.00923387,-19.56941759,94.89959221,84.74279493,0,-24.62118456,3.40917373,0,0,-0.008001033,-0.006183758,-0.017157429,
347.1679998,1356,0,64.24713209,0,105.3110368,-87.92167266,-69.50137264,0,-98.42245807,-19.53464707,-14.44338352,308.669074,0,101.9976099,-2.261215538,0,0,-0.008239505,-0.006502082,-0.017099339,
347.1759998,1356,0,-53.58727438,0,32.92929544,36.94130853,72.69362311,0,19.3210811,-19.49951709,-6.459226924,276.9536318,0,61.6817926,31.47063893,0,0,-0.007741946,-0.005825633,-0.017098431,
347.1839998,1356,0,-96.6527126,0,68.97595535,-30.48519382,-47.07221641,0,-56.62635245,-19.46402989,48.89642175,104.6609763,0,-9.00311457,-3.938062803,0,0,-0.008107151,-0.006315758,-0.017005863,
347.1919998,1356,0,63.89899181,0,85.49308449,-16.66893973,9.015365254,0,-32.23386243,-19.42818775,-56.49882907,443.3467413,0,137.7073764,31.46901443,0,0,-0.006102537,-0.007644549,-0.019577267,
347.1999998,1356,0,-203.9522594,0,-17.49233658,87.18674446,86.54303213,0,69.01767325,-19.39199293,82.16104141,100.7945155,0,-40.11838383,4.120755596,0,0,-0.003332305,-0.010439405,-0.023688711,
347.2079998,1356,0,35.60493058,0,86.95904632,-56.99967998,-54.60276798,0,-61.9038592,-19.3554477,1.923550217,321.6877303,0,85.32608794,-10.00113397,0,0,-0.003739352,-0.010129665,-0.023099582,
347.2159998,1356,0,-86.39388655,0,16.17690849,62.19978603,87.22917629,0,47.25806754,-19.31855432,11.94095391,285.5331823,0,51.60115855,29.35513277,0,0,-0.004303421,-0.009109754,-0.02193217,
347.2239998,1356,0,-121.6739249,0,55.16806818,-19.91033393,-37.96516326,0,-40.59231968,-19.28131506,71.39330285,98.9028601,0,-16.72845434,-9.272672079,0,0,-0.00364706,-0.010006062,-0.023014249,
347.2319998,1356,0,47.71665249,0,85.21446884,-30.2421155,-6.175464089,0,-40.47525402,-19.24373218,-42.5401251,409.9875854,0,128.6582752,25.83642053,0,0,-0.002336036,-0.005827618,-0.022161728,
347.2399998,1356,0,-211.9304175,0,-7.654907578,63.85487877,67.00488869,0,40.69653667,-19.20580796,63.10799774,54.31838083,0,-42.04961647,12.38755523,0,0,0.000497199,-0.000301615,-0.022182179,
347.2479998,1356,0,18.74205851,0,78.74238493,-54.01064627,-42.72196266,0,-66.87471166,-19.16754465,-5.078431231,266.5896812,0,81.74469319,-8.395926835,0,0,0.000301981,-0.001126017,-0.022350261,
347.2559998,1356,0,-95.34300429,0,8.443614725,68.84952659,98.96735158,0,52.59513598,-19.12894452,21.73866434,229.9230334,0,44.76166401,21.84736827,0,0,-0.000732565,-0.00216651,-0.021770978,
347.2639998,1356,0,-97.23318288,0,71.04120987,-37.88403434,-46.40577398,0,-62.80276223,-19.09000983,49.39686406,65.70833487,0,-12.91776163,-4.161996572,0,0,0.000251454,-0.000876494,-0.02206625,
347.2719998,1356,0,71.77830716,0,90.30338217,-26.42213077,8.301875927,0,-48.95865659,-19.05074287,-67.22300329,380.9125479,0,129.712225,30.72309473,0,0,-0.002157134,0.003507482,-0.020843314,
