Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
593.3839996,2317,-109.2431455,-93.63847388,0,-70.66521769,98.64311452,0,7.265776976,-18.61723464,-114.0583017,-10.29658745,-272.3598387,-26.0417932,-98.58415751,0,-250.0245981,88.70796126,1111,,,
593.3919996,2317,-62.49333015,-25.04403398,0,-1.028995075,-13.4427631,0,-77.93131263,-64.25216235,-8.612407766,-50.95153816,296.8649354,-57.03275714,110.8105728,0,-25.74963779,-60.40590616,,,,
593.3999996,2317,-130.009144,-71.27411509,0,-31.59540166,19.74476646,0,5.665662479,19.08162742,-199.5118306,13.66548654,-333.206733,-16.21179571,-138.7058487,0,-323.9542562,42.28910423,,,,
593.4079996,2318,-61.22318776,-66.34689995,0,-62.93512079,55.4181245,0,-78.36326665,-102.5099049,-33.77210863,-86.14983707,104.0467031,-75.79629985,50.65417718,0,-57.99429418,1.200345631,,,,
593.4159996,2318,-86.00426744,-5.105409612,0,30.98710358,-37.83278877,0,-34.29682427,-0.670949095,-122.4948534,13.30458255,15.60705368,-6.678518604,-24.6617471,0,-209.8976171,-55.65583527,,,,
593.4239996,2318,-126.933278,-113.3970085,0,-94.18401901,86.19290738,0,-8.187482827,-38.63631819,-122.0002384,-21.57969291,-269.0015715,-40.72589826,-94.47104691,0,-248.9647471,66.51574657,,,,
593.4319996,2318,-75.60951269,-37.54331909,0,-19.93989714,-40.86870317,0,-87.99816883,-88.38130283,-26.42954273,-74.3128706,300.020054,-90.56059276,108.6743195,0,-15.18241043,-88.66429772,,,,
593.4399996,2318,-138.4920673,-71.04821834,0,-34.14761072,5.276833215,0,9.320353114,0.939982716,-196.0450498,14.10749646,-325.0569862,-25.52862155,-152.1941881,0,-324.144654,16.03291686,,,,
593.4479996,2318,-76.44736511,-69.82554773,0,-68.8988848,64.24849881,0,-68.74853221,-116.7393708,-24.6651907,-83.99009809,115.9948164,-87.96210592,45.81115547,0,-50.13503232,-18.98518924,,,,
593.4559996,2318,-98.06096076,-6.935058381,0,24.90708599,-27.71094964,0,-22.66138429,-8.470964787,-124.8411836,6.437064957,22.75681636,-24.8042858,-24.13629365,0,-188.5461723,-67.5124867,,,,
593.4639996,2318,-120.8126787,-92.96436052,0,-75.84715047,101.3785974,0,2.753020347,-37.28140513,-120.5727202,1.228517814,-252.8250395,-28.82710346,-105.1102239,0,-236.5333367,66.00602162,,,,
593.4719996,2318,-48.20979223,7.641545899,0,29.1275744,-6.723472245,0,-74.5917633,-76.12564501,-14.01641472,-33.73425891,318.5592435,-57.4610943,94.39983708,0,-16.75492207,-77.59640546,,,,
593.4799996,2318,-120.656933,-42.93399306,0,1.569350165,40.55737256,0,28.86914543,28.76951859,-172.0727378,41.2336824,-312.5752568,7.13243316,-152.8233034,0,-329.6025863,36.8843066,,,,
593.4879996,2318,-67.23618578,-57.65860819,0,-49.14598089,86.35812897,0,-52.44346639,-84.35734922,-1.999661597,-66.25732728,128.8986048,-56.357479,57.55550334,0,-59.00176385,3.127026392,,,,
593.4959996,2318,-84.82019499,5.799382127,0,42.5988103,-11.92754871,0,-21.59336208,8.337720152,-105.1853368,5.192880915,31.49945179,2.779996234,-4.299234749,0,-202.9847949,-53.84985565,,,,
593.5039996,2318,-137.628583,-114.4625949,0,-100.9839339,109.1635424,0,-11.15562185,-35.30058298,-110.03049,-37.22361317,-249.4872017,-29.81109168,-72.06724101,0,-244.3285921,65.13725905,,,,
593.5119996,2318,-75.35419357,-24.69465182,0,-13.87583602,-7.64422256,0,-93.10380698,-81.00139381,-30.43135443,-95.67147652,313.841724,-90.17431311,135.7965204,0,-7.479961811,-90.33620886,,,,
593.5199996,2318,-124.9002137,-52.69793712,0,-18.60656055,33.84013166,0,13.54675064,19.13834633,-179.0902811,-3.42315763,-316.7649699,-12.88999181,-113.0417021,0,-317.0051228,21.2700499,,,,
593.5279996,2318,-95.67381844,-90.65143932,0,-93.57624105,59.47685684,0,-73.69693108,-92.93517667,4.334272702,-95.99837326,124.3594853,-72.44015918,87.83762355,0,-47.99032525,-14.91061021,,,,
593.5359996,2318,-106.1152637,-11.33538984,0,11.17109601,-56.62313883,0,-48.7080512,7.325845434,-127.9134284,-38.28748518,5.638642037,-42.08695672,9.258155588,0,-176.3879885,-78.01610331,,,,
593.5439996,2318,-111.3108836,-80.42025199,0,-73.32834844,77.37203936,0,-12.68536671,-16.6936071,-106.7876244,-41.33340182,-277.8997587,-26.22821493,-74.50965719,0,-226.0716117,52.77946692,,,,
593.5519996,2318,-71.55051684,-22.14812717,0,-7.778816467,-24.30900252,0,-83.23408571,-52.82462083,6.978419251,-60.16852881,298.8882123,-46.75900402,128.060294,0,-6.167470612,-82.84946781,,,,
593.5599996,2318,-132.7374566,-64.72792144,0,-27.99856406,18.44502045,0,2.413199669,31.02835795,-182.3786615,6.94977746,-327.5159372,-18.19915373,-120.8703499,0,-301.4196781,24.21640451,,,,
593.5679996,2318,-77.21484976,-71.42304002,0,-65.99994994,62.67431902,0,-75.03935304,-87.11574962,-6.569254699,-76.56454147,117.747265,-70.47534523,71.40870618,0,-40.52094412,-13.63416681,,,,
593.5759996,2318,-105.8878345,-15.83963578,0,26.54092269,-33.71486116,0,-35.85057727,13.23162998,-122.2121158,2.321305427,3.659519277,-14.78030878,-6.251733875,0,-186.132719,-63.60341633,,,,
593.5839996,2318,-136.4315792,-119.5781699,0,-96.67085087,84.70272521,0,-27.42761582,-30.67378505,-136.4987177,-36.21559344,-279.0110546,-49.22820161,-72.96914126,0,-218.811042,60.90217615,,,,
593.5919996,2318,-93.52593095,-55.61572173,0,-37.07985648,-32.94228036,0,-114.2896877,-76.33092077,-34.04383353,-77.98875902,282.8256334,-88.3268968,132.3782565,0,5.847249789,-94.0805093,,,,
593.5999996,2318,-150.1125444,-89.27769,0,-54.0547056,11.20152286,0,-18.13881272,16.96143558,-194.1198702,-6.823216962,-352.4306925,-30.03430606,-115.992677,0,-298.5897842,4.514351748,,,,
593.6079996,2318,-92.15532023,-97.0097633,0,-100.8956292,47.37018187,0,-98.71004457,-105.0001674,-15.72604212,-105.4059962,92.49526093,-93.31416749,84.60979981,0,-33.46772839,-39.38936162,,,,
593.6159996,2318,-118.2279386,-39.27506854,0,-13.22774448,-49.3668112,0,-58.91827017,-5.913092403,-128.7384705,-32.43751479,-31.32709707,-44.50265091,3.700514942,0,-183.2403474,-100.6129243,,,,
593.6239996,2318,-139.3127054,-125.3451398,0,-116.4042266,80.48405102,0,-38.16071872,-30.86101285,-131.1043206,-64.10510335,-305.2259144,-62.42321778,-66.41317252,0,-218.8339472,23.30473482,,,,
593.6319996,2318,-66.56607445,-23.66909389,0,-13.68906148,-26.83681887,0,-113.9654132,-63.38941962,-32.12332072,-93.6596823,276.3579748,-87.30367984,131.218379,0,3.64922363,-116.355589,,,,
593.6399996,2318,-112.1629622,-44.58100717,0,-8.201908029,34.49420159,0,0.190465065,40.52893968,-185.7826928,16.08472518,-340.8536096,2.414134843,-131.1164528,0,-317.9898001,2.099344567,,,,
593.6479996,2318,-83.64634421,-81.41882411,0,-75.50919742,73.55539011,0,-81.10536206,-68.81046447,-14.87393758,-64.44111062,119.1091033,-62.91330242,68.97149859,0,-52.22658031,-20.83891338,,,,
593.6559996,2318,-103.95037,-15.80699453,0,17.23742347,-33.68520084,0,-56.12498913,23.26353122,-159.6334555,-16.01252296,-6.527032261,-40.75481471,-14.36396881,0,-188.1934122,-74.66525272,,,,
593.6639996,2319,-87.99548128,-64.96163905,0,-53.15554189,102.0526411,0,-17.03474553,-3.604632383,-141.4382537,-27.38931534,-277.1627488,-24.7559337,-93.73590455,0,-241.9262738,44.0763749,,,,
593.6719996,2319,-49.31872058,-2.788731097,0,7.216822797,1.093563199,0,-76.61534368,-22.45686058,-1.174732319,-10.2622564,310.5075409,-23.70055055,113.3812159,0,-38.87418034,-85.51794211,,,,
593.6799996,2319,-141.5547238,-76.51598396,0,-46.09052586,42.43384793,0,-0.400132627,59.45283322,-189.3679553,38.09340807,-317.2091929,-7.937965907,-123.9498589,0,-322.7515391,28.76487816,,,,
593.6879996,2319,-66.05995452,-70.66351485,0,-67.20212144,61.03710778,0,-97.191355,-78.11090158,-34.94695986,-102.1833462,132.8809916,-86.5455782,80.7926856,0,-38.15319749,-21.16518293,,,,
593.6959996,2319,-64.03033462,12.03606365,0,46.97492018,-38.08883246,0,-43.18746281,22.57065186,-122.9263386,-1.113589388,16.54656692,5.644725148,-5.932075198,0,-207.6257859,-70.78458128,,,,
593.7039996,2319,-100.8764168,-90.57848883,0,-84.12679087,104.7093676,0,-21.71436386,-17.75480874,-110.5421317,-23.85806398,-246.4429348,-20.52980109,-68.67385747,0,-249.7930722,58.22565337,,,,
593.7119996,2319,-45.63992099,-7.59072333,0,1.903139544,-4.365582587,0,-102.2572386,-63.20483278,-11.27329367,-60.62962839,321.1863629,-53.8434531,132.5397356,0,-34.88788526,-89.80647058,,,,
593.7199996,2319,-119.095732,-60.94081874,0,-24.09232985,40.94778943,0,-7.070151661,30.60272354,-179.172963,22.22476877,-313.1701761,11.01160779,-126.4575783,0,-347.3359058,19.30961645,,,,
593.7279996,2319,-91.25434057,-96.86378195,0,-92.51356735,68.28200231,0,-102.8879981,-90.33347926,-27.90485648,-104.3194216,144.7846686,-89.56311468,83.32690051,0,-49.41007986,-23.31195874,,,,
593.7359996,2319,-100.0407042,-17.74831356,0,24.30288055,-38.42849502,0,-56.38392638,12.46631988,-147.6924579,-38.13173778,16.70646591,-29.8265541,-0.927381509,0,-190.0872474,-80.20033295,,,,
593.7439996,2319,-130.0592742,-112.7672273,0,-93.33671206,93.44655415,0,-30.47956094,-18.52607779,-131.7288192,-70.61137159,-249.851453,-37.74093929,-70.22594339,0,-230.1621922,47.17004692,,,,
593.7519996,2319,-79.9913204,-33.29853509,0,-20.94300353,-17.69260954,0,-113.2370583,-58.8729877,-36.93523625,-114.2696158,311.564328,-83.75964483,135.5421909,0,-6.803696333,-99.77149676,,,,
593.7599996,2319,-134.411491,-66.34417186,0,-33.33301021,33.36216132,0,-12.59377385,31.01808653,-208.9787418,-29.89590326,-335.5607322,-20.05937684,-125.5036816,0,-319.6512471,-1.32373978,,,,
593.7679996,2319,-90.27907057,-86.37053771,0,-85.7420435,68.8166314,0,-94.30955503,-90.57139561,-39.05084898,-125.9566698,130.3298086,-86.28250373,74.06151559,0,-40.27240316,-39.52847711,,,,
593.7759996,2319,-109.6376517,-21.66373879,0,17.04395662,-33.27053378,0,-52.72101622,1.533347913,-153.6903313,-38.21075354,8.314880368,-29.83907058,-12.39917918,0,-190.98225,-85.16621266,,,,
593.7839996,2319,-142.861238,-126.6461994,0,-106.3850938,97.82529677,0,-33.08979325,-35.65447813,-136.7189384,-62.2293253,-262.111322,-48.72255233,-86.2499294,0,-237.3159325,32.41537795,,,,
593.7919996,2319,-95.0332476,-48.87240311,0,-34.11224636,-20.36047007,0,-116.1295065,-67.3998178,-44.98332112,-99.72895909,295.9009379,-93.99567402,114.8795956,0,-12.37256749,-115.8750876,,,,
593.7999996,2319,-131.1998622,-60.18991806,0,-28.82878017,28.54614065,0,-20.78444882,20.66849342,-219.9351933,-9.38250785,-345.347665,-25.43624536,-138.7481738,0,-313.5983256,-2.735870377,,,,
593.8079996,2319,-59.16436949,-53.84555209,0,-58.21550647,72.21948701,0,-97.62900026,-99.22107519,-20.92775846,-82.73278919,132.4566594,-54.72693475,66.47947228,0,-45.53459319,-35.31871786,,,,
593.8159996,2319,-99.81333298,-10.05768194,0,20.89664566,-27.77195509,0,-51.64554053,5.431289814,-122.566976,6.786915195,11.73236484,10.24414536,-17.74150368,0,-209.2539226,-83.09050754,,,,
593.8239996,2319,-153.740541,-129.9211022,0,-119.3549239,92.15635315,0,-45.56493679,-37.40571771,-138.5536411,-50.38574679,-252.8086349,-52.59101086,-85.62821308,0,-232.1489859,30.66275157,,,,
593.8319996,2319,-102.963386,-50.43023124,0,-44.91175247,-29.39002337,0,-136.9946392,-79.98355577,-64.53537315,-97.77165694,312.9164407,-102.7091921,113.2727453,0,7.330617581,-119.2380092,,,,
593.8399996,2319,-138.9708266,-66.7176248,0,-39.0663218,23.59735413,0,-39.760349,13.92511068,-234.0456576,-9.514505713,-327.8379127,-20.23126848,-141.085917,0,-296.6933431,-8.333462487,,,,
593.8479996,2319,-68.98349259,-55.94887271,0,-61.00167378,61.97562494,0,-121.4339404,-104.2145259,-35.22761792,-102.9701466,150.6258377,-67.9866249,69.26258781,0,-19.21680413,-41.46924362,,,,
593.8559996,2319,-108.2368563,-7.642706748,0,18.48796954,-35.49242013,0,-72.40283904,-6.766906998,-133.749404,-13.81226629,25.45509577,5.338355672,-18.34632201,0,-180.82459,-83.23419457,,,,
593.8639996,2319,-133.1514783,-106.0007134,0,-98.36917961,99.45411268,0,-48.99344516,-47.79091996,-143.709661,-55.75776804,-244.3572877,-30.75295912,-89.10900809,0,-211.1257913,33.00357134,,,,
593.8719996,2319,-70.53698328,-14.84245122,0,-6.739438805,-16.65090503,0,-125.2075283,-86.1776953,-51.25035115,-93.92836831,319.3522646,-70.4227577,105.7359375,0,13.41790858,-111.8679451,,,,
593.8799996,2319,-156.3198028,-77.45584995,0,-47.42122566,27.78149113,0,-26.40921187,2.47618872,-213.7130437,-11.64254335,-321.8268768,1.082595303,-156.79186,0,-299.525217,3.413050436,,,,
593.8879996,2319,-99.56899211,-85.16117497,0,-88.7565204,54.84832384,0,-120.4821145,-122.7600539,-57.7928851,-125.2116011,139.132493,-88.1025657,47.47273748,0,-9.745793407,-43.3097431,,,,
593.8959996,2319,-92.24457074,5.325568526,0,32.93739848,-41.10440909,0,-73.94052183,-21.90882921,-165.0007808,-19.79861879,-1.660714196,-17.11067662,-42.09553356,0,-170.450743,-95.06616235,,,,
593.9039996,2319,-124.3477264,-93.46516154,0,-78.61703404,105.5525628,0,-36.23811171,-43.46018963,-130.0780337,-13.74310055,-256.8781267,-6.348998844,-105.2767953,0,-217.3374687,33.44342191,,,,
593.9119996,2319,-92.03858854,-27.44914874,0,-2.788876095,-7.131128226,0,-115.1563512,-70.77610338,-45.98181186,-48.83006558,304.747945,-47.58172421,96.89416947,0,-0.021434892,-102.5506263,,,,
593.9199996,2320,-154.3223953,-69.84795163,0,-21.00685689,38.25713704,0,-22.22192708,15.09768403,-228.1475343,25.10968037,-345.7269785,11.80527357,-162.6551868,0,-316.6477397,9.20952853,,,,
593.9279996,2320,-115.7734013,-99.74104972,0,-78.27549456,71.52392059,0,-107.7888755,-102.0171673,-51.37867023,-76.99446253,127.7656537,-62.64117113,49.6524185,0,-33.65758239,-32.1955109,,,,
593.9359996,2320,-135.4148072,-39.39055334,0,20.47412639,-23.63505677,0,-71.16001908,-2.941228815,-165.7187557,-1.463690003,-9.278365636,-14.93357707,-35.1985778,0,-187.775112,-82.59304073,,,,
593.9439996,2320,-127.7348069,-97.58801668,0,-61.46641032,116.3399269,0,-48.21282233,-43.79978891,-143.976519,-22.9651983,-255.0400922,-14.5731407,-106.2145428,0,-231.5433433,35.29752899,,,,
593.9519996,2320,-97.44080206,-30.47205068,0,2.978580809,-1.655540937,0,-127.0509982,-79.48194696,-48.74841927,-58.69892638,321.9099194,-46.04270884,91.09335496,0,-16.76666515,-109.3498307,,,,
593.9599996,2320,-172.8558497,-82.2164602,0,-27.13557954,42.09717657,0,-28.5819436,9.805318294,-228.3480564,5.170697662,-325.1516876,6.521208016,-160.8187812,0,-322.0322979,-2.88704476,,,,
593.9679996,2320,-103.0620536,-74.96951157,0,-55.36021811,71.19064055,0,-106.2383728,-100.4140961,-60.5669214,-91.24405171,152.0459333,-58.33014969,52.38959388,0,-32.90736097,-38.58195014,,,,
593.9759996,2320,-123.904865,-14.80731863,0,37.15449957,-30.28499256,0,-64.96068958,2.591772596,-175.1368202,-12.76270362,14.63021068,-6.630808999,-43.04270024,0,-189.6125658,-85.45765704,,,,
593.9839996,2320,-151.6301472,-115.5338639,0,-85.85527301,102.4146886,0,-43.28805181,-45.45194675,-140.5667173,-48.56059247,-240.4927606,-19.24126561,-120.2599484,0,-237.1367016,27.32508938,,,,
593.9919996,2320,-117.8385367,-54.99320294,0,-28.92412863,-20.1829085,0,-130.6585244,-89.04834926,-54.25954013,-100.9347862,318.295411,-74.28029384,79.10613271,0,-16.86289627,-117.6909319,,,,
593.9999996,2320,-171.6814181,-90.65657902,0,-42.90505135,29.93010197,0,-39.21302872,-4.988994303,-237.6853189,-43.35602279,-335.9170737,-31.58128853,-169.3677226,0,-311.9527415,-14.37734891,,,,
594.0079996,2320,-110.7396013,-91.81821126,0,-83.71510241,63.18947794,0,-121.8857093,-130.5649605,-43.33139158,-128.9077459,142.0010167,-81.63150382,39.0411322,0,-29.57271333,-56.43695254,,,,
594.0159996,2320,-132.2467213,-30.80146953,0,5.405178213,-44.45305868,0,-89.81474514,-39.74377689,-150.5975593,-44.99219491,0.311438971,-30.04419434,-54.05410361,0,-186.3417308,-105.0814266,,,,
594.0239996,2320,-150.5572114,-121.9687145,0,-96.74110726,89.49900768,0,-68.46150924,-81.87355234,-137.1956603,-82.37855279,-249.8243272,-50.55185338,-114.9840326,0,-219.2181508,6.970834243,,,,
594.0319996,2320,-103.8987423,-44.55750359,0,-13.61639924,-19.84258881,0,-137.6435279,-107.9784912,-58.24038021,-116.1381992,315.5096079,-80.20518923,86.42889683,0,0.15528202,-130.5885634,,,,
594.0399996,2320,-150.8325793,-69.83484949,0,-17.31746745,36.57487463,0,-27.11917692,-5.012498224,-222.2256122,-21.47482314,-325.0878471,-6.810109551,-167.6659082,0,-304.6690908,-11.60202585,,,,
594.0479996,2320,-109.1327883,-95.57698291,0,-75.9828458,73.37502799,0,-105.0117563,-121.4038444,-33.95272119,-104.1117706,157.878375,-77.05877563,42.65175081,0,-16.19689744,-45.30809909,,,,
594.0559996,2320,-130.8969126,-33.68387429,0,16.64944447,-18.2556313,0,-64.18038014,-23.33542418,-157.1888097,-25.33205304,5.561022464,-30.7937749,-47.21130867,0,-159.3128187,-85.05108712,,,,
594.0639996,2320,-138.4017099,-103.9260831,0,-73.27395018,112.675415,0,-37.65430081,-57.96941004,-126.5776816,-41.88852291,-246.2139905,-27.89519382,-103.9490971,0,-185.2579724,34.22110103,,,,
594.0719996,2320,-103.7194355,-38.59032771,0,-11.64906606,-16.26640712,0,-124.1147615,-98.31344446,-42.40315149,-80.39893799,309.7127598,-70.78394155,94.20649616,0,34.73202834,-111.8321261,,,,
594.0799996,2320,-133.1950094,-49.57628156,0,-7.712264323,44.66271389,0,-22.73913416,-15.59703488,-207.9491137,5.298592126,-340.6057807,5.877825186,-166.3582166,0,-278.7735299,-6.040054663,,,,
594.0879996,2320,-76.15602406,-58.54556403,0,-49.49871037,87.83279191,0,-97.56670969,-130.8341291,3.945535567,-66.03786662,146.7001499,-40.17139006,46.45831613,0,-9.9311642,-41.43907599,,,,
594.0959996,2320,-131.2367421,-36.87016107,0,6.789832365,-14.72932042,0,-71.89858688,-37.16588152,-128.5055261,-10.72690533,-1.119029207,-20.85364495,-41.79890683,0,-161.3884079,-80.67000197,,,,
594.1039996,2320,-136.7042695,-109.0405229,0,-84.27664501,116.2224241,0,-52.32904419,-82.8603786,-135.6430134,-59.56583987,-253.9498994,-38.4419645,-109.1970735,0,-189.9402418,29.43594543,,,,
594.1119996,2320,-100.3172865,-40.0107985,0,-21.07904525,-6.461754565,0,-129.8476162,-116.0918207,-50.1666003,-99.1075033,299.278447,-71.75529815,84.96981497,0,20.05534229,-114.5973153,,,,
594.1199996,2320,-165.7008272,-87.74532127,0,-56.81536437,41.90842969,0,-42.32250982,-26.42353802,-221.4025889,-32.50936876,-350.5738764,-26.97341639,-164.7866573,0,-278.7647656,-7.690649865,,,,
594.1279996,2320,-70.75815151,-51.5510211,0,-52.12045292,80.9653438,0,-114.9495491,-131.7568677,-22.67400079,-99.13152587,130.8271556,-66.282731,43.28130668,0,-0.447303009,-56.86151207,,,,
594.1359996,2320,-102.9369671,-5.539190414,0,32.74475276,-4.898291744,0,-66.65721552,-22.13210635,-126.2290653,2.889624065,-10.80656943,5.168966514,-46.69229276,0,-167.1926495,-89.58623,,,,
594.1439996,2320,-147.6794206,-125.2379158,0,-104.3427063,128.1818358,0,-52.95261712,-68.56741743,-129.246246,-52.25472541,-254.7643397,-30.9748566,-98.26962412,0,-188.0769155,29.50880191,,,,
