Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
551.7679996,2155,1119.022446,0,37.53926946,-91.98606931,13.64034644,-153.1322703,815.9148312,-129.5387095,-89.29999671,-105.0378411,1209.148287,0,15.42323232,-212.6599115,858.5131919,-44.74184786,1111,,,
551.7759996,2155,-1714.525116,0,-200.1885633,80.09607936,-177.3577755,26.11122363,618.7185819,121.6737974,-252.2666572,68.56085811,-785.4405618,0,-7.006699371,25.92791716,78.52254548,-50.54658605,,,,
551.7839996,2155,1161.675289,0,324.4885409,-75.05842994,87.91267986,-163.9746283,853.6876883,-171.438961,-26.22954271,15.69679211,-22.19618083,0,88.69068746,-59.64201758,215.1982443,-7.31443387,,,,
551.7919996,2155,-586.5408518,0,-276.9553368,29.38334894,-140.8888614,-17.17445649,588.3270771,59.98552827,-244.0992739,-56.38169206,711.0425503,0,-43.21277941,-142.0194887,750.7528851,-62.38493624,,,,
551.7999996,2155,-633.2661797,0,164.768935,20.06035931,-41.66416057,-62.24722624,602.9474245,-16.73504019,-128.8030597,114.5671026,-1250.58352,0,56.99270763,73.81414499,-287.3736428,-15.48564414,,,,
551.8079996,2155,1135.392993,0,57.17482399,-69.34754194,12.1940178,-150.6506327,561.4323101,-119.2716169,-70.19787689,-90.19148195,1217.315248,0,12.07243608,-199.4195336,787.6786119,-60.96798661,,,,
551.8159996,2155,-1713.27669,0,-191.1783205,94.31938571,-192.7603193,12.01147368,266.8961087,128.5060721,-229.7768805,87.52348628,-769.3332731,0,13.86095926,36.42295702,-16.29904749,-77.566828,,,,
551.8239996,2155,1162.670002,0,336.3733524,-77.34713092,56.3762957,-192.8935563,421.9694692,-178.3677755,-15.06826157,17.38204206,-31.73268206,0,101.7329887,-59.80982895,83.35006308,-39.65544216,,,,
551.8319996,2155,-565.4873528,0,-256.3648319,43.20758026,-168.7525272,-41.52624985,111.4630445,69.15148089,-219.323847,-55.55079027,725.2586955,0,-13.68118091,-141.4839445,598.7109323,-104.9732712,,,,
551.8399996,2155,-630.6111254,0,177.3721476,49.96855263,-62.2964912,-69.47236904,133.1860957,11.93723783,-94.39584325,131.4545214,-1245.047003,0,130.4260088,92.95732924,-462.5981942,-60.90719764,,,,
551.8479996,2155,1182.809699,0,51.3550393,-63.07231128,-8.262358526,-157.7113321,141.2745673,-112.2935571,-55.22248394,-88.59944384,1240.032421,0,59.34117546,-181.3827144,626.5654924,-88.4672336,,,,
551.8559996,2155,-1675.346962,0,-222.8343751,87.02107879,-210.7779605,10.1701044,-92.73065796,132.3572401,-240.9976658,75.09814206,-723.4101934,0,7.086310552,39.80794324,-149.8411401,-97.87847336,,,,
551.8639996,2155,1192.579654,0,302.6882936,-79.02107313,56.12024735,-178.0631754,149.6427338,-163.3016304,-28.06010525,14.5249054,-10.34181282,0,106.2637982,-54.44933199,-45.68591995,-60.91945434,,,,
551.8719996,2155,-502.7020301,0,-297.6507662,33.24085807,-158.0345104,-22.88562305,-57.16586157,69.01496226,-225.1347513,-52.40798174,769.0968897,0,-7.721293185,-129.8393885,507.6015573,-116.9384136,,,,
551.8799996,2155,-593.7910977,0,116.1148068,25.01400913,-56.16176565,-60.24332276,61.2064998,-6.55705778,-123.4283057,126.5658355,-1219.014599,0,92.98303494,88.57416202,-519.2633962,-60.63503975,,,,
551.8879996,2155,1236.780474,0,1.871525957,-80.22840371,7.373815199,-150.7858111,157.1331791,-122.7157052,-105.6450159,-117.1332492,1246.513869,0,23.53779853,-213.4161517,610.5071191,-78.48100532,,,,
551.8959996,2155,-1638.379686,0,-250.5610854,99.54521247,-180.8699413,28.78735216,-9.143789496,146.5188282,-267.111406,61.37424188,-720.492359,0,7.340034362,30.69538357,-138.4759013,-89.74479526,,,,
551.9039996,2155,1221.062897,0,283.6376674,-68.13401319,89.96952474,-165.9754989,289.2552018,-155.352749,-35.79728253,23.12518654,-23.43376905,0,102.3305607,-41.22367589,-33.60472704,-50.47542769,,,,
551.9119996,2155,-455.1391779,0,-325.1416944,26.21053003,-128.4282678,-26.97602425,109.1476284,62.63702449,-247.2409309,-73.52040346,779.7868367,0,-24.22048437,-137.5640159,551.8540499,-100.4179441,,,,
551.9199996,2155,-594.609688,0,87.9567943,29.78262777,-30.76033852,-58.98258778,219.7358515,-2.176094888,-149.792384,105.7444121,-1242.19013,0,96.2324468,92.41767968,-485.4551461,-58.03087287,,,,
551.9279996,2155,1262.585675,0,-11.11110486,-73.34144913,32.09962704,-142.2363915,311.4009724,-123.0750746,-120.5075819,-108.6452797,1231.362914,0,29.523174,-195.1785606,635.4766377,-77.15256141,,,,
551.9359996,2156,-1625.662555,0,-261.9287061,101.4829464,-167.3722955,34.97783684,112.1144714,141.8241106,-271.8096857,63.1868925,-706.7770196,0,14.28412808,38.52769587,-93.15250655,-75.00175376,,,,
551.9439996,2156,1200.418956,0,286.8120335,-53.15460347,93.5234315,-163.271042,356.7618834,-150.9522429,-33.39170689,17.90504837,-51.38877253,0,124.5314487,-33.41413982,-18.72783011,-46.03749725,,,,
551.9519996,2156,-440.9080146,0,-307.3345382,42.03798792,-131.0463641,-20.97663883,150.6568507,70.30991731,-243.0519184,-62.29877442,776.7149665,0,-11.28871855,-126.6008321,556.8577629,-101.3246716,,,,
551.9599996,2156,-611.6524276,0,115.4335047,48.4619149,-35.72694548,-45.05215213,227.2600924,27.47267283,-131.4264423,131.5306261,-1243.450817,0,107.1526535,114.1976895,-489.1615845,-52.28398999,,,,
551.9679996,2156,1254.854342,0,25.15562524,-51.82879063,27.97095522,-131.698348,283.4012632,-85.52013964,-83.21829769,-81.23255545,1231.502295,0,52.93437543,-165.8543359,595.2288033,-90.53943828,,,,
551.9759996,2156,-1617.978181,0,-261.5551014,96.21917531,-185.7638119,35.77893592,86.38409832,146.9875951,-264.6767806,75.95195302,-675.9867527,0,22.6264056,42.85700937,-134.3848798,-96.82152537,,,,
551.9839996,2156,1210.01948,0,272.0023278,-69.12891831,74.67287049,-166.0663342,345.4156823,-157.6696714,-55.76096158,10.05781204,-38.92572457,0,117.7341569,-52.11647641,-40.01094774,-48.91547878,,,,
551.9919996,2156,-421.1457527,0,-305.293609,46.96386027,-137.7954787,-21.81935082,140.0861816,80.91071754,-249.057714,-69.30929799,796.4557275,0,-2.006206757,-134.0732679,542.201287,-109.7458678,,,,
551.9999996,2156,-617.42893,0,110.3191423,51.22809801,-43.72126533,-46.85817656,233.4488979,29.46366982,-137.8217957,125.5644218,-1238.019498,0,113.0301583,109.7507877,-515.337267,-71.23580978,,,,
552.0079996,2156,1286.024346,0,22.22428895,-59.82106646,21.57650904,-135.4941201,319.5743231,-100.9671263,-103.8424231,-105.1699743,1236.314615,0,30.99229734,-181.6587664,593.8140855,-92.78654331,,,,
552.0159996,2156,-1594.26832,0,-259.1428681,96.30230641,-194.2526026,33.89716801,125.3218868,135.0768508,-290.0020353,48.46765225,-663.1767873,0,1.897550362,34.27260635,-105.4719313,-81.85655707,,,,
552.0239996,2156,1217.278691,0,269.0905261,-74.35128605,65.28397679,-171.9632866,382.5831934,-169.5666961,-84.80289489,-12.26399119,-54.5645027,0,96.72232595,-57.39233317,-15.48013957,-29.25392795,,,,
552.0319996,2156,-391.917973,0,-315.1993775,35.99110153,-142.7896459,-30.60665204,189.1959439,68.56241299,-272.612534,-94.65241422,789.5755769,0,-28.06764474,-144.2604622,579.3731881,-92.27601146,,,,
552.0399996,2156,-618.6716279,0,91.8476287,43.86941045,-54.3410163,-61.44876483,296.1640864,7.087372466,-158.7421648,96.98435348,-1269.98465,0,113.9753967,100.6334065,-478.7868211,-54.8688932,,,,
552.0479996,2156,1293.454751,0,5.594140379,-59.80268162,17.72772079,-156.263736,390.2922647,-120.2757812,-126.641991,-135.2652431,1197.583809,0,34.4115107,-199.6165101,630.3987139,-77.48260766,,,,
552.0559996,2156,-1608.931844,0,-263.5537151,113.5674129,-178.9646148,26.91707335,203.1779006,152.8138192,-289.4272402,38.85036756,-687.205864,0,-3.23983,31.28581391,-78.33101571,-82.55494168,,,,
552.0639996,2156,1201.319456,0,270.2485817,-66.37690255,86.1534006,-176.6603051,484.121922,-159.3084367,-72.42332932,-9.912164271,-82.31330623,0,112.1875847,-45.1319876,-9.750401964,-41.14731691,,,,
552.0719996,2156,-372.0806445,0,-327.851812,29.20067874,-127.7543143,-43.72843717,285.6380105,56.44203699,-291.3437022,-116.2730796,801.3616282,0,-27.34322023,-161.4450177,614.8126412,-96.57938096,,,,
552.0799996,2156,-631.4236868,0,83.52222617,44.30085981,-38.70931743,-63.21831526,350.4173416,17.83408244,-179.0276638,77.36154552,-1277.135861,0,101.6516796,82.15697257,-448.0342013,-59.83304209,,,,
552.0879996,2156,1305.372325,0,6.944758039,-68.42508609,37.7314862,-153.8027778,428.7687506,-106.8338462,-128.6756803,-136.3035406,1189.399047,0,53.27127974,-201.1664357,642.8119379,-89.19334851,,,,
552.0959996,2156,-1607.558916,0,-275.0046874,101.1543942,-164.0117546,22.82357929,227.3828788,156.2183292,-304.6664928,32.50559272,-678.0373829,0,19.42277871,21.75573272,-59.1874539,-98.35672892,,,,
552.1039996,2156,1180.034841,0,277.3172315,-60.65330774,103.0225976,-178.1807193,472.6401478,-144.3786291,-82.46794594,-13.12744627,-108.9501575,0,128.2165195,-48.0375596,-19.98247475,-63.81039505,,,,
552.1119996,2156,-370.2843929,0,-296.6484822,44.71118677,-107.1275686,-35.36987449,253.7881616,81.87432154,-276.771456,-104.3998841,801.9366093,0,-5.687309891,-145.8294939,587.5776049,-123.561192,,,,
552.1199996,2156,-655.1852998,0,107.0783285,57.82717216,-23.89268791,-55.11338222,320.2165485,35.49822868,-166.9603611,92.7030381,-1266.458825,0,119.9850504,100.7153917,-479.9540708,-80.25324814,,,,
552.1279996,2156,1312.873896,0,21.69076787,-60.16298734,47.9383221,-161.1817074,400.4321763,-111.7120972,-132.2473933,-137.1282095,1208.278216,0,64.1248235,-203.8205591,617.8539179,-99.31909113,,,,
552.1359996,2156,-1609.132196,0,-263.9410481,117.5359151,-161.3422521,17.84593761,181.7306233,157.1324634,-308.6247854,21.07672618,-646.8742395,0,8.193303557,6.31505764,-71.22315159,-104.1186168,,,,
552.1439996,2156,1159.039271,0,294.2565986,-38.11079628,103.7482587,-173.7184796,421.7129272,-128.0704298,-70.86512061,-7.324318705,-107.7252698,0,120.096229,-41.62634485,-49.85008921,-71.71829971,,,,
552.1519996,2156,-350.2634642,0,-294.9853346,45.4431866,-109.0588295,-40.76725315,224.3699078,78.49131409,-277.8915715,-109.3733762,823.129182,0,2.239484735,-144.3436456,563.7587989,-134.819126,,,,
552.1599996,2156,-655.7403356,0,91.99925092,56.50417396,-27.68819327,-59.25944297,305.3903876,28.90477377,-192.0978117,60.42373982,-1260.939349,0,109.8635591,77.16354999,-489.8341376,-83.88482961,,,,
552.1679996,2156,1325.851819,0,25.89334022,-35.72219809,58.30333717,-147.5110958,402.9291883,-95.44344859,-128.5545167,-144.584329,1204.132257,0,63.0533044,-201.1542742,599.8346558,-105.6247553,,,,
552.1759996,2156,-1593.362052,0,-262.8179968,132.7408863,-149.6763999,37.91838842,214.2035883,162.3503237,-296.2741188,22.34886204,-626.26059,0,23.94781599,23.80741075,-86.17421341,-112.0914641,,,,
552.1839996,2156,1170.260248,0,290.8152896,-38.52973412,112.4434635,-162.2382532,469.9525155,-143.5132969,-86.25657758,-33.51230296,-99.26012156,0,105.4401337,-55.77250459,-45.07585537,-60.81958621,,,,
552.1919996,2157,-321.5979121,0,-285.2967892,60.91796641,-92.90386162,-30.38236886,270.8653587,73.72583641,-286.7429448,-121.1210163,850.5507679,0,-18.11252203,-159.2171713,590.2360653,-120.4681366,,,,
552.1999996,2157,-658.6922481,0,108.7751227,71.99821278,-13.28763541,-40.97704281,346.0873844,35.1130158,-187.4976286,74.2176102,-1252.967351,0,118.3237166,91.07965392,-473.7272826,-73.35798274,,,,
552.2079996,2157,1340.11559,0,41.05663002,-48.07244103,60.4039064,-142.9341113,435.6056411,-104.8982535,-137.3858786,-149.0067903,1198.740353,0,62.5808668,-197.5229394,615.3290557,-94.63794373,,,,
552.2159996,2157,-1597.275908,0,-261.1183417,117.9956348,-158.4997881,29.99511298,247.5013492,151.2711719,-322.1459736,5.195226094,-629.4301895,0,8.504880236,5.341453638,-61.95611482,-110.6513773,,,,
552.2239996,2157,1154.609345,0,305.0604645,-37.8724177,111.3220442,-159.9578108,531.9473882,-137.5112147,-86.70462971,-26.51877093,-129.7112457,0,119.6310284,-49.81208735,-38.92362518,-67.15868076,,,,
552.2319996,2157,-305.024794,0,-273.2167748,53.05397634,-94.22918539,-29.42705877,365.2046787,72.14623744,-272.0590557,-112.1539185,854.6366801,0,-3.947787504,-147.4482343,613.2397995,-123.1821422,,,,
552.2399996,2157,-677.0255672,0,106.1033135,66.21180839,-24.31845879,-46.18140803,460.6889926,28.48506116,-192.281599,69.35735655,-1257.954368,0,102.2502497,81.2611289,-444.1317421,-76.12761242,,,,
552.2479996,2157,1349.821181,0,49.57626689,-49.91998874,61.55742699,-145.6434664,580.9005269,-108.2769277,-141.4776168,-155.0979925,1194.507455,0,58.52878448,-202.8115407,649.705892,-97.75708043,,,,
552.2559996,2157,-1587.788022,0,-261.620692,101.67841,-152.0783744,25.60050686,409.8656685,146.3852374,-331.6320988,-9.182204569,-606.9499088,0,12.57421963,-1.599102202,5.516976504,-106.7701718,,,,
552.2639996,2157,1142.950025,0,299.3114257,-55.29801795,113.0830229,-166.3536069,702.7386929,-143.6914352,-106.250536,-46.34206065,-142.9030824,0,116.0161423,-72.53018452,23.98452874,-69.53813389,,,,
552.2719996,2157,-280.0091478,0,-281.5452719,32.69589356,-89.44673478,-33.81300199,562.7421334,53.68072693,-303.3045707,-136.4298229,854.6965762,0,-15.7207494,-178.1556511,697.9085799,-122.5001791,,,,
552.2799996,2157,-678.4180886,0,89.39865363,32.93479491,-17.94177448,-53.65646187,681.6498005,0.48500449,-237.9329379,40.73798698,-1274.87049,0,69.20619491,50.07851717,-331.4450752,-60.14166226,,,,
552.2879996,2157,1360.412753,0,41.52296894,-80.40338116,74.36522207,-155.7296267,830.8870809,-135.6517369,-178.2933344,-187.2203987,1163.513213,0,29.70844918,-238.8148247,771.918543,-79.15585976,,,,
552.2959996,2157,-1584.13127,0,-272.3956393,88.08235495,-132.8454229,20.423633,691.5843512,128.3050946,-357.2652614,-36.36548943,-618.4769201,0,5.086778473,-26.86995959,147.8940607,-83.25349492,,,,
552.3039996,2157,1118.659546,0,286.4530941,-69.87947317,130.9466258,-177.2964826,1002.611829,-161.5644813,-130.4415546,-65.94156003,-179.1842667,0,101.9795667,-82.47580187,161.658045,-44.79793661,,,,
552.3119996,2157,-283.7411539,0,-295.4477501,9.679756815,-70.55551313,-48.10568071,884.4475652,31.63978582,-327.9631631,-167.2333001,841.0705017,0,-17.13808029,-197.1787314,841.0363346,-105.4633685,,,,
