Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id
554.8639996,2167,28.19868862,0.331017825,32.1124221,-124.6541076,42.38192152,-324.5972078,-44.56388744,-565.4246275,0,5.75733972,2284.10397,0,0,-656.6828588,33.33147803,-120.6833592,
554.8719996,2167,-45.99793048,1.771712611,-37.07187622,109.4868302,-19.43841623,354.5001425,140.9974213,827.1623083,0,53.61973769,1769.967603,0,0,-1365.868321,110.9621519,-32.36176425,
554.8799996,2167,77.29912657,16.51870302,63.73755021,-48.82480311,10.55926366,-30.36607058,-158.4060856,-154.496761,0,113.1022269,2050.018138,0,0,174.9260243,21.87758941,286.7042711,
554.8879996,2167,-57.25160585,-9.68399598,-47.20747173,-37.5857651,27.3763652,-64.14091512,130.651436,41.41739707,0,-32.99052369,2148.692607,0,0,-1494.266464,110.4830588,-298.2616125,
554.8959996,2167,28.79775328,5.273700929,9.59181555,91.83788805,-33.36141857,379.8754198,-46.96200517,716.2491613,0,120.1889665,1730.079696,0,0,-285.4255497,69.78471251,324.8827966,
554.9039996,2167,30.51102316,3.344528132,40.05728899,-121.5998727,44.94399315,-323.9117679,-45.23407747,-573.8364683,0,7.680846141,2292.948001,0,0,-528.4347488,31.5719577,-106.3171198,
554.9119996,2167,-66.37164667,-15.47625807,-56.23191876,94.61833126,-10.16963336,351.6482967,138.1257888,829.9696026,0,41.99370468,1793.860586,0,0,-1296.082158,117.0729766,-35.8148129,
554.9199996,2167,72.75881276,6.333721432,54.11146127,-50.52992978,9.682206256,-20.43313322,-165.0920484,-118.7556705,0,93.36531881,2047.266735,0,0,275.4919678,18.75290936,298.8401129,
554.9279996,2167,-47.31957822,-4.736051691,-42.23806904,-34.54941592,31.82301678,-77.76838176,131.2932413,17.79921696,0,-30.1333072,2173.08318,0,0,-1381.322339,107.3670259,-294.0130803,
554.9359996,2167,18.83038565,5.182001284,-9.288727656,89.94520527,-34.82877984,395.7181801,-46.12326749,756.1794241,0,122.9456231,1747.712736,0,0,-209.8998762,77.70345686,329.7206048,
554.9439996,2167,35.7172627,8.987381508,32.92428187,-128.6721726,31.17010121,-324.7112234,-56.59825338,-570.9961352,0,-7.190385948,2298.817,0,0,-397.7883025,20.55297973,-99.37244882,
554.9519996,2167,-50.31884295,-1.957475592,-48.15971528,93.09874551,-24.74143298,335.7604566,152.383769,801.073384,0,25.62371823,1802.918401,0,0,-1246.978854,98.94506691,-62.56055729,
554.9599996,2167,75.93334116,10.28986577,54.30336749,-47.13018315,-3.682876475,-12.5720139,-156.2642676,-102.6692838,0,91.39931928,2029.35588,0,0,344.4916179,3.251111856,300.8433137,
554.9679996,2167,-47.66828299,-8.674237966,-36.2183912,-30.46872302,29.39696432,-97.68230812,136.153518,-10.78233061,0,-39.11896252,2172.672201,0,0,-1305.545968,92.45291396,-303.403116,
554.9759996,2167,22.13912783,9.81893527,5.486620035,108.2077227,-31.9592906,410.3917915,-23.50642535,786.5297684,0,118.2343822,1750.633098,0,0,-171.4415125,81.26074623,323.2838637,
554.9839996,2167,30.92337939,9.421683569,39.530478,-125.7122728,44.61681857,-303.8407199,-52.74615432,-549.0491838,0,3.522822977,2312.286522,0,0,-279.354767,30.2692293,-74.6009986,
554.9919996,2167,-62.20713617,-8.63697355,-53.0043036,97.52160804,-11.45682257,340.9734742,156.1071755,821.5962795,0,26.12570796,1832.303181,0,0,-1182.127941,114.8941499,-65.99703993,
554.9999996,2167,82.59464761,17.22521091,55.86412225,-31.65071799,-9.882610769,9.312393001,-159.8847152,-38.0247309,0,94.98542434,2048.579979,0,0,452.1097871,18.37568031,315.1405281,
555.0079996,2168,-46.13192771,-2.666919863,-40.91772901,-45.18012326,22.60847885,-109.526357,123.1086852,-15.08056254,0,-44.05725952,2202.769003,0,0,-1189.235483,87.5967122,-308.1312289,
555.0159996,2168,7.59055432,-4.006017328,-12.41830537,95.53177571,-39.65079174,421.0199065,-34.80711358,833.5548002,0,100.0903297,1760.02059,0,0,-114.9040464,76.59942068,308.649975,
555.0239996,2168,39.25781706,0.771792061,35.40839698,-128.9136371,28.14024062,-300.330272,-78.48455411,-519.6797156,0,-9.838979024,2330.556545,0,0,-137.7043893,24.39758449,-65.87470782,
555.0319996,2168,-44.28842463,5.672107154,-52.49585575,91.57044009,-21.65587701,324.7092965,154.383795,814.4908976,0,13.5678466,1852.709711,0,0,-1101.814454,104.773571,-85.98174669,
555.0399996,2168,92.50697583,31.55243414,59.94901929,-32.28966988,-12.51662986,16.88810956,-159.1438234,-15.35802109,0,97.89813931,2035.951899,0,0,544.3878431,11.75546499,321.706838,
555.0479996,2168,-25.46342455,13.20872503,-15.07244528,-43.6243071,20.26934377,-138.3003598,122.541178,-65.88638856,0,-42.52786178,2203.705043,0,0,-1092.594874,76.60547617,-311.2721018,
555.0559996,2168,35.95613185,24.69491761,11.38256796,114.8982519,-35.84729825,413.302196,-7.196260374,827.1822809,0,102.2041589,1735.508494,0,0,-95.96231481,68.65047801,297.4155404,
555.0639996,2168,59.7622484,25.26045545,42.66669803,-110.2745324,35.84260031,-309.9451094,-69.4227466,-544.8058306,0,11.23296097,2304.901753,0,0,-54.45573412,16.66517152,-49.60036657,
555.0719996,2168,-33.40710508,16.81515944,-42.26899619,108.4747991,-9.933759122,306.5475768,159.3889594,775.6992595,0,31.74475397,1846.996783,0,0,-1072.843568,97.94892691,-100.0988619,
555.0799996,2168,104.34788,34.06838587,79.30385826,-12.62938258,5.093046601,44.12177672,-159.2159017,20.2323582,0,104.9045193,2024.122483,0,0,607.3762299,12.96961163,335.1231555,
555.0879996,2168,-28.11955353,5.038786833,-15.22451419,-48.82921208,29.8433806,-139.6888572,99.19246207,-89.53415347,0,-47.6955674,2229.284419,0,0,-981.8781413,80.85653856,-296.5393151,
555.0959996,2168,15.78762624,8.491722276,-3.570950756,110.9281567,-28.84285885,429.9539581,-24.15893398,851.3558244,0,103.5334367,1751.880658,0,0,-27.41174358,71.79143576,295.3640638,
555.1039996,2168,48.06874323,9.773444597,38.83340184,-122.5892428,47.43666574,-297.6244428,-87.35089884,-531.4484133,0,7.150152933,2320.524898,0,0,95.25624758,11.51249255,-33.81825965,
555.1119996,2168,-53.60142751,-8.263966356,-57.07422172,78.40926971,-3.663884138,297.8353007,156.2555992,753.1741115,0,10.49213256,1863.107478,0,0,-981.8702057,87.15075669,-114.8938203,
555.1199996,2168,90.3194832,20.81013744,59.27303307,-17.54964031,10.31913005,67.7540615,-146.7437239,51.65768948,0,103.5092479,2007.746578,0,0,715.32551,2.802760963,342.1719897,
555.1279996,2168,-19.01191522,19.39237833,-24.42211644,-46.37850375,39.07878798,-148.200336,116.2503884,-116.0122206,0,-41.49551353,2233.498148,0,0,-842.512443,71.76525473,-288.0406282,
555.1359996,2168,16.835071,11.25637448,-4.636614218,112.3015405,-23.15025777,442.5301499,-0.999330817,869.7832817,0,108.6885882,1733.283136,0,0,35.25296837,61.65488764,287.7324931,
555.1439996,2168,54.07089364,13.85988223,54.63741198,-108.6194966,50.54621757,-280.1959544,-80.18308601,-514.7575482,0,14.67004031,2314.696433,0,0,233.1148235,11.58895072,-12.05777173,
555.1519996,2168,-48.77120787,9.62550454,-45.15054584,98.09690693,-10.38947814,285.8102976,163.1652584,737.7612035,0,15.33118904,1881.755124,0,0,-891.6126154,96.17120032,-113.212982,
555.1599996,2168,82.19742902,16.34671109,66.48886908,-14.08669294,-2.445421888,81.52575447,-142.6978657,88.80833129,0,109.807404,1988.255434,0,0,797.6808044,-2.638102502,351.3617817,
555.1679996,2168,-24.81192583,4.509101767,-10.02206228,-60.85739611,47.15881564,-149.2667977,127.2254297,-112.4763249,0,-49.44097665,2260.213292,0,0,-709.1442179,79.2871809,-273.5165275,
555.1759996,2168,4.861791178,0.294150419,-7.208327343,107.8800727,-11.14270587,454.2393642,21.25605214,918.9537038,0,96.3813911,1769.385658,0,0,139.3302459,89.04956055,301.5770698,
555.1839996,2168,35.83372185,-4.697081226,31.39055895,-130.0530857,59.52125809,-271.3174479,-77.02604114,-476.3596087,0,-0.822338111,2325.97625,0,0,385.9963107,18.66850209,9.742822837,
555.1919996,2168,-68.42957372,-4.736887151,-69.9299921,73.44782297,8.023904626,282.4830878,179.0643779,753.7919589,0,-14.39386076,1912.889787,0,0,-785.7559446,106.3983992,-120.229276,
555.1999996,2168,77.34111576,16.37089481,59.97309052,-7.802059596,2.282607218,88.81875983,-134.715086,132.4080655,0,94.87077411,1995.484141,0,0,922.7453609,9.972736071,361.5990088,
555.2079996,2168,-21.5696295,11.51818688,-9.47665095,-52.02327188,44.49428468,-175.5138808,116.8049398,-137.8772477,0,-42.61809545,2253.83086,0,0,-597.0452966,65.17453247,-282.9803489,
555.2159996,2168,12.83667782,21.26976658,-11.41730823,122.7251125,-13.478916,453.1519751,26.21705518,930.3559402,0,107.7111633,1753.151007,0,0,184.6836103,75.74064993,284.175969,
555.2239996,2168,71.95587427,25.71743522,48.69619289,-119.4406389,40.80230252,-281.9344624,-84.31112594,-498.7004827,0,13.22733717,2306.84835,0,0,491.674905,3.284276316,19.69397438,
555.2319996,2168,-35.51627294,11.46973121,-46.72561446,83.00267018,-8.929935378,262.87131,181.5953931,711.3836293,0,0.166098227,1895.625306,0,0,-759.2506729,80.20140501,-141.7536622,
555.2399996,2168,132.9596202,26.87687475,99.67474399,-68.69609921,22.68872322,-69.57380269,-221.5908504,-261.9934644,0,116.7373594,2106.114168,0,0,1471.898051,-45.10661575,442.0591886,
555.2479996,2168,1.219532426,8.199791674,-2.172520743,-171.7085874,72.01424411,-451.4829228,65.57207256,-697.8246775,0,-73.94896036,2459.283097,0,0,-363.0986784,26.39359162,-359.5552305,
555.2559996,2168,-53.0245032,-2.761641266,-78.67094719,179.4925207,-43.64946228,686.6383944,145.3270221,1460.105433,0,83.33235296,1566.847757,0,0,-410.8262973,101.3349565,175.8394907,
555.2639996,2169,93.77738422,14.70471791,63.81244706,-132.2644751,38.65297849,-222.4793881,-192.7991351,-494.1538858,0,41.8663706,2246.818065,0,0,1191.182379,-37.98302578,253.0775115,
555.2719996,2169,-57.68044703,3.090014165,-67.16207309,-14.17609921,21.25573423,1.247126916,170.3207259,230.4365664,0,-73.22957822,2115.540629,0,0,-823.6700224,74.82232829,-316.3226351,
555.2799996,2169,37.66428196,9.292280935,2.167069245,111.2708377,-29.83956801,471.9274577,-51.44421001,886.1470422,0,122.0849098,1714.862213,0,0,647.3262689,34.91263736,396.3646894,
555.2879996,2169,45.34119603,7.116978858,29.31473142,-151.8908614,71.50057385,-339.661614,-47.29284177,-599.6237434,0,-34.98617409,2383.886987,0,0,412.9602732,3.749294607,-95.42476794,
555.2959996,2169,-53.59445913,3.560365098,-81.58022437,106.0465845,-7.784697084,417.2246914,169.3804498,970.4268951,0,10.69497881,1806.397062,0,0,-504.0285357,102.1645485,-34.69695063,
555.3039996,2169,78.57742295,11.36437258,38.25778116,-32.17573102,12.71227262,48.1481463,-144.0642911,19.35744908,0,95.49598314,2042.753299,0,0,1172.447658,-12.46343121,335.6473244,
555.3119996,2169,-32.66835212,-4.394008859,-44.22455861,-59.02700031,44.6677444,-113.5448671,120.2780174,-44.96019061,0,-65.75397242,2220.951373,0,0,-389.2212174,67.46196315,-270.0222626,
