Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
331.3039998,1294,91.12164861,6.442888654,37.00478585,-13.98226593,50.64474623,-368.7679698,39.87077092,-83.69609775,143.7402476,26.83612689,0,63.86863081,-4.146576718,-119.6612244,-431.2287056,-1040.498801,1111,,,
331.3119998,1294,54.89095428,28.22022521,-4.717158866,-15.60651675,73.93440527,229.8497023,-42.02896917,111.9192889,114.6031271,-93.54657027,0,-51.44026607,75.05484988,-94.27880882,204.9044859,-1034.924512,,,,
331.3199998,1294,168.9480214,122.6913079,108.400469,67.46623163,-212.5184923,-106.4428791,-5.39968415,-145.4019448,82.73187699,34.8788454,0,115.2083062,-147.2923865,176.3208468,-406.2291831,-422.2355963,,,,
331.3279998,1294,-4.090396978,-66.56925472,-52.16696929,-69.58310106,221.3964341,-168.8277654,7.942970508,57.25900572,150.9481209,-47.81604734,0,-41.69008548,140.9556429,-255.1018901,-71.12546552,-1430.705233,,,,
331.3359998,1294,125.6035178,111.9137915,75.55855686,49.24356534,-182.3237499,273.4611293,-66.33226696,-29.0095839,47.65824522,-72.06670935,0,19.55422165,-87.51737417,177.2714496,18.76612188,-417.9629389,,,,
331.3439998,1294,73.12850494,-3.144382448,27.640321,-13.94681468,38.07145819,-357.6015995,45.47145878,-74.07841538,134.5639042,20.91990514,0,52.97949637,-6.082071532,-129.6409252,-447.0899977,-1047.343268,,,,
331.3519998,1294,17.82723331,-6.315423548,-16.7227213,-30.55076412,82.97370392,223.6660285,-47.56486192,116.2661119,101.0793371,-108.3522391,0,-75.60464066,86.33449926,-98.4838671,197.202338,-1075.811814,,,,
331.3599998,1294,141.0542003,85.74597702,95.91673464,38.46097701,-205.7640492,-102.1824266,-28.14391644,-154.2148111,78.10407866,12.11054572,0,92.68556516,-139.6177349,185.6096159,-401.4697703,-429.3285473,,,,
331.3679998,1294,-14.36711217,-86.99022437,-60.78893256,-87.19173067,226.9333486,-178.2367718,-6.14239313,55.45506482,158.2988683,-68.67927213,0,-73.42601629,140.4789096,-278.30874,-78.94926765,-1437.387385,,,,
331.3759998,1294,91.74155898,87.66434085,78.60819251,52.02449471,-180.7241657,280.6883172,-66.70375652,-15.66789167,39.39939388,-72.5612207,0,-10.55527635,-78.30001379,168.4739297,34.57823431,-437.017286,,,,
331.3839998,1294,-5.538088193,-55.79365635,25.02463758,-9.731877328,26.69536082,-366.0306785,50.74935758,-72.28842282,83.69127442,51.96819517,0,55.3097517,-7.866865279,-84.0344469,-458.9565856,-1047.844558,,,,
331.3919998,1294,-102.0054634,-83.02002104,-42.98545968,-30.69911603,92.69566645,222.2630366,-28.14453022,146.8237541,5.633954695,-79.97965138,0,-83.04136195,75.00710064,-88.42578765,194.0038157,-1112.462293,,,,
331.3999998,1294,-31.768882,-18.58680917,69.00595526,48.68289613,-213.4465715,-71.1516658,-1.246044665,-110.7937034,-69.60674577,37.20977065,0,73.0812884,-164.3950925,191.7650334,-393.6292312,-429.1117929,,,,
331.4079998,1294,-251.1854062,-241.6348535,-89.6171269,-70.23076684,208.6300527,-184.8266361,27.74180302,81.6728479,-36.40018437,-38.96328209,0,-86.7175777,108.9845223,-256.3415152,-107.591783,-1462.738093,,,,
331.4159998,1294,-178.2952683,-95.990218,36.47370132,58.99897155,-196.2602356,293.6493808,-32.77872053,17.09788245,-170.4157552,-55.90480466,0,-30.00134186,-124.4516194,190.776652,18.01089292,-494.0850012,,,,
