Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
460.1919997,1797,237.9927262,158.9689745,228.2798879,-300.870257,-59.36498616,60.76378681,-1065.002388,-738.1820293,-156.528549,184.3935509,152.7975055,142.9786068,0,261.8583741,-577.7392206,186.2368434,1111,,,
460.1999997,1797,-161.5328743,-183.1368002,-105.5915599,88.84657162,197.0234901,-26.99354158,828.783238,438.3074498,124.4865171,-93.58263471,16.39144379,-38.38275492,0,-278.2876301,108.9266396,-509.715171,,,,
460.2079997,1797,155.3387408,250.2698398,21.69716617,168.7930658,-220.6751089,99.43651735,-624.4161648,1.720612786,-20.24819971,68.64651522,-117.8945661,-43.31802628,0,341.7793219,290.1617799,853.8709489,,,,
460.2159997,1797,80.98468014,-54.43170016,185.1501362,-353.9575006,228.4204143,21.22181226,-208.1454089,-471.3648442,-65.81656452,130.3500676,283.5546574,217.1713799,0,-84.62815414,-729.989585,-641.1930741,,,,
460.2239997,1797,-95.01524378,33.0206223,-180.1683121,433.6978228,-48.30117123,42.20701928,579.8467787,734.1754005,171.3584544,-91.96804338,-179.4044829,-135.1760186,0,15.39629467,714.1254313,398.0459848,,,,
460.2319997,1797,251.7312486,178.6207889,234.0713348,-277.3527183,-57.59165168,59.27412192,-1115.515044,-758.8831567,-156.1571575,213.9737965,183.2489365,193.9720148,0,320.4503344,-585.8110303,232.7589757,,,,
460.2399997,1797,-154.6492374,-175.910252,-97.91618325,90.2614716,211.5890089,-26.22677054,835.9055213,398.1130896,121.7613465,-83.90504522,27.98548463,-8.523152611,0,-278.2784037,97.59835458,-532.2418049,,,,
460.2479997,1797,134.4819479,231.6155539,7.158850305,199.0445207,-230.8786564,78.14579556,-586.5415992,-9.822482087,-14.26809684,68.29397738,-128.7383573,-34.47804558,0,352.8334702,332.6732666,872.2244094,,,,
460.2559997,1797,36.81211035,-103.7742401,148.0752819,-359.8986213,190.9320154,-31.17939426,-219.5060855,-523.4178795,-92.58574305,114.1550655,245.8731735,197.1288265,0,-75.21538068,-717.747191,-608.2084156,,,,
460.2639997,1797,-149.1427884,-16.9107553,-230.4906843,418.8419306,-80.38007059,2.591713433,647.1604969,748.9229493,137.6955259,-144.5594744,-253.5086183,-192.569912,0,-52.07236085,753.3061098,385.9634303,,,,
460.2719997,1797,223.9843751,161.2696595,214.4790127,-286.2294613,-99.82046504,41.7309405,-1116.434597,-734.1480744,-178.1101218,186.6579784,133.5772337,163.1507869,0,289.3772413,-552.0581932,261.8901926,,,,
460.2799997,1797,-186.5071832,-205.3106469,-107.9932284,70.34115365,188.7433473,-51.20031418,855.2581254,444.2689287,106.3502557,-109.9098529,3.329242532,-24.07036254,0,-306.6314844,102.9240899,-554.4525201,,,,
460.2879997,1798,117.674687,222.7292553,-6.98346562,196.4166909,-250.1860338,68.38797535,-551.4798806,80.48723219,-24.37190889,31.01857134,-161.1152233,-55.88470199,0,321.4635518,369.4535858,869.498848,,,,
460.2959997,1798,53.47046976,-88.86151458,163.6277881,-370.4689048,187.3787769,-17.90724082,-245.7403057,-492.8221372,-89.92424734,118.8065217,261.8179345,219.6276464,0,-68.35951545,-734.7970397,-618.9718271,,,,
460.3039997,1798,-138.6039854,-10.39037796,-217.6513216,420.6139513,-56.08523208,16.5384585,679.3852398,776.875337,156.7688356,-139.0229938,-230.9361094,-171.7973456,0,-57.41447109,747.9680683,343.8294623,,,,
