Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id
412.0159997,1609,34.82190297,59.99893138,36.13532364,20.78586803,-202.4023403,243.4804889,-104.2410578,-89.36301488,-78.26933968,-50.42505443,0,13.18296869,-87.23160658,309.0816029,-14.90209364,39.66334071,
412.0239997,1609,-26.83064719,-86.18190384,-2.122871935,-29.23588975,82.52722337,-392.0599529,51.44539253,-51.74118684,13.67233502,28.11885711,0,-23.86092713,9.64372256,-180.0968053,-333.1352188,-835.4811652,
412.0319997,1609,-48.62356207,-23.29702929,-39.10605315,-25.96544646,48.22948077,325.4652132,-83.42744449,108.773754,-36.51478874,-83.50201791,0,-75.7403836,15.4289271,49.51071049,214.3331231,-601.6325177,
412.0399997,1609,56.01511818,25.75168085,79.35647495,47.4110061,-175.7633195,-190.3611683,5.410233945,-157.8122237,-34.03188092,41.96325642,0,72.16750676,-103.4260967,180.5556827,-362.6560162,-117.0250548,
412.0479997,1609,-86.40761544,-118.713469,-63.20934606,-57.21972511,200.7142017,-75.06172789,10.56700136,122.0257652,21.03955378,-33.20401808,0,-102.2962621,99.93812086,-275.5197598,33.44257689,-1136.184677,
412.0559997,1609,50.44583594,66.94162283,52.88848576,45.34945604,-201.1120796,252.0362691,-78.44216765,-63.19944141,-66.68731388,-41.88697529,0,22.58069997,-80.85536905,317.4409105,7.824080751,31.49107289,
412.0639997,1609,-10.90988164,-79.52215102,14.79890577,-2.934599344,78.33237745,-376.3935657,83.42158092,-43.21598525,19.79675797,43.83011048,0,-4.121650024,15.95825758,-170.1405817,-329.5580823,-829.2561055,
412.0719997,1609,-32.00490395,-18.66545348,-20.99332612,-8.115597952,44.68810792,328.6577599,-53.09522408,110.6941417,-32.35662781,-67.17542439,0,-53.37892209,29.31752779,52.25795547,215.9889351,-639.6517806,
412.0799997,1609,60.49521966,23.45755722,75.29096511,36.55319023,-185.7114622,-189.621149,12.68420463,-171.3317558,-33.68871067,41.45928891,0,83.55803315,-95.46163611,189.2907933,-364.4274912,-127.0761574,
412.0879997,1609,-83.17520337,-121.0636514,-65.76753033,-61.98476141,203.9331974,-92.34574666,23.72994751,102.0534834,16.57651786,-41.86138918,0,-108.7940148,94.63842401,-302.523657,22.51621111,-1150.916787,
412.0959997,1609,144.9771675,191.0098851,141.940047,115.2222987,-440.3404571,481.0200535,-120.1873426,-161.3740653,-114.5692461,-41.58263092,0,106.9023442,-187.0910511,671.0374046,15.86020553,696.326835,
412.1039997,1609,67.28748533,-4.489400067,84.22299121,19.49439951,-171.2188717,-441.7417663,54.73112166,-225.6643211,-8.763111102,81.62649986,0,101.3402541,-97.75273545,108.1024533,-556.7059295,-185.1913447,
412.1119997,1609,-164.2948954,-195.1072945,-143.8802386,-137.1309077,356.8780841,9.808729272,-11.51436722,205.9581329,27.27805359,-82.99881731,0,-181.0715195,165.0044862,-455.2552144,211.6767333,-1482.09943,
412.1199997,1609,59.26076346,73.75853148,78.53422513,47.07924496,-233.8128088,190.9314993,-77.31588843,-139.6424135,-83.70232775,-25.79389846,0,52.79728313,-107.4740371,367.283396,-75.72208267,183.6291456,
412.1279997,1609,-15.68151763,-79.29537563,10.60513249,-21.50130058,45.90729394,-348.2356846,51.35830618,-80.23448965,6.278680377,34.44582611,0,-0.634355487,2.665469454,-128.3670004,-313.9169824,-706.7684398,
412.1359997,1609,-72.87521562,-82.34264503,-54.40276785,-47.11235149,131.8367299,153.776904,-33.04900342,124.9348284,-5.348490016,-65.63774189,0,-96.28141783,65.07642032,-146.4227607,165.35994,-888.0818579,
412.1439997,1609,57.42236777,44.97960767,81.8133464,50.81197426,-211.8743166,8.895909223,-35.25583015,-145.5567103,-59.12078046,5.53976482,0,63.42750376,-102.1052041,269.433109,-211.5202477,39.82679476,
412.1519997,1609,-60.42359651,-120.3127743,-31.84992467,-45.00956557,168.8081661,-256.0782778,47.34110647,32.43659698,23.19656497,11.61560301,0,-53.36969456,65.34985861,-246.1402656,-154.0726103,-1020.927131,
412.1599997,1610,-3.037873223,3.214355575,10.35503236,12.32234739,-25.63308225,242.6445555,-48.63807856,49.10005135,-32.68019775,-41.85949716,0,-17.98840002,-0.007414733,119.2799515,98.06255196,-421.070523,
412.1679997,1610,42.81373708,1.477872988,66.5721258,40.01386839,-107.2056407,-200.4933854,24.79694349,-123.1117005,-13.87947978,53.4363115,0,67.69911284,-59.90925386,103.1708682,-335.8966269,-297.5642742,
412.1759997,1610,-66.61988947,-98.15087563,-40.6094114,-35.90605644,191.9821688,-32.46558466,13.3971309,106.3257807,25.92644094,-4.586015031,0,-68.31713856,81.31915741,-222.5710033,24.26541778,-1061.405395,
412.1839997,1610,49.50523056,57.83744401,69.40140527,53.51167694,-163.7966435,203.7783425,-57.58250772,-70.1584184,-52.6180049,-14.66506495,0,45.58624396,-70.81792023,299.2260576,-48.79057486,-25.13983907,
412.1919997,1610,-32.83605644,-97.06712987,-4.153012173,-25.31462803,93.51060259,-334.8792705,62.99255288,-42.08344127,24.88054682,42.97729729,0,-5.082769624,28.01464973,-160.4751382,-297.0399512,-830.5331833,
412.1999997,1610,-41.53306921,-31.84784949,-29.58696145,-15.16985657,51.05215261,258.6605788,-48.88453866,87.69466292,-31.92647219,-50.86444077,0,-53.04757949,23.30332826,24.69557955,154.555822,-627.2908592,
412.2079997,1610,44.09081744,10.61979829,73.40799514,46.77697138,-148.6180241,-148.3028653,8.272897794,-143.6846341,-36.37621336,39.18146761,0,72.58449414,-84.34299127,190.2812311,-332.7364353,-134.6462675,
412.2159997,1610,-102.8672725,-148.1612587,-71.55996169,-70.88444987,209.379885,-117.9477895,5.570149881,82.7414838,22.03173819,-25.42212746,0,-93.87316781,94.17407009,-270.8314002,-0.290880045,-1096.309977,
412.2239997,1610,25.02433081,35.86079385,37.09837491,27.27727792,-170.0281262,258.4475581,-92.63746352,-68.33577379,-75.0407874,-50.65865145,0,9.443028308,-72.16530862,272.3316627,33.06139824,-19.07850078,
412.2319997,1610,-29.86501722,-100.4931459,-0.716109683,-22.23138525,60.55824908,-375.6670945,52.0496937,-74.83967871,14.83318154,44.22892837,0,2.503066902,6.130273514,-161.2124403,-330.2898161,-743.4183963,
412.2399997,1610,-72.71439087,-68.77940368,-61.87012935,-43.27330057,69.18916824,261.3129114,-82.99970781,89.95493456,-33.65484256,-74.22745037,0,-78.99421278,32.73156418,-25.04116722,217.5467579,-674.9838998,
412.2479997,1610,118.3652602,56.55348261,137.1282151,80.24681449,-355.7669463,-371.4493021,13.69848409,-329.9455224,-66.49228093,84.03078316,0,156.7507146,-194.94793,374.0335525,-638.0582417,362.588143,
412.2559997,1610,0.789170844,-122.0083299,33.78108128,-15.97540235,15.10996942,-784.3370122,120.2336442,-195.0538283,29.99746449,115.2230706,0,57.22486097,-34.80395805,-184.8295963,-701.4780129,-698.8877148,
412.2639997,1610,-41.54713408,-51.72611652,-23.41581866,-19.78464063,1.741831392,155.3291417,-62.07673882,31.15797522,-40.03585816,-55.84540202,0,-56.57880901,4.349851323,20.31256821,87.6958599,-530.8471585,
412.2719997,1610,-34.08459743,-59.98850407,-2.819728073,-10.73067345,11.53120869,23.92271201,-22.79326577,18.23439993,-18.73831023,-27.80184009,0,-49.94284581,16.48956339,-30.79361674,-8.172711562,-596.1023617,
412.2799997,1610,-2.572884688,-31.81051964,22.05791866,7.0610364,-60.48336443,-20.79724862,-16.67273732,-38.89577203,-17.57897584,4.968051862,0,-1.243760923,-24.91415387,74.85763788,-107.6006595,-412.015843,
412.2879997,1610,-36.36469418,-82.89339421,-18.8976001,-28.54080289,14.09716879,-105.0456652,-13.71225672,-29.33200752,-13.11558165,-5.145635233,0,-31.22245296,-6.126291747,-34.61618109,-122.2240803,-598.4084279,
412.2959997,1610,-75.56928237,-98.38066451,-58.30952326,-53.22847355,54.51590927,95.99302436,-70.00402497,26.90024799,-32.3527707,-65.88484092,0,-84.89443597,16.06961688,-49.87802058,86.00824174,-645.5649484,
412.3039997,1610,11.42672501,-26.5395585,34.58006297,18.73535266,-141.2388021,-90.3237428,-28.2475377,-124.555082,-49.85865737,-5.622207817,0,14.00159973,-81.2926791,140.936723,-205.9396523,-179.2232921,
412.3119997,1610,-100.1164548,-151.3442669,-78.03813918,-66.90261419,135.3127802,-95.40568978,-9.884816736,60.36960859,-9.226906763,-45.27374158,0,-110.4289836,56.09845566,-224.4535649,11.37028663,-934.9848977,
412.3199997,1610,-17.5546503,-26.00954255,-6.969523229,-10.95688782,-122.2114725,186.3636767,-95.24630462,-60.21653142,-79.31800749,-70.89485925,0,-40.64841024,-72.31711898,180.6595193,44.71448968,-142.1206555,
412.3279997,1610,-17.21301078,-90.21659401,15.84158087,-11.57384676,27.76180674,-301.2324336,42.55866058,-61.5626006,-8.280057422,11.65135733,0,-33.4686572,-28.85263543,-115.3269652,-258.3111886,-617.8693368,
412.3359997,1610,-76.45747985,-90.96500604,-51.16285014,-41.00988258,85.63806369,213.8960366,-51.28487776,118.4438652,-23.16751713,-62.58986256,0,-93.48369878,27.51394326,-49.36005652,184.4905198,-725.3103406,
412.3439997,1610,23.37920323,-16.17210027,49.21728307,20.97793367,-177.1738817,-90.40534902,-15.67226251,-135.5282627,-53.95032734,11.18574549,0,41.98962369,-114.1810996,217.8480835,-264.4932132,-55.92290906,
412.3519997,1610,-101.358312,-160.8856117,-69.41502142,-71.32972335,181.2473972,-166.7207023,21.24358161,83.85871594,4.037853564,-41.60877207,0,-122.6929928,58.21417212,-306.8961669,-9.90177119,-1049.427673,
412.3599997,1610,-10.05491602,-9.239079113,9.379379713,6.151685802,-155.231328,261.5361837,-101.4611054,-40.68345006,-82.77526986,-64.99528784,0,-25.94320837,-87.79360696,232.9497195,78.55200087,-78.77397156,
412.3679997,1610,-33.19594037,-118.140752,4.26386826,-24.74755747,17.69146755,-377.4813938,48.02466754,-86.1755783,-9.023961628,23.68790551,0,-21.29261821,-30.15756275,-105.2932977,-319.6975185,-630.5894233,
412.3759997,1610,-92.33512421,-108.907276,-69.87111193,-60.59002699,82.96708389,206.3374895,-64.2141968,105.4029583,-29.14960964,-84.99626141,0,-112.5242581,29.57835751,-71.45396754,211.5110007,-751.887051,
412.3839997,1610,12.09694698,-31.69129781,42.54592204,16.38596235,-201.6230451,-110.2869537,-37.72851034,-169.6767507,-61.32150912,1.174934412,0,37.02140168,-126.9922033,214.5099892,-284.3656515,-10.01164483,
412.3919997,1610,-121.668041,-190.8722321,-90.45732332,-78.03246646,185.7088224,-195.8931056,5.420320195,82.63999601,-0.155769186,-47.11922377,0,-132.1390634,61.41176376,-325.2068091,-22.97196682,-1084.705417,
412.3999997,1610,-18.31982827,-18.55080247,-4.035880837,6.266170365,-174.6698643,279.8796985,-114.459872,-37.47345075,-91.02168893,-79.9369115,0,-33.20870852,-94.38656795,241.0962546,88.96018142,-65.07067288,
412.4079997,1610,-75.39437659,-162.2904963,-30.01237224,-47.53691651,11.83926385,-415.6373576,18.83973524,-124.4377888,-28.51096387,-4.82738099,0,-43.66169334,-34.86474455,-144.1923014,-329.6702376,-620.9852385,
412.4159997,1611,-135.1197068,-151.7411656,-111.3825442,-82.36219933,85.81724262,190.373859,-98.76620938,83.77068093,-70.48441749,-125.4136261,0,-150.6229213,19.22641237,-119.1945438,241.3391137,-750.8122603,
412.4239997,1611,3.877386185,-41.26299308,29.95630211,13.09693843,-204.4653741,-114.1027841,-47.49962664,-171.4348063,-91.7793391,-22.0390073,0,16.09250041,-141.4810092,210.9730294,-260.2394165,31.51305602,
412.4319997,1611,-137.5860204,-209.9919274,-104.8292168,-99.44608915,191.9873553,-226.862572,-5.309143815,53.90053256,-9.588268724,-60.68850898,0,-149.6640482,62.65881093,-336.9489017,-0.675927766,-1068.725741,
412.4399997,1611,-23.48873748,-28.13807685,-15.76807586,-16.3947752,-179.6996575,265.4339024,-126.2809714,-61.83062889,-98.35718858,-88.99243897,0,-48.34007522,-96.82836333,226.1501956,107.0236746,-66.91921525,
412.4479997,1611,-64.66625888,-160.2490521,-31.71722027,-54.58474749,12.23693127,-414.977318,25.07991053,-97.29500898,-20.96841463,3.140153765,0,-44.20029534,-33.06398491,-135.6443273,-331.206461,-608.3288651,
412.4559997,1611,-126.2997872,-151.7741329,-109.4142467,-82.45008648,86.16218051,193.9941682,-88.52288487,123.4941553,-60.19715228,-111.8621626,0,-153.7012598,28.00613409,-112.6022641,256.2131981,-762.070161,
412.4639997,1611,4.325405324,-50.59911036,21.54312285,0.064137396,-234.0116718,-125.8812731,-61.03192553,-182.7986199,-94.48185234,-11.03500037,0,11.68171373,-146.6327241,226.3646349,-263.3043307,18.62140043,
412.4719997,1611,-178.9023603,-260.4933687,-154.0499806,-140.910799,178.6367819,-256.1925038,-41.82139325,20.44291211,-26.70780116,-75.06780006,0,-178.4439294,55.70103399,-345.378879,-15.58104636,-1087.930565,
412.4799997,1611,-93.59636955,-95.86435854,-88.11378438,-68.00157662,-181.7277395,242.5151501,-178.8081374,-88.6985315,-149.3151004,-138.5851169,0,-109.7995407,-112.3932975,187.9598427,136.6928961,-64.8659851,
412.4879997,1611,-119.0102506,-212.6423734,-93.09739036,-100.686398,-13.83355253,-466.4349512,-29.61704506,-158.176546,-86.96578553,-45.11659861,0,-100.5598133,-73.73603056,-173.8707714,-300.5057426,-560.1931617,
412.4959997,1611,-177.5445302,-206.9706188,-166.055934,-126.2221149,75.40212518,145.4868473,-132.2460802,55.52689464,-107.8147201,-158.7853292,0,-205.204123,-7.616260821,-160.9901913,278.9358776,-749.4915896,
412.5039997,1611,-59.61754695,-113.578675,-43.08545663,-51.31149614,-237.7340688,-157.4941092,-112.7608671,-241.9258276,-139.4341583,-69.57133487,0,-34.56953975,-173.4442818,203.2781518,-230.8281516,56.46645102,
412.5119997,1611,-229.302136,-315.5189231,-210.1633974,-184.9398886,166.9826088,-318.5462732,-84.20255826,-21.30274694,-75.58056985,-130.3144818,0,-221.1308153,18.09276187,-384.9520995,8.33879061,-1044.004967,
412.5199997,1611,-119.0821681,-130.3716243,-121.3720468,-89.96171955,-192.0080103,211.7877723,-203.2554433,-98.79963341,-183.4164187,-181.0522941,0,-144.6026861,-150.2573085,146.6014872,162.9069804,-54.72330509,
412.5279997,1611,-164.1589478,-266.1197683,-139.5249852,-149.4565394,-21.64207195,-510.9375732,-82.1427649,-206.7633433,-116.3618039,-90.30356833,0,-130.5860019,-93.24259534,-187.1615765,-281.6116769,-524.877471,
412.5359997,1611,-246.6855397,-284.2757228,-242.6151488,-206.6153818,73.16224543,58.97338087,-211.9395525,-9.891017795,-158.8081067,-234.1868476,0,-267.4978552,-24.22291854,-233.1939025,312.8891119,-735.4453942,
412.5439997,1611,-94.8674576,-151.034308,-102.2231998,-99.10924772,-257.3927623,-206.9910964,-169.0908178,-284.3021726,-191.9256218,-128.161031,0,-87.59793371,-213.4073915,134.8364456,-185.8642722,92.28727835,
412.5519997,1611,-276.4528393,-366.3820721,-267.7716107,-242.1442014,151.6926343,-387.3465568,-137.1791226,-90.30100623,-115.6895008,-165.1441275,0,-259.7660338,-19.93599448,-434.2829582,34.87259553,-1013.573191,
412.5599997,1611,-198.9379739,-213.4341174,-197.6790062,-175.7900635,-204.0288104,139.5676062,-286.3121518,-193.3678541,-250.3583697,-259.5257463,0,-226.5840996,-181.1576749,69.22823359,210.608792,-34.87128025,
412.5679997,1611,-175.1167147,-277.7604912,-153.9070196,-173.8755025,-186.8720254,-652.5804102,-146.9469381,-397.5354973,-214.5380724,-139.2173229,0,-158.2078124,-212.7555706,-118.9304075,-408.9820584,-126.6068447,
412.5759997,1611,-305.2851268,-359.6331337,-289.497743,-267.9387183,-22.51112604,-234.6133651,-249.1835844,-175.0534828,-233.9314058,-265.7775482,0,-316.691152,-125.5781665,-320.4697732,145.9082667,-556.9108988,
412.5839997,1611,-241.5598262,-289.29969,-227.3948684,-215.9980799,-161.1027061,-166.2684339,-249.7317815,-229.6393119,-252.9444304,-250.6218015,0,-259.2935436,-185.4302518,-135.6697532,83.46455321,-215.9121773,
412.5919997,1611,-276.4205047,-348.3580886,-259.0528068,-241.6386733,-7.236676456,-299.7897501,-204.9265385,-184.0824116,-204.3218512,-218.3391582,0,-278.2586687,-111.4085437,-285.6252204,64.43696227,-594.8290484,
412.5999997,1611,-230.1717334,-274.959703,-220.6285722,-214.62646,-176.5059938,-148.6829952,-261.8407007,-270.5506826,-265.0879939,-245.0237217,0,-240.4236899,-212.955412,-41.84154653,57.5222568,-63.87969253,
412.6079997,1611,-277.2781872,-353.7458656,-253.7831103,-244.5099074,24.39278664,-378.9577353,-180.9835531,-177.3507458,-203.1088689,-218.1405465,0,-294.2832693,-109.1617439,-368.7096483,54.90939595,-640.7560953,
412.6159997,1611,-192.3655429,-175.3594347,-180.8914388,-161.3478975,-356.631965,309.5683646,-342.0308826,-222.2053777,-305.9936579,-275.3969122,0,-217.6080305,-268.2369085,228.8816574,316.8394935,344.497106,
412.6239997,1611,-99.2585752,-107.2790254,-86.36748542,-103.8585698,-558.7987994,60.88077602,-308.9812571,-426.624882,-325.7207054,-209.2897759,0,-97.52636263,-388.4020284,455.0457989,-80.42043845,887.5635275,
412.6319997,1611,-270.8483381,-352.1411023,-239.9993486,-233.2772428,20.98116054,-388.8421923,-166.62721,-169.8870053,-185.8277541,-201.4966415,0,-280.2711785,-100.6089318,-362.7761124,31.54741712,-649.8287872,
