Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
327.1439998,1277,14.7370555,-21.65776558,1.09155102,10.82648481,19.31981384,2.08E-07,-86.27389739,2.46655036,-81.72651313,2.182332034,-65.56890634,-7.603019994,45.40434342,-17.66485604,-184.8431705,-115.8702333,1111,,,
327.1519998,1277,-81.83281521,14.69171738,-84.52494015,-50.87487607,-51.74350793,2.06E-07,129.4492201,-58.73919534,1.303457039,-9.782293804,-95.38275821,-7.491069154,-44.88078957,153.0085827,102.3031682,19.43374886,,,,
327.1599998,1277,56.29603239,35.47712465,29.85310216,14.22573434,10.37285241,2.04E-07,-306.3294356,-0.707450618,45.68280152,3.414520913,24.49633019,-7.379359147,-10.13035426,152.4388703,-13.18604283,-1.007504668,,,,
327.1679998,1278,-57.97138265,-25.56834041,-34.17966042,-27.68261109,3.359273809,2.03E-07,200.868304,-7.099797754,-99.72591841,-1.691659806,-131.8949521,-7.267891871,41.29802919,-3.689449439,-109.9383018,-85.23091641,,,,
327.1759998,1278,5.860541489,62.64301305,-15.62120085,-23.53525701,-18.34805409,2.01E-07,-152.7402755,-29.08547814,113.2844023,12.55311257,4.049431119,-7.156669203,-54.67358552,283.0317509,174.0807285,100.924626,,,,
327.1839998,1278,26.78372894,-16.87059141,34.86347733,14.26030863,43.68223352,1.99E-07,-74.83355773,27.54022525,-64.27304403,13.41264721,-59.91324749,-7.045693012,68.55834393,-7.212679272,-183.06935,-85.87873708,,,,
327.1919998,1278,-76.74567335,22.65046447,-61.5441339,-49.53092828,-34.23619527,1.97E-07,154.7300819,-45.89393859,9.555592366,-5.168474008,-89.91612624,-6.934965152,-46.76087257,152.4781258,107.7578247,37.98360823,,,,
327.1999998,1278,73.84175894,43.96452926,47.67403389,15.71025676,23.58893339,1.95E-07,-308.1473868,3.205848198,68.25532639,27.00585523,31.65280487,-6.824487464,4.625159477,157.2362938,-11.27581475,27.15576886,,,,
327.2079998,1278,-60.59127544,-31.34073822,-40.65640399,-45.47795309,-5.823364608,1.93E-07,191.3902077,-26.07036936,-91.97088034,6.116989109,-120.450501,-6.714261774,41.31699718,-18.59213342,-114.2118316,-79.24984343,,,,
327.2159998,1278,-2.54370145,63.23428038,-23.2010456,-37.10099788,-34.06569752,1.91E-07,-173.6921772,-56.8031535,106.9966883,-0.06443591,22.62066111,-6.604289896,-81.42057243,264.5739254,167.7762409,80.80064561,,,,
327.2239998,1278,25.85588024,-15.83407302,30.22943234,5.762590366,29.40148707,1.90E-07,-98.41005497,4.750213041,-62.27076659,16.88566049,-47.56372361,-6.494573631,70.43932793,-9.373929338,-196.4449298,-95.4326308,,,,
327.2319998,1278,-93.60599257,11.22341179,-83.19849902,-72.99988057,-59.07041768,1.88E-07,144.9985883,-67.72594929,4.133997618,-9.220700454,-83.30915431,-6.385114766,-46.11598842,147.8475732,97.78797268,26.56000253,,,,
327.2399998,1278,68.27594938,43.40150586,48.33422812,15.87754154,18.55198131,1.86E-07,-316.2689571,6.701537844,58.02185883,17.77232349,34.38363772,-6.275915075,-2.463172495,156.8210979,-19.80978386,9.426273394,,,,
327.2479998,1278,-66.9985074,-36.73566644,-31.7741673,-37.58179933,0.429965532,1.84E-07,200.2559988,-9.472522357,-98.98001303,11.69501244,-139.063083,-6.166976318,56.0541623,-10.34325184,-126.3934624,-81.05862203,,,,
327.2559998,1278,-33.8080419,40.52108094,-42.10054315,-60.11185812,-49.00054546,1.82E-07,-170.7297975,-60.37336671,93.82616346,-10.47533253,4.399383735,-6.058300241,-82.99978446,259.2598976,164.5560355,81.34450945,,,,
327.2639998,1278,19.50170948,-18.81302111,32.35305935,-1.112130912,33.93753192,1.81E-07,-99.38121253,14.26145666,-71.88817154,4.87949788,-53.96215411,-5.94988858,68.62035831,-27.73001471,-201.7088324,-102.2894677,,,,
327.2719998,1278,-85.91335136,19.38216153,-70.70232175,-67.716243,-41.99308052,1.79E-07,167.9495221,-53.28918701,7.965834214,0.762406713,-101.0706141,-5.841743053,-29.67215128,141.3217928,95.68598034,30.20859771,,,,
327.2799998,1278,38.35180271,24.79392467,23.61253939,-9.533867324,0.312752626,1.77E-07,-329.4502264,-19.23161956,60.45318311,9.896582085,28.11647869,-5.733865369,-14.63170115,148.2171628,-17.31776802,11.65506998,,,,
327.2879998,1278,-92.74800189,-53.4785651,-50.45139747,-49.08352014,-11.08597744,1.76E-07,185.8629417,-28.74766353,-109.4242625,-18.42165705,-125.5248318,-5.62625722,32.85393885,-45.80113228,-142.1583835,-93.82743271,,,,
327.2959998,1278,-23.80291393,49.5266681,-32.12446016,-38.55313091,-32.77458653,-6.46E-08,-151.3240896,-48.02545459,98.11961523,-17.11417969,10.66362098,-5.518920288,-84.45969796,248.4433378,163.2897431,87.77237812,,,,
327.3039998,1278,15.09347248,-26.59733885,29.89945759,5.689592667,38.05982342,-2.91E-07,-105.009642,13.32072919,-60.08776475,10.49014314,-57.60179061,-5.41185624,70.67482752,-18.84272096,-196.8671048,-88.55765041,,,,
327.3119998,1278,-110.4033221,-1.138519117,-89.22185236,-75.52884617,-45.84048912,-2.19E-07,162.558559,-64.94456457,0.900611857,-17.21332039,-99.78929098,-5.305066728,-43.25956001,132.8851791,87.69503263,19.74984784,,,,
327.3199998,1278,45.92514619,33.1846006,28.45411456,4.68318704,20.43845404,-2.23E-07,-327.9155376,-9.226433377,62.82637414,-2.910336093,36.6972917,-5.198553395,-20.19854563,158.4717262,-10.7607468,6.728136815,,,,
327.3279998,1278,-72.95670502,-39.90076091,-35.46383808,-31.03092047,10.17870524,-2.35E-07,187.1130656,-18.75109529,-93.9613574,-4.355613111,-130.4089167,-5.092317867,52.2054355,-23.60765919,-131.5118137,-84.27042747,,,,
327.3359998,1278,-17.807751,55.09173015,-29.36425349,-36.93758083,-28.11660345,-2.16E-07,-148.5177491,-51.67648529,110.7316732,-8.383457483,3.766282819,-4.986361759,-75.86863187,263.8800688,173.8744065,93.75146029,,,,
327.3439998,1278,30.38317717,-16.88745033,43.50477353,10.10352252,51.6240091,-2.28E-07,-113.560799,20.7354473,-52.94891616,7.449493742,-55.69497017,-4.880686671,75.621601,-8.349659716,-193.9607997,-86.66745015,,,,
327.3519998,1278,-102.1448837,-0.327257042,-72.9575885,-74.0728531,-34.85167726,-2.16E-07,171.9119747,-59.47269258,6.908365405,-14.03978077,-108.562534,-4.775294191,-24.76002767,145.1197027,90.25898343,30.99362045,,,,
327.3599998,1278,35.16854988,19.84259567,25.74791735,-12.53680231,9.994195896,-2.20E-07,-334.094112,-24.97222812,68.49513189,-8.322899748,31.01449412,-4.670185893,-19.62615151,170.4062461,-5.612937944,15.9792104,,,,
327.3679998,1278,-89.2338931,-59.04936943,-47.06595742,-51.06863494,-6.992818388,-2.15E-07,168.9279769,-37.24738723,-108.7500544,-28.17014463,-126.4521211,-4.565363338,33.83829428,-35.42667367,-152.2323533,-101.9159189,,,,
