Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
705.6479995,2756,115.1175716,-17.66919112,-569.7703943,-87.53254275,-60.00496868,-87.32978796,-3.864531844,-52.0105884,-89.54811443,-97.16668318,-76.03697521,-671.351112,-88.08759081,-106.2545407,-57.07066114,26.89457686,1111,,,
705.6559995,2756,115.6648611,-17.58664064,-572.001625,-87.98657261,-60.28339353,-87.64931164,-3.662158496,-52.1848567,-89.81684666,-97.54129281,-76.67927075,-674.3712718,-88.42438044,-106.7710716,-57.12065625,26.90245489,,,,
705.6639995,2756,116.2588144,-17.79013268,-573.9818488,-88.18140261,-60.54790454,-88.0954522,-3.547616568,-52.26879196,-90.06776219,-97.84671086,-77.37486661,-676.9352687,-88.97110396,-107.191628,-57.35922588,27.27981232,,,,
705.6719995,2756,116.6370046,-17.8918182,-575.9245316,-88.47567766,-60.6445712,-88.36988131,-3.598741805,-52.46081144,-90.62611678,-98.23394283,-77.35502874,-679.2019702,-88.96433229,-107.7222391,-57.51685427,27.06848736,,,,
705.6799995,2756,117.2350806,-17.93032707,-577.8929668,-88.90407116,-61.12257163,-88.71813544,-3.590925841,-52.67993631,-90.88681572,-98.72157486,-77.71769029,-682.06315,-89.43458115,-107.9742439,-57.70056903,27.15479749,,,,
705.6879995,2756,117.5166626,-17.94004225,-579.6750236,-89.09116899,-61.20402997,-89.10243911,-3.66811035,-53.11207227,-91.20232701,-99.07487837,-77.9431337,-684.6696144,-90.19470234,-108.2129108,-58.01716713,27.46459957,,,,
705.6959995,2756,117.7428063,-18.09678084,-581.8334062,-89.38416151,-61.39775363,-89.42056867,-3.546556952,-53.21930692,-91.71899983,-99.46876075,-78.13187382,-686.9473209,-90.31685426,-108.8011666,-58.19633972,27.23799068,,,,
705.7039995,2756,118.4587288,-18.26464866,-583.7741296,-89.85116788,-62.01808273,-89.70230992,-3.440964659,-53.24567593,-91.8039512,-99.81031011,-78.71765997,-689.6597911,-90.58670258,-109.2063955,-58.27815909,27.51699531,,,,
705.7119995,2756,118.668104,-18.19736401,-585.3288725,-90.20462248,-61.86814755,-89.81009433,-3.450799022,-53.67070659,-92.187496,-100.2662496,-78.83676215,-692.1693194,-90.83583034,-109.4182408,-58.4212689,27.76300907,,,,
705.7199995,2756,118.8883043,-18.17688461,-587.2855993,-90.57202558,-62.0482383,-90.09134251,-3.311146892,-53.76253963,-92.79945481,-100.468294,-78.86557127,-694.610306,-91.15851926,-109.8171129,-58.49366956,27.67288463,,,,
705.7279995,2756,119.6246285,-18.14271521,-589.299935,-90.89793486,-62.57818374,-90.62951735,-3.486961398,-53.7088045,-92.9559696,-100.5272317,-79.24630086,-697.0668448,-91.61731447,-110.3018681,-58.76993939,27.8285645,,,,
705.7359995,2756,120.0957735,-18.34711535,-591.0177051,-91.11754325,-62.76271496,-91.01130893,-3.716575815,-54.08366881,-93.0239888,-101.0344367,-79.51166311,-699.2801185,-91.88184686,-110.6602242,-59.16182683,27.89890901,,,,
705.7439995,2756,120.4734497,-18.69538046,-592.7217892,-91.39671946,-63.10664412,-91.24098231,-3.480364569,-54.43155825,-93.36997689,-101.6359164,-79.8648537,-701.8045157,-92.42182902,-111.0723412,-59.29823739,27.83196946,,,,
705.7519995,2756,120.8216816,-18.61900985,-594.5281947,-91.75157236,-63.0314871,-91.59892294,-3.546047126,-54.43784792,-93.75962268,-102.0061635,-80.18017142,-704.1790561,-92.58121329,-111.386181,-59.54988773,28.03860421,,,,
705.7599995,2756,121.1897784,-18.61592138,-596.2288292,-92.02220148,-63.06103092,-91.97870089,-3.797947922,-54.59324379,-94.12101597,-102.0901234,-80.21109816,-706.3430915,-92.6740564,-111.8661802,-59.94821019,28.33877321,,,,
705.7679995,2756,121.6295496,-18.7537192,-598.0191123,-92.2607833,-63.44881377,-92.154469,-3.581673775,-54.8010217,-94.45435119,-102.5164794,-80.58343619,-708.7488071,-93.06619112,-112.4145655,-59.9593005,28.25312536,,,,
705.7759995,2756,121.9304212,-18.65110844,-599.9037647,-92.60777968,-63.63145758,-92.4384086,-3.673810887,-54.8262574,-94.667485,-103.0235582,-80.9545451,-710.8591122,-93.33153348,-112.5722241,-60.07925264,28.35844275,,,,
705.7839995,2756,122.4162869,-18.69624062,-601.5941101,-92.85283605,-63.91656892,-92.75251436,-3.699502964,-55.22232777,-94.87862694,-102.9918414,-81.17188992,-713.0813827,-93.81771473,-112.8825662,-60.45279283,28.42660523,,,,
705.7919995,2757,122.8767926,-18.77481779,-603.3233912,-93.22081603,-63.94956204,-93.03040633,-3.416030913,-55.65243966,-95.16364999,-103.3981555,-81.55035379,-715.5654733,-94.03419648,-113.2659138,-60.38928382,28.13982207,,,,
705.7999995,2757,123.2034669,-18.80287993,-604.9634109,-93.58330056,-64.02183315,-93.30254197,-3.850752795,-55.58505745,-95.707472,-103.9369552,-81.74707772,-717.5984458,-94.1777159,-113.5259256,-60.63189713,28.45751325,,,,
705.8079995,2757,123.6631793,-18.91365062,-606.3537622,-93.6676557,-64.38677257,-93.53858427,-3.937541092,-55.64105238,-95.94843373,-103.9559781,-81.87963645,-719.7474796,-94.48942754,-113.8152308,-61.02314196,28.69759507,,,,
705.8159995,2757,123.9018062,-18.85857709,-608.003961,-94.0951188,-64.6258834,-93.93100068,-3.595768497,-55.98250663,-95.96031517,-104.3766343,-82.07620059,-721.9508991,-94.88060531,-114.3909558,-60.93510555,28.4352476,,,,
