,Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
54086,432.6879997,1690,-140.0548762,-73.7802774,58.931639,-9.82528709,45.92922962,-65.61025526,252.1451831,244.0354848,-129.9175623,5.118117254,-8.384530286,-28.35093573,0,-53.54652701,-1065.701366,0,0.023290041,-0.005583392,-0.015469303,
54087,432.6959997,1690,83.45123381,-3.498807675,3.173953928,-28.99509284,-34.42844492,-1.046626371,-203.8659485,-168.7257201,217.8854927,-24.26725161,-49.52255198,137.0301169,0,129.043859,-211.9126835,0,0.020130881,-0.002318513,-0.016233103,
54088,432.7039997,1690,-181.3386216,-37.73433213,-17.62642303,31.88601441,30.92814702,25.56658513,-55.61399552,-179.7582823,-343.6961075,-6.660287747,34.55205682,-120.467,0,-146.923221,-1180.94331,0,0.015833703,0.001815046,-0.017525296,
54089,432.7119997,1690,38.45491348,-24.81290062,78.20392633,-16.87716912,12.05673135,-56.96924381,151.2294211,253.3909775,209.1041927,13.86517806,-52.68058135,152.8290644,0,135.2186646,-467.5867037,0,0.016314321,0.001035221,-0.017260857,
54090,432.7199997,1690,-11.19282767,12.2880077,-37.87170943,24.39743735,-9.187899234,62.12188312,-319.7503782,-411.0719948,-123.766773,-8.503264878,18.69276055,-9.955484092,0,-20.93724797,-679.1749065,0,0.017000481,0.000386602,-0.016786087,
54091,432.7279997,1690,-126.2849722,-61.02943672,61.75572279,1.561133379,52.69921502,-59.66508562,252.8810932,262.7494439,-144.4078622,17.55068751,-6.343003288,-14.36874359,0,-30.50504503,-1077.530627,0,0.015899298,0.001203962,-0.017066212,
54092,432.7359997,1690,109.700062,13.78585098,13.04506528,-6.782977728,-26.32753586,6.818105658,-197.4920796,-140.5152784,214.2863226,-10.72011864,-51.32578308,150.5154631,0,144.1541074,-214.6997978,0,0.018926142,-0.000209013,-0.019293362,
54093,432.7439997,1690,-146.4046092,-29.82738922,-10.69388675,41.44848362,35.17954538,24.98770502,-54.25122251,-170.3558083,-331.5737616,4.482900808,45.03973099,-107.293944,0,-132.1918432,-1201.043977,0,0.022900782,-0.001513024,-0.023378004,
54094,432.7519997,1690,50.22123305,-39.97466492,75.03303452,-34.84052213,3.343222648,-79.59115444,171.3601661,277.1236076,220.7669653,12.09044879,-55.00270666,157.8213573,0,147.9297554,-481.5648396,0,0.021950943,-0.001158012,-0.022825185,
54095,432.7599997,1690,-4.86508818,-0.086354189,-50.18366046,10.52960127,-22.94886236,46.16109504,-322.4312022,-412.7384014,-119.8742165,-28.03498915,-3.449551096,-18.02948665,0,-26.77786402,-637.011587,0,0.021097422,-0.001119309,-0.02140653,
54096,432.7679997,1690,-116.4455621,-56.77499384,55.32897794,9.869336194,42.88541756,-56.39948747,246.4747417,241.3795891,-155.1652281,6.437581427,-9.787007503,-26.77594321,0,-41.43472176,-1075.528761,0,0.02176345,-0.001239803,-0.022571252,
54097,432.7759997,1690,124.5945582,12.0983534,15.83013009,-8.094647917,-35.30028173,7.722501771,-181.6282131,-132.178418,222.6666514,-6.744336089,-46.02668199,162.2415095,0,163.1423414,-199.4695744,0,0.021870291,-0.0020079,-0.021548731,
54098,432.7839997,1690,-141.1602379,-32.70603748,-11.98650836,37.62087139,36.81694354,33.40216468,-63.02216533,-173.8951987,-339.7540826,-2.460753044,40.76102106,-105.6967977,0,-124.629157,-1156.12264,0,0.023179167,-0.00341753,-0.02151582,
54099,432.7919997,1690,44.55959865,-35.26044013,78.73009741,-22.16001074,8.382107814,-75.04703478,160.7646282,287.2876414,204.3077742,6.796981752,-52.31781212,154.1321937,0,144.8446215,-470.4352485,0,0.022992507,-0.003255716,-0.021639738,
54100,432.7999997,1690,0.125275613,1.027242726,-40.6604799,17.64223022,-26.62854589,40.83906079,-333.4300681,-392.2485762,-113.4347916,-16.8038631,9.359705587,-0.254564449,0,-7.105502127,-622.1884627,0,0.02209008,-0.002832026,-0.020927753,
54101,432.8079997,1690,-115.0786773,-50.95643879,61.25285969,13.26334002,53.62889317,-46.97081784,233.8292838,263.7788817,-163.8109722,16.82058447,1.90638981,-21.21470047,0,-33.56998811,-1076.517887,0,0.022560246,-0.003241061,-0.021202439,
54102,432.8159997,1690,117.5231577,23.17007241,17.97324563,-0.360847397,-21.34833257,15.42100628,-188.0825121,-103.3043981,215.312111,0.464441561,-39.40992716,163.9859257,0,167.2709432,-213.1195918,0,0.015901959,-0.004667632,-0.019865927,
54103,432.8239997,1690,-147.2806992,-23.99675567,-12.92434747,44.22042274,36.63411484,32.98993047,-71.64131424,-174.0235356,-351.1100731,12.45055969,54.8641608,-100.0444731,0,-113.2787813,-1193.475895,0,0.006019629,-0.007463631,-0.018350671,
54104,432.8319997,1690,45.45701548,-23.39000906,78.67725591,-15.88129947,12.82818329,-67.16927948,167.6289795,293.482463,195.6401904,19.16795373,-35.2988325,157.5234297,0,149.8145039,-519.0089756,0,0.007233886,-0.007182258,-0.018430555,
54105,432.8399997,1690,9.107639934,12.32973704,-40.47194816,22.08194265,-23.50631841,48.6975275,-340.1623062,-397.8279355,-112.5834048,-22.22444903,15.1162784,0.632280262,0,-7.205867921,-646.086791,0,0.009388606,-0.006221117,-0.018448518,
54106,432.8479997,1690,-110.4481416,-53.75663847,65.03196527,6.721851305,46.8605917,-57.37866581,229.6916298,246.7270909,-173.958914,12.15498957,11.29199692,-24.92069282,0,-41.29145543,-1121.911514,0,0.006752381,-0.007106991,-0.018040265,
54107,432.8559997,1690,123.8273646,12.41440519,22.78884543,-17.17271707,-31.90562187,-5.481746799,-186.7456134,-106.5215596,224.1046633,-3.501168309,-32.7522456,166.9209803,0,151.3072876,-226.8846958,0,0.006572504,-0.005577577,-0.018869613,
54108,432.8639997,1690,-147.7806031,-32.91882713,-10.64306466,31.02249494,32.44796047,18.21391002,-86.77527543,-190.751386,-348.7564866,-5.209377633,49.10714073,-107.9269043,0,-147.0103309,-1184.607199,0,0.003447476,-0.004224629,-0.020089382,
54109,432.8719997,1690,37.03838801,-33.68129233,83.82588807,-33.0350352,14.31810484,-83.6664593,174.1581803,296.6116525,188.7843811,1.948959853,-42.37772283,142.462392,0,121.1460608,-511.2059156,0,0.003139203,-0.004548579,-0.019658873,
54110,432.8799997,1690,9.794896227,15.17894165,-38.7867718,10.35991312,-18.35120452,43.83593654,-341.2803566,-398.0596294,-108.336676,-31.36279568,14.7014113,-9.09714,0,-25.89072359,-609.2337617,0,0.004849056,-0.004481222,-0.019224964,
54111,432.8879997,1690,-115.1709124,-41.89525979,65.81718427,7.390537938,56.8684087,-47.852124,230.0997718,244.1813116,-175.7755206,10.21445012,20.65936722,-39.09937611,0,-63.10459801,-1126.6641,0,0.003151665,-0.004354377,-0.019351254,
54112,432.8959997,1691,122.4792853,19.0951551,24.00704467,-26.5127709,-34.15565227,-4.424123097,-174.5670941,-86.06464927,236.0726444,-7.223167216,-33.19870693,159.723101,0,152.0676455,-221.326291,0,0.012773581,-0.003485637,-0.019816416,
54113,432.9039997,1691,-140.8881178,-22.79340949,-15.08213664,25.52579603,22.54274875,14.3678997,-95.49770304,-188.2721433,-345.5608692,-8.956259763,41.80887578,-114.7076168,0,-142.9435372,-1161.736114,0,0.026481255,-0.002043753,-0.02106667,
54114,432.9119997,1691,44.78512621,-19.8205332,82.03178303,-25.73979621,5.344955127,-81.41000371,176.6133355,312.0567851,186.956802,10.57245415,-43.75467496,140.1298008,0,124.7299599,-513.826276,0,0.024281347,-0.0021383,-0.020761117,
54115,432.9199997,1691,23.8773398,24.81785765,-41.94589025,12.70739087,-26.35397979,54.56238657,-345.2450029,-382.2533541,-99.78268953,-22.58950223,9.790808309,0.650105743,0,-9.28589767,-587.9900303,0,0.021147281,-0.002500055,-0.020079401,
54116,432.9279997,1691,-112.2507326,-43.23010367,61.08108125,7.24934575,58.37159447,-48.19120548,225.3256674,250.778487,-184.9185439,14.78432776,18.88482345,-35.38505654,0,-58.9864884,-1120.636538,0,0.024353062,-0.002042862,-0.020375952,
54117,432.9359997,1691,125.1527673,15.88810686,24.68617768,-21.37401778,-29.56234356,-16.20228881,-167.9532909,-71.24042674,233.4043455,-2.662099998,-27.67564117,164.4079199,0,154.1883578,-224.3390318,0,0.021139451,-0.002266543,-0.020711056,
54118,432.9439997,1691,-139.2553762,-30.48316075,-15.84506074,24.93664515,21.4601773,14.2621364,-101.5130566,-192.3194237,-350.0648053,-17.27936605,46.26370506,-115.3250483,0,-147.8238879,-1173.522608,0,0.019870317,-0.002202255,-0.021952158,
54119,432.9519997,1691,30.42455288,-39.84886557,84.52347353,-36.13120827,-7.870165011,-76.26201438,181.6984289,315.5095788,187.0934217,-5.441869227,-42.29266703,137.0435743,0,110.7897322,-530.8162246,0,0.020667797,-0.002058451,-0.021676096,
54120,432.9599997,1691,9.946228469,8.243093412,-41.30679827,5.669606713,-53.04070782,56.27646513,-359.5297379,-401.9012076,-90.86679113,-38.85923562,7.708176624,2.164267517,0,-16.81656602,-582.8457281,0,0.019444924,-0.002204782,-0.020892214,
54121,432.9679997,1691,-128.863151,-57.15727906,55.02939437,5.015150774,34.82236472,-50.17568665,202.2418472,212.4220028,-200.9328312,-7.807318592,10.20567382,-46.35099145,0,-75.53471789,-1145.754971,0,0.02001052,-0.002023839,-0.021239142,
54122,432.9759997,1691,112.1234258,-1.559839602,23.93693794,-24.95602395,-41.65175552,-20.80874305,-167.8055929,-89.60981205,232.2462227,-21.07671275,-35.20969749,160.7174779,0,141.2021755,-240.1786992,0,0.021066227,-0.002944513,-0.020646008,
54123,432.9839997,1691,-153.1979718,-49.4944908,-18.13766427,17.13861335,17.97099728,5.757658462,-107.5804045,-222.9602252,-355.5820264,-34.84290737,38.75712043,-121.8526665,0,-162.9569573,-1181.767881,0,0.023707922,-0.004289559,-0.020489165,
54124,432.9919997,1691,19.42580126,-51.53592461,80.47446938,-37.77315862,5.259252075,-88.76096911,189.4036744,304.2590182,164.4365606,-25.73801652,-57.09468332,116.9512547,0,93.57465968,-555.1227607,0,0.023306599,-0.004046405,-0.02038203,
54125,432.9999997,1691,19.99654371,6.44041526,-38.26238167,16.22407727,-30.01727408,48.05266959,-343.716944,-398.8857902,-92.17071019,-42.75068354,7.197455594,-1.76989731,0,-15.40974486,-591.4815337,0,0.022025747,-0.003697295,-0.01993282,
54126,433.0079997,1691,-123.6550868,-60.24997645,60.61227504,11.83578867,50.23348314,-56.28736002,218.2570174,223.6604239,-204.4631356,-6.964765718,17.30978639,-44.01741874,0,-74.45046303,-1160.112059,0,0.022861685,-0.003995621,-0.019900796,
54127,433.0159997,1691,120.6046816,3.203992846,22.70515179,-26.23888222,-35.43639859,-15.32764045,-156.3747794,-66.48109135,236.0486997,-25.64363812,-38.95403679,167.6463913,0,152.1124296,-220.0043937,0,0.024472833,-0.002870416,-0.020403037,
54128,433.0239997,1691,-134.9552689,-34.985377,-21.98264095,23.45279789,17.44989953,28.78899077,-115.7181416,-226.8865718,-352.612689,-22.92883905,49.29507662,-107.302139,0,-144.7111789,-1163.913645,0,0.028559715,-0.001462341,-0.021599501,
54129,433.0319997,1691,30.19231578,-34.95806223,88.55739929,-22.19933882,1.642344337,-76.00312979,190.8676227,306.2552927,167.3897914,-4.159095422,-36.46133658,137.8318271,0,109.0544279,-567.9404271,0,0.027953617,-0.001681253,-0.021220163,
54130,433.0399997,1691,26.31984289,19.90061917,-34.23404755,19.13989502,-34.78722477,45.32204829,-347.387886,-411.8720882,-75.65237853,-34.35031782,18.56224065,21.4995255,0,2.194611811,-583.3254709,0,0.026172087,-0.001867666,-0.020545609,
54131,433.0479997,1691,-124.6730444,-57.3577987,57.78796018,3.380588478,40.693797,-64.74896712,217.5909697,196.6757912,-199.4144575,-6.845233835,27.3638326,-40.44482116,0,-77.43048688,-1171.504201,0,0.027412201,-0.001557398,-0.020765591,
54132,433.0559997,1691,127.7048349,10.58473543,31.46887968,-23.46400675,-49.47904256,-22.04287131,-152.6194127,-72.27955965,254.1268838,-26.11741601,-30.26381425,168.2617823,0,150.6168839,-219.9410342,0,0.023515384,-0.004287152,-0.02107587,
54133,433.0639997,1691,-130.1608976,-25.73353985,-16.95326974,33.28471252,10.96612046,32.87987642,-130.0396419,-246.7433478,-345.8029012,-27.66618774,56.76939289,-109.3350176,0,-140.9828877,-1162.560443,0,0.01922362,-0.008397617,-0.022284184,
54134,433.0719997,1691,26.07925597,-37.82856318,83.64286896,-23.93279395,1.037981121,-78.19419561,192.8563387,305.0394118,162.7571878,-9.026657897,-28.33000999,127.9949337,0,105.1192169,-589.0954753,0,0.019772403,-0.007758837,-0.021950117,
54135,433.0799997,1691,28.49921512,12.96302508,-41.45491826,7.094335184,-40.92532984,36.07181067,-351.6918586,-411.1081633,-66.625274,-40.80968756,20.54281778,16.59771835,0,1.872364946,-578.9189573,0,0.019988749,-0.006705109,-0.021150012,
54136,433.0879997,1691,-141.1094664,-71.72345286,48.94402659,-9.224565857,35.32943522,-72.27159702,209.7036338,182.5782834,-216.1504797,-25.80668782,16.19075732,-55.18237686,0,-95.61727864,-1172.442096,0,0.01905669,-0.007724132,-0.021441256,
54137,433.0959997,1691,106.5539523,-5.36515943,20.48459354,-36.02581567,-56.54317425,-31.99467055,-154.921381,-73.97158116,239.9618804,-49.93376944,-48.27367458,152.5705331,0,132.1436772,-197.1998523,0,0.017487575,-0.007790292,-0.023398846,
54138,433.1039997,1691,-138.4593943,-37.93756121,-31.72538043,18.97671619,3.109943782,18.44814746,-148.2287085,-264.4859356,-357.3153881,-44.96526312,47.12673972,-126.9628738,0,-151.1014807,-1141.396264,0,0.014399946,-0.009217475,-0.027376504,
54139,433.1119997,1691,19.21628919,-54.70263767,71.17033157,-42.16529984,-2.614410889,-91.71269467,193.7446265,307.1735813,148.0619015,-25.28267618,-39.81708027,105.2844564,0,90.01673469,-584.0383977,0,0.014314562,-0.009195619,-0.02668306,
54140,433.1199997,1691,36.6812881,13.67141691,-50.9600529,5.052885818,-41.49786599,53.70854093,-360.6928009,-401.6494477,-67.99727643,-47.42224566,7.636188966,1.762926506,0,-2.344004196,-544.8269363,0,0.015097541,-0.008291412,-0.025069259,
54141,433.1279997,1691,-130.8475834,-74.47029442,89.39267722,-3.206582576,70.42097323,-81.14519773,409.7313874,451.4362109,-153.2734497,5.202805517,7.280830402,-31.48342371,0,-59.67012125,-1239.500161,0,0.013854159,-0.006373888,-0.022697221,
54142,433.1359997,1691,260.6252116,-14.03441713,123.2910519,-81.27084929,-35.84122889,-118.0649858,216.7780408,517.3599451,731.3988919,-1.723526525,-116.9851276,380.0291036,0,371.953958,233.2857374,0,0.01426984,-0.001600402,-0.015922349,
54143,433.1439997,1691,117.4174633,4.860848041,6.918409876,-23.59119914,-35.79349165,-0.207212094,-163.3904769,-92.71160027,224.5015028,-23.86436184,-31.75858932,142.1165599,0,133.2345638,-290.4041813,0,0.013970411,-0.002118926,-0.016489499,
54144,433.1519997,1692,1.259059077,-38.10448367,47.09031215,-14.44586117,11.04239801,-40.65390343,111.6328253,168.5467104,43.89855255,-8.050381543,-13.2477113,57.76159921,0,40.48153518,-754.0986475,0,0.013506214,-0.003305877,-0.017978738,
54145,433.1599997,1692,-21.78988944,-12.64521438,-46.09450674,15.2452602,-20.48770791,52.06442864,-269.032177,-342.0954124,-175.6172287,-27.25569655,27.90943265,-47.77360424,0,-53.33879467,-850.9586339,0,0.013722474,-0.001744658,-0.015590406,
54146,433.1679997,1692,-49.20983947,-57.1667207,35.2649563,-7.309658573,23.70338003,-41.80208557,134.4362787,159.3520921,-91.99969571,-9.859947131,-1.993030334,-8.608935811,0,-17.99727644,-988.3660568,0,0.013156479,-0.002718694,-0.016831564,
54147,433.1759997,1692,97.43455796,-22.84674853,3.410247449,-25.12537518,-30.4567101,-19.54581105,-133.4405704,-72.64699477,145.5000608,-27.66474429,-36.63807137,98.17523929,0,91.99244347,-443.7977116,0,0.013182588,-0.002349474,-0.015244444,
54148,433.1839997,1692,-98.34349749,-51.53856821,-36.94672294,14.86990295,7.334227343,22.73132152,-136.2830992,-241.1446886,-325.2338085,-27.11829187,30.69978176,-121.1449251,0,-135.5978519,-1171.780247,0,0.012934504,-0.002070929,-0.013315549,
54149,433.1919997,1692,53.85922107,-54.68805176,60.46487807,-40.77951548,-6.267888758,-76.80926359,163.8362051,273.2421445,155.359075,-11.1964568,-58.3698982,104.5062774,0,96.38930295,-595.7690184,0,0.012668934,-0.002528113,-0.013970948,
54150,433.1999997,1692,34.52575548,-13.73537494,-60.55020964,-2.344827602,-48.52472214,36.76102226,-337.6119509,-398.3203307,-113.2030153,-37.52259334,-11.54752526,-24.18616992,0,-32.54103245,-663.2434289,0,0.012606785,-0.001975159,-0.01339029,
54151,433.2079997,1692,-79.03829277,-79.3555542,28.96235081,-4.762919593,23.25338851,-54.36521063,165.2686128,147.1845126,-209.2866112,-14.31382964,-10.45605606,-64.52425519,0,-81.64972971,-1142.061242,0,0.012286782,-0.0022705,-0.013280409,
54152,433.2159997,1692,148.2682284,-23.64542312,9.243285797,-29.78292898,-47.49290058,-28.37536652,-132.5102124,-56.1206917,202.2878112,-35.34179332,-63.47452078,128.9660823,0,122.6197859,-295.5239698,0,0.011322597,-0.002961323,-0.013990864,
54153,433.2239997,1692,-72.07162271,-45.89251788,-43.22326661,23.74357481,4.415040389,37.49655376,-172.5606747,-293.1873832,-345.7274254,-28.8649793,29.84033854,-129.7066206,0,-152.1584088,-1143.120809,0,0.009707252,-0.00424931,-0.015061618,
54154,433.2319997,1692,67.01734109,-59.24163093,68.91649425,-30.21766119,11.32283346,-71.51914493,192.8912425,283.5456174,127.9502906,-3.70616786,-44.87680518,91.11367449,0,81.9481299,-651.5125741,0,0.009689092,-0.004178698,-0.014796778,
54155,433.2399997,1692,69.08713069,-20.28538889,-54.85672918,-8.982727689,-43.63528989,29.78849702,-347.244641,-413.2730778,-66.93592222,-43.02120456,-12.19098413,-3.261448817,0,-1.762386449,-565.1576462,0,0.009913103,-0.003583907,-0.014128489,
54156,433.2479997,1692,-87.64567288,-84.53707195,30.2119646,-7.317674603,39.2139416,-43.13619737,169.1331937,123.1701605,-245.3868646,-18.13907219,-1.17164846,-91.14952343,0,-108.9655229,-1190.76496,0,0.009305173,-0.004047383,-0.014353895,
54157,433.2559997,1692,177.5584171,-2.936317212,20.78765483,-20.03282116,-27.74166882,-4.309946926,-117.3158885,-43.46066349,231.222461,-20.19742702,-51.79402433,137.5229991,0,130.646507,-277.6354752,0,0.007702287,-0.00366796,-0.012152217,
54158,433.2639997,1692,-70.12100354,-44.03263546,-43.93605071,17.60754975,7.504380332,22.74735754,-161.6873385,-294.6785506,-342.3803057,-18.62904061,34.8910106,-120.8342581,0,-138.2059881,-1144.851488,0,0.004694854,-0.003646803,-0.009179372,
54159,433.2719997,1692,48.12756682,-77.6127873,62.82783473,-55.54702614,-2.181317165,-103.1688088,213.453219,306.5928869,110.8298954,-14.85205355,-64.18750038,76.3481576,0,60.64120211,-661.0068181,0,0.00480286,-0.00371175,-0.009438746,
54160,433.2799997,1692,96.2074439,-2.352552883,-54.6198588,-6.877131551,-46.60023241,41.45621663,-351.7122558,-390.4457575,-46.12003135,-48.30923504,-26.02424626,-6.917241694,0,-20.24216261,-498.8713621,0,0.005561981,-0.003436815,-0.009796607,
54161,433.2879997,1692,-79.83724798,-76.18992743,31.26619599,-3.239821583,41.16598682,-45.48003121,188.6758258,149.0866678,-258.0339821,-7.407756104,6.063028884,-94.60027937,0,-121.158637,-1191.920476,0,0.004490949,-0.003550491,-0.008966412,
54162,433.2959997,1692,180.7662252,-16.98767119,19.21951884,-37.75627685,-42.620921,-27.0632155,-100.2065023,-13.95980696,245.2359206,-24.8759279,-66.93710112,139.3891411,0,132.7926861,-204.5699448,0,0.008411274,-0.003374375,-0.006627965,
54163,433.3039997,1692,-45.27764033,-23.93288408,-43.33914755,33.60640661,17.53906024,38.21435737,-170.510271,-300.2056816,-342.3348739,-21.22749322,31.16864105,-129.6382324,0,-147.1067863,-1076.606702,0,0.013744668,-0.00333044,-0.002202292,
54164,433.3119997,1692,89.19810331,-44.17346291,72.31824165,-25.68134978,27.1442758,-84.05789486,235.2641682,314.7109183,108.5852855,10.39541925,-39.94555395,88.1661482,0,69.37671581,-659.7204105,0,0.012692533,-0.003300154,-0.002424558,
54165,433.3199997,1692,130.9003266,14.71046982,-51.24513316,4.980528688,-34.83032151,50.08694955,-333.827745,-388.4637939,-21.90269552,-24.84374024,-15.54954491,15.70201052,0,6.098921998,-462.722271,0,0.01143462,-0.003166931,-0.003641529,
54166,433.3279997,1692,-64.81837652,-61.29394566,31.22278429,9.368524708,49.09807625,-44.60714198,197.8263925,137.4988429,-259.6036585,2.030626161,6.061477759,-96.7191889,0,-118.8792411,-1170.28548,0,0.012517445,-0.003163352,-0.002109348,
54167,433.3359997,1692,213.0357468,1.849005778,25.31949301,-33.29541132,-33.91560303,-35.22691045,-81.22915824,0.459419649,256.2884681,-17.684642,-65.18994061,147.7675937,0,130.8548425,-162.4887484,0,0.012379345,0.000384649,-0.002035103,
54168,433.3439997,1692,-15.49361525,-5.486971701,-41.19404625,39.65745707,26.05734818,51.08743747,-166.1366416,-290.1528655,-334.5926861,-11.65335444,37.11752616,-120.2476225,0,-154.1936145,-1017.969962,0,0.013706401,0.005999342,-0.00038049,
54169,433.3519997,1692,99.92994003,-38.90290261,81.23224643,-14.15721194,36.43999712,-82.9293678,251.6160693,341.3140372,104.0277066,15.01453133,-33.038068,89.55375621,0,67.40373698,-617.36878,0,0.013639203,0.005332814,-0.000135384,
54170,433.3599997,1692,150.430705,13.35519389,-41.97027586,7.155213625,-29.92710107,30.63232146,-334.6879824,-372.8231077,-5.622296533,-32.95170156,-8.71450226,23.62467036,0,18.33155424,-400.1644813,0,0.012554413,0.003903901,-0.000972683,
54171,433.3679997,1692,-48.39479358,-57.08299215,30.28720749,13.2711831,64.64801097,-38.97940865,187.6438287,136.2978484,-265.0731163,-7.665235715,17.07251586,-100.7351728,0,-117.7456851,-1152.203056,0,0.013172418,0.005470511,-3.26E-06,
54172,433.3759997,1692,227.8686558,-4.594855357,30.2421216,-34.56869237,-22.86689566,-31.80608476,-63.38520365,24.66061932,251.8730391,-24.2860909,-59.57579531,146.8914454,0,142.2171885,-157.5296139,0,0.012442527,0.005315815,-0.001351013,
54173,433.3839997,1692,-8.657563462,-23.74825585,-37.8120838,30.90375176,11.66663401,40.61762467,-168.9460351,-294.1825741,-331.7053688,-26.22550014,34.6562101,-128.2697146,0,-146.1029496,-1008.561513,0,0.012308542,0.006859834,-0.002551703,
54174,433.3919997,1692,95.61920742,-49.25250711,79.88682959,-20.78314555,22.61720115,-78.51218631,247.8081578,337.4355383,96.76506562,3.012293634,-39.65776383,68.77891988,0,56.15245164,-641.6798292,0,0.012284249,0.007023356,-0.002117233,
54175,433.3999997,1692,150.3826307,2.585619206,-46.40825257,-11.68785825,-48.47508748,28.24414049,-337.3009425,-367.1011182,-7.171710346,-41.62675592,-23.25999612,16.69708321,0,8.547965423,-390.9598581,0,0.011731564,0.00599681,-0.002005452,
54176,433.4079997,1693,-61.90048205,-75.79423265,21.38085185,-6.626035707,36.41888366,-55.619246,176.2231597,131.6293142,-284.758464,-25.68160143,-1.290001013,-118.9588235,0,-138.3672794,-1142.317817,0,0.011808966,0.006892805,-0.002008968,
54177,433.4159997,1693,220.1576127,-12.41450168,24.07807075,-42.48265,-39.68438841,-46.43247427,-66.15979764,34.62320893,246.8582831,-33.17068218,-72.582522,131.8226498,0,131.2400849,-150.0907663,0,0.011396637,0.004537223,-0.001874152,
54178,433.4239997,1693,-6.772819714,-24.93496929,-51.78953372,15.46023291,-2.981456625,25.25310543,-188.323659,-308.0565892,-334.2079052,-36.11231043,22.18288373,-133.6741179,0,-149.5955332,-983.0651484,0,0.011231254,0.001817833,-0.001767655,
54179,433.4319997,1693,94.47009442,-44.64380764,69.98401722,-28.10538859,12.09292806,-85.6948405,244.9104811,331.8208231,82.92462353,-9.690671041,-42.03116872,59.61129849,0,52.83767701,-635.4848196,0,0.011056287,0.002332061,-0.001733366,
54180,433.4399997,1693,164.5591095,17.78750071,-46.10986355,-1.243495264,-56.62887239,34.8332796,-334.5184855,-364.676658,4.558756244,-33.18675519,-8.070313269,26.83992103,0,24.62285083,-380.6440853,0,0.010738884,0.002672143,-0.001588048,
54181,433.4479997,1693,-51.92681057,-65.29144032,17.7834872,-3.377672076,26.20956847,-57.05809359,165.1051372,116.3969001,-287.159224,-16.20198813,10.21760972,-110.2826585,0,-133.0416903,-1156.144402,0,0.010620281,0.002188245,-0.001536094,
54182,433.4559997,1693,228.3266931,-0.34931354,28.37972076,-39.5348065,-36.55957334,-43.47872507,-61.77038225,39.20386014,257.8904144,-26.15120492,-62.68818588,141.1578408,0,136.6392449,-155.1563707,0,0.014630266,0.002461994,0.001139307,
54183,433.4639997,1693,-2.289347315,-15.19173076,-46.13533669,20.94255491,1.154221726,39.35096386,-193.0127002,-309.1544425,-319.6362552,-27.20090659,37.38294391,-119.7424496,0,-140.3392057,-971.7009004,0,0.021399373,0.002425892,0.005414756,
54184,433.4719997,1693,93.05637972,-35.96498347,72.858896,-26.00697532,13.75156091,-90.55357927,241.8609599,342.3938431,69.35023106,-7.648985317,-37.91067995,59.89520706,0,46.29186931,-647.5167189,0,0.020280225,0.002273392,0.004931444,
54185,433.4799997,1693,177.27956,34.30638079,-38.04065643,8.929224698,-42.42971608,42.48343964,-335.9138072,-351.1570093,22.32365237,-23.92145823,-0.768633818,30.92445883,0,30.6763969,-373.9436345,0,0.018150096,0.002469922,0.003910444,
54186,433.4879997,1693,-61.15741103,-66.11897683,21.33621255,6.570890469,37.99102559,-33.7369382,166.7354679,114.2316846,-276.7156123,-7.374041012,24.65458188,-112.294029,0,-124.5708134,-1172.445358,0,0.019868824,0.002294542,0.005120215,
54187,433.4959997,1693,207.4562413,-6.067794506,26.23058309,-38.2513718,-43.66494169,-44.14246501,-53.86310495,48.66771952,250.7249156,-30.19463559,-69.67045972,127.6899073,0,137.1803108,-156.7586662,0,0.015685603,0.004953478,0.004394422,
54188,433.5039997,1693,-12.72949957,-8.973466179,-51.1980622,23.61835912,-3.483503757,38.78020236,-206.1390039,-322.2000404,-319.7660616,-31.52496232,31.84758468,-133.3001866,0,-133.9454666,-956.6525535,0,0.011433498,0.009116894,0.004553764,
54189,433.5119997,1693,71.90123011,-43.81396435,70.20871157,-32.09340261,20.50307003,-90.19239392,252.3380918,339.9044086,63.25210494,-20.33313389,-34.71446165,48.80658343,0,51.68987482,-661.993724,0,0.012118558,0.00851149,0.004844745,
54190,433.5199997,1693,158.8683459,30.61125118,-40.21024886,-5.880788315,-43.33914893,39.49676361,-323.9474241,-347.1121966,16.7116376,-45.11062517,-13.24552986,22.36458587,0,29.35809868,-333.0512677,0,0.012141812,0.00744544,0.004401077,
54191,433.5279997,1693,-72.78987079,-50.53202787,18.63293966,4.132111563,39.56695534,-25.46330445,164.1998982,102.0103339,-296.6768116,-13.20843115,21.36065297,-121.0782265,0,-123.3815067,-1147.440026,0,0.011375157,0.008514462,0.004824626,
54192,433.5359997,1693,208.2615259,1.147254277,33.23410068,-38.41264441,-42.61770481,-51.13440524,-33.04113947,58.9744848,252.8315217,-30.36080095,-62.54217794,137.3902541,0,156.5806297,-149.673249,0,0.008004002,0.006007846,0.005450294,
54193,433.5439997,1693,-6.901711525,-1.704830554,-45.4700191,24.79466379,-13.28090625,33.88211688,-204.3221628,-328.1609517,-313.1044016,-32.58336322,31.69888952,-126.604861,0,-118.807251,-916.4035983,0,0.002141258,0.003280082,0.006910765,
