Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
411.3999997,1607,12.3709969,55.79822097,51.92705166,-559.7901086,0,142.6132167,-46.44985562,31.20530107,63.07159249,188.3629096,114.0529248,577.0083216,2435.287467,0,0,451.2778325,1111,,,
411.4079997,1607,11.82352146,57.50259993,58.65271274,-563.3986367,0,145.2652402,-42.48253562,32.55416103,34.41717164,194.2007076,108.8188158,576.9812459,2366.535064,0,0,462.4749511,,,,
411.4159997,1607,16.26806428,54.28853295,55.95274962,-572.6898476,0,142.4844418,-49.461758,27.41629405,75.19458913,189.5163162,125.1839009,585.5302489,2461.357457,0,0,450.9791764,,,,
411.4239997,1607,1.21918632,52.02151468,54.2144272,-572.0325961,0,152.0341461,-47.51602508,35.95185077,40.68546877,193.5920516,111.6253957,582.9347456,2391.11605,0,0,454.381754,,,,
411.4319997,1607,6.828755589,46.45638649,54.01051488,-589.5940837,0,141.7830891,-54.88259703,26.50151604,56.52128067,193.9250817,124.8302707,586.6038287,2411.429295,0,0,450.2654382,,,,
411.4399997,1607,11.15846864,54.27867578,55.10701921,-584.0795536,0,156.1923077,-46.09125571,38.58690203,72.16365354,191.2044945,127.7182265,592.7351271,2433.160412,0,0,442.4131054,,,,
411.4479997,1607,12.9474036,59.28606147,62.2102789,-582.8833925,0,159.9060923,-51.01594458,32.78779765,39.43395433,203.3993045,126.0260215,599.0799514,2371.244512,0,0,453.9738295,,,,
411.4559997,1607,24.27855399,61.77780715,66.14974943,-585.0468284,0,157.4088063,-48.54810536,27.65002723,83.01104543,207.8253775,148.7009063,619.4161076,2479.010506,0,0,449.9302826,,,,
411.4639997,1607,13.73357793,66.25562662,68.74864132,-577.7940243,0,165.1350672,-33.54762897,39.19015112,54.61440308,213.9265174,138.9742699,619.1079593,2410.10745,0,0,460.147351,,,,
411.4719997,1607,16.18590441,61.31536214,70.05933125,-585.2279119,0,155.683666,-46.19857177,27.48062945,65.38862021,215.5889379,146.1832951,622.4100347,2436.577648,0,0,460.4473707,,,,
411.4799997,1607,13.84593359,65.31380536,65.71538983,-575.2061978,0,163.5751347,-41.42546115,35.34154026,79.18876089,215.9474912,145.7808465,637.0710942,2458.322115,0,0,457.5989451,,,,
411.4879997,1607,5.774632135,61.27440493,58.20739751,-585.2895087,0,151.3303317,-51.42512343,22.83793518,40.87656288,216.2494269,135.0982619,634.3852993,2372.57908,0,0,458.7520622,,,,
411.4959997,1607,13.06161313,58.34641493,59.11225722,-590.3598482,0,154.3978231,-63.76363055,16.21283743,65.98525761,207.0036462,141.6120381,633.1092429,2456.700454,0,0,440.9474221,,,,
411.5039997,1607,11.35361442,68.5094057,71.57234735,-577.1427164,0,175.3360593,-49.82813881,39.20557563,43.22917521,218.2641446,135.6473105,634.0128275,2388.402027,0,0,458.3502162,,,,
411.5119997,1607,17.69685826,62.96035836,70.44254312,-596.6755168,0,160.5601735,-56.90195535,30.58491291,77.439552,224.5546856,153.5352802,638.101649,2435.94575,0,0,464.8183923,,,,
411.5199997,1607,16.63981298,64.51216271,70.36713969,-591.634532,0,173.1414016,-49.57699971,37.76166415,82.55957176,221.9843145,145.5122262,637.3582928,2449.523498,0,0,461.5127596,,,,
