Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
541.0799996,2113,-58.91080195,-104.0259932,-103.9846659,-120.8206523,93.52312741,-461.2217775,32.59465689,-151.4041843,-3.064052709,-32.59305972,0,56.4730775,-19.67171569,-409.1202006,11.47847069,38.62029434,1111,,,
541.0879996,2113,-46.44737452,4.072549204,-107.6306445,-91.59461496,-48.69309983,336.6493204,-170.8148477,91.36052321,-83.99819962,-154.0815011,0,34.96788708,-58.99998082,90.73459234,521.9332996,661.4560642,,,,
541.0959996,2113,63.75540456,38.13278108,25.82479194,-13.35626996,-174.3016418,-357.9516955,-23.14429757,-343.8110068,-43.32943183,1.825765372,0,156.7519953,-131.7756075,98.71865634,-88.95621508,854.4600775,,,,
541.1039996,2113,-103.0860827,-88.70911158,-140.2572228,-129.2409686,166.9674298,-18.55438208,-12.40823009,164.3735236,1.258798096,-86.62995589,0,11.19583991,50.41194456,-410.448856,387.2326591,-100.9072001,,,,
541.1119996,2113,44.77764877,75.41633505,-3.740303937,-27.96519688,-251.4075607,116.3991615,-175.5399136,-209.5163991,-92.51796744,-73.43308489,0,138.6398916,-144.6798067,423.6532701,228.2736851,1232.628475,,,,
541.1199996,2113,-64.92599028,-103.5264719,-108.258832,-124.9379023,105.5063485,-461.3900034,23.43642372,-152.715365,-2.318513943,-22.88857012,0,63.48008446,-8.867319462,-394.8494086,11.57586522,44.12423527,,,,
541.1279996,2113,-59.94565997,-4.389731503,-115.5089771,-109.7154644,-22.89167472,330.8157346,-191.7591386,80.11187574,-80.78622485,-155.8603645,0,26.29762519,-38.84297811,81.90070338,533.2075235,666.8314795,,,,
541.1359996,2113,50.37509996,22.50544747,13.62705301,-37.95191581,-164.3767607,-369.1986777,-53.27867615,-373.1744592,-42.74097857,-6.016164061,0,137.8187852,-126.0225643,83.61523656,-76.58939994,878.7339595,,,,
541.1439996,2113,-109.3879995,-99.23469539,-158.1907169,-150.5363168,173.5315129,-41.21373992,-40.28901026,130.3897837,-7.891637513,-105.0832386,0,-13.02714947,36.28504831,-431.8473747,390.4508907,-84.82292288,,,,
541.1519996,2113,53.36299008,86.50987283,-0.12641974,-26.2878651,-245.994058,104.5587113,-180.5489681,-220.8298541,-102.6819205,-84.76648634,0,124.1766055,-157.8201305,391.4120501,231.3376017,1249.411278,,,,
541.1599996,2113,-38.66667255,-82.58387725,-85.49389358,-100.5039411,94.34695997,-456.4026392,42.71411619,-143.0582901,9.948978752,-7.729834894,0,67.97734447,-8.414924516,-412.3341694,-6.514822477,48.44165829,,,,
541.1679996,2113,-27.34601925,18.92726963,-97.30956207,-74.46376632,-46.31289978,350.3943414,-159.8280315,113.2782366,-58.48250104,-137.4484571,0,33.03497843,-27.47340155,94.24774311,499.4721761,640.076437,,,,
541.1759996,2113,67.54038429,40.61543864,20.09085954,-11.06743778,-175.7220685,-343.4536195,-26.56114288,-335.5391932,-30.95726441,13.07412973,0,149.2879374,-113.4517304,111.6117961,-115.6044709,855.927698,,,,
541.1839996,2114,-118.8995812,-110.1065341,-174.0163257,-151.117907,194.6693033,-8.621960131,-31.773747,150.0485088,-3.018136357,-90.97626373,0,-10.85374278,54.76622568,-410.5919316,361.9058994,-99.60077105,,,,
541.1919996,2114,39.55153684,68.4412829,-21.10597151,-34.37901389,-223.2642878,139.3722781,-177.3338052,-215.1833921,-110.642511,-92.97161342,0,100.6885126,-143.4873235,409.1209907,228.6016374,1261.065046,,,,
541.1999996,2114,-56.35233879,-94.58351307,-101.3451358,-111.9640282,112.7557684,-453.6755623,41.46892561,-152.4277646,-11.65905539,-15.88265696,0,47.32303479,-12.2613616,-411.247429,-7.724897805,74.92446193,,,,
541.2079996,2114,-63.08242741,-8.831220166,-124.9163722,-103.4060327,-16.56551071,337.3124556,-185.8910496,84.12370244,-88.33438289,-147.1971087,0,17.86334323,-39.19699304,72.45424163,508.549672,668.3493138,,,,
541.2159996,2114,105.8978401,88.52040892,67.66691619,12.74118041,-317.196902,-300.2345782,-109.1760581,-504.3910763,-89.81554489,-1.05149542,0,179.7881468,-194.5068726,405.9980695,-152.2384984,1407.871562,,,,
541.2239996,2114,-52.80285867,-53.75564241,-89.62342536,-109.2697287,72.39257724,-159.1045124,-46.07591891,-52.05706975,-20.3392583,-57.02406827,0,48.02443407,-6.604711658,-231.3057467,178.7343063,296.7449357,,,,
541.2319996,2114,-31.81467819,-7.544097571,-78.35659995,-88.11821073,-26.76188162,59.2982817,-125.8518027,-49.39196445,-57.48899967,-87.46088362,0,55.26388732,-43.34360186,13.71109838,275.3302792,666.4012597,,,,
541.2399996,2114,-35.59966004,-45.42073792,-72.94246346,-88.45018843,18.80684447,-211.3683105,-38.50230684,-107.3207787,-27.34752824,-43.13932396,0,56.33808157,-29.32467101,-187.8979436,117.1794993,409.6398021,,,,
541.2479996,2114,-11.7784781,18.542557,-48.52616267,-66.17034888,-88.67410645,93.90038783,-137.8034973,-72.09152509,-65.32044786,-87.05504288,0,71.21080053,-68.25942354,133.204457,273.5097337,827.6831142,,,,
541.2559996,2114,-36.59998827,-48.38990945,-64.75422559,-86.2509698,39.80222026,-291.7639047,-10.23610336,-126.7196784,-12.26774944,-18.65697449,0,71.56032229,-27.83560214,-205.9315215,45.45029859,345.5492045,,,,
541.2639996,2114,-43.66724875,-6.853733499,-88.01368726,-85.05429721,-2.22110493,153.0088858,-118.593676,38.02849388,-52.17739241,-88.84028735,0,41.35671628,-38.97708362,1.811180878,351.5914177,586.6066644,,,,
541.2719996,2114,11.92181859,6.994966166,-24.16939598,-48.07851957,-102.883271,-188.5663034,-83.05309915,-248.8292633,-57.15014353,-27.72791428,0,101.1103436,-105.175874,85.09610798,27.30502704,830.6032919,,,,
541.2799996,2114,-100.6927227,-96.29857468,-134.3957016,-130.0638929,157.2866823,-98.25169145,-29.28182234,47.13080544,-21.36460056,-75.31446283,0,3.174860738,20.40344354,-346.6165201,274.8651395,81.38944545,,,,
541.2879996,2114,20.75336162,55.973894,-17.68672373,-42.58155665,-159.4229808,128.0849827,-158.5648361,-166.5743464,-99.59884602,-90.81955927,0,86.4906352,-115.2444048,303.063818,264.5542911,1141.396297,,,,
541.2959996,2114,-54.1356133,-82.34485097,-81.79205702,-107.5578138,109.5050712,-413.1850592,27.82488709,-159.109163,-11.33252823,-10.14951365,0,56.04191677,-18.44851655,-341.8618191,1.884914031,202.1784328,,,,
541.3039996,2114,-68.37733719,-18.107857,-109.802744,-114.3797961,28.69291537,270.5574097,-151.7434763,83.23631796,-77.31391224,-125.4250742,0,15.87309728,-42.52829071,24.67931763,463.1546206,635.0646808,,,,
541.3119996,2114,26.41083557,13.0664401,2.362477921,-50.78214038,-113.1749539,-289.8728031,-71.80937671,-325.7486986,-66.65578093,-20.80738897,0,104.6697646,-136.9359683,79.98002447,-40.37365009,932.8547111,,,,
541.3199996,2114,-107.908552,-96.83995449,-144.793624,-142.3291498,202.5012904,-54.11949768,-38.41090477,109.9483007,-19.62279539,-85.35571562,0,-18.646106,16.93859896,-424.2160643,338.7210695,0.672430413,,,,
541.3279996,2114,49.62579332,81.74702509,-6.633523528,-29.59719054,-201.1552118,149.8694623,-180.9420879,-185.775826,-105.8767624,-76.96323115,0,101.0634755,-164.1231127,368.6227873,246.2309643,1253.886815,,,,
