Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,,
538.1839996,2102,6.99993364,21.41050777,0,-31.45572434,-54.73372104,-2.57750056,-367.1295915,-149.551295,-84.55110998,4.045070434,-31.84053007,0,-29.734788,-48.34449594,51.26573502,888.1880658,1111,,,
538.1919996,2102,-29.61383054,-30.44029059,0,36.77389165,37.58168784,-12.99265622,256.6953907,67.00595877,-1.904919758,98.34581595,11.13759226,0,50.3934193,50.57570816,-160.8043954,-761.4278207,,,,
538.1999996,2102,155.5915131,-41.17936489,0,-45.59256155,-51.36203681,-50.82060343,178.3510209,9.35718203,-129.3330605,-41.59204205,-38.06152981,0,-68.9511371,-85.20697592,167.4673173,756.4157396,,,,
538.2079996,2102,-59.42919228,39.89547592,0,32.14870035,-2.57139134,35.11376641,-312.5563148,-108.2419442,-3.415627591,95.5530555,4.741669926,0,54.85811361,62.31291835,-140.7702703,-13.52412105,,,,
538.2159996,2102,124.1690534,-86.30735572,0,-3.415044415,0.606276772,-79.95409478,549.2435112,132.9989665,-53.31257936,21.95696536,8.336743988,0,7.345167014,-7.273299809,40.37555977,-303.456759,,,,
538.2239996,2102,40.03996016,4.892979318,0,-37.17000125,-55.36333121,-15.9382356,-373.3555346,-165.2837717,-85.00773438,-18.07123166,-40.26642444,0,-27.93346372,-50.00311093,55.60597705,918.9019215,,,,
538.2319996,2102,-16.32173601,-22.8371206,0,45.20689543,24.96975296,-9.024070359,224.736663,58.90122474,3.540322153,89.24566281,0.787895068,0,73.65178838,58.73227694,-171.8593468,-756.1797711,,,,
538.2399996,2102,181.9619207,-47.69688624,0,-32.33110008,-34.78011726,-51.20473264,196.3379507,13.29003927,-125.3072582,-44.41862362,-33.90607179,0,-86.13475577,-93.8869476,173.5407498,714.4862558,,,,
538.2479996,2102,-34.5019616,36.61037409,0,37.92418901,13.80295103,32.05044188,-333.2545927,-122.1220795,-2.242447197,84.89940883,0.491035054,0,49.18337639,52.94108898,-131.602566,15.1446171,,,,
538.2559996,2102,135.3187463,-87.42097337,0,-10.96677628,-8.585566493,-90.54366176,537.6735699,121.5165392,-54.50684359,11.89013432,-8.954163641,0,29.30171659,-3.266525728,20.03729184,-355.3280246,,,,
538.2639996,2102,69.3292935,1.275635799,0,-35.0524641,-53.563183,-9.649166166,-359.8331181,-167.0906828,-101.9128664,-32.19460307,-56.9442273,0,-81.77174063,-63.54994577,56.55663967,906.2980091,,,,
538.2719996,2102,11.23311282,3.805741287,0,80.00026187,42.7120613,21.42133894,216.076452,66.47670074,0.311013923,109.6773978,2.875458272,0,52.58586927,92.57953698,-166.7950011,-752.3754905,,,,
538.2799996,2102,205.2965585,-27.61151952,0,-23.10458209,-36.24480428,-50.35509402,219.6729802,23.18881167,-124.6202303,-11.33138386,-28.05593427,0,-41.18291369,-38.94924302,175.0160647,688.2792523,,,,
538.2879996,2102,-7.583609978,47.825955,0,34.18213383,3.934727498,34.93127351,-341.5182595,-130.1045386,-29.59565109,88.17888232,-15.25401057,0,20.07337535,38.37300598,-131.3616294,43.4319155,,,,
538.2959996,2102,185.0787281,-37.43829161,0,35.99189455,3.177476323,-51.85255995,556.749485,148.9233431,-76.3370358,41.21767527,-13.03373438,0,-19.73579283,-11.6884615,15.48345018,-374.4194944,,,,
538.3039996,2102,84.797678,98.64202517,0,7.796854631,-54.10311939,41.319376,-665.0282348,-243.5551905,-92.83148402,38.57331564,-31.80582514,0,-70.98539238,-20.89492067,33.53761895,1160.374541,,,,
538.3119996,2102,-138.836337,113.1918168,0,138.3122286,72.43720458,94.96928912,-388.7635557,-110.8608698,109.3549845,253.4643078,62.74926249,0,135.7854881,218.9148156,-421.3187306,-1183.054551,,,,
538.3199996,2102,94.53064199,19.23293271,0,70.41133457,30.5464371,-9.610390294,237.2832761,53.67055188,7.267894245,137.602224,40.98854695,0,50.11778494,104.4825992,-122.5765835,-648.0140168,,,,
