Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
815.5679994,3185,-71.12624886,0.106163686,-51.56033979,8.52275581,-26.56602368,43.8246237,-135.1568299,-181.5104254,-196.2039625,-52.47783346,17.25242841,-121.4015091,0,-120.8981872,-153.8726263,0,-0.000630283,0.004198681,-0.000497013,
815.5759994,3185,-34.18686871,-22.77876529,32.97740081,-0.704501053,2.266799692,-41.13423019,203.3317678,298.8093945,-4.763617097,13.84854327,-19.74195074,14.51163942,0,17.62461161,-95.06161417,0,0.007770558,0.004132265,0.000936453,
815.5839994,3185,84.1402668,25.1821198,-31.58088264,-16.03371315,-48.18601471,23.27528786,-179.0859348,-206.5832541,144.0475641,-1.060569921,-3.614616511,81.88312027,0,58.7583743,314.5558739,0,0.006772582,0.004048064,0.000840203,
815.5919994,3185,-139.4091294,-20.65501081,-12.13734838,22.99746685,6.909712389,-3.818688922,99.75571916,117.6031404,-285.3264059,-26.90188226,20.70268966,-144.2328363,0,-131.3028064,-423.3364347,0,0.004581014,0.00404025,0.000404981,
815.5999994,3185,100.2676485,0.930704513,16.3725273,-37.30960788,-38.37605112,-46.71281369,30.37360941,88.94238983,269.8964346,27.39380512,-36.99717334,159.6448794,0,137.4245886,366.1737507,0,0.00693554,0.003942496,0.000891005,
815.6079994,3185,-62.58902616,5.912594625,-59.4887109,8.769233282,-28.64748919,47.66945212,-138.6726264,-188.4214283,-196.2645619,-47.81333388,16.50273782,-116.3986392,0,-123.1452451,-143.3581002,0,0.003660499,0.001337808,-0.000263446,
815.6159994,3186,-23.49380763,-1.896292536,32.94763443,19.77712258,14.5659603,-19.83050043,200.6872293,304.786149,-7.140299747,27.65380378,-9.55133967,17.39793911,0,19.8842959,-108.8215826,0,0.001091648,-0.00289871,-0.001587393,
815.6239994,3186,91.79851426,34.58725806,-28.1451934,-8.024925241,-36.57843522,39.84029974,-172.7951164,-188.8378991,158.1551679,10.78632264,6.918046431,92.62246367,0,66.97648836,304.4495542,0,0.001957504,-0.002411658,-0.001297947,
815.6319994,3186,-143.1671499,-25.62400218,-10.90831095,18.76364022,14.29130891,1.164519818,105.61032,130.7091452,-284.6561562,-27.72850889,24.52932158,-143.9359653,0,-131.4773105,-425.4391465,0,0.001713332,-0.00131766,-0.001095429,
815.6399994,3186,97.72535759,7.976890572,25.98122603,-23.68098853,-25.17975551,-40.11700372,34.34794428,108.612626,265.7929208,27.64199355,-34.03308964,155.9511624,0,144.0803498,369.1697823,0,0.001714543,-0.002524565,-0.00130988,
815.6479994,3186,-68.98733613,5.112360967,-46.84524815,15.64825316,-15.71631461,42.94391718,-139.3949947,-184.2616207,-189.2318038,-41.80225434,28.91336482,-111.2730586,0,-112.556548,-147.7209935,0,0.001692784,-0.001746104,-0.001134967,
