Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
640.3199995,2501,-155.9595113,-14.3436762,-105.5199127,77.14496174,-46.4346113,8.597879403,-265.0991156,41.9461943,26.40176374,-95.77925029,181.8333945,0,6.536816142,-41.90244038,-581.6540019,-480.2141803
640.3279995,2501,-472.2265824,-14.3279029,-84.12574965,57.44234851,-28.17944326,12.61638605,-247.6746354,37.11695856,20.8731519,-77.77516084,-233.4137839,0,13.42679662,-9.205924612,-717.8878654,-327.859405
640.3359995,2501,52.23653236,-14.31180148,-47.01236968,39.88789047,-8.216221777,-42.03513619,-260.6889034,19.38370261,44.65697473,-117.3581212,55.3272175,0,26.40049587,-57.45114757,-596.6894426,-457.3035129
640.3439995,2501,-467.3732374,-14.29537363,-98.15140293,93.49687606,-35.38141178,45.55912096,-244.9353489,78.19314252,20.23583073,-84.47732166,-7.075986435,0,13.97388722,-21.91507411,-668.0057503,-412.0307812
640.3519995,2501,-163.325303,-14.27862105,-20.75012375,37.39807035,5.016312103,-39.54358219,-227.7464928,28.60096611,70.81774143,-85.81486277,-180.5038764,0,52.46178349,-16.61736668,-683.0620341,-367.0508853
640.3599995,2501,-145.1700028,-14.26154544,-99.10107647,75.15536616,-33.29345286,1.856687648,-237.9741286,37.28887783,25.92121312,-111.921181,186.9615646,0,14.05040775,-63.90350821,-577.889087,-478.2270855
640.3679995,2501,-467.6735175,-14.24414849,-64.58469645,51.12555293,-11.28903813,10.14195526,-206.9072885,38.76914227,12.58675573,-95.01950031,-210.4165129,0,4.677859098,-29.24882535,-684.3340078,-300.4208503
640.3759995,2501,37.87843719,-14.22643191,-54.38488291,11.41583496,-9.224606265,-62.79174489,-241.7730725,-12.516139,43.04970031,-119.0555142,54.6834138,0,23.25453909,-58.46529893,-572.6211406,-440.7452178
640.3839995,2501,-477.6939143,-14.2083974,-134.5713216,52.31082999,-53.2823979,16.11484473,-247.9805252,19.76452099,-4.662684594,-98.88845624,-19.53343961,0,-12.05109367,-44.91204676,-656.0209407,-416.4042841
640.3919995,2501,-162.1281085,-14.19004667,-51.83486547,-3.529193629,-8.104021438,-55.644783,-231.8301551,-8.091489648,33.60718933,-102.5729909,-184.6738392,0,13.76477466,-41.78460183,-654.5475361,-353.059161
640.3999995,2501,-141.5118536,-14.17138142,-123.2859901,37.6592453,-49.81262063,-12.28790922,-252.7254095,25.26015394,14.15995735,-114.4696698,180.1155467,0,-1.672108466,-60.66991187,-558.8711034,-473.2414323
640.4079995,2501,-466.666631,-14.15240337,-78.74241907,31.05949297,-27.1182833,0.316883799,-225.6486452,40.93396437,10.65228794,-93.02773629,-225.1781089,0,1.150173133,-15.91381019,-697.4167991,-323.1650888
640.4159995,2501,77.54392904,-14.13311422,-41.80716002,22.22027659,-7.478281352,-48.39281451,-227.7111947,14.60459932,46.00070304,-107.3548893,62.38080241,0,26.68929073,-37.59588682,-570.7674937,-439.9462101
640.4239995,2501,-420.1009558,-14.11351569,-107.729124,79.5760613,-47.84877483,43.73963635,-205.8263218,61.8654362,6.991981965,-81.56512995,18.60926435,0,-4.835128481,-19.24715014,-618.9719728,-378.4765942
640.4319995,2501,-121.3304351,-14.09360948,-25.77100929,15.99612058,-2.494407122,-34.9040187,-183.1459339,16.66342852,40.20868209,-90.69273478,-155.4023009,0,18.64696383,-27.3065306,-615.1378853,-310.9713425
640.4399995,2501,-96.17073176,-14.07339733,-108.4502178,39.6182603,-39.1215718,0.531335549,-199.2340634,19.42241611,13.93560919,-111.6319715,203.7730694,0,2.125471405,-64.02271595,-514.4839135,-435.8991455
640.4479995,2501,-439.9051406,-14.05288093,-73.91157769,15.83958904,-21.66701683,16.03721153,-171.1237,32.62502177,-5.032280138,-111.2680568,-207.3243286,0,-7.345900487,-35.37781413,-636.7951157,-274.0192221
640.4559995,2501,87.13348288,-14.03206202,-47.25234317,-12.30707213,-6.279112466,-31.82952436,-186.338894,10.96478114,22.33411297,-132.1447299,57.73503286,0,19.12549475,-57.71774321,-517.2358597,-393.8962626
640.4639995,2501,-413.8124265,-14.01094231,-130.2286068,39.3419835,-41.41449433,50.29973549,-185.2726499,43.35868921,-18.97914001,-111.2202915,-0.118549677,0,0.74427599,-46.28391693,-579.4827439,-348.2681817
640.4719995,2501,-122.2632634,-13.98952353,-35.09320214,5.3284177,9.503149506,-26.2153474,-172.4685518,10.97295771,11.93668715,-131.3313428,-191.7529371,0,18.20873472,-53.31366577,-580.9521336,-281.9370192
640.4799995,2501,-77.922631,-13.96780739,-94.79693171,65.22561305,-28.99705302,20.90425083,-188.9332584,40.11342261,7.32226423,-122.9220819,172.2568474,0,-0.017237827,-61.46384114,-491.985536,-415.4242145
640.4879995,2501,-403.378933,-13.94579562,-59.26447288,64.73402046,-11.52647789,34.48591589,-151.4819105,51.95863148,9.546388506,-87.62429251,-211.5041965,0,0.075253824,-23.9528106,-617.212124,-253.6288774
640.4959995,2501,126.4617925,-13.92348994,-27.87776173,53.05691636,5.808535284,-22.69642312,-154.9793804,33.86702494,38.0192633,-110.9136966,66.01246405,0,23.01505716,-52.69062007,-484.6591918,-368.449476
640.5039995,2501,-383.979794,-13.90089209,-107.9901857,103.8021321,-41.96538507,60.1652215,-146.9496775,76.18853373,1.019828544,-81.14416555,9.609998586,0,2.747881061,-27.76027989,-554.4445496,-337.6029729
640.5119995,2502,-102.7712625,-13.87800379,-13.23873611,50.35747056,5.628152118,-18.52494856,-128.9688108,33.95731933,40.02151419,-83.99224995,-183.8596513,0,30.89759899,-21.15834003,-571.1728429,-277.6333095
640.5199995,2502,-62.01726653,-13.85482676,-72.52931732,96.42789566,-21.44581688,19.68687782,-151.483403,54.58483762,28.84077087,-93.11277325,192.4511707,0,19.10818169,-37.36528324,-472.2626034,-407.0548268
640.5279995,2502,-405.098395,-13.83136274,-45.05798643,93.26426294,-11.46153383,32.81487565,-129.1175958,63.58718034,20.60954754,-70.02385653,-198.5145086,0,23.14006943,-4.752631582,-605.5699773,-249.8320224
