Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
718.7519995,2807,31.62634988,59.22028612,56.12030933,59.52241863,-204.1996541,34.72044978,-54.02524015,-110.8218101,-60.42987997,39.12941,0,16.39349404,-118.7743352,128.3094645,-156.7243731,188.2899844
718.7599995,2807,-85.96727763,-86.41350276,-61.79355137,-50.35166067,134.5802958,-184.7544124,57.3172706,-34.53698782,1.849293534,40.91401405,0,-15.43798296,42.76229195,-109.387631,-244.6713556,-537.7084353
718.7679995,2807,-48.7888033,-9.15002146,-27.34753766,0.344645979,-24.90000136,186.0152747,-55.88489419,109.7699493,-53.08047094,-41.49516875,0,-78.49040511,-11.66441691,21.40577465,187.1978557,-12.70901733
718.7759995,2807,-12.2167122,-5.012400639,13.47114377,9.235914969,-112.6859114,-173.2155502,-25.16351276,-204.3214277,-43.95734992,65.97856474,0,32.34628607,-119.6661359,35.81240562,-386.6116688,-45.15909454
718.7839995,2807,-100.7132294,-83.09142481,-74.29719029,-48.61649733,174.2921172,-6.128502626,33.0954051,112.5003028,-1.1729112,-41.34239604,0,-99.30310417,99.28627968,-146.5088916,112.8525609,-491.145318
718.7919995,2807,35.5566552,67.14676748,52.38801295,66.87077586,-227.1020245,74.17454893,-70.74829608,-74.29325331,-68.62903809,23.06135206,0,14.54562596,-121.179935,125.0021644,-70.70352981,260.9064955
718.7999995,2807,-72.96161345,-78.18430653,-54.11635474,-46.02745136,97.10862557,-231.9664038,48.85938394,-82.93911789,1.709694363,59.24479288,0,13.60404569,18.18295491,-103.8310088,-301.7651281,-490.0542842
718.8079995,2807,-84.2962834,-43.72495813,-64.37623693,-27.01377729,162.9292017,226.8570745,-0.582173157,266.8713593,-23.51732476,-84.79083518,0,-134.0341818,112.9381024,-96.52319122,419.8789896,-324.9596368
718.8159995,2807,-38.36160147,-39.52693519,-19.02769525,-15.31385014,110.9842857,-241.2686584,81.36250576,-83.75287829,10.78071829,75.24685482,0,34.51298465,6.653324714,-104.7341519,-347.1988419,-502.9096797
718.8239995,2807,-167.8440675,-190.3365111,-145.9849857,-129.3211668,489.2369354,-373.7674189,194.2710337,70.58299319,84.64350132,40.60413187,0,-40.34816133,218.4428461,-371.1408251,-259.4192859,-1268.764807
718.8319995,2807,-62.30991678,-44.39499074,-43.56805705,-22.97577011,151.0806131,-21.1933607,48.98358141,91.26131864,-1.457545741,-2.691830094,0,-47.58241205,66.38740272,-112.9353832,26.09304277,-439.8392105
718.8399995,2807,-38.88663404,-29.24069967,-19.44992389,-7.146671628,102.6525332,-114.092778,65.42107168,4.217296127,10.87961666,52.28934349,0,10.933126,25.12495296,-77.25048432,-170.4229199,-420.5091885
718.8479995,2808,31.77743635,69.33518827,53.55576455,69.86581769,-124.9798216,163.6080481,-26.66728444,57.28027962,-35.17244708,32.78435087,0,9.925072592,-66.3096862,122.9228753,50.9872277,133.0101304
718.8559995,2808,6.043473447,11.30063106,28.55518072,26.69707409,-53.79209128,-127.8695641,20.13300793,-107.3034513,-10.30811965,87.71595016,0,54.13980499,-63.67580422,50.64118679,-323.690577,-144.2329427
718.8639995,2808,-72.94506416,-58.81701499,-56.24269673,-32.3577133,159.7564561,0.324422012,39.18931487,111.1480898,6.927045484,-19.03746302,0,-73.87012438,86.45646852,-106.347863,65.20765469,-434.1264867
718.8719995,2808,63.97947804,95.63927437,79.65184313,90.54042764,-231.1032898,104.85975,-60.44416587,-55.72744078,-63.65214967,40.31851145,0,22.8822292,-140.3250188,160.804259,-74.66368189,339.7336746
718.8799995,2808,-66.88842804,-75.04899735,-42.8183949,-31.98511112,151.0837356,-197.0681039,69.10445106,-26.53377746,17.39261768,64.72301849,0,10.97062575,36.23395856,-115.842791,-257.8848601,-506.0525334
718.8879995,2808,-38.37962585,-7.613562867,-18.58171679,11.46324415,-1.57783386,175.7747414,-52.42162949,106.893844,-51.79753532,-42.23182064,0,-69.09504154,-12.01135339,23.41362718,214.3217113,32.12325886
718.8959995,2808,19.05948707,24.21511242,43.05180433,37.7476295,-130.0801395,-148.1113958,-17.75732021,-186.8149949,-54.6479822,67.13169116,0,55.4928175,-136.645907,75.91034755,-345.8106346,81.23079005
718.9039995,2808,-95.09495349,-81.96339243,-63.774233,-47.54837907,213.9706958,-18.30597642,48.99782801,121.6487735,2.938498196,-26.85371454,0,-71.6576726,101.7720719,-149.4160047,98.34760829,-478.0502881
718.9119995,2808,44.59100213,78.97379268,66.3371122,70.46554829,-201.6617543,133.5710988,-76.73845329,-50.63552875,-77.40690319,13.56102874,0,16.77912452,-133.3324027,152.9938836,13.25589449,394.231729
718.9199995,2808,-50.7415085,-58.1929228,-30.0891401,-31.04653991,112.960311,-223.0550848,76.47262545,-73.08293257,0.848768932,55.49809358,0,31.55123548,0.638876544,-94.2403158,-282.7432875,-391.6797606
718.9279995,2808,-29.8026689,6.808998816,-13.92156399,11.02347827,28.5250323,200.4641306,-0.012142121,167.2801449,-37.12890437,-48.06791792,0,-59.19162124,11.20607116,5.296349888,273.1157829,-16.12266798
718.9359995,2808,45.20722504,51.75939163,56.236355,49.38726548,-170.6126575,-126.3054403,11.02960422,-178.310657,-48.41645,82.60345608,0,89.36955025,-159.0776863,107.9839023,-361.2059443,165.7049198
718.9439995,2808,-104.4427531,-95.73455428,-86.29988939,-60.95942318,219.37287,-35.54952328,87.701062,133.664912,9.497331983,-31.50285934,0,-64.22749832,101.4533795,-170.3335315,81.98116226,-493.3558124
718.9519995,2808,38.2002631,75.92969128,52.47160898,66.42514166,-204.7407779,139.9468819,-44.60266845,-35.14634265,-80.63883822,-7.034836122,0,2.439015681,-134.4528521,132.9501619,32.59979357,404.4137884
718.9599995,2808,-42.18131878,-49.9641922,-27.13592713,-27.57382984,96.1101066,-239.2222847,86.98970834,-100.7476035,-5.265552341,48.97390601,0,26.43235123,-13.1062757,-85.76654196,-306.5252026,-339.3695476
718.9679995,2808,-35.77110731,-1.416922132,-13.35099053,10.03414668,54.66643743,200.3347221,10.21093764,169.8180253,-24.01583107,-51.72330341,0,-65.66416252,40.98091827,3.553504905,293.0157647,-33.48811162
718.9759995,2808,63.52085759,74.7332635,83.13394031,76.00018159,-186.4344486,-101.9966241,16.03457496,-188.9437773,-35.33291425,93.42253955,0,104.2349409,-149.0324571,137.3357757,-357.6414985,221.2424686
718.9839995,2808,-83.0709536,-72.46814692,-69.75524191,-42.36143225,227.2245264,-24.02903179,91.62756391,130.2287216,24.47705613,-13.15117899,0,-44.07117547,112.7656411,-146.7029136,83.62573624,-484.2859088
718.9919995,2808,53.34603464,89.22558287,56.68489296,72.6893357,-204.223342,155.8788893,-50.87172589,-24.7255451,-60.9958103,17.65195774,0,29.42727823,-112.7665195,163.1863743,43.24712107,416.1317963
718.9999995,2808,-32.10452337,-42.68548004,-34.42834996,-26.85361253,81.71314307,-233.7136786,83.02714372,-90.50139739,5.24252135,65.53321505,0,49.74439939,-4.223251321,-78.15726485,-323.514318,-315.2455105
719.0079995,2808,-38.45735311,-8.541085621,-40.45935646,-6.114492038,62.78046093,204.4439126,5.345613539,193.6398752,-35.14749962,-64.12364047,0,-73.35535736,39.72851986,-27.45805799,292.1418742,-44.26680116
719.0159995,2808,66.2843444,71.17093374,63.21414408,60.30301585,-200.4798085,-91.25374381,0.274063725,-180.1069835,-50.81679833,84.55983821,0,99.33919962,-153.945892,125.0569166,-368.7714486,235.4685111
