Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
798.8639994,3120,-0.14466243,0.115505919,0.02859067,-0.000903166,0.027867537,0.097618411,0.189392569,0.187872961,-0.126627293,-0.125387099,-0.140172939,0.11393029,0.060319391,0.104964239,0.058496503,0.177423406
798.8719994,3120,-0.079777147,-0.121822088,-0.051520412,-0.051680717,0.048682101,-0.040233624,0.274499101,-0.030452199,0.092114171,-0.16183744,-0.032070935,0.057442127,0.215672975,0.015767961,0.304734154,0.086301735
798.8799994,3120,-0.069291004,-0.174743181,-0.085645493,0.036691135,-0.117932896,-0.049674846,0.2189063,-0.128584349,0.059075993,-0.008586317,-0.059724467,0.119221643,-0.198538308,-0.156366452,0.235872354,-0.048291607
798.8879994,3120,-0.025228804,-0.006506064,0.124147661,0.139084972,-0.052096073,0.327050551,-0.030919264,0.058581769,-0.122931702,0.085887188,0.223391793,0.115425713,-0.170069584,0.054421778,0.016963561,0.069823563
798.8959994,3120,-0.087059824,-0.037976776,-0.037391483,-0.131350453,0.021460182,0.200068883,-0.139150025,-0.263810007,-0.03367537,-0.01625049,0.033853279,-0.119179268,0.231931262,0.138245467,-0.057773587,0.001189449
798.9039994,3120,-0.079418852,0.100383395,-0.012680103,0.013328199,0.03496159,-0.019270316,0.114334348,-0.167915328,-0.040126563,-0.109800622,-0.129318027,-0.095430628,-0.017611395,0.112841053,-0.089418468,-0.203799945
798.9119994,3120,0.041239707,0.026152942,0.05731292,0.286700903,0.056856568,0.114224501,0.085649047,0.095369504,-0.019373712,-0.127331261,-0.063956186,0.105260619,0.057217625,0.216868061,0.131390066,-0.014457194
798.9199994,3120,0.09769883,0.015844524,-0.016597552,-0.056653225,0.075424777,0.020530427,0.015443721,-0.030583568,0.188362459,0.012495343,-0.029946012,0.009657967,0.139450847,-0.08011787,0.158727449,0.171546752
798.9279994,3120,0.112391507,-0.008908805,0.143512303,-0.099414101,0.055314633,-0.049238334,0.150174036,0.065919745,0.195813046,0.08584545,0.133693107,-0.101716125,-0.017277987,-0.09719759,-0.064676533,-0.033041257
798.9359994,3120,-0.032201295,-0.050063546,0.14176127,0.100993448,0.010642864,0.027097639,0.027104766,-0.022681268,-0.02265571,0.059948144,0.179645731,0.033096027,-0.047085132,0.107858008,0.062031958,-0.229025241
