Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Event Id,,
161.4799999,630,431.8450766,69.65125197,-13.49914197,-41.23012718,-70.11112914,31.87218163,-237.2488277,-313.486215,452.9634521,-51.95150037,-70.90219629,204.3003393,0,254.8864585,909.9292381,0,,,
161.4879999,630,-64.31551724,-19.07284347,-30.07865245,29.2455288,6.439693429,9.275454332,1.832236976,-55.92722109,-162.23228,27.53659301,40.42890866,-56.34710693,0,-94.2839802,-267.9725192,0,,,
161.4959999,630,-78.56377094,-51.72205327,4.352776662,3.054487105,7.433631977,-44.7936907,159.4688993,140.8090871,-102.5063389,31.40040623,9.853182365,-19.19982444,0,-58.06158473,-258.9581477,0,,,
161.5039999,630,92.12474951,-18.18199657,-4.474322212,-14.34626656,-20.20487912,-21.65769213,34.01738977,-0.713815087,81.23723861,-2.399983926,-30.21448528,49.97736158,0,47.5724534,158.7883182,0,,,
161.5119999,630,-2.044364093,-27.24652345,-27.89956919,9.519522703,-4.037523763,-0.065106336,11.81964592,-32.02416516,-70.75504398,8.206024469,-4.990425887,-24.24711061,0,-42.85714429,-59.48875166,0,,,
161.5199999,630,-67.91212109,-40.52535681,-14.39840616,19.69871674,18.62465944,-9.795992926,103.7721448,76.79510627,-127.7311766,31.89261757,6.274995756,-41.73700109,0,-65.91526857,-217.1268119,0,,,
161.5279999,630,117.814638,-19.41769316,12.02710823,-19.24053435,-9.516618924,-30.88886083,104.4168932,75.5263612,140.64012,9.505680224,-46.45429012,81.29996501,0,86.7475785,221.1811005,0,,,
161.5359999,631,-52.3106488,-21.24436446,-56.11789486,31.11488961,6.57603466,26.6385988,-51.47776745,-141.4951606,-194.6578709,28.46685534,22.43839128,-85.08813272,0,-115.2932133,-214.1676661,0,,,
161.5439999,631,-2.537576856,-44.53258745,26.19551191,-5.43610456,11.07488716,-54.76996273,244.2048829,244.7360037,29.0494955,35.45972759,-25.70831278,41.082049,0,23.8905182,-76.49425519,0,,,
161.5519999,631,124.6864023,-0.675355072,-36.42086314,-2.032089347,-20.29635559,18.58608932,-71.05939857,-160.4656862,65.20714992,-1.821855867,-26.13663276,23.60390882,0,31.55796022,204.9284309,0,,,
161.5599999,631,-140.0538018,-54.17055152,-30.01085662,31.22165268,26.927363,-13.8888459,119.8171866,58.16765658,-232.3306589,46.38301951,26.5894317,-95.62071271,0,-132.9417499,-418.8136907,0,,,
161.5679999,631,153.1274009,-22.04670586,29.5087897,-29.62934154,-6.492091932,-52.91424315,170.2557552,154.7729552,222.4028975,6.134496002,-63.04411799,123.2557366,0,134.7921024,288.0703084,0,,,
161.5759999,631,-33.72843406,-14.70704619,-75.86810972,37.53496116,11.2302713,48.06646468,-134.3780162,-258.9854489,-212.711509,16.84143606,34.10608916,-100.9259072,0,-122.0663435,-204.1452299,0,,,
161.5839999,631,-42.0752266,-75.33521714,38.60665848,-18.75230952,15.31222433,-86.68978785,327.2093111,319.9818069,12.28750484,36.52082551,-23.80414346,37.7420501,0,18.09721137,-167.8902924,0,,,
161.5919999,631,162.3047458,0.89727458,-41.46805262,-12.802387,-34.98561852,22.46885447,-111.5908451,-213.3911093,103.8336065,-20.79647833,-39.9546495,38.04072933,0,46.81707673,319.5485586,0,,,
161.5999999,631,-169.1493458,-56.73593833,-37.09856279,41.75161256,26.28355128,-5.161500608,104.992899,47.82832071,-277.1353461,40.08973678,35.06615733,-114.2393146,0,-168.7224344,-470.4179107,0,,,
161.6079999,631,163.9577459,-25.70706528,39.84421165,-28.18528149,-13.64129998,-54.87178144,187.0109276,177.5420611,254.0342365,10.57818272,-58.84345036,143.789088,0,149.7417209,314.8575195,0,,,
161.6159999,631,-25.820274,-5.765455079,-75.89628462,49.74810107,5.707214317,71.76808916,-168.038256,-296.3779887,-212.8434722,24.64100504,44.56313067,-94.34414174,0,-125.5447189,-189.8065597,0,,,
161.6239999,631,-58.56054659,-85.19935483,43.81751547,-16.08092944,13.62686357,-95.28116892,349.6294628,348.6707694,3.295674713,39.46282399,-18.61420167,46.51635327,0,9.468221247,-202.1972377,0,,,
161.6319999,631,168.6771172,-10.76588777,-39.10129883,-18.62727348,-40.67252248,8.60217078,-110.1935125,-223.2577467,113.7401606,-30.32753776,-46.53234984,47.50129047,0,58.29262475,350.8902499,0,,,
161.6399999,631,-181.2714199,-55.1488834,-34.24453271,48.68608196,31.42661203,0.204079299,110.1827074,48.98414578,-299.5948693,37.9610407,33.44294858,-118.1207523,0,-169.6725224,-483.3463712,0,,,
161.6479999,631,165.3847142,-25.19064161,40.16328874,-30.13834899,-16.8439481,-60.28534324,195.1240543,187.4529527,257.27835,8.684528822,-61.5649709,152.789238,0,161.1578791,320.1663129,0,,,
161.6559999,631,-29.74474864,-9.49410516,-81.38399948,45.75606336,-9.207638632,66.74328245,-180.4990863,-307.2396617,-214.3170584,16.29933459,35.42545013,-100.1074067,0,-115.7489919,-184.927581,0,,,
161.6639999,631,-65.91926567,-72.65017461,46.21909137,-2.048127358,11.95655261,-86.30244177,340.0170877,365.1010251,-1.38999121,49.72188909,-19.27745263,39.93048229,0,15.72217602,-219.8294676,0,,,
161.6719999,631,182.400951,3.820439472,-36.00180978,-9.695351791,-38.85380652,15.80826038,-126.7702585,-215.047109,130.8366968,-6.711138355,-38.39159417,58.21042284,0,74.84244084,342.378027,0,,,
161.6799999,631,-184.3880944,-62.07538175,-34.49202128,42.82894457,22.03662145,-3.428977605,106.1790124,51.31820657,-296.2461352,49.95497686,34.66214042,-120.0498784,0,-156.3496846,-511.9279341,0,,,
161.6879999,631,163.3224413,-35.61438687,44.20975768,-34.19364302,-19.75177683,-68.82614141,206.5427603,208.136682,265.9898968,9.14365701,-72.34495159,145.1095571,0,166.8732658,326.6221269,0,,,
161.6959999,631,-21.09025854,-14.11530664,-84.94624736,42.34471891,0.697030404,64.01088924,-183.2273825,-302.9700943,-208.0709379,12.57623754,24.44562843,-107.2957613,0,-118.4002875,-154.1589793,0,,,
161.7039999,631,-73.30783571,-83.25465275,37.55581833,-8.336483678,23.58536337,-85.06975004,342.2654063,367.5683913,-6.479899817,39.55547443,-24.92704457,27.57199605,0,16.78286513,-220.9538448,0,,,
161.7119999,631,170.4102688,-24.52949476,-41.0709744,-27.10011712,-39.68448431,-0.935151398,-120.6417682,-210.4387838,142.9924472,-32.53887052,-54.41723299,44.13441756,0,71.6263738,366.1842105,0,,,
161.7199999,631,-201.0564164,-88.92374221,-43.06856674,25.04670428,13.04262531,-20.62770121,98.11236848,40.85075195,-306.2234319,22.26197362,14.47073292,-145.2195176,0,-181.3729612,-479.3670007,0,,,
161.7279999,631,152.7975498,-47.54246058,40.26582768,-41.36850094,-25.95792088,-74.37331703,208.1665737,207.053662,247.319472,-4.655186134,-78.57337605,129.3730643,0,157.2327421,350.1243662,0,,,
161.7359999,631,-26.31136577,-34.54187558,-85.39802507,27.66115153,-15.70934952,47.75709795,-186.3848019,-313.5812324,-217.5401037,-9.076351136,16.58558791,-118.2721631,0,-126.2023641,-107.278228,0,,,
161.7439999,631,-84.55133037,-96.67009621,37.79951796,-16.99893966,4.476989622,-87.44885717,330.8140606,360.8132892,-32.89435674,20.39205796,-32.33395715,9.709425797,0,-8.686622584,-180.5637884,0,,,
161.7519999,631,183.5974402,-10.24927312,-36.68252242,-15.61861357,-43.61477313,15.69523423,-129.8703235,-208.3936424,131.9973946,-24.76251468,-39.48090213,47.8236716,0,76.38778376,398.7271803,0,,,
161.7599999,631,-184.1707848,-74.02505486,-38.64152918,34.59865533,17.65195175,-17.06665373,90.7367542,37.54641209,-308.0261361,30.60608241,35.07377387,-136.6096034,0,-171.6877332,-462.0861262,0,,,
161.7679999,631,158.3040312,-36.08835678,47.21056788,-41.86610836,-23.49676138,-68.50108415,210.9727064,223.282532,251.6800946,-0.778145793,-62.75132684,137.0206265,0,135.7537598,366.2794818,0,,,
161.7759999,631,-13.69011202,-14.66542861,-80.91395345,27.59851481,-15.97403473,63.06720812,-189.4609718,-309.8667954,-205.546841,4.439930609,34.53876824,-107.3546444,0,-153.2924826,-92.14987621,0,,,
161.7839999,631,-81.41940101,-81.44666667,39.21338,-19.07240175,4.865742278,-92.11835956,342.1825065,364.3990848,-26.96510967,32.25440292,-21.2508969,16.30477715,0,-27.18386478,-185.8728093,0,,,
161.7919999,632,187.7332723,9.176148502,-35.23075152,-14.57678359,-42.3187583,14.94868442,-118.947652,-200.1965283,148.6730761,-17.96116772,-30.64672774,64.50851604,0,55.86063443,425.8695865,0,,,
161.7999999,632,-185.5453869,-55.87032846,-40.72477476,39.79158931,19.63329798,-3.637641718,82.01628512,23.33729822,-305.2383634,37.92649085,45.42778605,-122.8688539,0,-196.4329493,-454.994162,0,,,
161.8079999,632,145.6562097,-35.24034141,44.77899876,-44.89471434,-24.26447731,-85.62869659,219.2908971,217.5133209,255.1162984,2.883598902,-66.49147745,145.7064386,0,142.1096237,353.9350087,0,,,
161.8159999,632,-17.01850742,-6.726944723,-87.78652983,31.49999811,-12.97219747,47.35812561,-191.9749128,-324.7947733,-193.4075128,9.659695339,31.75114427,-100.5507477,0,-138.2840115,-76.21823667,0,,,
161.8239999,632,-82.82379358,-70.44503241,32.27685198,-10.37178329,17.17121257,-79.1229586,335.9601731,351.8623713,-29.68174295,39.32974312,-17.22955002,11.03120541,0,-38.12100917,-201.491652,0,,,
161.8319999,632,195.6034034,11.9245529,-34.87887053,-13.84475271,-28.16399087,21.50759103,-109.3494885,-200.4669855,163.2161798,-16.61232694,-34.07968682,58.97309742,0,55.09580787,410.2170119,0,,,
161.8399999,632,-187.3726696,-61.81435562,-47.88564973,30.3147985,24.14223536,-5.939124521,89.09310952,12.10259875,-290.5481728,37.42563966,40.07609385,-134.7540852,0,-205.0365846,-471.8575157,0,,,
161.8479999,632,134.7391104,-43.39390337,34.62239349,-59.91207119,-28.57467828,-73.76045103,235.0261502,221.6051117,255.1682528,-5.487990982,-82.70133092,126.6720813,0,118.2423765,330.5691007,0,,,
161.8559999,632,-16.63016218,-10.06356888,-88.65814897,27.60819241,-13.17278511,69.08712321,-176.706127,-322.9191252,-194.0193354,-1.167484451,15.65004299,-112.981921,0,-145.3638017,-83.65764708,0,,,
161.8639999,632,-102.775445,-98.01905775,30.25591215,-27.64412464,0.600326668,-89.39360737,364.9744789,352.3681908,-33.0264763,29.49036223,-31.91308596,0.646031502,0,-44.15054432,-206.8752093,0,,,
161.8719999,632,171.7018258,-19.98491768,-42.76044042,-39.49842478,-60.77546264,4.193027946,-85.69984284,-205.1115092,158.470374,-35.84725827,-61.58929934,43.00287801,0,45.75301393,451.1877532,0,,,
161.8799999,632,-200.9181416,-72.24671027,-53.02726375,29.14295481,9.404950665,-0.314529455,88.24744757,-8.917687914,-308.6121379,22.01665065,27.31830037,-159.3318825,0,-213.4760375,-428.8209134,0,,,
161.8879999,632,127.38626,-47.93858412,35.98352129,-58.70012107,-35.21463969,-76.88224464,242.9393393,220.6246066,254.0737137,-11.46753775,-80.03370003,113.9006117,0,115.7409437,367.908696,0,,,
161.8959999,632,-8.439112154,5.275512206,-89.23498019,34.19494702,-15.03128236,72.21859672,-193.812409,-338.032542,-187.7932968,2.092738016,28.52595986,-107.0752622,0,-139.2360154,-38.66209525,0,,,
161.9039999,632,-98.38891056,-70.60471087,32.9319922,-8.086986563,15.83595421,-73.40791519,340.9982664,337.4603653,-41.77588767,44.67557121,-4.172412349,17.43770481,0,-26.29941408,-220.9408768,0,,,
161.9119999,632,180.5652652,-5.713757544,-35.68270252,-36.93096786,-51.25841802,9.646248289,-89.82953954,-200.1961338,171.7868207,-27.84168692,-42.45545002,71.32975981,0,80.11015733,432.6923817,0,,,
161.9199999,632,-187.8769502,-53.6109789,-48.85636582,37.05643247,14.26689883,8.808454053,69.69156015,-18.64547928,-304.1125965,27.00178465,44.14327782,-134.2332298,0,-188.304918,-451.5938354,0,,,
161.9279999,632,133.2437559,-31.60170365,46.18123715,-40.41806596,-24.55444845,-64.05103672,231.0780745,220.8696164,254.8579941,-0.439761747,-61.55425256,144.1535541,0,129.683809,319.187129,0,,,
161.9359999,632,-8.09277712,-9.407234343,-83.87050384,24.47299827,-24.47359439,65.15347365,-202.4883687,-349.4453351,-176.5134229,-5.627562598,26.27046741,-87.00839724,0,-143.4393976,-66.53129241,0,,,
161.9439999,632,-101.2048182,-79.90583489,32.33180018,-13.8633594,0.518839159,-82.93009963,324.3754299,321.9534069,-52.48680479,27.12111989,-11.90998318,14.09234963,0,-46.23368043,-243.5904984,0,,,
161.9519999,632,192.2617379,10.64904649,-28.76601701,-19.559655,-47.29112468,17.00611913,-112.9583904,-203.9187636,173.6548292,-27.15670789,-35.39642574,85.07225808,0,77.22973941,420.7695437,0,,,
161.9599999,632,-185.2896343,-56.85710009,-44.39556206,41.64879887,16.38207813,6.850758753,46.23620519,-34.98337192,-303.7586791,32.71358684,52.72585101,-115.7661389,0,-188.3152799,-475.0022173,0,,,
161.9679999,632,125.3492149,-53.49603061,47.15981986,-52.35468464,-33.35177484,-87.85071847,226.5543297,215.1265789,244.6466138,-14.55241283,-69.6872784,144.490519,0,133.1054903,312.5279903,0,,,
161.9759999,632,-3.516187787,-9.592993029,-81.62572953,22.3160532,-26.04034739,54.0679666,-219.5276093,-365.2715698,-177.568823,-26.02948605,16.83236531,-98.02016256,0,-136.4018181,-35.39118684,0,,,
161.9839999,632,-101.0922323,-72.9337652,39.33283114,-8.445631903,6.564109286,-79.33038515,311.0434645,308.6492664,-57.60339226,28.59185155,-1.830529324,4.260607026,0,-43.54582952,-249.7529931,0,,,
