Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
219.9359998,859,0,60.17294598,56.80238188,0,-354.5116554,90.69985295,-5.150123964,54.75932164,111.1404667,-175.1306425,-485.6359069,0,-716.4554243,21.59153818,-236.7495862,29.81731175
219.9439998,859,0,-81.84397058,113.2682326,0,-393.904192,-50.79952232,17.93131718,-4.429557989,50.4286052,-285.430765,53.16036404,0,-522.2539737,21.58719963,118.4042653,66.06843921
219.9519998,859,0,81.97424373,-62.67898893,0,-429.3020452,52.08110108,-91.13238335,-2.404505571,43.13904571,-251.2821329,460.4397822,0,48.75806799,-20.02592075,175.4160668,-99.82975734
219.9599998,859,0,-26.74607475,158.3613559,0,-319.5670405,22.21669582,69.15971848,53.3234953,115.975555,-177.879484,-785.5272556,0,-1128.066555,32.07942746,-282.071099,127.1414025
219.9679998,859,0,-1.625625665,-22.91941783,0,-447.4502736,-38.56946281,-62.87512161,-28.19798624,-1.631219174,-324.7612539,848.300767,0,163.7842734,-8.392932539,413.1649114,-78.0613303
219.9759998,859,0,82.10283107,39.77176643,0,-349.5021155,85.63791576,-9.01205998,62.73822772,99.75252949,-187.0051072,-445.8290282,0,-698.7163342,11.13569389,-203.9815921,40.3841116
219.9839998,859,0,-63.03541446,122.5774699,0,-375.6358063,-68.06139745,22.14451829,-9.719455168,58.85962613,-266.1660263,-5.776391629,0,-635.8535325,20.6077964,86.67735805,88.59610772
219.9919998,859,0,101.5831837,-63.93505506,0,-421.9524484,47.68948733,-90.85736517,-1.268765842,46.68102357,-255.1949948,525.102946,0,35.18245009,-17.54983961,182.5613237,-115.9084892
219.9999998,859,0,1.823717222,160.5406159,0,-311.240573,23.43697004,65.06737768,59.04734971,118.376861,-179.7376024,-790.4068839,0,-1202.874894,32.7091891,-299.0588875,152.7514237
220.0079998,859,0,13.85919381,-24.50484465,0,-440.8473207,-43.77907612,-68.37574732,-34.47998228,-1.958111562,-324.5859126,894.2868572,0,128.9095355,-5.577730407,419.6115013,-65.48351851
220.0159998,859,0,100.6198694,40.52874126,0,-336.7127824,92.54286703,-14.21713835,61.01642915,108.0961727,-183.9006594,-404.5338234,0,-722.5545876,22.55320703,-205.4979565,48.72409287
220.0239998,859,0,-45.64470501,129.6098122,0,-355.689769,-63.31994991,27.35872027,1.088450676,59.48887555,-274.453241,-5.343684056,0,-705.2180636,26.88104445,71.33436843,113.4979426
220.0319998,859,0,100.5848478,-77.40520699,0,-412.8992031,50.94306308,-81.69635053,15.03753623,27.82282618,-267.853109,550.0553539,0,7.970010723,-4.550829073,193.4624461,-82.44713507
220.0399998,859,0,-3.374162069,137.0076793,0,-303.5247994,16.02083044,65.58620303,59.74937681,101.6636354,-194.0663928,-764.580794,0,-1202.218865,48.88436019,-290.3460469,186.6252379
220.0479998,859,0,12.70433961,-40.75737829,0,-423.8210072,-54.89095711,-63.78661476,-34.56672226,-10.90966538,-345.7922734,864.2631788,0,85.71387254,-7.935591933,389.469754,-50.50938753
220.0559998,859,0,88.92167386,30.58944253,0,-321.6006538,79.44462946,3.21371591,70.97243605,88.4949635,-202.0411326,-455.8501344,0,-804.8010672,16.65781348,-242.7115883,63.39068701
220.0639998,859,0,-60.11173935,105.3949693,0,-347.8728466,-78.64372369,37.10942086,4.313337876,36.10493733,-293.0111243,23.34162834,0,-709.0467088,17.21862482,73.50529351,104.7638922
220.0719998,859,0,89.30439809,-94.85234655,0,-399.9038819,43.53024003,-82.45715022,17.41578536,18.99120262,-284.8186311,532.6277215,0,-15.83239304,-7.870809197,181.7092569,-82.02959586
220.0799998,859,0,-4.824781906,150.0676564,0,-278.6415227,5.169004637,59.16007115,58.72252013,99.47720425,-208.2057008,-779.7294031,0,-1239.648669,54.74622219,-293.6689628,205.5933792
220.0879998,859,0,24.28365457,-34.73040199,0,-394.7410767,-58.3964151,-74.93962378,-38.83493589,-11.43997227,-346.1523263,893.0946165,0,90.62183111,-12.80763309,403.275258,-54.40462677
220.0959998,859,0,95.96038676,27.71342062,0,-295.5030037,77.98172269,-5.853554601,63.33733647,90.47613577,-195.7329727,-484.1726563,0,-852.7555801,19.40452366,-252.454371,71.77497288
220.1039998,859,0,-52.83691858,112.5269968,0,-326.0168243,-82.15538718,29.51809237,-6.702285876,42.46095599,-291.8236528,30.60980244,0,-730.9236714,20.91755674,79.07736131,111.3502383
