Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
139.4799999,544,-3.44E-06,10.44229295,42.67476871,0,27.96704638,-1.541062515,29.01238365,-3.2345589,32.85217816,12.58403026,-287.265749,0,519.1118284,-20.0797453,134.1288506,57.70422279
139.4879999,544,-3.52E-06,-11.71065907,23.80751476,0,-10.52867133,-55.09275483,-9.920893498,-49.85462791,-11.29126012,-32.75356508,207.9662611,0,840.5933392,-36.70313488,422.7423386,63.80306807
139.4959999,544,-3.61E-06,38.18318878,-20.26384809,0,10.6209514,7.626391223,-19.76593579,-15.14078544,17.6894707,20.46209079,57.33654916,0,759.1028356,-37.13015633,241.0549895,-6.429871824
139.5039999,544,-3.69E-06,-18.05884542,66.16922981,0,16.31665968,-31.66865919,32.37959342,-13.57601412,13.83913808,-8.204184638,-190.1814559,0,569.9003173,-30.60095959,240.9014839,93.73821336
139.5119999,544,-3.77E-06,21.80293421,-28.88570801,0,-12.80319532,-25.31051208,-46.96546417,-49.59570831,-13.43040146,-33.88123618,382.5187334,0,967.4295281,-37.51287482,432.0956092,1.681693263
139.5199999,545,-3.85E-06,6.978754435,43.16153927,0,34.6601882,5.204592998,33.41964427,1.809161996,27.62495053,22.19734111,-289.3533082,0,508.4053326,-24.26480786,122.0688769,55.72194911
139.5279999,545,-3.93E-06,-11.58740505,24.66472449,0,-4.484230152,-41.44857294,-2.45228855,-36.28609355,-13.12980818,-31.55277298,216.9344907,0,827.6438666,-44.23852412,415.3528793,58.53922661
139.5359999,545,-4.01E-06,38.61809416,-13.04822172,0,19.1656269,20.11093646,-8.826582896,-3.794219623,21.06874211,24.80127201,64.8245029,0,732.0600893,-29.71199421,228.7814986,-11.10428376
139.5439999,545,-4.09E-06,-34.24630655,47.77827416,0,10.71473618,-31.42419925,33.60676046,-13.41558576,-0.23763722,2.11833532,-176.9998244,0,549.718995,-12.9972345,231.4250402,94.11752327
139.5519999,545,-4.17E-06,19.82503445,-39.91652162,0,-14.87816197,-26.27600885,-49.58900233,-49.60784959,-29.66151867,-44.4929284,383.2083585,0,957.582452,-29.97134869,422.5102589,8.522663563
