Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3
150.5599999,588,39.66711045,266.3863596,5.241147814,-5.173214239,19.27292128,125.6092087,6.703268209,48.6299848,11.23905515,36.03386765,-75.26104662,33.49323136,109.0257279,27.58319679,0,106.1715711,-0.000991349,-0.008117919,-0.004930617
150.5679999,588,67.17568266,487.379502,-16.86729935,-27.75168824,-6.152914124,22.92796182,-6.692078624,11.4235019,-15.7105856,-14.75148241,167.2453193,62.13555613,50.62540995,-26.5541731,0,43.07916426,-0.00067733,-0.007706016,-0.004622239
150.5759999,588,-15.26916635,304.8450546,-10.97321776,3.534062091,-52.32211647,168.6466086,7.89056735,63.7012623,-7.850092116,20.05945842,-105.4281719,74.58144933,74.64241474,8.692843256,0,58.28991508,-0.000543559,-0.006904149,-0.003779714
150.5839999,588,80.83978909,392.8525307,-21.69719632,-31.76096792,24.7760776,58.2234019,-4.400431037,38.2634901,-14.86639466,-19.35221907,73.35545685,24.63285721,47.13549907,-30.84984716,0,124.1128668,-0.000725551,-0.007642379,-0.004605982
150.5919999,588,15.40702751,445.2277835,-8.633278126,-16.05159098,-59.54962868,105.6937935,-0.850503264,39.50564574,-34.14610931,-5.51113139,54.8817047,86.51651334,45.62131228,-15.64034286,0,23.06588718,-0.00145325,-0.006171903,-0.004880808
150.5999999,588,72.33997058,272.4927035,10.36451607,-22.79369371,26.17222079,124.6187122,16.0027891,56.00126845,-1.763889835,32.69330287,-76.23537771,23.77530059,82.62494579,20.64829109,0,124.452718,-0.002845793,-0.004811978,-0.006316197
150.6079999,588,103.0872877,476.2953642,6.449795074,-43.77690694,8.900148018,2.413560032,7.386557741,3.968361644,-5.12789631,7.568391416,190.5499304,57.22843726,62.41390696,-6.044785895,0,39.6995494,-0.002709578,-0.005078088,-0.006295548
150.6159999,588,11.82841892,281.4322521,14.40455804,-7.101797284,-34.5360603,137.2076615,20.46795822,43.87138649,9.622088711,46.00632594,-73.50016047,68.78977389,77.00271196,34.23448606,0,45.49060908,-0.002236374,-0.005067125,-0.005523785
150.6239999,588,109.1095648,369.6525092,-1.522555555,-34.27948835,40.28002876,18.37502961,9.372304786,12.25146481,3.481379919,11.20601598,106.3784886,21.91421784,56.48897482,-6.477212033,0,103.8457515,-0.002671436,-0.004876069,-0.006157623
150.6319999,588,27.15768596,424.2252547,1.080972814,-9.063803372,-49.88334834,68.97384541,11.61358147,19.35863191,-13.6774967,19.6375696,65.67670853,89.80244969,64.52938982,2.996963836,0,1.442082161,-0.002351896,-0.002312723,-0.005648798
150.6399999,588,67.12090894,260.2088059,4.557946941,-12.31251235,29.88296354,91.86360268,23.76078788,38.7837395,26.9247227,46.85817527,-70.1584317,24.31568706,81.72034242,34.04979648,0,105.7661564,-0.002362209,0.001927702,-0.005663259
150.6479999,588,99.60538955,471.8116378,-10.26551595,-29.94998667,11.66188297,-18.47427362,12.68488516,-6.968649519,5.934392403,4.614840976,202.8625615,53.37038328,61.61777858,-7.910365218,0,29.04647506,-0.002443993,0.001487177,-0.005743528
150.6559999,588,1.338889895,283.3410397,-7.246148376,3.987256314,-17.91652864,126.0640361,22.9304235,45.06444739,-14.41590315,29.6639597,-58.86449759,62.32123433,89.13073716,23.48897734,0,41.11389776,-0.002220528,0.000358715,-0.005402085
150.6639999,588,90.98023634,375.7591018,-18.38598386,-33.8892311,55.95178075,4.443528645,2.562344608,16.28148045,-14.44664784,-3.68162282,126.7495582,13.8934564,39.61746117,-10.22018209,0,96.47826763,-0.002350125,0.001601537,-0.005573076
150.6719999,588,24.58792223,424.7842081,-9.59173844,-12.31448037,-45.84232021,55.66728751,2.012579011,22.71786503,-18.21614985,2.552561716,77.15001683,76.15049191,45.65997042,-3.749666613,0,-3.180893119,-0.00307368,-3.39E-05,-0.006201245
